EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1575665229.355061,23486.000,3594,5,EL,1,100,0.218416
1575665229.355061,23486.000,3594,5,EL,1,100,0.217852
1575665229.355061,23486.000,3594,5,EL,1,100,0.217489
1575665229.355061,23486.000,3594,5,EL,1,100,0.217570
1575665229.355061,23486.000,3594,5,EL,1,100,0.217006
1575665229.421695,23542.000,3613,2,EL,1,100,0.216361
1575665229.488330,23598.000,3613,2,EL,1,100,0.216039
1575665229.552585,23652.000,3632,2,EL,1,100,0.215676
1575665229.616840,23706.000,3632,2,EL,1,100,0.216401
1575665229.683475,23762.000,3650,1,EL,1,100,0.216442
1575665229.753680,23821.000,3667,2,EL,1,100,0.216522
1575665229.823884,23880.000,3667,2,EL,1,100,0.216482
1575665229.890519,23936.000,3686,2,EL,1,100,0.216804
1575665229.957154,23992.000,3686,2,EL,1,100,0.216401
1575665230.023788,24048.000,3702,2,EL,1,100,0.215797
1575665230.090423,24104.000,3702,2,EL,1,100,0.215837
1575665230.154083,24157.500,3720,2,EL,1,100,0.214991
1575665230.217743,24211.000,3720,2,EL,1,100,0.214911
1575665230.280808,24264.000,3738,1,EL,1,100,0.215193
1575665230.349823,24322.000,3756,2,EL,1,100,0.214830
1575665230.418838,24380.000,3756,2,EL,1,100,0.215072
1575665230.484878,24435.500,3774,2,EL,1,100,0.215112
1575665230.550917,24491.000,3774,2,EL,1,100,0.215354
1575665230.619932,24549.000,3792,2,EL,1,100,0.215394
1575665230.688947,24607.000,3792,2,EL,1,100,0.215072
1575665230.751417,24659.500,3810,2,EL,1,100,0.216160
1575665230.813887,24712.000,3810,2,EL,1,100,0.214871
1575665230.878142,24766.000,3829,1,EL,1,100,0.214911
1575665230.946562,24823.500,3847,2,EL,1,100,0.215112
1575665231.014981,24881.000,3847,2,EL,1,100,0.215233
1575665231.083401,24938.500,3864,2,EL,1,100,0.214911
1575665231.151821,24996.000,3864,2,EL,1,100,0.214226
1575665231.219645,25053.000,3880,2,EL,1,100,0.215032
1575665231.287470,25110.000,3880,2,EL,1,100,0.214951
1575665231.351130,25163.500,3898,2,EL,1,100,0.214307
1575665231.414790,25217.000,3898,2,EL,1,100,0.214669
1575665231.477855,25270.000,3916,1,EL,1,100,0.214347
1575665231.545085,25326.500,3934,2,EL,1,100,0.214790
1575665231.612315,25383.000,3934,2,EL,1,100,0.214468
1575665231.680734,25440.500,3952,2,EL,1,100,0.214347
1575665231.749154,25498.000,3952,2,EL,1,100,0.214226
