EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1575665228.960011,23154.000,3585,2,RD,1,100,TL
1575665228.960011,23154.000,3585,2,RD,1,100,TU
1575665232.145393,25831.000,4483,2,RD,1,100,TL
1575665235.330775,28508.000,4483,2,RD,1,100,TU
1575665238.369797,31062.000,5380,2,RD,1,100,TL
1575665241.408820,33616.000,5380,2,RD,1,100,TU
1575665244.447844,36170.000,6278,2,RD,1,100,TL
1575665247.486866,38724.000,6278,2,RD,1,100,TU
1575665250.525889,41278.000,7174,2,RD,1,100,TL
1575665253.564912,43832.000,7174,2,RD,1,100,TU
1575665256.603935,46386.000,8070,2,RD,1,100,TL
1575665259.642958,48940.000,8070,2,RD,1,100,TU
1575665262.681981,51494.000,8966,2,RD,1,100,TL
1575665265.721004,54048.000,8966,2,RD,1,100,TU
1575665268.760027,56602.000,9862,2,RD,1,100,TL
1575665271.799050,59156.000,9862,2,RD,1,100,TU
1575665274.838073,61710.000,10759,2,RD,1,100,TL
1575665277.877096,64264.000,10759,2,RD,1,100,TU
1575665280.916119,66818.000,11655,2,RD,1,100,TL
1575665283.955142,69372.000,11655,2,RD,1,100,TU
1575665286.994165,71926.000,12552,2,RD,1,100,TL
1575665290.033188,74480.000,12552,2,RD,1,100,TU
1575665293.072211,77034.000,13448,2,RD,1,100,TL
1575665296.111233,79588.000,13448,2,RD,1,100,TU
1575665299.150257,82142.000,14344,2,RD,1,100,TL
1575665302.189280,84696.000,14344,2,RD,1,100,TU
1575665305.228302,87250.000,15240,2,RD,1,100,TL
1575665308.267325,89804.000,15240,2,RD,1,100,TU
1575665311.306348,92358.000,16136,2,RD,1,100,TL
1575665314.345371,94912.000,16136,2,RD,1,100,TU
1575665317.384394,97466.000,17033,2,RD,1,100,TL
1575665320.423417,100020.000,17033,2,RD,1,100,TU
1575665323.462440,102574.000,17930,2,RD,1,100,TL
1575665326.501463,105128.000,17930,2,RD,1,100,TU
1575665329.540486,107682.000,18826,2,RD,1,100,TL
1575665332.579509,110236.000,18826,2,RD,1,100,TU
1575665335.618532,112790.000,19722,2,RD,1,100,TL
1575665338.657555,115344.000,19722,2,RD,1,100,TU
1575665341.696578,117898.000,20618,2,RD,1,100,TL
1575665344.735601,120452.000,20618,2,RD,1,100,TU
1575665347.774624,123006.000,21516,2,RD,1,100,TL
1575665350.813647,125560.000,21516,2,RD,1,100,TU
1575665353.852670,128114.000,22412,2,RD,1,100,TL
1575665356.891693,130668.000,22412,2,RD,1,100,TU
1575665359.989616,133271.500,23271,2,RD,1,100,TL
1575665363.087539,135875.000,23271,2,RD,1,100,TU
1575665366.126562,138429.000,23797,2,RD,1,100,TL
1575665369.165585,140983.000,23797,2,RD,1,100,TU
1575665372.204608,143537.000,24693,2,RD,1,100,TL
1575665375.243631,146091.000,24693,2,RD,1,100,TU
1575665378.282654,148645.000,25590,2,RD,1,100,TL
1575665381.321677,151199.000,25590,2,RD,1,100,TU
1575665384.360700,153753.000,26486,2,RD,1,100,TL
1575665387.399723,156307.000,26486,2,RD,1,100,TU
1575665390.438746,158861.000,27382,2,RD,1,100,TL
1575665393.477769,161415.000,27382,2,RD,1,100,TU
1575665396.516792,163969.000,28280,2,RD,1,100,TL
1575665399.555815,166523.000,28280,2,RD,1,100,TU
1575665402.594838,169077.000,29176,2,RD,1,100,TL
1575665405.633861,171631.000,29176,2,RD,1,100,TU
1575665408.672884,174185.000,30073,2,RD,1,100,TL
1575665411.711906,176739.000,30073,2,RD,1,100,TU
1575665414.750929,179293.000,30970,2,RD,1,100,TL
1575665417.789952,181847.000,30970,2,RD,1,100,TU
1575665420.828975,184401.000,31867,2,RD,1,100,TL
1575665423.867998,186955.000,31867,2,RD,1,100,TU
1575665426.907021,189509.000,32765,2,RD,1,100,TL
1575665429.946044,192063.000,32765,2,RD,1,100,TU
1575665432.985067,194617.000,33661,2,RD,1,100,TL
1575665436.024090,197171.000,33661,2,RD,1,100,TU
1575665439.063113,199725.000,34557,2,RD,1,100,TL
1575665442.102136,202279.000,34557,2,RD,1,100,TU
1575665445.141159,204833.000,35453,2,RD,1,100,TL
1575665448.180182,207387.000,35453,2,RD,1,100,TU
1575665451.219205,209941.000,36349,2,RD,1,100,TL
1575665454.258228,212495.000,36349,2,RD,1,100,TU
1575665457.297251,215049.000,37247,2,RD,1,100,TL
1575665460.336274,217603.000,37247,2,RD,1,100,TU
1575665463.375297,220157.000,38143,2,RD,1,100,TL
1575665466.414320,222711.000,38143,2,RD,1,100,TU
1575665469.453342,225265.000,39040,2,RD,1,100,TL
1575665472.492365,227819.000,39040,2,RD,1,100,TU
1575665475.531388,230373.000,39936,2,RD,1,100,TL
1575665478.570411,232927.000,39936,2,RD,1,100,TU
1575665481.609434,235481.000,40833,2,RD,1,100,TL
1575665484.648457,238035.000,40833,2,RD,1,100,TU
1575665487.687480,240589.000,41731,2,RD,1,100,TL
1575665490.726503,243143.000,41731,2,RD,1,100,TU
1575665493.765526,245697.000,42628,2,RD,1,100,TL
1575665496.804549,248251.000,42628,2,RD,1,100,TU
1575665499.843572,250805.000,43525,2,RD,1,100,TL
1575665502.882595,253359.000,43525,2,RD,1,100,TU
1575665505.921618,255913.000,44421,2,RD,1,100,TL
1575665508.960641,258467.000,44421,2,RD,1,100,TU
1575665511.999664,261021.000,45318,2,RD,1,100,TL
1575665515.038687,263575.000,45318,2,RD,1,100,TU
1575665518.077710,266129.000,46214,2,RD,1,100,TL
1575665521.116733,268683.000,46214,2,RD,1,100,TU
1575665524.155756,271237.000,47110,2,RD,1,100,TL
1575665527.194778,273791.000,47110,2,RD,1,100,TU
1575665530.233802,276345.000,48008,2,RD,1,100,TL
1575665533.272825,278899.000,48008,2,RD,1,100,TU
1575665536.311847,281453.000,48904,2,RD,1,100,TL
1575665539.350870,284007.000,48904,2,RD,1,100,TU
1575665542.389893,286561.000,49800,2,RD,1,100,TL
1575665545.428916,289115.000,49800,2,RD,1,100,TU
1575665548.467939,291669.000,50696,2,RD,1,100,TL
1575665551.506962,294223.000,50696,2,RD,1,100,TU
1575665554.545985,296777.000,51592,2,RD,1,100,TL
1575665557.585008,299331.000,51592,2,RD,1,100,TU
1575665560.624031,301885.000,52488,2,RD,1,100,TL
1575665563.663054,304439.000,52488,2,RD,1,100,TU
1575665566.702077,306993.000,53384,2,RD,1,100,TL
1575665569.741100,309547.000,53384,2,RD,1,100,TU
1575665572.780123,312101.000,54281,2,RD,1,100,TL
1575665575.819146,314655.000,54281,2,RD,1,100,TU
1575665578.858169,317209.000,55177,2,RD,1,100,TL
1575665581.897192,319763.000,55177,2,RD,1,100,TU
1575665584.936215,322317.000,56073,2,RD,1,100,TL
1575665587.975238,324871.000,56073,2,RD,1,100,TU
1575665591.014261,327425.000,56971,2,RD,1,100,TL
1575665594.053283,329979.000,56971,2,RD,1,100,TU
1575665597.092306,332533.000,57867,2,RD,1,100,TL
1575665600.131329,335087.000,57867,2,RD,1,100,TU
1575665603.170352,337641.000,58764,2,RD,1,100,TL
1575665606.209375,340195.000,58764,2,RD,1,100,TU
1575665609.248398,342749.000,59660,2,RD,1,100,TL
1575665612.287421,345303.000,59660,2,RD,1,100,TU
1575665615.326444,347857.000,60557,2,RD,1,100,TL
1575665618.365467,350411.000,60557,2,RD,1,100,TU
1575665621.404490,352965.000,61454,2,RD,1,100,TL
1575665624.443513,355519.000,61454,2,RD,1,100,TU
1575665627.482536,358073.000,62350,2,RD,1,100,TL
1575665630.521559,360627.000,62350,2,RD,1,100,TU
1575665633.560582,363181.000,63246,2,RD,1,100,TL
1575665636.599605,365735.000,63246,2,RD,1,100,TU
1575665639.638628,368289.000,64142,2,RD,1,100,TL
1575665642.677651,370843.000,64142,2,RD,1,100,TU
1575665645.716674,373397.000,65039,2,RD,1,100,TL
1575665648.755697,375951.000,65039,2,RD,1,100,TU
1575665651.794719,378505.000,399,2,RD,1,100,TL
1575665654.833742,381059.000,399,2,RD,1,100,TU
1575665657.872765,383613.000,1295,2,RD,1,100,TL
1575665660.911788,386167.000,1295,2,RD,1,100,TU
1575665663.950811,388721.000,2191,2,RD,1,100,TL
1575665666.989834,391275.000,2191,2,RD,1,100,TU
1575665670.028857,393829.000,3087,2,RD,1,100,TL
1575665673.067880,396383.000,3087,2,RD,1,100,TU
1575665676.106903,398937.000,3984,2,RD,1,100,TL
1575665679.145926,401491.000,3984,2,RD,1,100,TU
1575665682.184949,404045.000,4882,2,RD,1,100,TL
1575665685.223972,406599.000,4882,2,RD,1,100,TU
1575665688.262995,409153.000,5778,2,RD,1,100,TL
1575665691.302018,411707.000,5778,2,RD,1,100,TU
1575665694.341041,414261.000,6639,2,RD,1,100,TL
1575665697.380064,416815.000,6639,2,RD,1,100,TU
1575665700.419087,419369.000,7535,2,RD,1,100,TL
1575665703.458110,421923.000,7535,2,RD,1,100,TU
1575665706.497133,424477.000,8431,2,RD,1,100,TL
1575665709.536155,427031.000,8431,2,RD,1,100,TU
1575665712.603141,429608.500,9294,2,RD,1,100,TL
1575665715.670127,432186.000,9294,2,RD,1,100,TU
1575665718.709150,434740.000,10191,2,RD,1,100,TL
1575665721.748173,437294.000,10191,2,RD,1,100,TU
1575665724.787196,439848.000,11087,2,RD,1,100,TL
1575665727.826219,442402.000,11087,2,RD,1,100,TU
1575665730.865242,444956.000,11984,2,RD,1,100,TL
1575665733.904265,447510.000,11984,2,RD,1,100,TU
1575665736.943288,450064.000,12880,2,RD,1,100,TL
1575665739.982311,452618.000,12880,2,RD,1,100,TU
1575665743.021333,455172.000,13776,2,RD,1,100,TL
1575665746.060357,457726.000,13776,2,RD,1,100,TU
1575665749.099380,460280.000,14672,2,RD,1,100,TL
1575665752.138402,462834.000,14672,2,RD,1,100,TU
1575665755.177425,465388.000,15568,2,RD,1,100,TL
1575665758.216448,467942.000,15568,2,RD,1,100,TU
1575665761.255471,470496.000,16466,2,RD,1,100,TL
1575665764.294494,473050.000,16466,2,RD,1,100,TU
1575665767.333517,475604.000,17362,2,RD,1,100,TL
1575665770.372540,478158.000,17362,2,RD,1,100,TU
1575665773.411563,480712.000,18258,2,RD,1,100,TL
1575665776.450586,483266.000,18258,2,RD,1,100,TU
1575665779.489609,485820.000,19156,2,RD,1,100,TL
1575665782.528632,488374.000,19156,2,RD,1,100,TU
1575665785.567655,490928.000,20052,2,RD,1,100,TL
1575665788.606678,493482.000,20052,2,RD,1,100,TU
1575665791.645701,496036.000,20948,2,RD,1,100,TL
1575665794.684724,498590.000,20948,2,RD,1,100,TU
1575665797.723747,501144.000,21845,2,RD,1,100,TL
1575665800.762770,503698.000,21845,2,RD,1,100,TU
1575665803.801793,506252.000,22742,2,RD,1,100,TL
1575665806.840816,508806.000,22742,2,RD,1,100,TU
1575665809.879838,511360.000,23638,2,RD,1,100,TL
1575665812.918861,513914.000,23638,2,RD,1,100,TU
1575665815.957884,516468.000,24534,2,RD,1,100,TL
1575665818.996907,519022.000,24534,2,RD,1,100,TU
1575665822.035930,521576.000,25430,2,RD,1,100,TL
1575665825.074953,524130.000,25430,2,RD,1,100,TU
1575665828.113976,526684.000,26326,2,RD,1,100,TL
1575665831.152999,529238.000,26326,2,RD,1,100,TU
1575665834.192022,531792.000,27223,2,RD,1,100,TL
1575665837.231045,534346.000,27223,2,RD,1,100,TU
1575665840.270068,536900.000,28121,2,RD,1,100,TL
1575665843.309091,539454.000,28121,2,RD,1,100,TU
1575665846.348114,542008.000,29017,2,RD,1,100,TL
1575665849.387137,544562.000,29017,2,RD,1,100,TU
