EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1575665229.375289,23503.000,3602,12,GX,1,100,0.275
1575665229.375289,23503.000,3602,12,GX,1,100,-0.732
1575665229.375289,23503.000,3602,12,GX,1,100,-0.061
1575665229.375289,23503.000,3602,12,GX,1,100,-0.702
1575665229.375289,23503.000,3602,12,GX,1,100,0.336
1575665229.375289,23503.000,3602,12,GX,1,100,0.244
1575665229.375289,23503.000,3602,12,GX,1,100,0.061
1575665229.375289,23503.000,3602,12,GX,1,100,-0.397
1575665229.375289,23503.000,3602,12,GX,1,100,-0.366
1575665229.375289,23503.000,3602,12,GX,1,100,-0.244
1575665229.375289,23503.000,3602,12,GX,1,100,-0.916
1575665229.375289,23503.000,3602,12,GX,1,100,-0.275
1575665229.417332,23538.333,3621,3,GX,1,100,-0.519
1575665229.459376,23573.667,3621,3,GX,1,100,0.366
1575665229.501419,23609.000,3621,3,GX,1,100,-0.183
1575665229.539893,23641.333,3640,3,GX,1,100,-0.885
1575665229.578367,23673.667,3640,3,GX,1,100,-2.869
1575665229.616840,23706.000,3640,3,GX,1,100,-1.068
1575665229.657694,23740.333,3657,3,GX,1,100,-0.977
1575665229.698547,23774.667,3657,3,GX,1,100,-1.984
1575665229.739401,23809.000,3657,3,GX,1,100,-0.916
1575665229.781048,23844.000,3675,3,GX,1,100,-1.160
1575665229.822694,23879.000,3675,3,GX,1,100,-1.251
1575665229.864341,23914.000,3675,3,GX,1,100,0.946
1575665229.905393,23948.500,3692,2,GX,1,100,-0.427
1575665229.946445,23983.000,3692,2,GX,1,100,-0.031
1575665229.985712,24016.000,3710,4,GX,1,100,1.312
1575665230.024978,24049.000,3710,4,GX,1,100,0.000
1575665230.064245,24082.000,3710,4,GX,1,100,-1.526
1575665230.103512,24115.000,3710,4,GX,1,100,-1.801
1575665230.141589,24147.000,3728,3,GX,1,100,1.373
1575665230.179666,24179.000,3728,3,GX,1,100,1.678
1575665230.217743,24211.000,3728,3,GX,1,100,-0.458
1575665230.260183,24246.667,3746,3,GX,1,100,1.587
1575665230.302624,24282.333,3746,3,GX,1,100,-0.885
1575665230.345063,24318.000,3746,3,GX,1,100,-0.397
1575665230.386115,24352.500,3764,2,GX,1,100,0.336
1575665230.427167,24387.000,3764,2,GX,1,100,-1.068
1575665230.468219,24421.500,3782,4,GX,1,100,-0.092
