EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-20
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-20
1575664583.405175,116874.000,19966,13,MZ,1,100,-20
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-21
1575664583.405175,116874.000,19966,13,MZ,1,100,-19
1575664583.405175,116874.000,19966,13,MZ,1,100,-20
1575664583.444940,116907.500,19982,2,MZ,1,100,-20
1575664583.484705,116941.000,19982,2,MZ,1,100,-20
1575664583.530405,116979.500,20000,2,MZ,1,100,-20
1575664583.576105,117018.000,20000,2,MZ,1,100,-18
1575664583.617254,117052.667,20018,3,MZ,1,100,-20
1575664583.658404,117087.333,20018,3,MZ,1,100,-20
1575664583.699554,117122.000,20018,3,MZ,1,100,-20
1575664583.741099,117157.000,20036,3,MZ,1,100,-20
1575664583.782645,117192.000,20036,3,MZ,1,100,-20
1575664583.824190,117227.000,20036,3,MZ,1,100,-19
1575664583.861778,117258.667,20054,3,MZ,1,100,-20
1575664583.899367,117290.333,20054,3,MZ,1,100,-20
1575664583.936956,117322.000,20054,3,MZ,1,100,-20
1575664583.975830,117354.750,20072,4,MZ,1,100,-20
1575664584.014705,117387.500,20072,4,MZ,1,100,-20
1575664584.053580,117420.250,20072,4,MZ,1,100,-21
1575664584.092454,117453.000,20072,4,MZ,1,100,-19
1575664584.133406,117487.500,20091,2,MZ,1,100,-19
1575664584.174358,117522.000,20091,2,MZ,1,100,-19
1575664584.219860,117560.333,20108,3,MZ,1,100,-20
1575664584.265362,117598.667,20108,3,MZ,1,100,-19
1575664584.310864,117637.000,20108,3,MZ,1,100,-20
1575664584.351618,117671.333,20126,3,MZ,1,100,-20
1575664584.392372,117705.667,20126,3,MZ,1,100,-18
1575664584.433126,117740.000,20126,3,MZ,1,100,-20
1575664584.470715,117771.667,20144,3,MZ,1,100,-19
1575664584.508303,117803.333,20144,3,MZ,1,100,-19
1575664584.545892,117835.000,20144,3,MZ,1,100,-20
1575664584.582689,117866.000,20161,3,MZ,1,100,-20
1575664584.619487,117897.000,20161,3,MZ,1,100,-19
1575664584.656284,117928.000,20161,3,MZ,1,100,-20
1575664584.697829,117963.000,20178,3,MZ,1,100,-20
1575664584.739375,117998.000,20178,3,MZ,1,100,-20
1575664584.780920,118033.000,20178,3,MZ,1,100,-20
1575664584.822070,118067.667,20196,3,MZ,1,100,-20
1575664584.863219,118102.333,20196,3,MZ,1,100,-20
1575664584.904369,118137.000,20196,3,MZ,1,100,-20
1575664584.949080,118174.667,20214,3,MZ,1,100,-18
1575664584.993790,118212.333,20214,3,MZ,1,100,-19
1575664585.038501,118250.000,20214,3,MZ,1,100,-20
1575664585.076485,118282.000,20232,3,MZ,1,100,-20
1575664585.114470,118314.000,20232,3,MZ,1,100,-20
1575664585.152454,118346.000,20232,3,MZ,1,100,-21
1575664585.193604,118380.667,20251,3,MZ,1,100,-20
1575664585.234754,118415.333,20251,3,MZ,1,100,-20
1575664585.275903,118450.000,20251,3,MZ,1,100,-20
1575664585.313492,118481.667,20269,3,MZ,1,100,-21
1575664585.351080,118513.333,20269,3,MZ,1,100,-19
1575664585.388669,118545.000,20269,3,MZ,1,100,-20
1575664585.427445,118577.667,20287,3,MZ,1,100,-20
1575664585.466221,118610.333,20287,3,MZ,1,100,-20
1575664585.504996,118643.000,20287,3,MZ,1,100,-20
1575664585.545750,118677.333,20304,3,MZ,1,100,-20
1575664585.586504,118711.667,20304,3,MZ,1,100,-20
1575664585.627258,118746.000,20304,3,MZ,1,100,-19
1575664585.668804,118781.000,20322,3,MZ,1,100,-21
1575664585.710349,118816.000,20322,3,MZ,1,100,-20
1575664585.751894,118851.000,20322,3,MZ,1,100,-21
1575664585.793044,118885.667,20338,3,MZ,1,100,-21
1575664585.834194,118920.333,20338,3,MZ,1,100,-20
1575664585.875343,118955.000,20338,3,MZ,1,100,-21
1575664585.916889,118990.000,20356,3,MZ,1,100,-20
1575664585.958434,119025.000,20356,3,MZ,1,100,-20
1575664585.999979,119060.000,20356,3,MZ,1,100,-20
1575664586.042118,119095.500,20374,2,MZ,1,100,-20
1575664586.084257,119131.000,20374,2,MZ,1,100,-20
1575664586.124912,119165.250,20393,4,MZ,1,100,-20
1575664586.165567,119199.500,20393,4,MZ,1,100,-20
1575664586.206223,119233.750,20393,4,MZ,1,100,-20
1575664586.246877,119268.000,20393,4,MZ,1,100,-20
1575664586.282092,119297.667,20411,3,MZ,1,100,-20
1575664586.317307,119327.333,20411,3,MZ,1,100,-21
1575664586.352521,119357.000,20411,3,MZ,1,100,-20
1575664586.396441,119394.000,20429,3,MZ,1,100,-20
1575664586.440360,119431.000,20429,3,MZ,1,100,-20
1575664586.484280,119468.000,20429,3,MZ,1,100,-21
1575664586.524638,119502.000,20447,3,MZ,1,100,-20
1575664586.564996,119536.000,20447,3,MZ,1,100,-21
1575664586.605355,119570.000,20447,3,MZ,1,100,-20
1575664586.646900,119605.000,20464,2,MZ,1,100,-20
1575664586.688445,119640.000,20464,2,MZ,1,100,-20
1575664586.726727,119672.250,20482,4,MZ,1,100,-21
1575664586.765007,119704.500,20482,4,MZ,1,100,-20
1575664586.803288,119736.750,20482,4,MZ,1,100,-20
1575664586.841570,119769.000,20482,4,MZ,1,100,-20
1575664586.883115,119804.000,20500,3,MZ,1,100,-21
1575664586.924660,119839.000,20500,3,MZ,1,100,-19
1575664586.966206,119874.000,20500,3,MZ,1,100,-20
1575664587.006564,119908.000,20516,3,MZ,1,100,-19
1575664587.046922,119942.000,20516,3,MZ,1,100,-20
1575664587.087281,119976.000,20516,3,MZ,1,100,-20
1575664587.128826,120011.000,20535,2,MZ,1,100,-21
1575664587.170372,120046.000,20535,2,MZ,1,100,-20
1575664587.211521,120080.667,20553,3,MZ,1,100,-21
1575664587.252671,120115.333,20553,3,MZ,1,100,-21
1575664587.293821,120150.000,20553,3,MZ,1,100,-22
1575664587.333388,120183.333,20571,3,MZ,1,100,-20
1575664587.372955,120216.667,20571,3,MZ,1,100,-21
1575664587.412522,120250.000,20571,3,MZ,1,100,-20
1575664587.450209,120281.750,20589,4,MZ,1,100,-20
1575664587.487897,120313.500,20589,4,MZ,1,100,-20
1575664587.525584,120345.250,20589,4,MZ,1,100,-21
1575664587.563272,120377.000,20589,4,MZ,1,100,-21
1575664587.603630,120411.000,20607,2,MZ,1,100,-20
1575664587.643989,120445.000,20607,2,MZ,1,100,-20
1575664587.689095,120483.000,20625,3,MZ,1,100,-21
1575664587.734201,120521.000,20625,3,MZ,1,100,-21
1575664587.779308,120559.000,20625,3,MZ,1,100,-21
1575664587.820457,120593.667,20642,3,MZ,1,100,-20
1575664587.861607,120628.333,20642,3,MZ,1,100,-20
1575664587.902757,120663.000,20642,3,MZ,1,100,-21
1575664587.941928,120696.000,20660,3,MZ,1,100,-21
1575664587.981099,120729.000,20660,3,MZ,1,100,-20
1575664588.020271,120762.000,20660,3,MZ,1,100,-20
1575664588.058651,120794.333,20678,3,MZ,1,100,-20
1575664588.097031,120826.667,20678,3,MZ,1,100,-20
1575664588.135411,120859.000,20678,3,MZ,1,100,-20
1575664588.173791,120891.333,20697,3,MZ,1,100,-20
1575664588.212171,120923.667,20697,3,MZ,1,100,-20
1575664588.250551,120956.000,20697,3,MZ,1,100,-21
1575664588.291700,120990.667,20713,3,MZ,1,100,-22
1575664588.332850,121025.333,20713,3,MZ,1,100,-20
1575664588.374000,121060.000,20713,3,MZ,1,100,-20
1575664588.419106,121098.000,20731,3,MZ,1,100,-21
1575664588.464213,121136.000,20731,3,MZ,1,100,-20
1575664588.509319,121174.000,20731,3,MZ,1,100,-21
1575664588.547303,121206.000,20749,3,MZ,1,100,-21
1575664588.585288,121238.000,20749,3,MZ,1,100,-21
1575664588.623272,121270.000,20749,3,MZ,1,100,-20
1575664588.668774,121308.333,20767,3,MZ,1,100,-21
1575664588.714276,121346.667,20767,3,MZ,1,100,-20
1575664588.759778,121385.000,20767,3,MZ,1,100,-21
