EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1575665229.375289,23503.000,3604,12,GZ,1,100,-0.183
1575665229.375289,23503.000,3604,12,GZ,1,100,-0.061
1575665229.375289,23503.000,3604,12,GZ,1,100,1.190
1575665229.375289,23503.000,3604,12,GZ,1,100,-0.244
1575665229.375289,23503.000,3604,12,GZ,1,100,-0.732
1575665229.375289,23503.000,3604,12,GZ,1,100,0.153
1575665229.375289,23503.000,3604,12,GZ,1,100,1.007
1575665229.375289,23503.000,3604,12,GZ,1,100,1.343
1575665229.375289,23503.000,3604,12,GZ,1,100,0.519
1575665229.375289,23503.000,3604,12,GZ,1,100,0.122
1575665229.375289,23503.000,3604,12,GZ,1,100,0.183
1575665229.375289,23503.000,3604,12,GZ,1,100,0.488
1575665229.417332,23538.333,3623,3,GZ,1,100,0.153
1575665229.459376,23573.667,3623,3,GZ,1,100,0.702
1575665229.501419,23609.000,3623,3,GZ,1,100,0.610
1575665229.539893,23641.333,3642,3,GZ,1,100,-0.031
1575665229.578367,23673.667,3642,3,GZ,1,100,0.031
1575665229.616840,23706.000,3642,3,GZ,1,100,0.305
1575665229.657694,23740.333,3659,3,GZ,1,100,0.732
1575665229.698547,23774.667,3659,3,GZ,1,100,-0.183
1575665229.739401,23809.000,3659,3,GZ,1,100,0.702
1575665229.781048,23844.000,3677,3,GZ,1,100,0.214
1575665229.822694,23879.000,3677,3,GZ,1,100,0.793
1575665229.864341,23914.000,3677,3,GZ,1,100,0.671
1575665229.905393,23948.500,3694,2,GZ,1,100,-0.122
1575665229.946445,23983.000,3694,2,GZ,1,100,0.519
1575665229.985712,24016.000,3712,4,GZ,1,100,1.312
1575665230.024978,24049.000,3712,4,GZ,1,100,0.214
1575665230.064245,24082.000,3712,4,GZ,1,100,-0.793
1575665230.103512,24115.000,3712,4,GZ,1,100,0.183
1575665230.141589,24147.000,3730,3,GZ,1,100,1.587
1575665230.179666,24179.000,3730,3,GZ,1,100,1.038
1575665230.217743,24211.000,3730,3,GZ,1,100,0.427
1575665230.260183,24246.667,3748,3,GZ,1,100,0.793
1575665230.302624,24282.333,3748,3,GZ,1,100,0.854
1575665230.345063,24318.000,3748,3,GZ,1,100,0.793
1575665230.386314,24352.667,3766,3,GZ,1,100,0.610
1575665230.427564,24387.333,3766,3,GZ,1,100,-0.122
1575665230.468814,24422.000,3766,3,GZ,1,100,0.641
1575665230.509667,24456.333,3784,3,GZ,1,100,0.183
1575665230.550521,24490.667,3784,3,GZ,1,100,0.092
1575665230.591374,24525.000,3784,3,GZ,1,100,1.007
1575665230.632426,24559.500,3802,2,GZ,1,100,0.488
1575665230.673478,24594.000,3802,2,GZ,1,100,-1.190
1575665230.710662,24625.250,3820,4,GZ,1,100,0.519
1575665230.747847,24656.500,3820,4,GZ,1,100,0.488
1575665230.785032,24687.750,3820,4,GZ,1,100,-0.977
