EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1575665229.340782,23474.000,3591,7,PR,1,100,178779
1575665229.340782,23474.000,3591,7,PR,1,100,178783
1575665229.340782,23474.000,3591,7,PR,1,100,178780
1575665229.340782,23474.000,3591,7,PR,1,100,178778
1575665229.340782,23474.000,3591,7,PR,1,100,178784
1575665229.340782,23474.000,3591,7,PR,1,100,178803
1575665229.340782,23474.000,3591,7,PR,1,100,178804
1575665229.381635,23508.333,3610,3,PR,1,100,178796
1575665229.422489,23542.667,3610,3,PR,1,100,178806
1575665229.463342,23577.000,3610,3,PR,1,100,178799
1575665229.501816,23609.333,3629,3,PR,1,100,178779
1575665229.540290,23641.667,3629,3,PR,1,100,178807
1575665229.578763,23674.000,3629,3,PR,1,100,178826
1575665229.618824,23707.667,3647,3,PR,1,100,178792
1575665229.658884,23741.333,3647,3,PR,1,100,178787
1575665229.698944,23775.000,3647,3,PR,1,100,178810
1575665229.740591,23810.000,3664,3,PR,1,100,178822
1575665229.782237,23845.000,3664,3,PR,1,100,178868
1575665229.823884,23880.000,3664,3,PR,1,100,178870
1575665229.864738,23914.333,3683,3,PR,1,100,178863
1575665229.905591,23948.667,3683,3,PR,1,100,178805
1575665229.946445,23983.000,3683,3,PR,1,100,178786
1575665229.986505,24016.667,3699,3,PR,1,100,178785
1575665230.026565,24050.333,3699,3,PR,1,100,178763
1575665230.066625,24084.000,3699,3,PR,1,100,178770
1575665230.104306,24115.667,3717,3,PR,1,100,178840
1575665230.141986,24147.333,3717,3,PR,1,100,178841
1575665230.179666,24179.000,3717,3,PR,1,100,178835
1575665230.218636,24211.750,3735,4,PR,1,100,178865
1575665230.257605,24244.500,3735,4,PR,1,100,178803
1575665230.296575,24277.250,3735,4,PR,1,100,178812
1575665230.335544,24310.000,3735,4,PR,1,100,178795
1575665230.377191,24345.000,3753,2,PR,1,100,178791
1575665230.418838,24380.000,3753,2,PR,1,100,178795
1575665230.459295,24414.000,3771,3,PR,1,100,178805
1575665230.499751,24448.000,3771,3,PR,1,100,178803
1575665230.540208,24482.000,3771,3,PR,1,100,178800
1575665230.581458,24516.667,3789,3,PR,1,100,178790
1575665230.622709,24551.333,3789,3,PR,1,100,178795
1575665230.663959,24586.000,3789,3,PR,1,100,178800
1575665230.701441,24617.500,3807,4,PR,1,100,178791
1575665230.738923,24649.000,3807,4,PR,1,100,178782
1575665230.776405,24680.500,3807,4,PR,1,100,178788
1575665230.813887,24712.000,3807,4,PR,1,100,178782
1575665230.853550,24745.333,3826,3,PR,1,100,178797
1575665230.893214,24778.667,3826,3,PR,1,100,178810
1575665230.932878,24812.000,3826,3,PR,1,100,178826
1575665230.973335,24846.000,3844,3,PR,1,100,178837
1575665231.013791,24880.000,3844,3,PR,1,100,178850
1575665231.054248,24914.000,3844,3,PR,1,100,178835
1575665231.095895,24949.000,3861,2,PR,1,100,178785
1575665231.137542,24984.000,3861,2,PR,1,100,178796
1575665231.178792,25018.667,3877,3,PR,1,100,178780
1575665231.220042,25053.333,3877,3,PR,1,100,178794
1575665231.261292,25088.000,3877,3,PR,1,100,178798
1575665231.299667,25120.250,3895,4,PR,1,100,178808
1575665231.338041,25152.500,3895,4,PR,1,100,178801
1575665231.376415,25184.750,3895,4,PR,1,100,178810
1575665231.414790,25217.000,3895,4,PR,1,100,178780
1575665231.453660,25249.667,3913,3,PR,1,100,178771
1575665231.492531,25282.333,3913,3,PR,1,100,178767
1575665231.531401,25315.000,3913,3,PR,1,100,178765
1575665231.571461,25348.667,3931,3,PR,1,100,178773
1575665231.611521,25382.333,3931,3,PR,1,100,178758
1575665231.651582,25416.000,3931,3,PR,1,100,178742
1575665231.693228,25451.000,3949,3,PR,1,100,178737
1575665231.734875,25486.000,3949,3,PR,1,100,178715
1575665231.776522,25521.000,3949,3,PR,1,100,178785
1575665231.817574,25555.500,3967,2,PR,1,100,178821
1575665231.858625,25590.000,3967,2,PR,1,100,178835
1575665231.897892,25623.000,3986,4,PR,1,100,178849
1575665231.937159,25656.000,3986,4,PR,1,100,178820
1575665231.976426,25689.000,3986,4,PR,1,100,178792
1575665232.015693,25722.000,3986,4,PR,1,100,178772
1575665232.053374,25753.667,4004,3,PR,1,100,178756
