EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1575665229.340782,23474.000,3590,7,PI,1,100,190089
1575665229.340782,23474.000,3590,7,PI,1,100,190083
1575665229.340782,23474.000,3590,7,PI,1,100,190090
1575665229.340782,23474.000,3590,7,PI,1,100,190108
1575665229.340782,23474.000,3590,7,PI,1,100,190165
1575665229.340782,23474.000,3590,7,PI,1,100,190190
1575665229.340782,23474.000,3590,7,PI,1,100,190174
1575665229.381635,23508.333,3609,3,PI,1,100,190175
1575665229.422489,23542.667,3609,3,PI,1,100,190135
1575665229.463342,23577.000,3609,3,PI,1,100,190164
1575665229.501816,23609.333,3628,3,PI,1,100,190270
1575665229.540290,23641.667,3628,3,PI,1,100,190299
1575665229.578763,23674.000,3628,3,PI,1,100,190323
1575665229.618824,23707.667,3646,3,PI,1,100,190352
1575665229.658884,23741.333,3646,3,PI,1,100,190323
1575665229.698944,23775.000,3646,3,PI,1,100,190350
1575665229.740591,23810.000,3663,3,PI,1,100,190342
1575665229.782237,23845.000,3663,3,PI,1,100,190359
1575665229.823884,23880.000,3663,3,PI,1,100,190319
1575665229.864738,23914.333,3682,3,PI,1,100,190262
1575665229.905591,23948.667,3682,3,PI,1,100,190258
1575665229.946445,23983.000,3682,3,PI,1,100,190265
1575665229.986505,24016.667,3698,3,PI,1,100,190261
1575665230.026565,24050.333,3698,3,PI,1,100,190256
1575665230.066625,24084.000,3698,3,PI,1,100,190258
1575665230.104306,24115.667,3716,3,PI,1,100,190268
1575665230.141986,24147.333,3716,3,PI,1,100,190270
1575665230.179666,24179.000,3716,3,PI,1,100,190245
1575665230.218537,24211.667,3734,3,PI,1,100,190237
1575665230.257407,24244.333,3734,3,PI,1,100,190232
1575665230.296277,24277.000,3734,3,PI,1,100,190262
1575665230.337131,24311.333,3752,3,PI,1,100,190263
1575665230.377984,24345.667,3752,3,PI,1,100,190269
1575665230.418838,24380.000,3752,3,PI,1,100,190275
1575665230.459295,24414.000,3770,3,PI,1,100,190311
1575665230.499751,24448.000,3770,3,PI,1,100,190288
1575665230.540208,24482.000,3770,3,PI,1,100,190294
1575665230.581458,24516.667,3788,3,PI,1,100,190282
1575665230.622709,24551.333,3788,3,PI,1,100,190294
1575665230.663959,24586.000,3788,3,PI,1,100,190293
1575665230.701441,24617.500,3806,4,PI,1,100,190310
1575665230.738923,24649.000,3806,4,PI,1,100,190317
1575665230.776405,24680.500,3806,4,PI,1,100,190327
1575665230.813887,24712.000,3806,4,PI,1,100,190345
1575665230.853550,24745.333,3825,3,PI,1,100,190363
1575665230.893214,24778.667,3825,3,PI,1,100,190349
1575665230.932878,24812.000,3825,3,PI,1,100,190372
1575665230.973335,24846.000,3843,3,PI,1,100,190395
