EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1575664583.366004,116841.000,19962,12,GY,1,100,-0.214
1575664583.366004,116841.000,19962,12,GY,1,100,-1.129
1575664583.366004,116841.000,19962,12,GY,1,100,0.214
1575664583.366004,116841.000,19962,12,GY,1,100,0.885
1575664583.366004,116841.000,19962,12,GY,1,100,0.031
1575664583.366004,116841.000,19962,12,GY,1,100,0.366
1575664583.366004,116841.000,19962,12,GY,1,100,0.397
1575664583.366004,116841.000,19962,12,GY,1,100,0.763
1575664583.366004,116841.000,19962,12,GY,1,100,0.458
1575664583.366004,116841.000,19962,12,GY,1,100,-1.038
1575664583.366004,116841.000,19962,12,GY,1,100,0.610
1575664583.366004,116841.000,19962,12,GY,1,100,0.641
1575664583.405769,116874.500,19978,2,GY,1,100,0.122
1575664583.445534,116908.000,19978,2,GY,1,100,0.092
1575664583.489057,116944.667,19996,3,GY,1,100,-0.488
1575664583.532581,116981.333,19996,3,GY,1,100,-0.214
1575664583.576105,117018.000,19996,3,GY,1,100,-0.336
1575664583.617254,117052.667,20014,3,GY,1,100,1.007
1575664583.658404,117087.333,20014,3,GY,1,100,0.031
1575664583.699554,117122.000,20014,3,GY,1,100,-0.153
1575664583.741099,117157.000,20032,3,GY,1,100,-0.183
1575664583.782645,117192.000,20032,3,GY,1,100,-1.251
1575664583.824190,117227.000,20032,3,GY,1,100,-0.610
1575664583.861778,117258.667,20050,3,GY,1,100,-0.793
1575664583.899367,117290.333,20050,3,GY,1,100,0.916
1575664583.936956,117322.000,20050,3,GY,1,100,1.343
1575664583.976127,117355.000,20068,3,GY,1,100,0.031
1575664584.015298,117388.000,20068,3,GY,1,100,0.519
1575664584.054470,117421.000,20068,3,GY,1,100,-0.183
1575664584.094432,117454.667,20087,3,GY,1,100,-0.641
1575664584.134395,117488.333,20087,3,GY,1,100,0.000
1575664584.174358,117522.000,20087,3,GY,1,100,-0.153
1575664584.219860,117560.333,20104,3,GY,1,100,0.061
1575664584.265362,117598.667,20104,3,GY,1,100,0.427
1575664584.310864,117637.000,20104,3,GY,1,100,-0.488
1575664584.351618,117671.333,20122,3,GY,1,100,-0.580
1575664584.392372,117705.667,20122,3,GY,1,100,-1.129
1575664584.433126,117740.000,20122,3,GY,1,100,-0.275
1575664584.470715,117771.667,20140,3,GY,1,100,1.190
1575664584.508303,117803.333,20140,3,GY,1,100,0.732
1575664584.545892,117835.000,20140,3,GY,1,100,-0.427
1575664584.582689,117866.000,20157,3,GY,1,100,0.305
