EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1575664583.230685,116727.000,19948,2,AK,1,100,136
1575664583.230685,116727.000,19948,2,AK,1,100,RB
1575664586.267650,119285.500,20842,2,AK,1,100,20840
1575664589.304616,121844.000,20842,2,AK,1,100,RD
1575664589.396609,121921.500,20862,2,AK,1,100,20840
1575664589.488602,121999.000,20862,2,AK,1,100,RD
1575664592.428827,124476.000,21738,2,AK,1,100,21736
1575664595.369051,126953.000,21738,2,AK,1,100,RD
1575664595.466386,127035.000,21758,2,AK,1,100,21736
1575664595.563720,127117.000,21758,2,AK,1,100,RD
1575664598.499790,129590.500,22634,2,AK,1,100,22632
1575664601.435860,132064.000,22634,2,AK,1,100,RD
1575664601.534382,132147.000,22654,2,AK,1,100,22632
1575664601.632904,132230.000,22654,2,AK,1,100,RD
1575664604.563632,134699.000,23530,2,AK,1,100,23528
1575664607.494360,137168.000,23530,2,AK,1,100,RD
1575664607.590508,137249.000,23550,2,AK,1,100,23528
1575664607.686656,137330.000,23550,2,AK,1,100,RD
1575664610.622132,139803.000,24425,2,AK,1,100,24423
1575664613.557608,142276.000,24425,2,AK,1,100,RD
1575664613.656130,142359.000,24445,2,AK,1,100,24423
1575664613.754652,142442.000,24445,2,AK,1,100,RD
1575664616.687754,144913.000,25321,2,AK,1,100,25319
1575664619.620856,147384.000,25321,2,AK,1,100,RD
1575664619.728280,147474.500,25341,2,AK,1,100,25319
1575664619.835705,147565.000,25341,2,AK,1,100,RD
1575664622.761091,150029.500,26217,2,AK,1,100,26215
1575664625.686478,152494.000,26217,2,AK,1,100,RD
1575664625.779658,152572.500,26237,2,AK,1,100,26215
1575664625.872839,152651.000,26237,2,AK,1,100,RD
1575664628.811282,155126.500,27113,2,AK,1,100,27111
1575664631.749726,157602.000,27113,2,AK,1,100,RD
1575664631.845280,157682.500,27133,2,AK,1,100,27111
1575664631.940835,157763.000,27133,2,AK,1,100,RD
1575664634.892929,160250.000,28010,2,AK,1,100,28008
1575664637.845023,162737.000,28010,2,AK,1,100,RD
1575664637.926334,162805.500,28030,2,AK,1,100,28008
1575664638.007644,162874.000,28030,2,AK,1,100,RD
1575664640.940152,165344.500,28908,2,AK,1,100,28906
1575664643.872661,167815.000,28908,2,AK,1,100,RD
1575664643.971183,167898.000,28929,2,AK,1,100,28906
1575664644.069705,167981.000,28929,2,AK,1,100,RD
1575664647.013490,170461.000,29804,2,AK,1,100,29802
1575664649.957275,172941.000,29804,2,AK,1,100,RD
1575664650.045114,173015.000,29825,2,AK,1,100,29802
1575664650.132953,173089.000,29825,2,AK,1,100,RD
1575664653.066648,175560.500,30702,2,AK,1,100,30700
1575664656.000344,178032.000,30702,2,AK,1,100,RD
1575664656.115484,178129.000,30723,2,AK,1,100,30700
1575664656.230624,178226.000,30723,2,AK,1,100,RD
1575664659.147108,180683.000,31599,2,AK,1,100,31597
1575664662.063592,183140.000,31599,2,AK,1,100,RD
1575664662.159740,183221.000,31619,2,AK,1,100,31597
1575664662.255888,183302.000,31619,2,AK,1,100,RD
1575664665.202047,185784.000,32495,2,AK,1,100,32493
1575664668.148206,188266.000,32495,2,AK,1,100,RD
1575664668.236045,188340.000,32515,2,AK,1,100,32493
1575664668.323884,188414.000,32515,2,AK,1,100,RD
1575664671.262921,190890.000,33391,2,AK,1,100,33389
1575664674.201958,193366.000,33391,2,AK,1,100,RD
1575664674.292765,193442.500,33411,2,AK,1,100,33389
1575664674.383571,193519.000,33411,2,AK,1,100,RD
1575664677.358812,196025.500,34288,2,AK,1,100,34286
1575664680.334053,198532.000,34288,2,AK,1,100,RD
1575664680.388062,198577.500,34308,2,AK,1,100,34286
1575664680.442071,198623.000,34308,2,AK,1,100,RD
1575664683.379328,201097.500,35186,2,AK,1,100,35184
1575664686.316584,203572.000,35186,2,AK,1,100,RD
1575664686.413326,203653.500,35206,2,AK,1,100,35184
1575664686.510067,203735.000,35206,2,AK,1,100,RD
1575664689.445543,206208.000,36082,2,AK,1,100,36080
1575664692.381019,208681.000,36082,2,AK,1,100,RD
1575664692.480728,208765.000,36102,2,AK,1,100,36080
1575664692.580437,208849.000,36102,2,AK,1,100,RD
1575664695.511165,211318.000,36979,2,AK,1,100,36977
1575664698.441894,213787.000,36979,2,AK,1,100,RD
1575664698.540415,213870.000,36999,2,AK,1,100,36977
1575664698.638937,213953.000,36999,2,AK,1,100,RD
1575664701.579161,216430.000,37875,2,AK,1,100,37873
1575664704.519386,218907.000,37875,2,AK,1,100,RD
1575664704.620281,218992.000,37895,2,AK,1,100,37873
1575664704.721177,219077.000,37895,2,AK,1,100,RD
1575664707.645970,221541.000,38772,2,AK,1,100,38770
1575664710.570764,224005.000,38772,2,AK,1,100,RD
1575664710.666318,224085.500,38792,2,AK,1,100,38770
1575664710.761872,224166.000,38792,2,AK,1,100,RD
1575664713.715747,226654.500,39668,2,AK,1,100,39666
1575664716.669622,229143.000,39668,2,AK,1,100,RD
1575664716.756274,229216.000,39688,2,AK,1,100,39666
1575664716.842925,229289.000,39688,2,AK,1,100,RD
1575664719.770092,231755.000,40564,2,AK,1,100,40562
1575664722.697260,234221.000,40564,2,AK,1,100,RD
1575664722.792814,234301.500,40585,2,AK,1,100,40562
1575664722.888368,234382.000,40585,2,AK,1,100,RD
1575664725.824438,236855.500,41460,2,AK,1,100,41458
1575664728.760508,239329.000,41460,2,AK,1,100,RD
1575664728.855469,239409.000,41481,2,AK,1,100,41458
1575664728.950429,239489.000,41481,2,AK,1,100,RD
1575664731.887093,241963.000,42356,2,AK,1,100,42354
1575664734.823756,244437.000,42356,2,AK,1,100,RD
1575664734.918716,244517.000,42377,2,AK,1,100,42354
1575664735.013677,244597.000,42377,2,AK,1,100,RD
1575664737.950341,247071.000,43254,2,AK,1,100,43252
1575664740.887004,249545.000,43254,2,AK,1,100,RD
1575664740.986713,249629.000,43274,2,AK,1,100,43252
1575664741.086421,249713.000,43274,2,AK,1,100,RD
1575664744.017743,252182.500,44150,2,AK,1,100,44148
1575664746.949065,254652.000,44150,2,AK,1,100,RD
1575664747.046400,254734.000,44170,2,AK,1,100,44148
1575664747.143734,254816.000,44170,2,AK,1,100,RD
1575664750.078617,257288.500,45045,2,AK,1,100,45043
1575664753.013500,259761.000,45045,2,AK,1,100,RD
1575664753.112615,259844.500,45065,2,AK,1,100,45043
1575664753.211730,259928.000,45065,2,AK,1,100,RD
1575664756.144833,262399.000,45943,2,AK,1,100,45941
1575664759.077935,264870.000,45943,2,AK,1,100,RD
1575664759.174676,264951.500,45963,2,AK,1,100,45941
1575664759.271418,265033.000,45963,2,AK,1,100,RD
1575664762.205113,267504.500,46839,2,AK,1,100,46837
1575664765.138809,269976.000,46839,2,AK,1,100,RD
1575664765.287185,270101.000,46877,2,AK,1,100,46837
1575664765.435561,270226.000,46877,2,AK,1,100,RD
1575664768.319403,272655.500,47735,2,AK,1,100,47733
1575664771.203244,275085.000,47735,2,AK,1,100,RD
1575664771.298205,275165.000,47755,2,AK,1,100,47733
1575664771.393166,275245.000,47755,2,AK,1,100,RD
1575664774.328642,277718.000,48631,2,AK,1,100,48629
1575664777.264118,280191.000,48631,2,AK,1,100,RD
1575664777.360859,280272.500,48651,2,AK,1,100,48629
1575664777.457601,280354.000,48651,2,AK,1,100,RD
1575664780.393670,282827.500,49527,2,AK,1,100,49525
1575664783.329740,285301.000,49527,2,AK,1,100,RD
1575664783.474555,285423.000,49565,2,AK,1,100,49525
1575664783.619370,285545.000,49565,2,AK,1,100,RD
1575664786.505586,287976.500,50423,2,AK,1,100,50421
1575664789.391801,290408.000,50423,2,AK,1,100,RD
1575664789.492103,290492.500,50443,2,AK,1,100,50421
1575664789.592406,290577.000,50443,2,AK,1,100,RD
1575664792.523134,293046.000,51319,2,AK,1,100,51317
1575664795.453862,295515.000,51319,2,AK,1,100,RD
1575664795.550010,295596.000,51339,2,AK,1,100,51317
1575664795.646158,295677.000,51339,2,AK,1,100,RD
1575664798.624366,298186.000,52215,2,AK,1,100,52213
1575664801.602575,300695.000,52215,2,AK,1,100,RD
1575664801.655397,300739.500,52235,2,AK,1,100,52213
1575664801.708219,300784.000,52235,2,AK,1,100,RD
1575664804.644882,303258.000,53113,2,AK,1,100,53111
1575664807.581545,305732.000,53113,2,AK,1,100,RD
1575664807.677693,305813.000,53134,2,AK,1,100,53111
1575664807.773841,305894.000,53134,2,AK,1,100,RD
1575664810.710504,308368.000,54009,2,AK,1,100,54007
1575664813.647167,310842.000,54009,2,AK,1,100,RD
1575664813.745095,310924.500,54030,2,AK,1,100,54007
1575664813.843024,311007.000,54030,2,AK,1,100,RD
1575664816.776126,313478.000,54905,2,AK,1,100,54903
1575664819.709228,315949.000,54905,2,AK,1,100,RD
1575664819.805376,316030.000,54926,2,AK,1,100,54903
1575664819.901524,316111.000,54926,2,AK,1,100,RD
1575664822.838187,318585.000,55802,2,AK,1,100,55800
1575664825.774850,321059.000,55802,2,AK,1,100,RD
1575664825.871592,321140.500,55822,2,AK,1,100,55800
1575664825.968333,321222.000,55822,2,AK,1,100,RD
1575664828.900842,323692.500,56696,2,AK,1,100,56694
1575664831.833350,326163.000,56696,2,AK,1,100,RD
1575664831.931279,326245.500,56716,2,AK,1,100,56694
1575664832.029207,326328.000,56716,2,AK,1,100,RD
1575664834.962309,328799.000,57592,2,AK,1,100,57590
1575664837.895411,331270.000,57592,2,AK,1,100,RD
1575664838.044975,331396.000,57630,2,AK,1,100,57590
1575664838.194538,331522.000,57630,2,AK,1,100,RD
1575664841.120518,333987.000,58488,2,AK,1,100,58486
1575664844.046498,336452.000,58488,2,AK,1,100,RD
1575664844.105255,336501.500,58508,2,AK,1,100,58486
1575664844.164012,336551.000,58508,2,AK,1,100,RD
1575664847.098301,339023.000,59383,2,AK,1,100,59381
1575664850.032590,341495.000,59383,2,AK,1,100,RD
1575664850.126958,341574.500,59403,2,AK,1,100,59381
1575664850.221325,341654.000,59403,2,AK,1,100,RD
1575664853.156208,344126.500,60279,2,AK,1,100,60277
1575664856.091090,346599.000,60279,2,AK,1,100,RD
1575664856.194360,346686.000,60299,2,AK,1,100,60277
1575664856.297630,346773.000,60299,2,AK,1,100,RD
1575664859.227171,349241.000,61175,2,AK,1,100,61173
1575664862.156713,351709.000,61175,2,AK,1,100,RD
1575664862.250486,351788.000,61195,2,AK,1,100,61173
1575664862.344260,351867.000,61195,2,AK,1,100,RD
1575664866.454283,355329.500,61648,2,AK,1,100,61627
1575664870.564306,358792.000,61648,2,AK,1,100,RD
1575664871.424888,359517.000,61687,2,AK,1,100,61627
1575664872.285470,360242.000,61687,2,AK,1,100,RD
1575664873.465358,361236.000,62046,2,AK,1,100,62044
1575664874.645247,362230.000,62046,2,AK,1,100,RD
1575664874.732492,362303.500,62067,2,AK,1,100,62044
1575664874.819737,362377.000,62067,2,AK,1,100,RD
1575664877.755807,364850.500,62641,2,AK,1,100,62639
1575664880.691877,367324.000,62641,2,AK,1,100,RD
1575664880.788024,367405.000,62662,2,AK,1,100,62639
1575664880.884172,367486.000,62662,2,AK,1,100,RD
1575664883.817274,369957.000,63537,2,AK,1,100,63535
1575664886.750377,372428.000,63537,2,AK,1,100,RD
1575664886.846524,372509.000,63558,2,AK,1,100,63535
1575664886.942672,372590.000,63558,2,AK,1,100,RD
1575664889.879929,375064.500,64434,2,AK,1,100,64432
1575664892.817186,377539.000,64434,2,AK,1,100,RD
1575664892.910366,377617.500,64454,2,AK,1,100,64432
1575664893.003546,377696.000,64454,2,AK,1,100,RD
1575664895.941396,380171.000,65330,2,AK,1,100,65328
