EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.366004,116841.000,19964,12,MX,1,100,-65
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.366004,116841.000,19964,12,MX,1,100,-65
1575664583.366004,116841.000,19964,12,MX,1,100,-65
1575664583.366004,116841.000,19964,12,MX,1,100,-66
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.366004,116841.000,19964,12,MX,1,100,-65
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.366004,116841.000,19964,12,MX,1,100,-65
1575664583.366004,116841.000,19964,12,MX,1,100,-64
1575664583.405571,116874.333,19980,3,MX,1,100,-65
1575664583.445138,116907.667,19980,3,MX,1,100,-64
1575664583.484705,116941.000,19980,3,MX,1,100,-64
1575664583.530405,116979.500,19998,2,MX,1,100,-64
1575664583.576105,117018.000,19998,2,MX,1,100,-64
1575664583.617254,117052.667,20016,3,MX,1,100,-64
1575664583.658404,117087.333,20016,3,MX,1,100,-64
1575664583.699554,117122.000,20016,3,MX,1,100,-65
1575664583.741099,117157.000,20034,3,MX,1,100,-64
1575664583.782645,117192.000,20034,3,MX,1,100,-65
1575664583.824190,117227.000,20034,3,MX,1,100,-64
1575664583.861778,117258.667,20052,3,MX,1,100,-64
1575664583.899367,117290.333,20052,3,MX,1,100,-64
1575664583.936956,117322.000,20052,3,MX,1,100,-65
1575664583.976127,117355.000,20070,3,MX,1,100,-65
1575664584.015298,117388.000,20070,3,MX,1,100,-65
1575664584.054470,117421.000,20070,3,MX,1,100,-64
1575664584.094432,117454.667,20089,3,MX,1,100,-64
1575664584.134395,117488.333,20089,3,MX,1,100,-65
1575664584.174358,117522.000,20089,3,MX,1,100,-65
1575664584.219860,117560.333,20106,3,MX,1,100,-64
1575664584.265362,117598.667,20106,3,MX,1,100,-65
1575664584.310864,117637.000,20106,3,MX,1,100,-66
1575664584.351618,117671.333,20124,3,MX,1,100,-65
1575664584.392372,117705.667,20124,3,MX,1,100,-65
1575664584.433126,117740.000,20124,3,MX,1,100,-65
1575664584.470715,117771.667,20142,3,MX,1,100,-65
1575664584.508303,117803.333,20142,3,MX,1,100,-65
1575664584.545892,117835.000,20142,3,MX,1,100,-66
1575664584.582689,117866.000,20159,3,MX,1,100,-64
1575664584.619487,117897.000,20159,3,MX,1,100,-64
1575664584.656284,117928.000,20159,3,MX,1,100,-64
1575664584.697829,117963.000,20176,3,MX,1,100,-64
1575664584.739375,117998.000,20176,3,MX,1,100,-64
1575664584.780920,118033.000,20176,3,MX,1,100,-65
1575664584.822070,118067.667,20194,3,MX,1,100,-64
1575664584.863219,118102.333,20194,3,MX,1,100,-65
1575664584.904369,118137.000,20194,3,MX,1,100,-64
1575664584.949080,118174.667,20212,3,MX,1,100,-65
1575664584.993790,118212.333,20212,3,MX,1,100,-64
1575664585.038501,118250.000,20212,3,MX,1,100,-64
1575664585.076485,118282.000,20230,3,MX,1,100,-63
1575664585.114470,118314.000,20230,3,MX,1,100,-65
1575664585.152454,118346.000,20230,3,MX,1,100,-64
1575664585.193604,118380.667,20249,3,MX,1,100,-65
1575664585.234754,118415.333,20249,3,MX,1,100,-65
1575664585.275903,118450.000,20249,3,MX,1,100,-64
1575664585.313492,118481.667,20267,3,MX,1,100,-65
1575664585.351080,118513.333,20267,3,MX,1,100,-64
1575664585.388669,118545.000,20267,3,MX,1,100,-65
1575664585.427445,118577.667,20285,3,MX,1,100,-64
1575664585.466221,118610.333,20285,3,MX,1,100,-64
1575664585.504996,118643.000,20285,3,MX,1,100,-64
1575664585.545750,118677.333,20302,3,MX,1,100,-65
1575664585.586504,118711.667,20302,3,MX,1,100,-65
1575664585.627258,118746.000,20302,3,MX,1,100,-65
1575664585.668804,118781.000,20320,3,MX,1,100,-64
1575664585.710349,118816.000,20320,3,MX,1,100,-65
1575664585.751894,118851.000,20320,3,MX,1,100,-65
1575664585.793044,118885.667,20336,3,MX,1,100,-65
1575664585.834194,118920.333,20336,3,MX,1,100,-64
1575664585.875343,118955.000,20336,3,MX,1,100,-64
1575664585.916889,118990.000,20354,3,MX,1,100,-64
1575664585.958434,119025.000,20354,3,MX,1,100,-65
1575664585.999979,119060.000,20354,3,MX,1,100,-64
1575664586.042118,119095.500,20372,2,MX,1,100,-65
1575664586.084257,119131.000,20372,2,MX,1,100,-64
1575664586.122241,119163.000,20391,3,MX,1,100,-65
1575664586.160226,119195.000,20391,3,MX,1,100,-64
1575664586.198210,119227.000,20391,3,MX,1,100,-64
1575664586.236788,119259.500,20409,4,MX,1,100,-64
1575664586.275366,119292.000,20409,4,MX,1,100,-64
1575664586.313944,119324.500,20409,4,MX,1,100,-64
1575664586.352521,119357.000,20409,4,MX,1,100,-64
1575664586.396441,119394.000,20427,3,MX,1,100,-65
1575664586.440360,119431.000,20427,3,MX,1,100,-64
1575664586.484280,119468.000,20427,3,MX,1,100,-65
1575664586.524638,119502.000,20445,3,MX,1,100,-65
1575664586.564996,119536.000,20445,3,MX,1,100,-65
1575664586.605355,119570.000,20445,3,MX,1,100,-64
1575664586.646900,119605.000,20462,2,MX,1,100,-64
1575664586.688445,119640.000,20462,2,MX,1,100,-63
1575664586.726727,119672.250,20480,4,MX,1,100,-64
1575664586.765007,119704.500,20480,4,MX,1,100,-65
1575664586.803288,119736.750,20480,4,MX,1,100,-64
1575664586.841570,119769.000,20480,4,MX,1,100,-65
1575664586.878960,119800.500,20498,2,MX,1,100,-65
1575664586.916351,119832.000,20498,2,MX,1,100,-65
1575664586.959875,119868.667,20514,3,MX,1,100,-64
1575664587.003399,119905.333,20514,3,MX,1,100,-65
1575664587.046922,119942.000,20514,3,MX,1,100,-64
1575664587.088072,119976.667,20533,3,MX,1,100,-65
1575664587.129222,120011.333,20533,3,MX,1,100,-65
1575664587.170372,120046.000,20533,3,MX,1,100,-66
1575664587.211521,120080.667,20551,3,MX,1,100,-66
1575664587.252671,120115.333,20551,3,MX,1,100,-65
1575664587.293821,120150.000,20551,3,MX,1,100,-66
1575664587.333388,120183.333,20569,3,MX,1,100,-64
1575664587.372955,120216.667,20569,3,MX,1,100,-64
1575664587.412522,120250.000,20569,3,MX,1,100,-64
1575664587.450209,120281.750,20587,4,MX,1,100,-65
1575664587.487897,120313.500,20587,4,MX,1,100,-64
1575664587.525584,120345.250,20587,4,MX,1,100,-65
1575664587.563272,120377.000,20587,4,MX,1,100,-64
1575664587.603630,120411.000,20605,2,MX,1,100,-65
1575664587.643989,120445.000,20605,2,MX,1,100,-64
1575664587.689095,120483.000,20623,3,MX,1,100,-65
1575664587.734201,120521.000,20623,3,MX,1,100,-64
1575664587.779308,120559.000,20623,3,MX,1,100,-64
1575664587.820457,120593.667,20640,3,MX,1,100,-65
1575664587.861607,120628.333,20640,3,MX,1,100,-64
1575664587.902757,120663.000,20640,3,MX,1,100,-64
1575664587.941928,120696.000,20658,3,MX,1,100,-65
1575664587.981099,120729.000,20658,3,MX,1,100,-65
1575664588.020271,120762.000,20658,3,MX,1,100,-64
1575664588.058651,120794.333,20676,3,MX,1,100,-65
1575664588.097031,120826.667,20676,3,MX,1,100,-65
1575664588.135411,120859.000,20676,3,MX,1,100,-64
1575664588.173791,120891.333,20695,3,MX,1,100,-65
1575664588.212171,120923.667,20695,3,MX,1,100,-65
1575664588.250551,120956.000,20695,3,MX,1,100,-65
1575664588.291700,120990.667,20711,3,MX,1,100,-64
1575664588.332850,121025.333,20711,3,MX,1,100,-65
1575664588.374000,121060.000,20711,3,MX,1,100,-64
1575664588.419106,121098.000,20729,3,MX,1,100,-64
1575664588.464213,121136.000,20729,3,MX,1,100,-65
1575664588.509319,121174.000,20729,3,MX,1,100,-65
1575664588.547303,121206.000,20747,3,MX,1,100,-64
1575664588.585288,121238.000,20747,3,MX,1,100,-64
1575664588.623272,121270.000,20747,3,MX,1,100,-65
1575664588.668774,121308.333,20765,3,MX,1,100,-64
1575664588.714276,121346.667,20765,3,MX,1,100,-64
1575664588.759778,121385.000,20765,3,MX,1,100,-63
1575664588.797762,121417.000,20783,3,MX,1,100,-64
1575664588.835747,121449.000,20783,3,MX,1,100,-64
1575664588.873731,121481.000,20783,3,MX,1,100,-65
1575664588.920618,121520.500,20800,2,MX,1,100,-65
1575664588.967505,121560.000,20800,2,MX,1,100,-65
1575664589.006379,121592.750,20818,4,MX,1,100,-65
1575664589.045254,121625.500,20818,4,MX,1,100,-65
1575664589.084129,121658.250,20818,4,MX,1,100,-65
1575664589.123003,121691.000,20818,4,MX,1,100,-65
1575664589.160988,121723.000,20837,3,MX,1,100,-66
1575664589.198972,121755.000,20837,3,MX,1,100,-66
1575664589.236956,121787.000,20837,3,MX,1,100,-68
1575664589.278205,121821.750,20858,4,MX,1,100,-67
1575664589.319453,121856.500,20858,4,MX,1,100,-67
1575664589.360702,121891.250,20858,4,MX,1,100,-69
1575664589.401951,121926.000,20858,4,MX,1,100,-70
1575664589.441122,121959.000,20878,3,MX,1,100,-69
1575664589.480293,121992.000,20878,3,MX,1,100,-68
1575664589.519465,122025.000,20878,3,MX,1,100,-69
1575664589.561010,122060.000,20895,3,MX,1,100,-69
1575664589.602555,122095.000,20895,3,MX,1,100,-72
1575664589.644101,122130.000,20895,3,MX,1,100,-62
1575664589.685250,122164.667,20913,3,MX,1,100,-67
1575664589.726400,122199.333,20913,3,MX,1,100,-68
1575664589.767550,122234.000,20913,3,MX,1,100,-70
1575664589.811469,122271.000,20931,3,MX,1,100,-70
1575664589.855388,122308.000,20931,3,MX,1,100,-70
1575664589.899308,122345.000,20931,3,MX,1,100,-70
1575664589.936897,122376.667,20947,3,MX,1,100,-70
1575664589.974485,122408.333,20947,3,MX,1,100,-69
1575664590.012074,122440.000,20947,3,MX,1,100,-69
1575664590.050849,122472.667,20965,3,MX,1,100,-69
1575664590.089625,122505.333,20965,3,MX,1,100,-68
1575664590.128401,122538.000,20965,3,MX,1,100,-68
1575664590.169551,122572.667,20984,3,MX,1,100,-69
1575664590.210700,122607.333,20984,3,MX,1,100,-69
1575664590.251850,122642.000,20984,3,MX,1,100,-69
1575664590.291813,122675.667,21002,3,MX,1,100,-70
1575664590.331775,122709.333,21002,3,MX,1,100,-58
1575664590.371738,122743.000,21002,3,MX,1,100,-67
1575664590.413283,122778.000,21020,3,MX,1,100,-69
1575664590.454829,122813.000,21020,3,MX,1,100,-69
1575664590.496374,122848.000,21020,3,MX,1,100,-70
1575664590.537128,122882.333,21038,3,MX,1,100,-70
1575664590.577882,122916.667,21038,3,MX,1,100,-69
1575664590.618636,122951.000,21038,3,MX,1,100,-72
1575664590.657807,122984.000,21056,3,MX,1,100,-71
1575664590.696979,123017.000,21056,3,MX,1,100,-69
1575664590.736150,123050.000,21056,3,MX,1,100,-69
1575664590.777695,123085.000,21073,3,MX,1,100,-68
1575664590.819241,123120.000,21073,3,MX,1,100,-67
1575664590.860786,123155.000,21073,3,MX,1,100,-69
1575664590.901540,123189.333,21091,3,MX,1,100,-69
1575664590.942294,123223.667,21091,3,MX,1,100,-68
1575664590.983048,123258.000,21091,3,MX,1,100,-70
1575664591.024198,123292.667,21107,3,MX,1,100,-69
1575664591.065348,123327.333,21107,3,MX,1,100,-71
1575664591.106497,123362.000,21107,3,MX,1,100,-63
1575664591.144482,123394.000,21126,3,MX,1,100,-71
1575664591.182466,123426.000,21126,3,MX,1,100,-72
1575664591.220450,123458.000,21126,3,MX,1,100,-72
1575664591.259226,123490.667,21144,3,MX,1,100,-70
1575664591.298002,123523.333,21144,3,MX,1,100,-72
1575664591.336777,123556.000,21144,3,MX,1,100,-72
1575664591.383071,123595.000,21162,2,MX,1,100,-71
1575664591.429364,123634.000,21162,2,MX,1,100,-71
1575664591.470514,123668.667,21180,3,MX,1,100,-70
1575664591.511663,123703.333,21180,3,MX,1,100,-69
1575664591.552813,123738.000,21180,3,MX,1,100,-69
1575664591.593567,123772.333,21198,3,MX,1,100,-67
1575664591.634321,123806.667,21198,3,MX,1,100,-65
1575664591.675075,123841.000,21198,3,MX,1,100,-63
1575664591.713356,123873.250,21216,4,MX,1,100,-60
1575664591.751637,123905.500,21216,4,MX,1,100,-59
1575664591.789918,123937.750,21216,4,MX,1,100,-57
1575664591.828199,123970.000,21216,4,MX,1,100,-57
1575664591.866975,124002.667,21234,3,MX,1,100,-56
1575664591.905751,124035.333,21234,3,MX,1,100,-56
1575664591.944526,124068.000,21234,3,MX,1,100,-56
1575664591.984489,124101.667,21252,3,MX,1,100,-56
1575664592.024452,124135.333,21252,3,MX,1,100,-56
1575664592.064415,124169.000,21252,3,MX,1,100,-54
1575664592.112489,124209.500,21270,2,MX,1,100,-55
1575664592.160562,124250.000,21270,2,MX,1,100,-56
1575664592.197755,124281.333,21288,3,MX,1,100,-56
1575664592.234948,124312.667,21288,3,MX,1,100,-57
1575664592.272141,124344.000,21288,3,MX,1,100,-56
1575664592.314874,124380.000,21304,3,MX,1,100,-55
1575664592.357606,124416.000,21304,3,MX,1,100,-56
1575664592.400338,124452.000,21304,3,MX,1,100,-55
1575664592.440697,124486.000,21322,3,MX,1,100,-56
1575664592.481055,124520.000,21322,3,MX,1,100,-57
1575664592.521413,124554.000,21322,3,MX,1,100,-57
1575664592.566124,124591.667,21340,3,MX,1,100,-56
1575664592.610835,124629.333,21340,3,MX,1,100,-57
1575664592.655545,124667.000,21340,3,MX,1,100,-56
1575664592.697091,124702.000,21358,3,MX,1,100,-55
1575664592.738636,124737.000,21358,3,MX,1,100,-56
1575664592.780182,124772.000,21358,3,MX,1,100,-56
1575664592.818166,124804.000,21376,3,MX,1,100,-57
1575664592.856150,124836.000,21376,3,MX,1,100,-57
1575664592.894135,124868.000,21376,3,MX,1,100,-57
1575664592.932910,124900.667,21394,3,MX,1,100,-57
1575664592.971686,124933.333,21394,3,MX,1,100,-57
1575664593.010462,124966.000,21394,3,MX,1,100,-57
1575664593.048446,124998.000,21412,3,MX,1,100,-57
1575664593.086430,125030.000,21412,3,MX,1,100,-57
1575664593.124415,125062.000,21412,3,MX,1,100,-57
1575664593.163190,125094.667,21430,3,MX,1,100,-57
1575664593.201966,125127.333,21430,3,MX,1,100,-57
1575664593.240741,125160.000,21430,3,MX,1,100,-57
1575664593.281891,125194.667,21448,3,MX,1,100,-58
1575664593.323041,125229.333,21448,3,MX,1,100,-58
1575664593.364191,125264.000,21448,3,MX,1,100,-59
1575664593.404945,125298.333,21466,3,MX,1,100,-58
1575664593.445699,125332.667,21466,3,MX,1,100,-57
1575664593.486453,125367.000,21466,3,MX,1,100,-57
1575664593.530768,125404.333,21482,3,MX,1,100,-58
1575664593.575083,125441.667,21482,3,MX,1,100,-56
1575664593.619398,125479.000,21482,3,MX,1,100,-58
1575664593.656986,125510.667,21500,3,MX,1,100,-58
1575664593.694575,125542.333,21500,3,MX,1,100,-57
1575664593.732164,125574.000,21500,3,MX,1,100,-58
1575664593.771335,125607.000,21518,3,MX,1,100,-57
1575664593.810507,125640.000,21518,3,MX,1,100,-57
1575664593.849678,125673.000,21518,3,MX,1,100,-57
1575664593.889641,125706.667,21536,3,MX,1,100,-57
1575664593.929603,125740.333,21536,3,MX,1,100,-56
1575664593.969566,125774.000,21536,3,MX,1,100,-57
1575664594.010715,125808.667,21554,3,MX,1,100,-57
1575664594.051865,125843.333,21554,3,MX,1,100,-58
1575664594.093015,125878.000,21554,3,MX,1,100,-58
1575664594.134560,125913.000,21573,3,MX,1,100,-58
1575664594.176105,125948.000,21573,3,MX,1,100,-57
1575664594.217651,125983.000,21573,3,MX,1,100,-57
1575664594.259196,126018.000,21591,3,MX,1,100,-56
1575664594.300742,126053.000,21591,3,MX,1,100,-57
1575664594.342287,126088.000,21591,3,MX,1,100,-57
1575664594.381063,126120.667,21608,3,MX,1,100,-58
1575664594.419838,126153.333,21608,3,MX,1,100,-56
1575664594.458614,126186.000,21608,3,MX,1,100,-57
1575664594.498972,126220.000,21626,3,MX,1,100,-57
1575664594.539331,126254.000,21626,3,MX,1,100,-57
1575664594.579689,126288.000,21626,3,MX,1,100,-56
1575664594.620839,126322.667,21644,3,MX,1,100,-57
1575664594.661988,126357.333,21644,3,MX,1,100,-57
1575664594.703138,126392.000,21644,3,MX,1,100,-57
1575664594.744090,126426.500,21660,2,MX,1,100,-58
1575664594.785042,126461.000,21660,2,MX,1,100,-58
1575664594.824213,126494.000,21678,4,MX,1,100,-58
1575664594.863384,126527.000,21678,4,MX,1,100,-58
1575664594.902556,126560.000,21678,4,MX,1,100,-59
1575664594.941727,126593.000,21678,4,MX,1,100,-59
1575664594.980107,126625.333,21696,3,MX,1,100,-58
1575664595.018487,126657.667,21696,3,MX,1,100,-59
1575664595.056867,126690.000,21696,3,MX,1,100,-59
1575664595.102567,126728.500,21715,2,MX,1,100,-59
1575664595.148267,126767.000,21715,2,MX,1,100,-58
1575664595.189021,126801.333,21733,3,MX,1,100,-60
1575664595.229775,126835.667,21733,3,MX,1,100,-59
1575664595.270529,126870.000,21733,3,MX,1,100,-59
1575664595.311362,126904.400,21754,5,MX,1,100,-59
