EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1576860792.427206,587196.000,36272,3,EL,1,100,0.577661
1576860792.427206,587196.000,36272,3,EL,1,100,0.572585
1576860792.427206,587196.000,36272,3,EL,1,100,0.568718
1576860792.494167,587252.500,36290,2,EL,1,100,0.566462
1576860792.561128,587309.000,36290,2,EL,1,100,0.564811
1576860792.622756,587361.000,36308,2,EL,1,100,0.571337
1576860792.684383,587413.000,36308,2,EL,1,100,0.572747
1576860792.755492,587473.000,36326,1,EL,1,100,0.570289
1576860792.818897,587526.500,36344,2,EL,1,100,0.573230
1576860792.882303,587580.000,36344,2,EL,1,100,0.575768
1576860792.946893,587634.500,36362,2,EL,1,100,0.575043
1576860793.011484,587689.000,36362,2,EL,1,100,0.574438
1576860793.079037,587746.000,36381,2,EL,1,100,0.577178
1576860793.146591,587803.000,36381,2,EL,1,100,0.579152
1576860793.212959,587859.000,36399,2,EL,1,100,0.577057
1576860793.279327,587915.000,36399,2,EL,1,100,0.577540
1576860793.353992,587978.000,36417,1,EL,1,100,0.579393
1576860793.420953,588034.500,36434,2,EL,1,100,0.579635
1576860793.487913,588091.000,36434,2,EL,1,100,0.577701
1576860793.557837,588150.000,36450,2,EL,1,100,0.579272
1576860793.627761,588209.000,36450,2,EL,1,100,0.580763
1576860793.690573,588262.000,36468,2,EL,1,100,0.578870
1576860793.753386,588315.000,36468,2,EL,1,100,0.579232
1576860793.817977,588369.500,36486,2,EL,1,100,0.580844
1576860793.882567,588424.000,36486,2,EL,1,100,0.581649
1576860793.950121,588481.000,36504,1,EL,1,100,0.579675
1576860794.018267,588538.500,36522,2,EL,1,100,0.580441
1576860794.086413,588596.000,36522,2,EL,1,100,0.582133
1576860794.155151,588654.000,36541,2,EL,1,100,0.581327
1576860794.223890,588712.000,36541,2,EL,1,100,0.579595
1576860794.286703,588765.000,36559,2,EL,1,100,0.582334
1576860794.349516,588818.000,36559,2,EL,1,100,0.582696
1576860794.414106,588872.500,36577,2,EL,1,100,0.580199
1576860794.478697,588927.000,36577,2,EL,1,100,0.579957
1576860794.546250,588984.000,36595,1,EL,1,100,0.582133
1576860794.615581,589042.500,36612,2,EL,1,100,0.582173
1576860794.684912,589101.000,36612,2,EL,1,100,0.579998
1576860794.755429,589160.500,36630,2,EL,1,100,0.582294
1576860794.825945,589220.000,36630,2,EL,1,100,0.583140
1576860794.887573,589272.000,36646,2,EL,1,100,0.580642
1576860794.949200,589324.000,36646,2,EL,1,100,0.580803
1576860795.012013,589377.000,36664,2,EL,1,100,0.582374
1576860795.074826,589430.000,36664,2,EL,1,100,0.582576
1576860795.142379,589487.000,36683,1,EL,1,100,0.580239
1576860795.209933,589544.000,36701,2,EL,1,100,0.581125
1576860795.277486,589601.000,36701,2,EL,1,100,0.582374
1576860795.346817,589659.500,36719,2,EL,1,100,0.581166
1576860795.416148,589718.000,36719,2,EL,1,100,0.579675
1576860795.481332,589773.000,36737,2,EL,1,100,0.581931
1576860795.546515,589828.000,36737,2,EL,1,100,0.582415
1576860795.609328,589881.000,36755,2,EL,1,100,0.579957
1576860795.672140,589934.000,36755,2,EL,1,100,0.580400
1576860795.744434,589995.000,36773,1,EL,1,100,0.581246
1576860795.807247,590048.000,36790,2,EL,1,100,0.581851
1576860795.870060,590101.000,36790,2,EL,1,100,0.579474
1576860795.937021,590157.500,36808,2,EL,1,100,0.580360
1576860796.003982,590214.000,36808,2,EL,1,100,0.581931
1576860796.069165,590269.000,36827,2,EL,1,100,0.579796
1576860796.134348,590324.000,36827,2,EL,1,100,0.578306
1576860796.197753,590377.500,36843,2,EL,1,100,0.580239
1576860796.261159,590431.000,36843,2,EL,1,100,0.580038
1576860796.326342,590486.000,36861,2,EL,1,100,0.577460
1576860796.391525,590541.000,36861,2,EL,1,100,0.577742
1576860796.454338,590594.000,36879,1,EL,1,100,0.578991
1576860796.519521,590649.000,36897,2,EL,1,100,0.579313
