EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1576860145.029511,41067.000,6502,1,H0,1,100,46.120
1576860145.153990,41172.000,6520,1,H0,1,100,46.151
1576860145.284396,41282.000,6538,1,H0,1,100,46.181
1576860145.419545,41396.000,6555,1,H0,1,100,46.193
1576860145.557065,41512.000,6573,1,H0,1,100,46.216
1576860145.689842,41624.000,6591,1,H0,1,100,46.235
1576860145.813136,41728.000,6609,1,H0,1,100,46.242
1576860145.947099,41841.000,6644,1,H0,1,100,46.261
1576860146.079876,41953.000,6662,1,H0,1,100,46.280
1576860146.204355,42058.000,6680,1,H0,1,100,46.288
1576860146.338319,42171.000,6698,1,H0,1,100,46.303
1576860146.466354,42279.000,6716,1,H0,1,100,46.330
1576860146.602688,42394.000,6734,1,H0,1,100,46.334
1576860146.744950,42514.000,6751,1,H0,1,100,46.349
1576860146.881284,42629.000,6770,1,H0,1,100,46.372
1576860147.016433,42743.000,6804,1,H0,1,100,46.406
1576860147.149210,42855.000,6822,1,H0,1,100,46.418
1576860147.277246,42963.000,6840,1,H0,1,100,46.418
1576860147.407653,43073.000,6858,1,H0,1,100,46.444
1576860147.549914,43193.000,6876,1,H0,1,100,46.452
1576860147.685063,43307.000,6894,1,H0,1,100,46.460
1576860147.817841,43419.000,6911,1,H0,1,100,46.494
1576860147.954175,43534.000,6930,1,H0,1,100,46.502
1576860148.079839,43640.000,6948,1,H0,1,100,46.536
1576860148.207875,43748.000,6982,1,H0,1,100,46.544
1576860148.345394,43864.000,7000,1,H0,1,100,46.559
1576860148.486470,43983.000,7018,1,H0,1,100,46.578
1576860148.614506,44091.000,7036,1,H0,1,100,46.586
1576860148.740170,44197.000,7054,1,H0,1,100,46.586
1576860148.876505,44312.000,7073,1,H0,1,100,46.616
1576860149.012839,44427.000,7090,1,H0,1,100,46.647
1576860149.150358,44543.000,7108,1,H0,1,100,46.643
1576860149.277209,44650.000,7126,1,H0,1,100,46.662
1576860149.401688,44755.000,7144,1,H0,1,100,46.677
1576860149.540393,44872.000,7178,1,H0,1,100,46.696
1576860149.675541,44986.000,7196,1,H0,1,100,46.704
1576860149.808319,45098.000,7214,1,H0,1,100,46.738
1576860149.932798,45203.000,7233,1,H0,1,100,46.738
1576860150.069132,45318.000,7251,1,H0,1,100,46.753
1576860150.194797,45424.000,7269,1,H0,1,100,46.776
1576860150.331131,45539.000,7286,1,H0,1,100,46.792
1576860150.463908,45651.000,7304,1,H0,1,100,46.803
1576860150.597872,45764.000,7322,1,H0,1,100,46.837
1576860150.740133,45884.000,7356,1,H0,1,100,46.822
1576860150.877653,46000.000,7375,1,H0,1,100,46.856
1576860151.009838,46111.500,7396,2,H0,1,100,46.868
1576860151.142023,46223.000,7396,2,H0,1,100,46.868
1576860151.272429,46333.000,7432,1,H0,1,100,46.891
1576860151.405207,46445.000,7450,1,H0,1,100,46.910
1576860151.543912,46562.000,7468,1,H0,1,100,46.917
1576860151.679060,46676.000,7486,1,H0,1,100,46.952
1576860151.802354,46780.000,7504,1,H0,1,100,46.952
1576860151.936317,46893.000,7523,1,H0,1,100,46.975
1576860152.073837,47009.000,7541,1,H0,1,100,46.979
1576860152.210171,47124.000,7558,1,H0,1,100,46.994
1576860152.339392,47233.000,7576,1,H0,1,100,47.024
1576860152.467427,47341.000,7593,1,H0,1,100,47.043
1576860152.600205,47453.000,7628,1,H0,1,100,47.059
1576860152.735354,47567.000,7646,1,H0,1,100,47.062
1576860152.877615,47687.000,7665,1,H0,1,100,47.101
1576860153.000909,47791.000,7683,1,H0,1,100,47.108
