EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1576860145.060334,41093.000,6497,2,EA,1,100,0.529213
1576860145.060334,41093.000,6497,2,EA,1,100,0.529247
1576860145.122574,41145.500,6515,2,EA,1,100,0.529360
1576860145.184813,41198.000,6515,2,EA,1,100,0.529434
1576860145.250016,41253.000,6533,2,EA,1,100,0.529150
1576860145.315220,41308.000,6533,2,EA,1,100,0.528302
1576860145.387536,41369.000,6551,1,EA,1,100,0.527663
1576860145.453925,41425.000,6568,2,EA,1,100,0.528580
1576860145.520314,41481.000,6568,2,EA,1,100,0.529179
1576860145.589074,41539.000,6586,2,EA,1,100,0.529309
1576860145.657833,41597.000,6586,2,EA,1,100,0.529427
1576860145.720073,41649.500,6604,2,EA,1,100,0.529443
1576860145.782312,41702.000,6604,2,EA,1,100,0.529436
1576860145.848109,41757.500,6623,2,EA,1,100,0.529523
1576860145.913904,41813.000,6623,2,EA,1,100,0.529493
1576860145.977329,41866.500,6639,2,EA,1,100,0.529449
1576860146.040755,41920.000,6639,2,EA,1,100,0.529483
1576860146.109514,41978.000,6657,1,EA,1,100,0.529492
1576860146.172939,42031.500,6675,2,EA,1,100,0.529420
1576860146.236364,42085.000,6675,2,EA,1,100,0.529471
1576860146.302753,42141.000,6693,2,EA,1,100,0.529308
1576860146.369142,42197.000,6693,2,EA,1,100,0.529363
1576860146.436124,42253.500,6711,2,EA,1,100,0.529482
1576860146.503105,42310.000,6711,2,EA,1,100,0.529490
1576860146.570087,42366.500,6729,2,EA,1,100,0.529482
1576860146.637068,42423.000,6729,2,EA,1,100,0.529395
1576860146.708199,42483.000,6747,1,EA,1,100,0.529511
1576860146.775774,42540.000,6765,2,EA,1,100,0.529545
1576860146.843348,42597.000,6765,2,EA,1,100,0.529499
1576860146.912700,42655.500,6783,2,EA,1,100,0.529586
1576860146.982053,42714.000,6783,2,EA,1,100,0.529471
1576860147.049034,42770.500,6799,2,EA,1,100,0.529486
1576860147.116016,42827.000,6799,2,EA,1,100,0.529565
1576860147.179441,42880.500,6817,2,EA,1,100,0.529553
1576860147.242866,42934.000,6817,2,EA,1,100,0.529581
1576860147.308069,42989.000,6835,1,EA,1,100,0.529478
1576860147.375051,43045.500,6853,2,EA,1,100,0.529528
1576860147.442032,43102.000,6853,2,EA,1,100,0.529595
1576860147.511978,43161.000,6871,2,EA,1,100,0.529544
1576860147.581923,43220.000,6871,2,EA,1,100,0.529581
1576860147.649498,43277.000,6889,2,EA,1,100,0.529617
1576860147.717072,43334.000,6889,2,EA,1,100,0.529512
1576860147.785832,43392.000,6907,1,EA,1,100,0.529548
1576860147.853406,43449.000,6925,2,EA,1,100,0.529673
1576860147.920980,43506.000,6925,2,EA,1,100,0.529585
1576860147.984405,43559.500,6943,2,EA,1,100,0.529645
1576860148.047830,43613.000,6943,2,EA,1,100,0.529582
1576860148.112441,43667.500,6961,2,EA,1,100,0.529684
1576860148.177051,43722.000,6961,2,EA,1,100,0.529613
1576860148.244033,43778.500,6977,2,EA,1,100,0.529694
1576860148.311014,43835.000,6977,2,EA,1,100,0.529952
1576860148.379774,43893.000,6995,1,EA,1,100,0.529956
1576860148.449720,43952.000,7013,2,EA,1,100,0.529823
1576860148.519665,44011.000,7013,2,EA,1,100,0.529797
1576860148.582497,44064.000,7031,2,EA,1,100,0.529947
1576860148.645329,44117.000,7031,2,EA,1,100,0.529794
1576860148.710533,44172.000,7049,2,EA,1,100,0.529847
1576860148.775736,44227.000,7049,2,EA,1,100,0.529761
1576860148.842125,44283.000,7068,2,EA,1,100,0.529718
1576860148.908514,44339.000,7068,2,EA,1,100,0.529797
