EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1576860145.084044,41113.000,6508,11,GZ,1,100,0.305
1576860145.084044,41113.000,6508,11,GZ,1,100,-0.610
1576860145.084044,41113.000,6508,11,GZ,1,100,0.275
1576860145.084044,41113.000,6508,11,GZ,1,100,0.031
1576860145.084044,41113.000,6508,11,GZ,1,100,-0.153
1576860145.084044,41113.000,6508,11,GZ,1,100,0.885
1576860145.084044,41113.000,6508,11,GZ,1,100,-0.244
1576860145.084044,41113.000,6508,11,GZ,1,100,0.854
1576860145.084044,41113.000,6508,11,GZ,1,100,1.770
1576860145.084044,41113.000,6508,11,GZ,1,100,0.641
1576860145.084044,41113.000,6508,11,GZ,1,100,1.282
1576860145.120795,41144.000,6526,3,GZ,1,100,0.977
1576860145.157547,41175.000,6526,3,GZ,1,100,-0.824
1576860145.194297,41206.000,6526,3,GZ,1,100,0.580
1576860145.234605,41240.000,6544,3,GZ,1,100,-0.214
1576860145.274912,41274.000,6544,3,GZ,1,100,0.397
1576860145.315220,41308.000,6544,3,GZ,1,100,0.427
1576860145.356318,41342.667,6561,3,GZ,1,100,0.214
1576860145.397415,41377.333,6561,3,GZ,1,100,0.061
1576860145.438513,41412.000,6561,3,GZ,1,100,0.092
1576860145.479216,41446.333,6579,3,GZ,1,100,-0.031
1576860145.519919,41480.667,6579,3,GZ,1,100,-0.061
1576860145.560621,41515.000,6579,3,GZ,1,100,0.366
1576860145.600929,41549.000,6597,3,GZ,1,100,0.702
1576860145.641236,41583.000,6597,3,GZ,1,100,0.702
1576860145.681544,41617.000,6597,3,GZ,1,100,-0.397
1576860145.721851,41651.000,6615,3,GZ,1,100,0.244
1576860145.762159,41685.000,6615,3,GZ,1,100,0.977
1576860145.802466,41719.000,6615,3,GZ,1,100,0.214
1576860145.839612,41750.333,6632,3,GZ,1,100,-0.519
1576860145.876758,41781.667,6632,3,GZ,1,100,0.519
1576860145.913904,41813.000,6632,3,GZ,1,100,-0.549
1576860145.955002,41847.667,6650,3,GZ,1,100,-0.061
1576860145.996100,41882.333,6650,3,GZ,1,100,0.488
1576860146.037198,41917.000,6650,3,GZ,1,100,0.183
1576860146.073159,41947.333,6668,3,GZ,1,100,0.458
1576860146.109119,41977.667,6668,3,GZ,1,100,0.305
1576860146.145080,42008.000,6668,3,GZ,1,100,0.488
1576860146.188549,42044.667,6686,3,GZ,1,100,0.641
1576860146.232018,42081.333,6686,3,GZ,1,100,0.092
