EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1576860145.084044,41113.000,6505,11,AZ,1,100,0.065
1576860145.084044,41113.000,6505,11,AZ,1,100,0.054
1576860145.084044,41113.000,6505,11,AZ,1,100,0.040
1576860145.084044,41113.000,6505,11,AZ,1,100,0.064
1576860145.084044,41113.000,6505,11,AZ,1,100,0.066
1576860145.084044,41113.000,6505,11,AZ,1,100,0.060
1576860145.084044,41113.000,6505,11,AZ,1,100,0.065
1576860145.084044,41113.000,6505,11,AZ,1,100,0.058
1576860145.084044,41113.000,6505,11,AZ,1,100,0.042
1576860145.084044,41113.000,6505,11,AZ,1,100,0.076
1576860145.084044,41113.000,6505,11,AZ,1,100,0.055
1576860145.120795,41144.000,6523,3,AZ,1,100,0.058
1576860145.157547,41175.000,6523,3,AZ,1,100,0.069
1576860145.194297,41206.000,6523,3,AZ,1,100,0.044
1576860145.234605,41240.000,6541,3,AZ,1,100,0.073
1576860145.274912,41274.000,6541,3,AZ,1,100,0.052
1576860145.315220,41308.000,6541,3,AZ,1,100,0.068
1576860145.356318,41342.667,6558,3,AZ,1,100,0.055
1576860145.397415,41377.333,6558,3,AZ,1,100,0.064
1576860145.438513,41412.000,6558,3,AZ,1,100,0.056
1576860145.479216,41446.333,6576,3,AZ,1,100,0.053
1576860145.519919,41480.667,6576,3,AZ,1,100,0.044
1576860145.560621,41515.000,6576,3,AZ,1,100,0.053
1576860145.600929,41549.000,6594,3,AZ,1,100,0.062
1576860145.641236,41583.000,6594,3,AZ,1,100,0.061
1576860145.681544,41617.000,6594,3,AZ,1,100,0.050
1576860145.721851,41651.000,6612,3,AZ,1,100,0.044
1576860145.762159,41685.000,6612,3,AZ,1,100,0.055
1576860145.802466,41719.000,6612,3,AZ,1,100,0.052
1576860145.839612,41750.333,6629,3,AZ,1,100,0.050
1576860145.876758,41781.667,6629,3,AZ,1,100,0.052
1576860145.913904,41813.000,6629,3,AZ,1,100,0.066
1576860145.955002,41847.667,6647,3,AZ,1,100,0.048
1576860145.996100,41882.333,6647,3,AZ,1,100,0.050
1576860146.037198,41917.000,6647,3,AZ,1,100,0.054
1576860146.073159,41947.333,6665,3,AZ,1,100,0.055
1576860146.109119,41977.667,6665,3,AZ,1,100,0.042
1576860146.145080,42008.000,6665,3,AZ,1,100,0.067
1576860146.188549,42044.667,6683,3,AZ,1,100,0.055
1576860146.232018,42081.333,6683,3,AZ,1,100,0.044
1576860146.275486,42118.000,6683,3,AZ,1,100,0.047
1576860146.309866,42147.000,6701,3,AZ,1,100,0.057
1576860146.344246,42176.000,6701,3,AZ,1,100,0.056
1576860146.378626,42205.000,6701,3,AZ,1,100,0.057
1576860146.422490,42242.000,6719,3,AZ,1,100,0.050
1576860146.466354,42279.000,6719,3,AZ,1,100,0.058
1576860146.510218,42316.000,6719,3,AZ,1,100,0.058
1576860146.551316,42350.667,6737,3,AZ,1,100,0.045
1576860146.592414,42385.333,6737,3,AZ,1,100,0.072
1576860146.633512,42420.000,6737,3,AZ,1,100,0.046
1576860146.674609,42454.667,6754,3,AZ,1,100,0.063
1576860146.715707,42489.333,6754,3,AZ,1,100,0.047
1576860146.756805,42524.000,6754,3,AZ,1,100,0.050
1576860146.798298,42559.000,6773,3,AZ,1,100,0.047
1576860146.839791,42594.000,6773,3,AZ,1,100,0.054
1576860146.881284,42629.000,6773,3,AZ,1,100,0.047
1576860146.921987,42663.333,6789,3,AZ,1,100,0.061
1576860146.962689,42697.667,6789,3,AZ,1,100,0.051
1576860147.003392,42732.000,6789,3,AZ,1,100,0.057
1576860147.043304,42765.667,6807,3,AZ,1,100,0.049
1576860147.083217,42799.333,6807,3,AZ,1,100,0.055
1576860147.123129,42833.000,6807,3,AZ,1,100,0.045
1576860147.161461,42865.333,6825,3,AZ,1,100,0.061
1576860147.199792,42897.667,6825,3,AZ,1,100,0.060
1576860147.238124,42930.000,6825,3,AZ,1,100,0.047
1576860147.277246,42963.000,6843,3,AZ,1,100,0.049
1576860147.316368,42996.000,6843,3,AZ,1,100,0.044
1576860147.355490,43029.000,6843,3,AZ,1,100,0.039
1576860147.397378,43064.333,6861,3,AZ,1,100,0.055
1576860147.439266,43099.667,6861,3,AZ,1,100,0.051
1576860147.481154,43135.000,6861,3,AZ,1,100,0.057
1576860147.521067,43168.667,6879,3,AZ,1,100,0.045
1576860147.560979,43202.333,6879,3,AZ,1,100,0.046
1576860147.600891,43236.000,6879,3,AZ,1,100,0.051
1576860147.641989,43270.667,6897,3,AZ,1,100,0.063
1576860147.683087,43305.333,6897,3,AZ,1,100,0.046
1576860147.724185,43340.000,6897,3,AZ,1,100,0.044
1576860147.771013,43379.500,6914,2,AZ,1,100,0.050
1576860147.817841,43419.000,6914,2,AZ,1,100,0.059
1576860147.858148,43453.000,6933,3,AZ,1,100,0.047
1576860147.898455,43487.000,6933,3,AZ,1,100,0.043
1576860147.938763,43521.000,6933,3,AZ,1,100,0.061
1576860147.976403,43552.750,6951,4,AZ,1,100,0.046
1576860148.014043,43584.500,6951,4,AZ,1,100,0.052
1576860148.051683,43616.250,6951,4,AZ,1,100,0.051
1576860148.089323,43648.000,6951,4,AZ,1,100,0.047
1576860148.128840,43681.333,6967,3,AZ,1,100,0.043
1576860148.168358,43714.667,6967,3,AZ,1,100,0.047
1576860148.207875,43748.000,6967,3,AZ,1,100,0.047
1576860148.248577,43782.333,6985,3,AZ,1,100,0.054
1576860148.289280,43816.667,6985,3,AZ,1,100,0.048
1576860148.329983,43851.000,6985,3,AZ,1,100,0.036
1576860148.371476,43886.000,7003,2,AZ,1,100,0.050
1576860148.412969,43921.000,7003,2,AZ,1,100,0.060
1576860148.457623,43958.667,7021,3,AZ,1,100,0.047
1576860148.502277,43996.333,7021,3,AZ,1,100,0.045
1576860148.546932,44034.000,7021,3,AZ,1,100,0.048
1576860148.584473,44065.667,7039,3,AZ,1,100,0.048
1576860148.622014,44097.333,7039,3,AZ,1,100,0.040
1576860148.659556,44129.000,7039,3,AZ,1,100,0.040
1576860148.698282,44161.667,7057,3,AZ,1,100,0.056
1576860148.737009,44194.333,7057,3,AZ,1,100,0.040
1576860148.775736,44227.000,7057,3,AZ,1,100,0.038
1576860148.816044,44261.000,7076,3,AZ,1,100,0.048
1576860148.856351,44295.000,7076,3,AZ,1,100,0.056
1576860148.896658,44329.000,7076,3,AZ,1,100,0.037
1576860148.937756,44363.667,7093,3,AZ,1,100,0.062
