EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576860151.022286,46122.000,7385,2,RD,1,100,TL
1576860151.022286,46122.000,7385,2,RD,1,100,TU
1576860154.050089,48676.000,8282,2,RD,1,100,TL
1576860157.077893,51230.000,8282,2,RD,1,100,TU
1576860160.105696,53784.000,9180,2,RD,1,100,TL
1576860163.133500,56338.000,9180,2,RD,1,100,TU
1576860166.161303,58892.000,10076,2,RD,1,100,TL
1576860169.189106,61446.000,10076,2,RD,1,100,TU
1576860172.216910,64000.000,10972,2,RD,1,100,TL
1576860175.244714,66554.000,10972,2,RD,1,100,TU
1576860178.272517,69108.000,11867,2,RD,1,100,TL
1576860181.300320,71662.000,11867,2,RD,1,100,TU
1576860184.328124,74216.000,12763,2,RD,1,100,TL
1576860187.355927,76770.000,12763,2,RD,1,100,TU
1576860190.383731,79324.000,13657,2,RD,1,100,TL
1576860193.411534,81878.000,13657,2,RD,1,100,TU
1576860196.439338,84432.000,14553,2,RD,1,100,TL
1576860199.467141,86986.000,14553,2,RD,1,100,TU
1576860202.494945,89540.000,15452,2,RD,1,100,TL
1576860205.522748,92094.000,15452,2,RD,1,100,TU
1576860208.550552,94648.000,16348,2,RD,1,100,TL
1576860211.578355,97202.000,16348,2,RD,1,100,TU
1576860214.606159,99756.000,17244,2,RD,1,100,TL
1576860217.633962,102310.000,17244,2,RD,1,100,TU
1576860220.860932,105032.000,17840,2,RD,1,100,TL
1576860224.087902,107754.000,17840,2,RD,1,100,TU
1576860227.115705,110308.000,18719,2,RD,1,100,TL
1576860230.143509,112862.000,18719,2,RD,1,100,TU
1576860233.171312,115416.000,19615,2,RD,1,100,TL
1576860236.199116,117970.000,19615,2,RD,1,100,TU
1576860239.226919,120524.000,20511,2,RD,1,100,TL
1576860242.254723,123078.000,20511,2,RD,1,100,TU
1576860245.282526,125632.000,21407,2,RD,1,100,TL
1576860248.310330,128186.000,21407,2,RD,1,100,TU
1576860251.338133,130740.000,22303,2,RD,1,100,TL
1576860254.365937,133294.000,22303,2,RD,1,100,TU
1576860257.393740,135848.000,23199,2,RD,1,100,TL
