EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1576860792.447354,587213.000,36282,9,GZ,1,100,-1.556
1576860792.447354,587213.000,36282,9,GZ,1,100,-0.610
1576860792.447354,587213.000,36282,9,GZ,1,100,0.519
1576860792.447354,587213.000,36282,9,GZ,1,100,0.519
1576860792.447354,587213.000,36282,9,GZ,1,100,1.373
1576860792.447354,587213.000,36282,9,GZ,1,100,0.397
1576860792.447354,587213.000,36282,9,GZ,1,100,-0.397
1576860792.447354,587213.000,36282,9,GZ,1,100,0.336
1576860792.447354,587213.000,36282,9,GZ,1,100,0.427
1576860792.487649,587247.000,36300,3,GZ,1,100,0.183
1576860792.527944,587281.000,36300,3,GZ,1,100,0.854
1576860792.568239,587315.000,36300,3,GZ,1,100,0.793
1576860792.605768,587346.667,36318,3,GZ,1,100,0.275
1576860792.643298,587378.333,36318,3,GZ,1,100,-0.031
1576860792.680828,587410.000,36318,3,GZ,1,100,-0.519
1576860792.721123,587444.000,36336,3,GZ,1,100,0.336
1576860792.761418,587478.000,36336,3,GZ,1,100,-0.153
1576860792.801713,587512.000,36336,3,GZ,1,100,0.549
1576860792.840033,587544.333,36354,3,GZ,1,100,0.488
1576860792.878352,587576.667,36354,3,GZ,1,100,0.061
1576860792.916672,587609.000,36354,3,GZ,1,100,0.458
1576860792.954597,587641.000,36372,3,GZ,1,100,0.214
1576860792.992522,587673.000,36372,3,GZ,1,100,0.275
1576860793.030446,587705.000,36372,3,GZ,1,100,0.366
1576860793.071532,587739.667,36391,3,GZ,1,100,0.275
1576860793.112617,587774.333,36391,3,GZ,1,100,0.885
1576860793.153702,587809.000,36391,3,GZ,1,100,0.366
1576860793.194787,587843.667,36409,3,GZ,1,100,-0.061
1576860793.235872,587878.333,36409,3,GZ,1,100,0.336
1576860793.276957,587913.000,36409,3,GZ,1,100,-0.092
1576860793.318832,587948.333,36426,3,GZ,1,100,0.305
1576860793.360708,587983.667,36426,3,GZ,1,100,0.153
1576860793.402583,588019.000,36426,3,GZ,1,100,-0.275
1576860793.443668,588053.667,36442,3,GZ,1,100,0.122
1576860793.484753,588088.333,36442,3,GZ,1,100,0.732
1576860793.525838,588123.000,36442,3,GZ,1,100,0.183
1576860793.572651,588162.500,36460,2,GZ,1,100,0.305
1576860793.619465,588202.000,36460,2,GZ,1,100,0.366
1576860793.657093,588233.750,36478,4,GZ,1,100,-0.122
1576860793.694721,588265.500,36478,4,GZ,1,100,-0.214
1576860793.732350,588297.250,36478,4,GZ,1,100,0.549
1576860793.769979,588329.000,36478,4,GZ,1,100,0.061
1576860793.808693,588361.667,36496,3,GZ,1,100,0.427
1576860793.847408,588394.333,36496,3,GZ,1,100,1.160
1576860793.886123,588427.000,36496,3,GZ,1,100,0.854
1576860793.927011,588461.500,36514,2,GZ,1,100,-0.153
1576860793.967898,588496.000,36514,2,GZ,1,100,0.824
1576860794.008489,588530.250,36532,4,GZ,1,100,0.854
1576860794.049081,588564.500,36532,4,GZ,1,100,0.153
1576860794.089672,588598.750,36532,4,GZ,1,100,0.488
1576860794.130263,588633.000,36532,4,GZ,1,100,0.580
1576860794.172929,588669.000,36551,2,GZ,1,100,0.458
1576860794.215594,588705.000,36551,2,GZ,1,100,0.427
1576860794.256284,588739.333,36569,3,GZ,1,100,0.122
1576860794.296974,588773.667,36569,3,GZ,1,100,0.183
1576860794.337664,588808.000,36569,3,GZ,1,100,0.824
1576860794.376774,588841.000,36587,4,GZ,1,100,0.153
1576860794.415884,588874.000,36587,4,GZ,1,100,0.702
1576860794.454994,588907.000,36587,4,GZ,1,100,1.129
1576860794.494104,588940.000,36587,4,GZ,1,100,1.068
1576860794.534991,588974.500,36604,2,GZ,1,100,0.549
1576860794.575879,589009.000,36604,2,GZ,1,100,0.092
1576860794.617359,589044.000,36622,3,GZ,1,100,0.153
1576860794.658839,589079.000,36622,3,GZ,1,100,0.397
1576860794.700319,589114.000,36622,3,GZ,1,100,0.336
1576860794.742194,589149.333,36638,3,GZ,1,100,0.702
1576860794.784070,589184.667,36638,3,GZ,1,100,0.153
1576860794.825945,589220.000,36638,3,GZ,1,100,0.153
1576860794.867030,589254.667,36656,3,GZ,1,100,0.061
1576860794.908115,589289.333,36656,3,GZ,1,100,-0.244
1576860794.949200,589324.000,36656,3,GZ,1,100,0.275
1576860794.986335,589355.333,36674,3,GZ,1,100,-0.183
1576860795.023469,589386.667,36674,3,GZ,1,100,0.122
1576860795.060604,589418.000,36674,3,GZ,1,100,-0.183
1576860795.100899,589452.000,36693,3,GZ,1,100,-0.336
1576860795.141194,589486.000,36693,3,GZ,1,100,0.488
1576860795.181489,589520.000,36693,3,GZ,1,100,0.000
1576860795.222574,589554.667,36711,3,GZ,1,100,0.427
1576860795.263659,589589.333,36711,3,GZ,1,100,-0.183
1576860795.304744,589624.000,36711,3,GZ,1,100,0.092
1576860795.345435,589658.333,36729,3,GZ,1,100,-0.031
1576860795.386125,589692.667,36729,3,GZ,1,100,0.122
1576860795.426815,589727.000,36729,3,GZ,1,100,0.488
1576860795.469085,589762.667,36747,3,GZ,1,100,0.397
1576860795.511355,589798.333,36747,3,GZ,1,100,-0.031
1576860795.553626,589834.000,36747,3,GZ,1,100,0.092
1576860795.591945,589866.333,36765,3,GZ,1,100,0.122
1576860795.630265,589898.667,36765,3,GZ,1,100,0.549
1576860795.668585,589931.000,36765,3,GZ,1,100,0.580
1576860795.708880,589965.000,36782,3,GZ,1,100,0.305
1576860795.749175,589999.000,36782,3,GZ,1,100,0.153
1576860795.789470,590033.000,36782,3,GZ,1,100,0.183
1576860795.828975,590066.333,36800,3,GZ,1,100,0.000
1576860795.868480,590099.667,36800,3,GZ,1,100,0.061
1576860795.907985,590133.000,36800,3,GZ,1,100,-0.031
1576860795.946699,590165.667,36818,3,GZ,1,100,0.092
1576860795.985414,590198.333,36818,3,GZ,1,100,0.519
1576860796.024129,590231.000,36818,3,GZ,1,100,0.519
1576860796.060869,590262.000,36835,3,GZ,1,100,0.458
1576860796.097608,590293.000,36835,3,GZ,1,100,-0.214
1576860796.134348,590324.000,36835,3,GZ,1,100,0.244
1576860796.175433,590358.667,36853,3,GZ,1,100,0.092
1576860796.216518,590393.333,36853,3,GZ,1,100,-0.885
1576860796.257603,590428.000,36853,3,GZ,1,100,-0.336
1576860796.296318,590460.667,36871,3,GZ,1,100,-0.153
1576860796.335033,590493.333,36871,3,GZ,1,100,-0.031
1576860796.373748,590526.000,36871,3,GZ,1,100,0.580
1576860796.410487,590557.000,36889,4,GZ,1,100,0.031
1576860796.447227,590588.000,36889,4,GZ,1,100,0.427
1576860796.483966,590619.000,36889,4,GZ,1,100,0.458
1576860796.520706,590650.000,36889,4,GZ,1,100,0.275
1576860796.561396,590684.333,36907,3,GZ,1,100,0.580
1576860796.602086,590718.667,36907,3,GZ,1,100,0.031
1576860796.642776,590753.000,36907,3,GZ,1,100,0.061
1576860796.681886,590786.000,36925,3,GZ,1,100,0.061
1576860796.720996,590819.000,36925,3,GZ,1,100,0.488
1576860796.760106,590852.000,36925,3,GZ,1,100,0.183
1576860796.801586,590887.000,36943,2,GZ,1,100,0.427
1576860796.843066,590922.000,36943,2,GZ,1,100,0.000
1576860796.884151,590956.667,36961,3,GZ,1,100,-0.458
1576860796.925236,590991.333,36961,3,GZ,1,100,-0.122
