EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1576860145.120795,41144.000,6511,11,MZ,1,100,-7
1576860145.120795,41144.000,6511,11,MZ,1,100,-5
1576860145.120795,41144.000,6511,11,MZ,1,100,-6
1576860145.120795,41144.000,6511,11,MZ,1,100,-6
1576860145.120795,41144.000,6511,11,MZ,1,100,-6
1576860145.120795,41144.000,6511,11,MZ,1,100,-7
1576860145.120795,41144.000,6511,11,MZ,1,100,-6
1576860145.120795,41144.000,6511,11,MZ,1,100,-7
1576860145.120795,41144.000,6511,11,MZ,1,100,-6
1576860145.120795,41144.000,6511,11,MZ,1,100,-7
1576860145.120795,41144.000,6511,11,MZ,1,100,-7
1576860145.157547,41175.000,6529,2,MZ,1,100,-7
1576860145.194297,41206.000,6529,2,MZ,1,100,-6
1576860145.234605,41240.000,6547,3,MZ,1,100,-6
1576860145.274912,41274.000,6547,3,MZ,1,100,-5
1576860145.315220,41308.000,6547,3,MZ,1,100,-7
1576860145.356318,41342.667,6564,3,MZ,1,100,-7
1576860145.397415,41377.333,6564,3,MZ,1,100,-6
1576860145.438513,41412.000,6564,3,MZ,1,100,-7
1576860145.479216,41446.333,6582,3,MZ,1,100,-7
1576860145.519919,41480.667,6582,3,MZ,1,100,-5
1576860145.560621,41515.000,6582,3,MZ,1,100,-7
1576860145.600929,41549.000,6600,3,MZ,1,100,-6
1576860145.641236,41583.000,6600,3,MZ,1,100,-8
1576860145.681544,41617.000,6600,3,MZ,1,100,-7
1576860145.721851,41651.000,6618,3,MZ,1,100,-7
1576860145.762159,41685.000,6618,3,MZ,1,100,-7
1576860145.802466,41719.000,6618,3,MZ,1,100,-6
1576860145.839612,41750.333,6635,3,MZ,1,100,-6
1576860145.876758,41781.667,6635,3,MZ,1,100,-7
1576860145.913904,41813.000,6635,3,MZ,1,100,-7
1576860145.955002,41847.667,6653,3,MZ,1,100,-7
1576860145.996100,41882.333,6653,3,MZ,1,100,-6
1576860146.037198,41917.000,6653,3,MZ,1,100,-7
1576860146.073159,41947.333,6671,3,MZ,1,100,-7
1576860146.109119,41977.667,6671,3,MZ,1,100,-8
1576860146.145080,42008.000,6671,3,MZ,1,100,-7
1576860146.188549,42044.667,6689,3,MZ,1,100,-7
1576860146.232018,42081.333,6689,3,MZ,1,100,-7
1576860146.275486,42118.000,6689,3,MZ,1,100,-5
1576860146.311052,42148.000,6707,4,MZ,1,100,-6
1576860146.346617,42178.000,6707,4,MZ,1,100,-6
1576860146.382183,42208.000,6707,4,MZ,1,100,-7
1576860146.417748,42238.000,6707,4,MZ,1,100,-5
1576860146.463983,42277.000,6725,2,MZ,1,100,-6
1576860146.510218,42316.000,6725,2,MZ,1,100,-6
1576860146.551316,42350.667,6743,3,MZ,1,100,-7
1576860146.592414,42385.333,6743,3,MZ,1,100,-7
1576860146.633512,42420.000,6743,3,MZ,1,100,-7
1576860146.674609,42454.667,6760,3,MZ,1,100,-6
1576860146.715707,42489.333,6760,3,MZ,1,100,-6
1576860146.756805,42524.000,6760,3,MZ,1,100,-7
1576860146.798298,42559.000,6779,3,MZ,1,100,-6
1576860146.839791,42594.000,6779,3,MZ,1,100,-7
1576860146.881284,42629.000,6779,3,MZ,1,100,-6
1576860146.921987,42663.333,6795,3,MZ,1,100,-7
1576860146.962689,42697.667,6795,3,MZ,1,100,-8
1576860147.003392,42732.000,6795,3,MZ,1,100,-6
1576860147.043304,42765.667,6813,3,MZ,1,100,-7
1576860147.083217,42799.333,6813,3,MZ,1,100,-6
1576860147.123129,42833.000,6813,3,MZ,1,100,-7
1576860147.161461,42865.333,6831,3,MZ,1,100,-7
1576860147.199792,42897.667,6831,3,MZ,1,100,-7
1576860147.238124,42930.000,6831,3,MZ,1,100,-8
1576860147.277246,42963.000,6849,3,MZ,1,100,-7
1576860147.316368,42996.000,6849,3,MZ,1,100,-7
1576860147.355490,43029.000,6849,3,MZ,1,100,-7
