EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.299
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.282
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.296
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.270
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.265
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.279
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.280
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.282
1576860792.447354,587213.000,36279,9,AZ,1,100,-0.276
1576860792.487649,587247.000,36297,3,AZ,1,100,-0.285
1576860792.527944,587281.000,36297,3,AZ,1,100,-0.276
1576860792.568239,587315.000,36297,3,AZ,1,100,-0.277
1576860792.605768,587346.667,36315,3,AZ,1,100,-0.272
1576860792.643298,587378.333,36315,3,AZ,1,100,-0.283
1576860792.680828,587410.000,36315,3,AZ,1,100,-0.283
1576860792.721123,587444.000,36333,3,AZ,1,100,-0.288
1576860792.761418,587478.000,36333,3,AZ,1,100,-0.281
1576860792.801713,587512.000,36333,3,AZ,1,100,-0.278
1576860792.840033,587544.333,36351,3,AZ,1,100,-0.281
1576860792.878352,587576.667,36351,3,AZ,1,100,-0.283
1576860792.916672,587609.000,36351,3,AZ,1,100,-0.286
1576860792.954597,587641.000,36369,3,AZ,1,100,-0.282
1576860792.992522,587673.000,36369,3,AZ,1,100,-0.283
1576860793.030446,587705.000,36369,3,AZ,1,100,-0.284
1576860793.071532,587739.667,36388,3,AZ,1,100,-0.289
1576860793.112617,587774.333,36388,3,AZ,1,100,-0.282
1576860793.153702,587809.000,36388,3,AZ,1,100,-0.283
1576860793.194787,587843.667,36406,3,AZ,1,100,-0.285
1576860793.235872,587878.333,36406,3,AZ,1,100,-0.294
1576860793.276957,587913.000,36406,3,AZ,1,100,-0.284
1576860793.318832,587948.333,36423,3,AZ,1,100,-0.288
1576860793.360708,587983.667,36423,3,AZ,1,100,-0.276
1576860793.402583,588019.000,36423,3,AZ,1,100,-0.288
1576860793.443668,588053.667,36439,3,AZ,1,100,-0.289
1576860793.484753,588088.333,36439,3,AZ,1,100,-0.283
1576860793.525838,588123.000,36439,3,AZ,1,100,-0.290
1576860793.572651,588162.500,36457,2,AZ,1,100,-0.288
1576860793.619465,588202.000,36457,2,AZ,1,100,-0.291
1576860793.656599,588233.333,36475,3,AZ,1,100,-0.297
1576860793.693734,588264.667,36475,3,AZ,1,100,-0.285
1576860793.730869,588296.000,36475,3,AZ,1,100,-0.288
1576860793.769682,588328.750,36493,4,AZ,1,100,-0.292
1576860793.808496,588361.500,36493,4,AZ,1,100,-0.283
1576860793.847309,588394.250,36493,4,AZ,1,100,-0.294
1576860793.886123,588427.000,36493,4,AZ,1,100,-0.288
1576860793.927011,588461.500,36511,2,AZ,1,100,-0.288
1576860793.967898,588496.000,36511,2,AZ,1,100,-0.280
1576860794.008588,588530.333,36529,3,AZ,1,100,-0.292
1576860794.049278,588564.667,36529,3,AZ,1,100,-0.285
1576860794.089968,588599.000,36529,3,AZ,1,100,-0.292
1576860794.131844,588634.333,36548,3,AZ,1,100,-0.289
1576860794.173719,588669.667,36548,3,AZ,1,100,-0.289
1576860794.215594,588705.000,36548,3,AZ,1,100,-0.291
1576860794.256284,588739.333,36566,3,AZ,1,100,-0.282
1576860794.296974,588773.667,36566,3,AZ,1,100,-0.284
1576860794.337664,588808.000,36566,3,AZ,1,100,-0.294
1576860794.375984,588840.333,36584,3,AZ,1,100,-0.286
1576860794.414304,588872.667,36584,3,AZ,1,100,-0.286
1576860794.452623,588905.000,36584,3,AZ,1,100,-0.292
1576860794.493709,588939.667,36601,3,AZ,1,100,-0.289
1576860794.534794,588974.333,36601,3,AZ,1,100,-0.284
1576860794.575879,589009.000,36601,3,AZ,1,100,-0.293
1576860794.617359,589044.000,36619,3,AZ,1,100,-0.283
1576860794.658839,589079.000,36619,3,AZ,1,100,-0.297
1576860794.700319,589114.000,36619,3,AZ,1,100,-0.285
1576860794.742194,589149.333,36635,3,AZ,1,100,-0.284
1576860794.784070,589184.667,36635,3,AZ,1,100,-0.292
1576860794.825945,589220.000,36635,3,AZ,1,100,-0.292
1576860794.867030,589254.667,36653,3,AZ,1,100,-0.290
1576860794.908115,589289.333,36653,3,AZ,1,100,-0.285
1576860794.949200,589324.000,36653,3,AZ,1,100,-0.289
1576860794.986335,589355.333,36671,3,AZ,1,100,-0.287
1576860795.023469,589386.667,36671,3,AZ,1,100,-0.290
1576860795.060604,589418.000,36671,3,AZ,1,100,-0.289
1576860795.100899,589452.000,36690,3,AZ,1,100,-0.287
1576860795.141194,589486.000,36690,3,AZ,1,100,-0.292
1576860795.181489,589520.000,36690,3,AZ,1,100,-0.290
1576860795.222574,589554.667,36708,3,AZ,1,100,-0.294
1576860795.263659,589589.333,36708,3,AZ,1,100,-0.291
1576860795.304744,589624.000,36708,3,AZ,1,100,-0.292
1576860795.345435,589658.333,36726,3,AZ,1,100,-0.297
1576860795.386125,589692.667,36726,3,AZ,1,100,-0.287
1576860795.426815,589727.000,36726,3,AZ,1,100,-0.293
1576860795.469085,589762.667,36744,3,AZ,1,100,-0.294
1576860795.511355,589798.333,36744,3,AZ,1,100,-0.292
1576860795.553626,589834.000,36744,3,AZ,1,100,-0.293
1576860795.591945,589866.333,36762,3,AZ,1,100,-0.293
1576860795.630265,589898.667,36762,3,AZ,1,100,-0.288
1576860795.668585,589931.000,36762,3,AZ,1,100,-0.293
1576860795.708880,589965.000,36779,3,AZ,1,100,-0.300
1576860795.749175,589999.000,36779,3,AZ,1,100,-0.285
1576860795.789470,590033.000,36779,3,AZ,1,100,-0.291
1576860795.828975,590066.333,36797,3,AZ,1,100,-0.307
1576860795.868480,590099.667,36797,3,AZ,1,100,-0.284
1576860795.907985,590133.000,36797,3,AZ,1,100,-0.297
1576860795.946699,590165.667,36815,3,AZ,1,100,-0.299
1576860795.985414,590198.333,36815,3,AZ,1,100,-0.291
1576860796.024129,590231.000,36815,3,AZ,1,100,-0.297
1576860796.060869,590262.000,36832,3,AZ,1,100,-0.296
1576860796.097608,590293.000,36832,3,AZ,1,100,-0.294
1576860796.134348,590324.000,36832,3,AZ,1,100,-0.301
1576860796.175433,590358.667,36850,3,AZ,1,100,-0.297
1576860796.216518,590393.333,36850,3,AZ,1,100,-0.291
1576860796.257603,590428.000,36850,3,AZ,1,100,-0.295
