EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1576860792.365579,587144.000,36275,1,TH,1,100,16358
1576860792.488834,587248.000,36293,1,TH,1,100,16334
1576860792.622756,587361.000,36311,1,TH,1,100,16340
1576860792.755492,587473.000,36329,1,TH,1,100,16342
1576860792.882303,587580.000,36347,1,TH,1,100,16372
1576860793.011484,587689.000,36365,1,TH,1,100,16374
1576860793.146591,587803.000,36384,1,TH,1,100,16366
1576860793.279327,587915.000,36402,1,TH,1,100,16338
1576860793.422730,588036.000,36436,1,TH,1,100,16330
1576860793.559022,588151.000,36453,1,TH,1,100,16366
1576860793.690573,588262.000,36471,1,TH,1,100,16326
1576860793.816199,588368.000,36489,1,TH,1,100,16320
1576860793.950121,588481.000,36507,1,TH,1,100,16322
1576860794.086413,588596.000,36525,1,TH,1,100,16378
1576860794.223890,588712.000,36544,1,TH,1,100,16352
1576860794.349516,588818.000,36562,1,TH,1,100,16328
1576860794.478697,588927.000,36580,1,TH,1,100,16336
1576860794.618544,589045.000,36615,1,TH,1,100,16330
1576860794.752466,589158.000,36632,1,TH,1,100,16374
1576860794.888758,589273.000,36649,1,TH,1,100,16354
1576860795.013198,589378.000,36667,1,TH,1,100,16334
1576860795.142379,589487.000,36686,1,TH,1,100,16316
1576860795.277486,589601.000,36704,1,TH,1,100,16368
1576860795.416148,589718.000,36722,1,TH,1,100,16372
1576860795.546515,589828.000,36740,1,TH,1,100,16346
1576860795.672140,589934.000,36758,1,TH,1,100,16332
1576860795.807247,590048.000,36793,1,TH,1,100,16320
1576860795.941169,590161.000,36811,1,TH,1,100,16346
1576860796.066794,590267.000,36829,1,TH,1,100,16372
1576860796.198346,590378.000,36846,1,TH,1,100,16350
1576860796.327527,590487.000,36864,1,TH,1,100,16336
1576860796.454338,590594.000,36882,1,TH,1,100,16300
1576860796.584704,590704.000,36900,1,TH,1,100,16346
1576860796.712700,590812.000,36918,1,TH,1,100,16368
1576860796.846622,590925.000,36936,1,TH,1,100,16374
1576860796.986469,591043.000,36954,1,TH,1,100,16336
1576860797.122761,591158.000,36990,1,TH,1,100,16304
1576860797.259053,591273.000,37007,1,TH,1,100,16356
1576860797.390604,591384.000,37024,1,TH,1,100,16370
1576860797.518600,591492.000,37042,1,TH,1,100,16340
1576860797.646596,591600.000,37060,1,TH,1,100,16340
1576860797.774592,591708.000,37078,1,TH,1,100,16306
1576860797.908514,591821.000,37096,1,TH,1,100,16350
1576860798.045991,591937.000,37114,1,TH,1,100,16360
1576860798.178727,592049.000,37133,1,TH,1,100,16346
1576860798.304353,592155.000,37151,1,TH,1,100,16350
1576860798.438275,592268.000,37172,1,TH,1,100,16290
1576860798.576937,592385.000,37192,1,TH,1,100,16342
1576860798.712044,592499.000,37210,1,TH,1,100,16396
1576860798.840040,592607.000,37228,1,TH,1,100,16372
1576860798.969221,592716.000,37246,1,TH,1,100,16362
1576860799.100772,592827.000,37282,1,TH,1,100,16390
1576860799.238249,592943.000,37299,1,TH,1,100,16404
1576860799.375726,593059.000,37316,1,TH,1,100,16446
1576860799.498982,593163.000,37334,1,TH,1,100,16448
1576860799.629348,593273.000,37352,1,TH,1,100,16474
1576860799.762084,593385.000,37370,1,TH,1,100,16492
1576860799.897191,593499.000,37388,1,TH,1,100,16550
1576860800.026372,593608.000,37406,1,TH,1,100,16574
1576860800.159109,593720.000,37425,1,TH,1,100,16552
1576860800.293031,593833.000,37443,1,TH,1,100,16560
1576860800.421027,593941.000,37478,1,TH,1,100,16548
1576860800.559689,594058.000,37495,1,TH,1,100,16580
1576860800.697166,594174.000,37512,1,TH,1,100,16584
1576860800.832273,594288.000,37530,1,TH,1,100,16514
1576860800.974491,594408.000,37548,1,TH,1,100,16560
1576860801.102487,594516.000,37567,1,TH,1,100,16566
1576860801.229297,594623.000,37585,1,TH,1,100,16574
