EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1576860792.447354,587213.000,36284,9,MY,1,100,-37
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.447354,587213.000,36284,9,MY,1,100,-37
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.447354,587213.000,36284,9,MY,1,100,-37
1576860792.447354,587213.000,36284,9,MY,1,100,-36
1576860792.487649,587247.000,36302,3,MY,1,100,-36
1576860792.527944,587281.000,36302,3,MY,1,100,-37
1576860792.568239,587315.000,36302,3,MY,1,100,-36
1576860792.605768,587346.667,36320,3,MY,1,100,-35
1576860792.643298,587378.333,36320,3,MY,1,100,-36
1576860792.680828,587410.000,36320,3,MY,1,100,-36
1576860792.721123,587444.000,36338,3,MY,1,100,-37
1576860792.761418,587478.000,36338,3,MY,1,100,-37
1576860792.801713,587512.000,36338,3,MY,1,100,-36
1576860792.840033,587544.333,36356,3,MY,1,100,-35
1576860792.878352,587576.667,36356,3,MY,1,100,-36
1576860792.916672,587609.000,36356,3,MY,1,100,-38
1576860792.954597,587641.000,36374,3,MY,1,100,-37
1576860792.992522,587673.000,36374,3,MY,1,100,-36
1576860793.030446,587705.000,36374,3,MY,1,100,-36
1576860793.071532,587739.667,36393,3,MY,1,100,-37
1576860793.112617,587774.333,36393,3,MY,1,100,-37
1576860793.153702,587809.000,36393,3,MY,1,100,-36
1576860793.194787,587843.667,36411,3,MY,1,100,-36
1576860793.235872,587878.333,36411,3,MY,1,100,-36
1576860793.276957,587913.000,36411,3,MY,1,100,-36
1576860793.318832,587948.333,36428,3,MY,1,100,-36
1576860793.360708,587983.667,36428,3,MY,1,100,-36
1576860793.402583,588019.000,36428,3,MY,1,100,-36
1576860793.443668,588053.667,36444,3,MY,1,100,-37
1576860793.484753,588088.333,36444,3,MY,1,100,-37
1576860793.525838,588123.000,36444,3,MY,1,100,-37
1576860793.572651,588162.500,36462,2,MY,1,100,-37
1576860793.619465,588202.000,36462,2,MY,1,100,-35
1576860793.657093,588233.750,36480,4,MY,1,100,-36
1576860793.694721,588265.500,36480,4,MY,1,100,-36
1576860793.732350,588297.250,36480,4,MY,1,100,-36
1576860793.769979,588329.000,36480,4,MY,1,100,-36
1576860793.808693,588361.667,36498,3,MY,1,100,-35
1576860793.847408,588394.333,36498,3,MY,1,100,-37
1576860793.886123,588427.000,36498,3,MY,1,100,-37
1576860793.927603,588462.000,36516,3,MY,1,100,-36
1576860793.969083,588497.000,36516,3,MY,1,100,-36
1576860794.010563,588532.000,36516,3,MY,1,100,-36
1576860794.050463,588565.667,36534,3,MY,1,100,-36
1576860794.090363,588599.333,36534,3,MY,1,100,-36
1576860794.130263,588633.000,36534,3,MY,1,100,-35
1576860794.172929,588669.000,36553,2,MY,1,100,-36
1576860794.215594,588705.000,36553,2,MY,1,100,-36
1576860794.256284,588739.333,36571,3,MY,1,100,-35
1576860794.296974,588773.667,36571,3,MY,1,100,-37
1576860794.337664,588808.000,36571,3,MY,1,100,-37
1576860794.376774,588841.000,36589,4,MY,1,100,-36
1576860794.415884,588874.000,36589,4,MY,1,100,-36
1576860794.454994,588907.000,36589,4,MY,1,100,-37
1576860794.494104,588940.000,36589,4,MY,1,100,-37
1576860794.534991,588974.500,36606,2,MY,1,100,-36
1576860794.575879,589009.000,36606,2,MY,1,100,-36
1576860794.617359,589044.000,36624,3,MY,1,100,-36
1576860794.658839,589079.000,36624,3,MY,1,100,-37
1576860794.700319,589114.000,36624,3,MY,1,100,-37
1576860794.742194,589149.333,36640,3,MY,1,100,-38
1576860794.784070,589184.667,36640,3,MY,1,100,-37
1576860794.825945,589220.000,36640,3,MY,1,100,-37
1576860794.867030,589254.667,36658,3,MY,1,100,-38
1576860794.908115,589289.333,36658,3,MY,1,100,-37
1576860794.949200,589324.000,36658,3,MY,1,100,-37
1576860794.986335,589355.333,36676,3,MY,1,100,-36
1576860795.023469,589386.667,36676,3,MY,1,100,-37
1576860795.060604,589418.000,36676,3,MY,1,100,-37
1576860795.100899,589452.000,36695,3,MY,1,100,-37
1576860795.141194,589486.000,36695,3,MY,1,100,-36
1576860795.181489,589520.000,36695,3,MY,1,100,-36
1576860795.222574,589554.667,36713,3,MY,1,100,-36
1576860795.263659,589589.333,36713,3,MY,1,100,-35
1576860795.304744,589624.000,36713,3,MY,1,100,-36
1576860795.345435,589658.333,36731,3,MY,1,100,-35
1576860795.386125,589692.667,36731,3,MY,1,100,-36
1576860795.426815,589727.000,36731,3,MY,1,100,-38
1576860795.469085,589762.667,36749,3,MY,1,100,-38
1576860795.511355,589798.333,36749,3,MY,1,100,-36
1576860795.553626,589834.000,36749,3,MY,1,100,-38
1576860795.591945,589866.333,36767,3,MY,1,100,-37
1576860795.630265,589898.667,36767,3,MY,1,100,-37
1576860795.668585,589931.000,36767,3,MY,1,100,-36
1576860795.708880,589965.000,36784,3,MY,1,100,-36
1576860795.749175,589999.000,36784,3,MY,1,100,-37
1576860795.789470,590033.000,36784,3,MY,1,100,-35
1576860795.828975,590066.333,36802,3,MY,1,100,-36
1576860795.868480,590099.667,36802,3,MY,1,100,-37
1576860795.907985,590133.000,36802,3,MY,1,100,-36
1576860795.946699,590165.667,36820,3,MY,1,100,-36
1576860795.985414,590198.333,36820,3,MY,1,100,-37
1576860796.024129,590231.000,36820,3,MY,1,100,-36
1576860796.060869,590262.000,36837,3,MY,1,100,-37
1576860796.097608,590293.000,36837,3,MY,1,100,-37
1576860796.134348,590324.000,36837,3,MY,1,100,-36
1576860796.175433,590358.667,36855,3,MY,1,100,-36
1576860796.216518,590393.333,36855,3,MY,1,100,-37
1576860796.257603,590428.000,36855,3,MY,1,100,-36
1576860796.296318,590460.667,36873,3,MY,1,100,-37
1576860796.335033,590493.333,36873,3,MY,1,100,-37
1576860796.373748,590526.000,36873,3,MY,1,100,-37
1576860796.410487,590557.000,36891,4,MY,1,100,-36
1576860796.447227,590588.000,36891,4,MY,1,100,-36
1576860796.483966,590619.000,36891,4,MY,1,100,-36
1576860796.520706,590650.000,36891,4,MY,1,100,-36
1576860796.561396,590684.333,36909,3,MY,1,100,-36
1576860796.602086,590718.667,36909,3,MY,1,100,-35
1576860796.642776,590753.000,36909,3,MY,1,100,-36
1576860796.681886,590786.000,36927,3,MY,1,100,-36
1576860796.720996,590819.000,36927,3,MY,1,100,-36
1576860796.760106,590852.000,36927,3,MY,1,100,-37
1576860796.801981,590887.333,36945,3,MY,1,100,-37
1576860796.843856,590922.667,36945,3,MY,1,100,-35
1576860796.885731,590958.000,36945,3,MY,1,100,-36
1576860796.926026,590992.000,36963,3,MY,1,100,-37
1576860796.966321,591026.000,36963,3,MY,1,100,-36
1576860797.006616,591060.000,36963,3,MY,1,100,-36
1576860797.048689,591095.500,36981,2,MY,1,100,-36
1576860797.090762,591131.000,36981,2,MY,1,100,-34
1576860797.131452,591165.333,36999,3,MY,1,100,-31
1576860797.172142,591199.667,36999,3,MY,1,100,-27
1576860797.212832,591234.000,36999,3,MY,1,100,-24
1576860797.253127,591268.000,37015,3,MY,1,100,-22
1576860797.293422,591302.000,37015,3,MY,1,100,-18
1576860797.333717,591336.000,37015,3,MY,1,100,-16
1576860797.374802,591370.667,37033,3,MY,1,100,-14
1576860797.415887,591405.333,37033,3,MY,1,100,-11
1576860797.456973,591440.000,37033,3,MY,1,100,-8
1576860797.493119,591470.500,37051,4,MY,1,100,-7
1576860797.529267,591501.000,37051,4,MY,1,100,-7
1576860797.565413,591531.500,37051,4,MY,1,100,-4
1576860797.601561,591562.000,37051,4,MY,1,100,-1
1576860797.643041,591597.000,37069,3,MY,1,100,-0
1576860797.684521,591632.000,37069,3,MY,1,100, 4
1576860797.726001,591667.000,37069,3,MY,1,100, 4
1576860797.765901,591700.667,37087,3,MY,1,100, 8
1576860797.805801,591734.333,37087,3,MY,1,100, 9
1576860797.845701,591768.000,37087,3,MY,1,100,11
1576860797.886589,591802.500,37105,2,MY,1,100,13
1576860797.927476,591837.000,37105,2,MY,1,100,15
1576860797.968166,591871.333,37123,3,MY,1,100,18
1576860798.008856,591905.667,37123,3,MY,1,100,20
1576860798.049546,591940.000,37123,3,MY,1,100,23
1576860798.089841,591974.000,37142,3,MY,1,100,24
1576860798.130136,592008.000,37142,3,MY,1,100,25
1576860798.170431,592042.000,37142,3,MY,1,100,25
1576860798.211122,592076.333,37160,3,MY,1,100,25
1576860798.251812,592110.667,37160,3,MY,1,100,24
1576860798.292502,592145.000,37160,3,MY,1,100,31
1576860798.332797,592179.000,37181,5,MY,1,100,28
1576860798.373092,592213.000,37181,5,MY,1,100,28
1576860798.413387,592247.000,37181,5,MY,1,100,27
1576860798.453682,592281.000,37181,5,MY,1,100,27
1576860798.493977,592315.000,37181,5,MY,1,100,28
1576860798.535062,592349.667,37201,3,MY,1,100,28
1576860798.576147,592384.333,37201,3,MY,1,100,26
1576860798.617232,592419.000,37201,3,MY,1,100,25
1576860798.658712,592454.000,37219,3,MY,1,100,30
1576860798.700192,592489.000,37219,3,MY,1,100,28
1576860798.741673,592524.000,37219,3,MY,1,100,25
1576860798.779202,592555.667,37237,3,MY,1,100,27
1576860798.816732,592587.333,37237,3,MY,1,100,28
1576860798.854262,592619.000,37237,3,MY,1,100,27
1576860798.892581,592651.333,37255,3,MY,1,100,28
1576860798.930901,592683.667,37255,3,MY,1,100,29
1576860798.969221,592716.000,37255,3,MY,1,100,28
1576860799.013071,592753.000,37273,3,MY,1,100,30
1576860799.056922,592790.000,37273,3,MY,1,100,26
1576860799.100772,592827.000,37273,3,MY,1,100,28
1576860799.141857,592861.667,37291,3,MY,1,100,26
1576860799.182942,592896.333,37291,3,MY,1,100,26
1576860799.224028,592931.000,37291,3,MY,1,100,26
1576860799.264718,592965.333,37307,3,MY,1,100,26
1576860799.305408,592999.667,37307,3,MY,1,100,25
1576860799.346098,593034.000,37307,3,MY,1,100,22
1576860799.384813,593066.667,37325,3,MY,1,100,21
1576860799.423527,593099.333,37325,3,MY,1,100,15
1576860799.462242,593132.000,37325,3,MY,1,100, 6
1576860799.502932,593166.333,37343,3,MY,1,100, 0
1576860799.543622,593200.667,37343,3,MY,1,100,-6
1576860799.584312,593235.000,37343,3,MY,1,100,-10
1576860799.622237,593267.000,37361,3,MY,1,100,-11
1576860799.660162,593299.000,37361,3,MY,1,100,-14
1576860799.698087,593331.000,37361,3,MY,1,100,-16
1576860799.740357,593366.667,37379,3,MY,1,100,-17
1576860799.782627,593402.333,37379,3,MY,1,100,-18
1576860799.824897,593438.000,37379,3,MY,1,100,-22
1576860799.860847,593468.333,37397,3,MY,1,100,-24
1576860799.896796,593498.667,37397,3,MY,1,100,-26
1576860799.932746,593529.000,37397,3,MY,1,100,-27
1576860799.976991,593566.333,37415,3,MY,1,100,-29
1576860800.021237,593603.667,37415,3,MY,1,100,-31
1576860800.065482,593641.000,37415,3,MY,1,100,-32
1576860800.103407,593673.000,37434,3,MY,1,100,-34
1576860800.141332,593705.000,37434,3,MY,1,100,-33
1576860800.179256,593737.000,37434,3,MY,1,100,-34
1576860800.217181,593769.000,37452,3,MY,1,100,-35
1576860800.255106,593801.000,37452,3,MY,1,100,-35
1576860800.293031,593833.000,37452,3,MY,1,100,-35
1576860800.334116,593867.667,37469,3,MY,1,100,-35
1576860800.375201,593902.333,37469,3,MY,1,100,-35
1576860800.416286,593937.000,37469,3,MY,1,100,-36
1576860800.457766,593972.000,37487,3,MY,1,100,-36
1576860800.499246,594007.000,37487,3,MY,1,100,-34
1576860800.540726,594042.000,37487,3,MY,1,100,-36
1576860800.581812,594076.667,37503,3,MY,1,100,-37
1576860800.622897,594111.333,37503,3,MY,1,100,-36
1576860800.663982,594146.000,37503,3,MY,1,100,-35
1576860800.705067,594180.667,37521,3,MY,1,100,-34
1576860800.746152,594215.333,37521,3,MY,1,100,-37
1576860800.787237,594250.000,37521,3,MY,1,100,-36
1576860800.828717,594285.000,37539,2,MY,1,100,-35
1576860800.870198,594320.000,37539,2,MY,1,100,-36
