EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1576860792.332394,587116.000,36274,1,T0,1,100,31.985
1576860792.458020,587222.000,36292,1,T0,1,100,31.985
1576860792.591942,587335.000,36310,1,T0,1,100,31.942
1576860792.719938,587443.000,36328,1,T0,1,100,31.990
1576860792.851489,587554.000,36346,1,T0,1,100,31.963
1576860792.979485,587662.000,36364,1,T0,1,100,31.985
1576860793.113407,587775.000,36383,1,T0,1,100,31.969
1576860793.246143,587887.000,36401,1,T0,1,100,31.947
1576860793.388361,588007.000,36419,1,T0,1,100,31.979
1576860793.525838,588123.000,36452,1,T0,1,100,31.969
1576860793.657389,588234.000,36470,1,T0,1,100,31.963
1576860793.785385,588342.000,36488,1,T0,1,100,31.985
1576860793.918122,588454.000,36506,1,T0,1,100,31.953
1576860794.050858,588566.000,36524,1,T0,1,100,31.963
1576860794.189521,588683.000,36543,1,T0,1,100,31.979
1576860794.319887,588793.000,36561,1,T0,1,100,31.979
1576860794.445513,588899.000,36579,1,T0,1,100,31.947
1576860794.580619,589013.000,36597,1,T0,1,100,31.942
1576860794.720467,589131.000,36614,1,T0,1,100,31.937
1576860794.857944,589247.000,36648,1,T0,1,100,31.996
1576860794.982384,589352.000,36666,1,T0,1,100,31.963
1576860795.110380,589460.000,36685,1,T0,1,100,31.926
1576860795.244302,589573.000,36703,1,T0,1,100,31.974
1576860795.381779,589689.000,36721,1,T0,1,100,31.974
1576860795.514516,589801.000,36739,1,T0,1,100,31.990
1576860795.640141,589907.000,36757,1,T0,1,100,31.969
1576860795.776433,590022.000,36775,1,T0,1,100,31.985
1576860795.907985,590133.000,36792,1,T0,1,100,31.963
1576860796.034796,590240.000,36810,1,T0,1,100,31.958
1576860796.167532,590352.000,36845,1,T0,1,100,31.996
1576860796.297898,590462.000,36863,1,T0,1,100,31.937
1576860796.422339,590567.000,36881,1,T0,1,100,31.969
1576860796.553890,590678.000,36899,1,T0,1,100,31.969
1576860796.681886,590786.000,36917,1,T0,1,100,31.953
1576860796.812252,590896.000,36935,1,T0,1,100,31.926
1576860796.954470,591016.000,36953,1,T0,1,100,31.979
1576860797.090762,591131.000,36972,1,T0,1,100,32.006
1576860797.224684,591244.000,36989,1,T0,1,100,31.985
1576860797.359790,591358.000,37023,1,T0,1,100,31.947
1576860797.486601,591465.000,37041,1,T0,1,100,31.996
1576860797.613412,591572.000,37059,1,T0,1,100,31.953
1576860797.742593,591681.000,37077,1,T0,1,100,31.969
1576860797.876515,591794.000,37095,1,T0,1,100,31.953
1576860798.009251,591906.000,37113,1,T0,1,100,31.963
1576860798.147914,592023.000,37132,1,T0,1,100,31.979
1576860798.274724,592130.000,37150,1,T0,1,100,31.974
1576860798.403905,592239.000,37171,1,T0,1,100,31.963
1576860798.539012,592353.000,37191,1,T0,1,100,31.985
1576860798.678860,592471.000,37209,1,T0,1,100,31.985
1576860798.809226,592581.000,37227,1,T0,1,100,32.012
1576860798.937222,592689.000,37245,1,T0,1,100,31.979
1576860799.068773,592800.000,37264,1,T0,1,100,31.985
1576860799.205065,592915.000,37281,1,T0,1,100,31.963
1576860799.342542,593031.000,37315,1,T0,1,100,31.996
1576860799.470538,593139.000,37333,1,T0,1,100,31.958
1576860799.594979,593244.000,37351,1,T0,1,100,31.996
1576860799.731271,593359.000,37369,1,T0,1,100,31.969
1576860799.867563,593474.000,37387,1,T0,1,100,31.963
1576860799.992003,593579.000,37405,1,T0,1,100,31.947
1576860800.128295,593694.000,37424,1,T0,1,100,31.958
1576860800.263402,593808.000,37442,1,T0,1,100,31.985
1576860800.387842,593913.000,37460,1,T0,1,100,31.974
1576860800.525320,594029.000,37477,1,T0,1,100,31.937
1576860800.663982,594146.000,37511,1,T0,1,100,31.969
1576860800.799089,594260.000,37529,1,T0,1,100,31.974
1576860800.938936,594378.000,37547,1,T0,1,100,31.969
1576860801.072858,594491.000,37566,1,T0,1,100,31.942
1576860801.197298,594596.000,37584,1,T0,1,100,31.974
1576860801.333590,594711.000,37602,1,T0,1,100,31.947
1576860801.463957,594821.000,37620,1,T0,1,100,31.953
1576860801.595508,594932.000,37637,1,T0,1,100,31.926
1576860801.732985,595048.000,37655,1,T0,1,100,31.969
1576860801.869277,595163.000,37689,1,T0,1,100,31.931
1576860801.991347,595266.000,37708,1,T0,1,100,31.990
1576860802.122899,595377.000,37726,1,T0,1,100,31.963
1576860802.261561,595494.000,37744,1,T0,1,100,31.915
1576860802.397853,595609.000,37762,1,T0,1,100,31.953
1576860802.528219,595719.000,37780,1,T0,1,100,31.931
1576860802.656215,595827.000,37798,1,T0,1,100,31.937
1576860802.788951,595939.000,37816,1,T0,1,100,31.953
1576860802.927614,596056.000,37833,1,T0,1,100,31.958
1576860803.065091,596172.000,37868,1,T0,1,100,31.958
1576860803.189531,596277.000,37886,1,T0,1,100,31.963
