EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1576860792.409429,587181.000,36270,5,PG,1,100,13204
1576860792.409429,587181.000,36270,5,PG,1,100,13162
1576860792.409429,587181.000,36270,5,PG,1,100,13167
1576860792.409429,587181.000,36270,5,PG,1,100,13171
1576860792.409429,587181.000,36270,5,PG,1,100,13208
1576860792.447749,587213.333,36288,3,PG,1,100,13153
1576860792.486068,587245.667,36288,3,PG,1,100,13225
1576860792.524388,587278.000,36288,3,PG,1,100,13199
1576860792.563498,587311.000,36306,4,PG,1,100,13197
1576860792.602608,587344.000,36306,4,PG,1,100,13203
1576860792.641718,587377.000,36306,4,PG,1,100,13271
1576860792.680828,587410.000,36306,4,PG,1,100,13220
1576860792.717963,587441.333,36324,3,PG,1,100,13237
1576860792.755097,587472.667,36324,3,PG,1,100,13251
1576860792.792232,587504.000,36324,3,PG,1,100,13272
1576860792.830551,587536.333,36342,3,PG,1,100,13203
1576860792.868871,587568.667,36342,3,PG,1,100,13157
1576860792.907191,587601.000,36342,3,PG,1,100,13148
1576860792.945116,587633.000,36360,3,PG,1,100,13127
1576860792.983040,587665.000,36360,3,PG,1,100,13159
1576860793.020965,587697.000,36360,3,PG,1,100,13158
1576860793.065211,587734.333,36379,3,PG,1,100,13161
1576860793.109456,587771.667,36379,3,PG,1,100,13150
1576860793.153702,587809.000,36379,3,PG,1,100,13159
1576860793.194787,587843.667,36397,3,PG,1,100,13173
1576860793.235872,587878.333,36397,3,PG,1,100,13206
1576860793.276957,587913.000,36397,3,PG,1,100,13215
1576860793.315277,587945.333,36415,3,PG,1,100,13196
1576860793.353597,587977.667,36415,3,PG,1,100,13211
1576860793.391916,588010.000,36415,3,PG,1,100,13238
1576860793.433002,588044.667,36432,3,PG,1,100,13262
1576860793.474087,588079.333,36432,3,PG,1,100,13219
1576860793.515172,588114.000,36432,3,PG,1,100,13248
1576860793.555862,588148.333,36448,3,PG,1,100,13252
1576860793.596552,588182.667,36448,3,PG,1,100,13226
1576860793.637242,588217.000,36448,3,PG,1,100,13184
1576860793.674574,588248.500,36466,2,PG,1,100,13166
1576860793.711906,588280.000,36466,2,PG,1,100,13125
1576860793.753090,588314.750,36484,4,PG,1,100,13096
1576860793.794274,588349.500,36484,4,PG,1,100,13171
1576860793.835458,588384.250,36484,4,PG,1,100,13119
1576860793.876642,588419.000,36484,4,PG,1,100,13177
1576860793.916937,588453.000,36502,2,PG,1,100,13152
1576860793.957232,588487.000,36502,2,PG,1,100,13171
1576860793.998317,588521.667,36520,3,PG,1,100,13181
1576860794.039402,588556.333,36520,3,PG,1,100,13180
1576860794.080487,588591.000,36520,3,PG,1,100,13221
1576860794.121967,588626.000,36539,3,PG,1,100,13220
1576860794.163447,588661.000,36539,3,PG,1,100,13212
1576860794.204928,588696.000,36539,3,PG,1,100,13200
1576860794.242852,588728.000,36557,4,PG,1,100,13208
1576860794.280777,588760.000,36557,4,PG,1,100,13252
1576860794.318702,588792.000,36557,4,PG,1,100,13245
1576860794.356627,588824.000,36557,4,PG,1,100,13262
1576860794.395341,588856.667,36575,3,PG,1,100,13239
1576860794.434056,588889.333,36575,3,PG,1,100,13181
1576860794.472771,588922.000,36575,3,PG,1,100,13132
1576860794.513856,588956.667,36593,3,PG,1,100,13162
1576860794.554941,588991.333,36593,3,PG,1,100,13156
1576860794.596026,589026.000,36593,3,PG,1,100,13158
1576860794.637506,589061.000,36610,2,PG,1,100,13152
1576860794.678987,589096.000,36610,2,PG,1,100,13154
1576860794.720467,589131.000,36628,3,PG,1,100,13187
1576860794.761947,589166.000,36628,3,PG,1,100,13154
1576860794.803427,589201.000,36628,3,PG,1,100,13234
1576860794.841352,589233.000,36644,4,PG,1,100,13203
1576860794.879277,589265.000,36644,4,PG,1,100,13203
1576860794.917201,589297.000,36644,4,PG,1,100,13217
1576860794.955126,589329.000,36644,4,PG,1,100,13223
1576860794.993051,589361.000,36662,3,PG,1,100,13222
1576860795.030975,589393.000,36662,3,PG,1,100,13245
1576860795.068900,589425.000,36662,3,PG,1,100,13243
1576860795.109195,589459.000,36681,3,PG,1,100,13235
1576860795.149490,589493.000,36681,3,PG,1,100,13228
1576860795.189785,589527.000,36681,3,PG,1,100,13251
1576860795.230870,589561.667,36699,3,PG,1,100,13173
1576860795.271955,589596.333,36699,3,PG,1,100,13179
1576860795.313040,589631.000,36699,3,PG,1,100,13150
1576860795.353336,589665.000,36717,2,PG,1,100,13162
1576860795.393631,589699.000,36717,2,PG,1,100,13174
1576860795.433629,589732.750,36735,4,PG,1,100,13168
1576860795.473628,589766.500,36735,4,PG,1,100,13193
1576860795.513627,589800.250,36735,4,PG,1,100,13196
1576860795.553626,589834.000,36735,4,PG,1,100,13190
1576860795.591945,589866.333,36753,3,PG,1,100,13186
