EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1576860145.054407,41088.000,6494,7,PI,1,100,185389
1576860145.054407,41088.000,6494,7,PI,1,100,184794
1576860145.054407,41088.000,6494,7,PI,1,100,184833
1576860145.054407,41088.000,6494,7,PI,1,100,184876
1576860145.054407,41088.000,6494,7,PI,1,100,184946
1576860145.054407,41088.000,6494,7,PI,1,100,184932
1576860145.054407,41088.000,6494,7,PI,1,100,184941
1576860145.091454,41119.250,6512,4,PI,1,100,184977
1576860145.128501,41150.500,6512,4,PI,1,100,185058
1576860145.165549,41181.750,6512,4,PI,1,100,185163
1576860145.202596,41213.000,6512,4,PI,1,100,185209
1576860145.242508,41246.667,6530,3,PI,1,100,185267
1576860145.282421,41280.333,6530,3,PI,1,100,185316
1576860145.322333,41314.000,6530,3,PI,1,100,185377
1576860145.363826,41349.000,6548,2,PI,1,100,185446
1576860145.405319,41384.000,6548,2,PI,1,100,185528
1576860145.446022,41418.333,6565,3,PI,1,100,185597
1576860145.486724,41452.667,6565,3,PI,1,100,185604
1576860145.527427,41487.000,6565,3,PI,1,100,185176
1576860145.568920,41522.000,6583,3,PI,1,100,184797
1576860145.610413,41557.000,6583,3,PI,1,100,184787
1576860145.651906,41592.000,6583,3,PI,1,100,184822
1576860145.689546,41623.750,6601,4,PI,1,100,184876
1576860145.727186,41655.500,6601,4,PI,1,100,184979
1576860145.764826,41687.250,6601,4,PI,1,100,184926
1576860145.802466,41719.000,6601,4,PI,1,100,184923
1576860145.841588,41752.000,6620,3,PI,1,100,185032
1576860145.880710,41785.000,6620,3,PI,1,100,185093
1576860145.919832,41818.000,6620,3,PI,1,100,185131
1576860145.958954,41851.000,6636,3,PI,1,100,185250
1576860145.998076,41884.000,6636,3,PI,1,100,185333
1576860146.037198,41917.000,6636,3,PI,1,100,185325
1576860146.075925,41949.667,6654,3,PI,1,100,185370
1576860146.114652,41982.333,6654,3,PI,1,100,185522
1576860146.153378,42015.000,6654,3,PI,1,100,185513
1576860146.194081,42049.333,6672,3,PI,1,100,185548
1576860146.234784,42083.667,6672,3,PI,1,100,185688
1576860146.275486,42118.000,6672,3,PI,1,100,185684
1576860146.309866,42147.000,6690,3,PI,1,100,185118
1576860146.344246,42176.000,6690,3,PI,1,100,184880
1576860146.378626,42205.000,6690,3,PI,1,100,184903
1576860146.422490,42242.000,6708,3,PI,1,100,184935
1576860146.466354,42279.000,6708,3,PI,1,100,184930
1576860146.510218,42316.000,6708,3,PI,1,100,185036
1576860146.551316,42350.667,6726,3,PI,1,100,185102
1576860146.592414,42385.333,6726,3,PI,1,100,185034
1576860146.633512,42420.000,6726,3,PI,1,100,185099
1576860146.671448,42452.000,6744,3,PI,1,100,185229
1576860146.709385,42484.000,6744,3,PI,1,100,185268
1576860146.747321,42516.000,6744,3,PI,1,100,185304
1576860146.788419,42550.667,6762,3,PI,1,100,185407
1576860146.829517,42585.333,6762,3,PI,1,100,185490
1576860146.870615,42620.000,6762,3,PI,1,100,185489
1576860146.911317,42654.333,6780,3,PI,1,100,185554
1576860146.952020,42688.667,6780,3,PI,1,100,185663
1576860146.992723,42723.000,6780,3,PI,1,100,185756
1576860147.033030,42757.000,6796,3,PI,1,100,185760
1576860147.073338,42791.000,6796,3,PI,1,100,185541
1576860147.113645,42825.000,6796,3,PI,1,100,185086
1576860147.151977,42857.333,6814,3,PI,1,100,184999
1576860147.190308,42889.667,6814,3,PI,1,100,185090
1576860147.228640,42922.000,6814,3,PI,1,100,185089
1576860147.267762,42955.000,6832,3,PI,1,100,185183
1576860147.306884,42988.000,6832,3,PI,1,100,185249
1576860147.346006,43021.000,6832,3,PI,1,100,185218
1576860147.392241,43060.000,6850,2,PI,1,100,185238
1576860147.438476,43099.000,6850,2,PI,1,100,185292
1576860147.476709,43131.250,6868,4,PI,1,100,185372
1576860147.514942,43163.500,6868,4,PI,1,100,185446
1576860147.553174,43195.750,6868,4,PI,1,100,185552
1576860147.591407,43228.000,6868,4,PI,1,100,185634
1576860147.632505,43262.667,6886,3,PI,1,100,185657
1576860147.673603,43297.333,6886,3,PI,1,100,185717
1576860147.714701,43332.000,6886,3,PI,1,100,185776
1576860147.755403,43366.333,6904,3,PI,1,100,185825
1576860147.796106,43400.667,6904,3,PI,1,100,185880
1576860147.836809,43435.000,6904,3,PI,1,100,185762
1576860147.876721,43468.667,6922,3,PI,1,100,185232
1576860147.916633,43502.333,6922,3,PI,1,100,185148
