EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.198
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.194
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.199
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.200
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.197
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.198
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.201
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.204
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.199
1574944569.053217,25054.000,3871,10,AZ,1,100,-0.201
1574944569.095428,25089.500,3889,2,AZ,1,100,-0.196
1574944569.137640,25125.000,3889,2,AZ,1,100,-0.202
1574944569.177671,25158.667,3905,3,AZ,1,100,-0.195
1574944569.217703,25192.333,3905,3,AZ,1,100,-0.194
1574944569.257735,25226.000,3905,3,AZ,1,100,-0.204
1574944569.298955,25260.667,3923,3,AZ,1,100,-0.201
1574944569.340176,25295.333,3923,3,AZ,1,100,-0.200
1574944569.381397,25330.000,3923,3,AZ,1,100,-0.202
1574944569.422617,25364.667,3941,3,AZ,1,100,-0.203
1574944569.463838,25399.333,3941,3,AZ,1,100,-0.213
1574944569.505059,25434.000,3941,3,AZ,1,100,-0.198
1574944569.545090,25467.667,3959,3,AZ,1,100,-0.190
1574944569.585122,25501.333,3959,3,AZ,1,100,-0.202
1574944569.625154,25535.000,3959,3,AZ,1,100,-0.197
1574944569.662807,25566.667,3977,3,AZ,1,100,-0.189
1574944569.700460,25598.333,3977,3,AZ,1,100,-0.196
1574944569.738114,25630.000,3977,3,AZ,1,100,-0.205
1574944569.777749,25663.333,3996,3,AZ,1,100,-0.198
1574944569.817384,25696.667,3996,3,AZ,1,100,-0.191
1574944569.857020,25730.000,3996,3,AZ,1,100,-0.206
1574944569.902204,25768.000,4014,3,AZ,1,100,-0.201
1574944569.947388,25806.000,4014,3,AZ,1,100,-0.200
1574944569.992572,25844.000,4014,3,AZ,1,100,-0.204
1574944570.033793,25878.667,4031,3,AZ,1,100,-0.202
1574944570.075014,25913.333,4031,3,AZ,1,100,-0.196
1574944570.116234,25948.000,4031,3,AZ,1,100,-0.199
1574944570.155473,25981.000,4049,3,AZ,1,100,-0.198
1574944570.194712,26014.000,4049,3,AZ,1,100,-0.205
1574944570.233951,26047.000,4049,3,AZ,1,100,-0.200
1574944570.272397,26079.333,4067,3,AZ,1,100,-0.200
1574944570.310843,26111.667,4067,3,AZ,1,100,-0.206
1574944570.349290,26144.000,4067,3,AZ,1,100,-0.213
1574944570.388132,26176.667,4085,3,AZ,1,100,-0.206
1574944570.426975,26209.333,4085,3,AZ,1,100,-0.203
1574944570.465817,26242.000,4085,3,AZ,1,100,-0.206
1574944570.507038,26276.667,4101,3,AZ,1,100,-0.208
1574944570.548259,26311.333,4101,3,AZ,1,100,-0.216
1574944570.589479,26346.000,4101,3,AZ,1,100,-0.225
1574944570.630304,26380.333,4119,3,AZ,1,100,-0.221
1574944570.671128,26414.667,4119,3,AZ,1,100,-0.204
1574944570.711952,26449.000,4119,3,AZ,1,100,-0.217
1574944570.755551,26485.667,4138,3,AZ,1,100,-0.230
1574944570.799150,26522.333,4138,3,AZ,1,100,-0.231
1574944570.842748,26559.000,4138,3,AZ,1,100,-0.208
1574944570.881195,26591.333,4156,3,AZ,1,100,-0.221
1574944570.919641,26623.667,4156,3,AZ,1,100,-0.227
1574944570.958087,26656.000,4156,3,AZ,1,100,-0.213
1574944570.996930,26688.667,4174,3,AZ,1,100,-0.211
1574944571.035772,26721.333,4174,3,AZ,1,100,-0.231
1574944571.074615,26754.000,4174,3,AZ,1,100,-0.219
1574944571.115439,26788.333,4192,3,AZ,1,100,-0.191
1574944571.156263,26822.667,4192,3,AZ,1,100,-0.227
1574944571.197088,26857.000,4192,3,AZ,1,100,-0.198
1574944571.238308,26891.667,4210,3,AZ,1,100,-0.217
1574944571.279529,26926.333,4210,3,AZ,1,100,-0.222
1574944571.320750,26961.000,4210,3,AZ,1,100,-0.261
1574944571.362367,26996.000,4227,3,AZ,1,100,-0.232
1574944571.403984,27031.000,4227,3,AZ,1,100,-0.207
1574944571.445601,27066.000,4227,3,AZ,1,100,-0.254
1574944571.484047,27098.333,4245,3,AZ,1,100,-0.221
1574944571.522493,27130.667,4245,3,AZ,1,100,-0.231
1574944571.560939,27163.000,4245,3,AZ,1,100,-0.195
1574944571.603349,27198.667,4262,3,AZ,1,100,-0.222
1574944571.645759,27234.333,4262,3,AZ,1,100,-0.207
1574944571.688169,27270.000,4262,3,AZ,1,100,-0.218
1574944571.728993,27304.333,4280,3,AZ,1,100,-0.208
1574944571.769817,27338.667,4280,3,AZ,1,100,-0.209
1574944571.810641,27373.000,4280,3,AZ,1,100,-0.207
1574944571.851466,27407.333,4298,3,AZ,1,100,-0.215
1574944571.892290,27441.667,4298,3,AZ,1,100,-0.208
1574944571.933114,27476.000,4298,3,AZ,1,100,-0.205
1574944571.974731,27511.000,4316,2,AZ,1,100,-0.208
1574944572.016348,27546.000,4316,2,AZ,1,100,-0.199
1574944572.054101,27577.750,4334,4,AZ,1,100,-0.255
1574944572.091853,27609.500,4334,4,AZ,1,100,-0.169
1574944572.129606,27641.250,4334,4,AZ,1,100,-0.191
1574944572.167359,27673.000,4334,4,AZ,1,100,-0.163
1574944572.206201,27705.667,4352,3,AZ,1,100,-0.177
1574944572.245044,27738.333,4352,3,AZ,1,100,-0.153
