EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1574944568.997331,25007.000,3865,3,ER,1,100,1.675942
1574944568.997331,25007.000,3865,3,ER,1,100,1.679286
1574944568.997331,25007.000,3865,3,ER,1,100,1.681864
1574944569.060946,25060.500,3883,2,ER,1,100,1.679004
1574944569.124560,25114.000,3883,2,ER,1,100,1.677997
1574944569.191148,25170.000,3901,2,ER,1,100,1.679769
1574944569.257735,25226.000,3901,2,ER,1,100,1.684724
1574944569.325511,25283.000,3917,2,ER,1,100,1.683274
1574944569.393287,25340.000,3917,2,ER,1,100,1.690686
1574944569.464631,25400.000,3935,1,ER,1,100,1.692620
1574944569.531218,25456.000,3953,2,ER,1,100,1.692740
1574944569.597805,25512.000,3953,2,ER,1,100,1.695802
1574944569.661420,25565.500,3971,2,ER,1,100,1.697937
1574944569.725034,25619.000,3971,2,ER,1,100,1.700878
1574944569.791027,25674.500,3990,2,ER,1,100,1.702529
1574944569.857020,25730.000,3990,2,ER,1,100,1.707806
1574944569.924796,25787.000,4008,2,ER,1,100,1.707645
1574944569.992572,25844.000,4008,2,ER,1,100,1.709015
1574944570.063916,25904.000,4026,1,ER,1,100,1.708008
1574944570.131098,25960.500,4043,2,ER,1,100,1.706316
1574944570.198279,26017.000,4043,2,ER,1,100,1.708129
1574944570.261894,26070.500,4061,2,ER,1,100,1.706276
1574944570.325508,26124.000,4061,2,ER,1,100,1.710667
1574944570.390907,26179.000,4079,2,ER,1,100,1.711311
1574944570.456305,26234.000,4079,2,ER,1,100,1.712963
1574944570.522892,26290.000,4097,2,ER,1,100,1.711754
1574944570.589479,26346.000,4097,2,ER,1,100,1.711794
1574944570.660823,26406.000,4113,1,ER,1,100,1.705832
1574944570.728004,26462.500,4132,2,ER,1,100,1.703133
1574944570.795186,26519.000,4132,2,ER,1,100,1.706195
1574944570.859395,26573.000,4150,2,ER,1,100,1.706517
1574944570.923604,26627.000,4150,2,ER,1,100,1.710747
1574944570.989002,26682.000,4168,2,ER,1,100,1.709901
1574944571.054401,26737.000,4168,2,ER,1,100,1.712237
1574944571.122177,26794.000,4186,2,ER,1,100,1.708975
1574944571.189953,26851.000,4186,2,ER,1,100,1.709700
1574944571.257135,26907.500,4204,2,ER,1,100,1.708612
1574944571.324317,26964.000,4204,2,ER,1,100,1.708733
1574944571.395660,27024.000,4222,1,ER,1,100,1.709700
1574944571.461058,27079.000,4239,2,ER,1,100,1.709095
1574944571.526457,27134.000,4239,2,ER,1,100,1.709659
1574944571.591260,27188.500,4257,2,ER,1,100,1.706759
1574944571.656064,27243.000,4257,2,ER,1,100,1.707968
1574944571.723840,27300.000,4275,2,ER,1,100,1.705591
1574944571.791616,27357.000,4275,2,ER,1,100,1.705470
1574944571.860582,27415.000,4292,1,ER,1,100,1.703254
1574944571.928358,27472.000,4310,2,ER,1,100,1.700354
1574944571.996134,27529.000,4310,2,ER,1,100,1.700314
1574944572.062127,27584.500,4328,2,ER,1,100,1.700999
1574944572.128120,27640.000,4328,2,ER,1,100,1.707524
1574944572.190545,27692.500,4346,2,ER,1,100,1.698944
1574944572.252971,27745.000,4346,2,ER,1,100,1.694594
1574944572.318369,27800.000,4364,2,ER,1,100,1.690887
1574944572.383767,27855.000,4364,2,ER,1,100,1.689880
1574944572.453327,27913.500,4382,2,ER,1,100,1.686416
1574944572.522887,27972.000,4382,2,ER,1,100,1.682025
1574944572.589474,28028.000,4400,1,ER,1,100,1.683435
1574944572.657250,28085.000,4417,2,ER,1,100,1.682549
1574944572.725027,28142.000,4417,2,ER,1,100,1.672881
1574944572.788641,28195.500,4436,2,ER,1,100,1.666919
1574944572.852256,28249.000,4436,2,ER,1,100,1.674009
1574944572.917059,28303.500,4454,2,ER,1,100,1.680736
1574944572.981863,28358.000,4454,2,ER,1,100,1.691371
1574944573.051423,28416.500,4470,2,ER,1,100,1.678682
1574944573.120983,28475.000,4470,2,ER,1,100,1.656566
1574944573.187570,28531.000,4488,1,ER,1,100,1.649355
1574944573.256535,28589.000,4506,2,ER,1,100,1.636868
1574944573.325501,28647.000,4506,2,ER,1,100,1.627965
1574944573.387926,28699.500,4524,2,ER,1,100,1.632920
1574944573.450352,28752.000,4524,2,ER,1,100,1.631188
1574944573.513966,28805.500,4542,2,ER,1,100,1.621197
1574944573.577581,28859.000,4542,2,ER,1,100,1.629979
1574944573.645952,28916.500,4560,2,ER,1,100,1.673807
1574944573.714323,28974.000,4560,2,ER,1,100,1.678118
