EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1574944569.015167,25022.000,3861,6,PR,1,100,161578
1574944569.015167,25022.000,3861,6,PR,1,100,161598
1574944569.015167,25022.000,3861,6,PR,1,100,161684
1574944569.015167,25022.000,3861,6,PR,1,100,161636
1574944569.015167,25022.000,3861,6,PR,1,100,161642
1574944569.015167,25022.000,3861,6,PR,1,100,161648
1574944569.052820,25053.667,3879,3,PR,1,100,161739
1574944569.090474,25085.333,3879,3,PR,1,100,161788
1574944569.128127,25117.000,3879,3,PR,1,100,161791
1574944569.168159,25150.667,3897,3,PR,1,100,161796
1574944569.208191,25184.333,3897,3,PR,1,100,161811
1574944569.248222,25218.000,3897,3,PR,1,100,161838
1574944569.289047,25252.333,3913,3,PR,1,100,161884
1574944569.329871,25286.667,3913,3,PR,1,100,161921
1574944569.370695,25321.000,3913,3,PR,1,100,161959
1574944569.412312,25356.000,3931,3,PR,1,100,161991
1574944569.453929,25391.000,3931,3,PR,1,100,161972
1574944569.495546,25426.000,3931,3,PR,1,100,161857
1574944569.535578,25459.667,3949,3,PR,1,100,161768
1574944569.575609,25493.333,3949,3,PR,1,100,161742
1574944569.615641,25527.000,3949,3,PR,1,100,161760
1574944569.653295,25558.667,3967,3,PR,1,100,161765
1574944569.690948,25590.333,3967,3,PR,1,100,161764
1574944569.728601,25622.000,3967,3,PR,1,100,161733
1574944569.768237,25655.333,3986,3,PR,1,100,161722
1574944569.807872,25688.667,3986,3,PR,1,100,161702
1574944569.847507,25722.000,3986,3,PR,1,100,161707
1574944569.888332,25756.333,4004,3,PR,1,100,161724
1574944569.929156,25790.667,4004,3,PR,1,100,161752
1574944569.969980,25825.000,4004,3,PR,1,100,161763
1574944570.011597,25860.000,4022,3,PR,1,100,161758
1574944570.053214,25895.000,4022,3,PR,1,100,161784
1574944570.094831,25930.000,4022,3,PR,1,100,161794
1574944570.134863,25963.667,4039,3,PR,1,100,161803
1574944570.174895,25997.333,4039,3,PR,1,100,161798
1574944570.214926,26031.000,4039,3,PR,1,100,161903
1574944570.252976,26063.000,4057,3,PR,1,100,161967
1574944570.291026,26095.000,4057,3,PR,1,100,162011
1574944570.329076,26127.000,4057,3,PR,1,100,161958
1574944570.368315,26160.000,4075,3,PR,1,100,161832
1574944570.407553,26193.000,4075,3,PR,1,100,161794
1574944570.446792,26226.000,4075,3,PR,1,100,161807
1574944570.486824,26259.667,4093,3,PR,1,100,161829
1574944570.526855,26293.333,4093,3,PR,1,100,161792
1574944570.566887,26327.000,4093,3,PR,1,100,161782
1574944570.608108,26361.667,4109,3,PR,1,100,161766
1574944570.649328,26396.333,4109,3,PR,1,100,161761
1574944570.690549,26431.000,4109,3,PR,1,100,161745
1574944570.734941,26468.333,4128,3,PR,1,100,161761
1574944570.779332,26505.667,4128,3,PR,1,100,161775
1574944570.823724,26543.000,4128,3,PR,1,100,161812
1574944570.861773,26575.000,4146,3,PR,1,100,161841
1574944570.899823,26607.000,4146,3,PR,1,100,161852
1574944570.937873,26639.000,4146,3,PR,1,100,161876
1574944570.976716,26671.667,4164,3,PR,1,100,161930
1574944571.015558,26704.333,4164,3,PR,1,100,161957
1574944571.054401,26737.000,4164,3,PR,1,100,162009
1574944571.094829,26771.000,4182,3,PR,1,100,162041
1574944571.135257,26805.000,4182,3,PR,1,100,162054
1574944571.175685,26839.000,4182,3,PR,1,100,162102
1574944571.216509,26873.333,4200,3,PR,1,100,162129
1574944571.257333,26907.667,4200,3,PR,1,100,162080
1574944571.298157,26942.000,4200,3,PR,1,100,161994
1574944571.340567,26977.667,4218,3,PR,1,100,161937
1574944571.382977,27013.333,4218,3,PR,1,100,161933
1574944571.425387,27049.000,4218,3,PR,1,100,161976
1574944571.463833,27081.333,4235,3,PR,1,100,161949
1574944571.502279,27113.667,4235,3,PR,1,100,161938
1574944571.540725,27146.000,4235,3,PR,1,100,162005
1574944571.579171,27178.333,4253,3,PR,1,100,162003
1574944571.617618,27210.667,4253,3,PR,1,100,162002
1574944571.656064,27243.000,4253,3,PR,1,100,161959
1574944571.696492,27277.000,4271,3,PR,1,100,161970
1574944571.736920,27311.000,4271,3,PR,1,100,162033
1574944571.777348,27345.000,4271,3,PR,1,100,162103
1574944571.816190,27377.667,4288,3,PR,1,100,162145
1574944571.855033,27410.333,4288,3,PR,1,100,162124
1574944571.893875,27443.000,4288,3,PR,1,100,162130
1574944571.934700,27477.333,4306,3,PR,1,100,162155
1574944571.975524,27511.667,4306,3,PR,1,100,162191
1574944572.016348,27546.000,4306,3,PR,1,100,162228
1574944572.057173,27580.333,4324,3,PR,1,100,162253
1574944572.097997,27614.667,4324,3,PR,1,100,162196
1574944572.138821,27649.000,4324,3,PR,1,100,162108
1574944572.176871,27681.000,4342,3,PR,1,100,162040
1574944572.214921,27713.000,4342,3,PR,1,100,162034
1574944572.252971,27745.000,4342,3,PR,1,100,162021
1574944572.292210,27778.000,4360,3,PR,1,100,162043
1574944572.331449,27811.000,4360,3,PR,1,100,162035
1574944572.370687,27844.000,4360,3,PR,1,100,162028
1574944572.412701,27879.333,4378,3,PR,1,100,161965
1574944572.454714,27914.667,4378,3,PR,1,100,161947
1574944572.496727,27950.000,4378,3,PR,1,100,161946
1574944572.538345,27985.000,4396,3,PR,1,100,161965
1574944572.579962,28020.000,4396,3,PR,1,100,161984
1574944572.621579,28055.000,4396,3,PR,1,100,161985
1574944572.660421,28087.667,4413,3,PR,1,100,162002
1574944572.699264,28120.333,4413,3,PR,1,100,161996
1574944572.738106,28153.000,4413,3,PR,1,100,162003
1574944572.776156,28185.000,4432,3,PR,1,100,161997
1574944572.814206,28217.000,4432,3,PR,1,100,161992
1574944572.852256,28249.000,4432,3,PR,1,100,162001
1574944572.891891,28282.333,4450,3,PR,1,100,161917
1574944572.931526,28315.667,4450,3,PR,1,100,161792
1574944572.971162,28349.000,4450,3,PR,1,100,161700
1574944573.012382,28383.667,4466,3,PR,1,100,161666
1574944573.053603,28418.333,4466,3,PR,1,100,161657
1574944573.094824,28453.000,4466,3,PR,1,100,161701
1574944573.136441,28488.000,4484,3,PR,1,100,161697
1574944573.178058,28523.000,4484,3,PR,1,100,161605
1574944573.219675,28558.000,4484,3,PR,1,100,161536
1574944573.259310,28591.333,4502,3,PR,1,100,161500
1574944573.298945,28624.667,4502,3,PR,1,100,161515
1574944573.338580,28658.000,4502,3,PR,1,100,161523
1574944573.375838,28689.333,4520,3,PR,1,100,161530
1574944573.413095,28720.667,4520,3,PR,1,100,161521
1574944573.450352,28752.000,4520,3,PR,1,100,161545
1574944573.489591,28785.000,4538,3,PR,1,100,161561
1574944573.528830,28818.000,4538,3,PR,1,100,161557
1574944573.568069,28851.000,4538,3,PR,1,100,161557
1574944573.608100,28884.667,4556,3,PR,1,100,161567
1574944573.648132,28918.333,4556,3,PR,1,100,161430
1574944573.688163,28952.000,4556,3,PR,1,100,161116
1574944573.729384,28986.667,4575,3,PR,1,100,160894
1574944573.770605,29021.333,4575,3,PR,1,100,161244
1574944573.811825,29056.000,4575,3,PR,1,100,161326
1574944573.853046,29090.667,4592,3,PR,1,100,161255
1574944573.894267,29125.333,4592,3,PR,1,100,161105
1574944573.935487,29160.000,4592,3,PR,1,100,160935
1574944573.972744,29191.333,4610,3,PR,1,100,160870
1574944574.010001,29222.667,4610,3,PR,1,100,160815
1574944574.047259,29254.000,4610,3,PR,1,100,160747
1574944574.086101,29286.667,4628,3,PR,1,100,160508
1574944574.124944,29319.333,4628,3,PR,1,100,160549
1574944574.163786,29352.000,4628,3,PR,1,100,160610
1574944574.203818,29385.667,4646,3,PR,1,100,160617
1574944574.243850,29419.333,4646,3,PR,1,100,160450
1574944574.283881,29453.000,4646,3,PR,1,100,160231
1574944574.325498,29488.000,4662,3,PR,1,100,159962
1574944574.367115,29523.000,4662,3,PR,1,100,159843
1574944574.408732,29558.000,4662,3,PR,1,100,159815
