EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1574943913.901853,153151.000,26004,5,PI,1,100,167755
1574943913.901853,153151.000,26004,5,PI,1,100,168168
1574943913.901853,153151.000,26004,5,PI,1,100,168262
1574943913.901853,153151.000,26004,5,PI,1,100,168318
1574943913.901853,153151.000,26004,5,PI,1,100,168450
1574943913.942147,153185.000,26022,3,PI,1,100,168598
1574943913.982440,153219.000,26022,3,PI,1,100,168692
1574943914.022734,153253.000,26022,3,PI,1,100,168463
1574943914.063818,153287.667,26039,3,PI,1,100,168005
1574943914.104902,153322.333,26039,3,PI,1,100,167745
1574943914.145986,153357.000,26039,3,PI,1,100,167728
1574943914.187070,153391.667,26057,3,PI,1,100,167827
1574943914.228154,153426.333,26057,3,PI,1,100,167909
1574943914.269238,153461.000,26057,3,PI,1,100,168051
1574943914.309137,153494.667,26073,3,PI,1,100,168049
1574943914.349036,153528.333,26073,3,PI,1,100,167899
1574943914.388935,153562.000,26073,3,PI,1,100,167820
1574943914.426463,153593.667,26092,3,PI,1,100,167898
1574943914.463992,153625.333,26092,3,PI,1,100,167962
1574943914.501520,153657.000,26092,3,PI,1,100,168039
1574943914.541419,153690.667,26110,3,PI,1,100,168130
1574943914.581318,153724.333,26110,3,PI,1,100,168231
1574943914.621217,153758.000,26110,3,PI,1,100,168305
1574943914.661906,153792.333,26128,3,PI,1,100,168375
1574943914.702595,153826.667,26128,3,PI,1,100,168463
1574943914.743284,153861.000,26128,3,PI,1,100,168528
1574943914.784368,153895.667,26146,3,PI,1,100,168643
1574943914.825452,153930.333,26146,3,PI,1,100,168739
1574943914.866536,153965.000,26146,3,PI,1,100,168820
1574943914.906435,153998.667,26164,3,PI,1,100,168745
1574943914.946333,154032.333,26164,3,PI,1,100,168268
1574943914.986232,154066.000,26164,3,PI,1,100,167881
1574943915.024156,154098.000,26182,3,PI,1,100,167752
1574943915.062079,154130.000,26182,3,PI,1,100,167840
1574943915.100003,154162.000,26182,3,PI,1,100,167941
1574943915.138322,154194.333,26199,3,PI,1,100,168122
1574943915.176641,154226.667,26199,3,PI,1,100,168171
1574943915.214959,154259.000,26199,3,PI,1,100,168005
1574943915.255253,154293.000,26217,3,PI,1,100,167924
1574943915.295547,154327.000,26217,3,PI,1,100,167984
1574943915.335841,154361.000,26217,3,PI,1,100,168042
1574943915.376530,154395.333,26235,3,PI,1,100,168150
1574943915.417219,154429.667,26235,3,PI,1,100,168264
1574943915.457908,154464.000,26235,3,PI,1,100,168386
1574943915.499782,154499.333,26252,3,PI,1,100,168493
1574943915.541656,154534.667,26252,3,PI,1,100,168590
1574943915.583530,154570.000,26252,3,PI,1,100,168691
1574943915.621058,154601.667,26270,3,PI,1,100,168789
1574943915.658587,154633.333,26270,3,PI,1,100,168911
1574943915.696116,154665.000,26270,3,PI,1,100,169025
