EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1574943913.892372,153143.000,26012,2,H0,1,100,100.117
1574943913.892372,153143.000,26012,2,H0,1,100,100.060
1574943914.025105,153255.000,26029,1,H0,1,100,100.033
1574943914.160208,153369.000,26047,1,H0,1,100,99.999
1574943914.301236,153488.000,26081,1,H0,1,100,99.995
1574943914.428043,153595.000,26100,1,H0,1,100,99.976
1574943914.554851,153702.000,26118,1,H0,1,100,99.953
1574943914.692324,153818.000,26136,1,H0,1,100,99.938
1574943914.828612,153933.000,26154,1,H0,1,100,99.915
1574943914.964900,154048.000,26172,1,H0,1,100,99.896
1574943915.090522,154154.000,26189,1,H0,1,100,99.873
1574943915.216144,154260.000,26207,1,H0,1,100,99.858
1574943915.353618,154376.000,26225,1,H0,1,100,99.839
1574943915.492276,154493.000,26260,1,H0,1,100,99.824
1574943915.623824,154604.000,26278,1,H0,1,100,99.816
1574943915.751816,154712.000,26296,1,H0,1,100,99.782
1574943915.885734,154825.000,26314,1,H0,1,100,99.755
1574943916.018467,154937.000,26332,1,H0,1,100,99.736
1574943916.159495,155056.000,26350,1,H0,1,100,99.728
1574943916.287488,155164.000,26368,1,H0,1,100,99.705
1574943916.411925,155269.000,26385,1,H0,1,100,99.682
1574943916.549398,155385.000,26404,1,H0,1,100,99.667
1574943916.685686,155500.000,26438,1,H0,1,100,99.656
1574943916.818419,155612.000,26456,1,H0,1,100,99.637
1574943916.944041,155718.000,26474,1,H0,1,100,99.614
1574943917.075589,155829.000,26492,1,H0,1,100,99.587
1574943917.214247,155946.000,26510,1,H0,1,100,99.587
1574943917.348165,156059.000,26528,1,H0,1,100,99.553
1574943917.480898,156171.000,26547,1,H0,1,100,99.545
1574943917.606520,156277.000,26564,1,H0,1,100,99.518
1574943917.739253,156389.000,26582,1,H0,1,100,99.515
1574943917.873171,156502.000,26600,1,H0,1,100,99.495
1574943918.010644,156618.000,26634,1,H0,1,100,99.480
1574943918.138636,156726.000,26652,1,H0,1,100,99.465
1574943918.265443,156833.000,26670,1,H0,1,100,99.442
1574943918.399361,156946.000,26689,1,H0,1,100,99.431
1574943918.536834,157062.000,26707,1,H0,1,100,99.412
1574943918.675493,157179.000,26725,1,H0,1,100,99.392
1574943918.799930,157284.000,26743,1,H0,1,100,99.373
1574943918.927922,157392.000,26760,1,H0,1,100,99.358
1574943919.066581,157509.000,26778,1,H0,1,100,99.343
1574943919.199313,157621.000,26812,1,H0,1,100,99.331
1574943919.335602,157736.000,26830,1,H0,1,100,99.305
1574943919.462409,157843.000,26849,1,H0,1,100,99.282
1574943919.591586,157952.000,26867,1,H0,1,100,99.278
1574943919.726689,158066.000,26885,1,H0,1,100,99.267
1574943919.865348,158183.000,26906,1,H0,1,100,99.255
1574943919.994525,158292.000,26926,1,H0,1,100,99.228
1574943920.118962,158397.000,26944,1,H0,1,100,99.217
1574943920.257621,158514.000,26962,1,H0,1,100,99.202
1574943920.395094,158630.000,26980,1,H0,1,100,99.183
1574943920.529012,158743.000,26999,1,H0,1,100,99.156
1574943920.657004,158851.000,27017,1,H0,1,100,99.156
1574943920.784997,158959.000,27034,1,H0,1,100,99.129
1574943920.924840,159077.000,27052,1,H0,1,100,99.114
1574943921.058758,159190.000,27086,1,H0,1,100,99.099
1574943921.191491,159302.000,27104,1,H0,1,100,99.076
1574943921.317113,159408.000,27122,1,H0,1,100,99.064
1574943921.451031,159521.000,27141,1,H0,1,100,99.045
1574943921.584949,159634.000,27159,1,H0,1,100,99.030
1574943921.724792,159752.000,27177,1,H0,1,100,99.011
1574943921.857525,159864.000,27195,1,H0,1,100,98.992
1574943921.980777,159968.000,27212,1,H0,1,100,98.969
1574943922.117065,160083.000,27230,1,H0,1,100,98.958
1574943922.252168,160197.000,27248,1,H0,1,100,98.931
1574943922.389641,160313.000,27283,1,H0,1,100,98.916
1574943922.517633,160421.000,27301,1,H0,1,100,98.897
1574943922.644441,160528.000,27319,1,H0,1,100,98.874
1574943922.774803,160638.000,27337,1,H0,1,100,98.862
1574943922.911091,160753.000,27355,1,H0,1,100,98.832
1574943923.048565,160869.000,27373,1,H0,1,100,98.813
1574943923.174187,160975.000,27391,1,H0,1,100,98.790
1574943923.303364,161084.000,27408,1,H0,1,100,98.767
1574943923.440838,161200.000,27427,1,H0,1,100,98.733
1574943923.578311,161316.000,27461,1,H0,1,100,98.725
1574943923.709858,161427.000,27479,1,H0,1,100,98.702
1574943923.834296,161532.000,27497,1,H0,1,100,98.691
1574943923.968213,161645.000,27515,1,H0,1,100,98.671
1574943924.106872,161762.000,27533,1,H0,1,100,98.645
1574943924.241975,161876.000,27551,1,H0,1,100,98.630
1574943924.368782,161983.000,27569,1,H0,1,100,98.607
1574943924.500330,162094.000,27587,1,H0,1,100,98.588
1574943924.624767,162199.000,27605,1,H0,1,100,98.553
1574943924.758685,162312.000,27623,1,H0,1,100,98.546
1574943924.897343,162429.000,27657,1,H0,1,100,98.534
1574943925.031261,162542.000,27675,1,H0,1,100,98.511
1574943925.163994,162654.000,27693,1,H0,1,100,98.492
1574943925.303837,162772.000,27711,1,H0,1,100,98.477
