EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1574943913.911334,153159.000,26014,9,AY,1,100,0.562
1574943913.911334,153159.000,26014,9,AY,1,100,0.606
1574943913.911334,153159.000,26014,9,AY,1,100,0.620
1574943913.911334,153159.000,26014,9,AY,1,100,0.609
1574943913.911334,153159.000,26014,9,AY,1,100,0.571
1574943913.911334,153159.000,26014,9,AY,1,100,0.557
1574943913.911334,153159.000,26014,9,AY,1,100,0.524
1574943913.911334,153159.000,26014,9,AY,1,100,0.510
1574943913.911334,153159.000,26014,9,AY,1,100,0.474
1574943913.951627,153193.000,26031,3,AY,1,100,0.455
1574943913.991921,153227.000,26031,3,AY,1,100,0.517
1574943914.032215,153261.000,26031,3,AY,1,100,0.539
1574943914.073694,153296.000,26049,3,AY,1,100,0.567
1574943914.115173,153331.000,26049,3,AY,1,100,0.567
1574943914.156652,153366.000,26049,3,AY,1,100,0.536
1574943914.197736,153400.667,26065,3,AY,1,100,0.534
1574943914.238820,153435.333,26065,3,AY,1,100,0.542
1574943914.279904,153470.000,26065,3,AY,1,100,0.535
1574943914.319408,153503.333,26083,3,AY,1,100,0.549
1574943914.358912,153536.667,26083,3,AY,1,100,0.542
1574943914.398416,153570.000,26083,3,AY,1,100,0.523
1574943914.435944,153601.667,26102,3,AY,1,100,0.529
1574943914.473473,153633.333,26102,3,AY,1,100,0.542
1574943914.511001,153665.000,26102,3,AY,1,100,0.569
1574943914.550505,153698.333,26120,3,AY,1,100,0.579
1574943914.590009,153731.667,26120,3,AY,1,100,0.569
1574943914.629513,153765.000,26120,3,AY,1,100,0.555
1574943914.674547,153803.000,26138,3,AY,1,100,0.550
1574943914.719581,153841.000,26138,3,AY,1,100,0.551
1574943914.764616,153879.000,26138,3,AY,1,100,0.565
1574943914.806095,153914.000,26156,2,AY,1,100,0.566
1574943914.847574,153949.000,26156,2,AY,1,100,0.574
1574943914.887473,153982.667,26174,3,AY,1,100,0.575
1574943914.927372,154016.333,26174,3,AY,1,100,0.564
1574943914.967270,154050.000,26174,3,AY,1,100,0.552
1574943915.005490,154082.250,26191,4,AY,1,100,0.537
1574943915.043710,154114.500,26191,4,AY,1,100,0.535
1574943915.081930,154146.750,26191,4,AY,1,100,0.532
1574943915.120150,154179.000,26191,4,AY,1,100,0.551
1574943915.158469,154211.333,26209,3,AY,1,100,0.546
1574943915.196787,154243.667,26209,3,AY,1,100,0.553
1574943915.235106,154276.000,26209,3,AY,1,100,0.539
1574943915.275795,154310.333,26227,3,AY,1,100,0.549
1574943915.316484,154344.667,26227,3,AY,1,100,0.547
1574943915.357173,154379.000,26227,3,AY,1,100,0.541
1574943915.403985,154418.500,26243,2,AY,1,100,0.543
1574943915.450797,154458.000,26243,2,AY,1,100,0.545
