EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1574944569.053217,25054.000,3872,10,GX,1,100,-0.244
1574944569.053217,25054.000,3872,10,GX,1,100,-0.366
1574944569.053217,25054.000,3872,10,GX,1,100,-0.122
1574944569.053217,25054.000,3872,10,GX,1,100,0.153
1574944569.053217,25054.000,3872,10,GX,1,100,-0.458
1574944569.053217,25054.000,3872,10,GX,1,100,-0.458
1574944569.053217,25054.000,3872,10,GX,1,100,-0.122
1574944569.053217,25054.000,3872,10,GX,1,100,-0.275
1574944569.053217,25054.000,3872,10,GX,1,100,-0.458
1574944569.053217,25054.000,3872,10,GX,1,100,-0.977
1574944569.095428,25089.500,3890,2,GX,1,100,-1.099
1574944569.137640,25125.000,3890,2,GX,1,100,-0.610
1574944569.177671,25158.667,3906,3,GX,1,100,-0.366
1574944569.217703,25192.333,3906,3,GX,1,100,-0.336
1574944569.257735,25226.000,3906,3,GX,1,100,0.031
1574944569.298955,25260.667,3924,3,GX,1,100,0.336
1574944569.340176,25295.333,3924,3,GX,1,100,0.214
1574944569.381397,25330.000,3924,3,GX,1,100,1.160
1574944569.422617,25364.667,3942,3,GX,1,100,1.892
1574944569.463838,25399.333,3942,3,GX,1,100,0.793
1574944569.505059,25434.000,3942,3,GX,1,100,-0.854
1574944569.545090,25467.667,3960,3,GX,1,100,-2.075
1574944569.585122,25501.333,3960,3,GX,1,100,-1.923
1574944569.625154,25535.000,3960,3,GX,1,100,-0.946
1574944569.662807,25566.667,3978,3,GX,1,100,-0.916
1574944569.700460,25598.333,3978,3,GX,1,100,-0.214
1574944569.738114,25630.000,3978,3,GX,1,100,0.031
1574944569.777749,25663.333,3997,3,GX,1,100,-1.373
1574944569.817384,25696.667,3997,3,GX,1,100,-2.350
1574944569.857020,25730.000,3997,3,GX,1,100,-1.923
1574944569.902204,25768.000,4015,3,GX,1,100,-1.251
1574944569.947388,25806.000,4015,3,GX,1,100,-1.068
1574944569.992572,25844.000,4015,3,GX,1,100,-0.488
1574944570.033793,25878.667,4032,3,GX,1,100,-0.214
1574944570.075014,25913.333,4032,3,GX,1,100,-0.763
1574944570.116234,25948.000,4032,3,GX,1,100,-0.519
1574944570.155473,25981.000,4050,3,GX,1,100,0.000
1574944570.194712,26014.000,4050,3,GX,1,100,1.099
1574944570.233951,26047.000,4050,3,GX,1,100,1.740
1574944570.272397,26079.333,4068,3,GX,1,100,1.617
1574944570.310843,26111.667,4068,3,GX,1,100,1.923
1574944570.349290,26144.000,4068,3,GX,1,100,2.045
1574944570.388132,26176.667,4086,3,GX,1,100,0.153
1574944570.426975,26209.333,4086,3,GX,1,100,-0.061
1574944570.465817,26242.000,4086,3,GX,1,100,0.885
1574944570.507038,26276.667,4102,3,GX,1,100,2.228
1574944570.548259,26311.333,4102,3,GX,1,100,2.899
1574944570.589479,26346.000,4102,3,GX,1,100,1.648
1574944570.630304,26380.333,4120,3,GX,1,100,1.526
1574944570.671128,26414.667,4120,3,GX,1,100,0.885
1574944570.711952,26449.000,4120,3,GX,1,100,0.732
1574944570.755551,26485.667,4139,3,GX,1,100,1.801
1574944570.799150,26522.333,4139,3,GX,1,100,1.617
1574944570.842748,26559.000,4139,3,GX,1,100,-0.244
1574944570.881195,26591.333,4157,3,GX,1,100,0.122
1574944570.919641,26623.667,4157,3,GX,1,100,0.977
1574944570.958087,26656.000,4157,3,GX,1,100,-0.763
1574944570.996930,26688.667,4175,3,GX,1,100,-0.916
1574944571.035772,26721.333,4175,3,GX,1,100,0.885
1574944571.074615,26754.000,4175,3,GX,1,100,0.397
1574944571.115439,26788.333,4193,3,GX,1,100,-0.641
1574944571.156263,26822.667,4193,3,GX,1,100,0.183
1574944571.197088,26857.000,4193,3,GX,1,100,-3.571
1574944571.238308,26891.667,4211,3,GX,1,100,3.082
1574944571.279529,26926.333,4211,3,GX,1,100,-2.747
1574944571.320750,26961.000,4211,3,GX,1,100,-0.793
1574944571.362367,26996.000,4228,3,GX,1,100,-2.075
1574944571.403984,27031.000,4228,3,GX,1,100,0.702
1574944571.445601,27066.000,4228,3,GX,1,100,-1.373
1574944571.484047,27098.333,4246,3,GX,1,100,1.801
1574944571.522493,27130.667,4246,3,GX,1,100,-2.472
1574944571.560939,27163.000,4246,3,GX,1,100,-2.625
1574944571.603349,27198.667,4263,3,GX,1,100,-1.221
1574944571.645759,27234.333,4263,3,GX,1,100,-0.061
1574944571.688169,27270.000,4263,3,GX,1,100,-1.404
1574944571.728993,27304.333,4281,3,GX,1,100,-0.366
1574944571.769817,27338.667,4281,3,GX,1,100,-0.488
1574944571.810641,27373.000,4281,3,GX,1,100,0.000
1574944571.851466,27407.333,4299,3,GX,1,100,0.793
1574944571.892290,27441.667,4299,3,GX,1,100,-0.183
1574944571.933114,27476.000,4299,3,GX,1,100,-1.190
1574944571.974731,27511.000,4317,2,GX,1,100,-1.434
1574944572.016348,27546.000,4317,2,GX,1,100,-1.953
1574944572.054101,27577.750,4335,4,GX,1,100,-2.014
1574944572.091853,27609.500,4335,4,GX,1,100,-7.111
1574944572.129606,27641.250,4335,4,GX,1,100,-12.085
1574944572.167359,27673.000,4335,4,GX,1,100,-9.186
1574944572.206201,27705.667,4353,3,GX,1,100,-9.186
1574944572.245044,27738.333,4353,3,GX,1,100,-9.399
1574944572.283886,27771.000,4353,3,GX,1,100,-8.270
1574944572.323522,27804.333,4371,3,GX,1,100,-7.324
1574944572.363157,27837.667,4371,3,GX,1,100,-11.017
1574944572.402792,27871.000,4371,3,GX,1,100,-8.209
1574944572.449760,27910.500,4389,2,GX,1,100,-10.162
1574944572.496727,27950.000,4389,2,GX,1,100,-8.575
1574944572.538345,27985.000,4406,3,GX,1,100,-5.768
1574944572.579962,28020.000,4406,3,GX,1,100,-2.838
1574944572.621579,28055.000,4406,3,GX,1,100,-0.824
1574944572.660421,28087.667,4424,3,GX,1,100,1.221
1574944572.699264,28120.333,4424,3,GX,1,100,3.326
1574944572.738106,28153.000,4424,3,GX,1,100,6.683
1574944572.775562,28184.500,4443,4,GX,1,100,12.024
1574944572.813017,28216.000,4443,4,GX,1,100,11.902
1574944572.850472,28247.500,4443,4,GX,1,100,5.280
1574944572.887928,28279.000,4443,4,GX,1,100,-5.463
1574944572.929544,28314.000,4459,3,GX,1,100,-1.740
1574944572.971162,28349.000,4459,3,GX,1,100,0.977
1574944573.012779,28384.000,4459,3,GX,1,100,-13.306
1574944573.053999,28418.667,4477,3,GX,1,100,-19.073
1574944573.095220,28453.333,4477,3,GX,1,100,-24.719
1574944573.136441,28488.000,4477,3,GX,1,100,-22.980
1574944573.178058,28523.000,4495,2,GX,1,100,-23.254
1574944573.219675,28558.000,4495,2,GX,1,100,-24.628
1574944573.262481,28594.000,4513,3,GX,1,100,-14.282
1574944573.305287,28630.000,4513,3,GX,1,100,-4.547
1574944573.348093,28666.000,4513,3,GX,1,100,3.876
1574944573.384953,28697.000,4531,3,GX,1,100,9.369
1574944573.421814,28728.000,4531,3,GX,1,100,16.296
1574944573.458675,28759.000,4531,3,GX,1,100,37.506
1574944573.498310,28792.333,4549,3,GX,1,100,49.316
