EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1574944568.918853,24941.000,3859,2,AK,1,100,1744
1574944568.918853,24941.000,3859,2,AK,1,100,RB
1574944571.968786,27506.000,4754,2,AK,1,100,4752
1574944575.018719,30071.000,4754,2,AK,1,100,RD
1574944575.106709,30145.000,4774,2,AK,1,100,4752
1574944575.194699,30219.000,4774,2,AK,1,100,RD
1574944578.142967,32698.500,5652,2,AK,1,100,5650
1574944581.091236,35178.000,5652,2,AK,1,100,RD
1574944581.234517,35298.500,5690,2,AK,1,100,5650
1574944581.377799,35419.000,5690,2,AK,1,100,RD
1574944584.266020,37848.000,6548,2,AK,1,100,6546
1574944587.154240,40277.000,6548,2,AK,1,100,RD
1574944587.315358,40412.500,6586,2,AK,1,100,6546
1574944587.476475,40548.000,6586,2,AK,1,100,RD
1574944590.349833,42964.500,7446,2,AK,1,100,7444
1574944593.223190,45381.000,7446,2,AK,1,100,RD
1574944593.320693,45463.000,7466,2,AK,1,100,7444
1574944593.418196,45545.000,7466,2,AK,1,100,RD
1574944596.453265,48097.500,8360,2,AK,1,100,8340
1574944599.488335,50650.000,8360,2,AK,1,100,RD
1574944599.491307,50652.500,8362,2,AK,1,100,8340
1574944599.494280,50655.000,8362,2,AK,1,100,RD
1574944602.456817,53146.500,9238,2,AK,1,100,9236
1574944605.419354,55638.000,9238,2,AK,1,100,RD
1574944605.490697,55698.000,9258,2,AK,1,100,9236
1574944605.562041,55758.000,9258,2,AK,1,100,RD
1574944608.504958,58233.000,10134,2,AK,1,100,10132
1574944611.447876,60708.000,10134,2,AK,1,100,RD
1574944611.537055,60783.000,10154,2,AK,1,100,10132
1574944611.626235,60858.000,10154,2,AK,1,100,RD
1574944614.573908,63337.000,11031,2,AK,1,100,11029
1574944617.521582,65816.000,11031,2,AK,1,100,RD
1574944617.611356,65891.500,11052,2,AK,1,100,11029
1574944617.701130,65967.000,11052,2,AK,1,100,RD
1574944620.648209,68445.500,11927,2,AK,1,100,11925
1574944623.595288,70924.000,11927,2,AK,1,100,RD
1574944623.683873,70998.500,11948,2,AK,1,100,11925
1574944623.772458,71073.000,11948,2,AK,1,100,RD
1574944626.720726,73552.500,12823,2,AK,1,100,12821
1574944629.668994,76032.000,12823,2,AK,1,100,RD
1574944629.757579,76106.500,12844,2,AK,1,100,12821
1574944629.846164,76181.000,12844,2,AK,1,100,RD
1574944632.796216,78662.000,13720,2,AK,1,100,13718
1574944635.746268,81143.000,13720,2,AK,1,100,RD
1574944635.838419,81220.500,13740,2,AK,1,100,13718
1574944635.930571,81298.000,13740,2,AK,1,100,RD
1574944638.872894,83772.500,14616,2,AK,1,100,14614
1574944641.815217,86247.000,14616,2,AK,1,100,RD
1574944641.908558,86325.500,14636,2,AK,1,100,14614
1574944642.001899,86404.000,14636,2,AK,1,100,RD
1574944644.946600,88880.500,15512,2,AK,1,100,15510
1574944647.891302,91357.000,15512,2,AK,1,100,RD
1574944647.987021,91437.500,15532,2,AK,1,100,15510
1574944648.082740,91518.000,15532,2,AK,1,100,RD
1574944651.022685,93990.500,16408,2,AK,1,100,16406
1574944653.962630,96463.000,16408,2,AK,1,100,RD
