EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1574943913.911334,153159.000,26016,9,GX,1,100,10.132
1574943913.911334,153159.000,26016,9,GX,1,100,4.608
1574943913.911334,153159.000,26016,9,GX,1,100,-3.876
1574943913.911334,153159.000,26016,9,GX,1,100,0.671
1574943913.911334,153159.000,26016,9,GX,1,100,4.150
1574943913.911334,153159.000,26016,9,GX,1,100,7.172
1574943913.911334,153159.000,26016,9,GX,1,100,12.573
1574943913.911334,153159.000,26016,9,GX,1,100,0.763
1574943913.911334,153159.000,26016,9,GX,1,100,-1.587
1574943913.951627,153193.000,26033,3,GX,1,100,5.585
1574943913.991921,153227.000,26033,3,GX,1,100,5.096
1574943914.032215,153261.000,26033,3,GX,1,100,5.829
1574943914.073694,153296.000,26051,3,GX,1,100,2.991
1574943914.115173,153331.000,26051,3,GX,1,100,0.336
1574943914.156652,153366.000,26051,3,GX,1,100,-2.502
1574943914.197736,153400.667,26067,3,GX,1,100,-4.486
1574943914.238820,153435.333,26067,3,GX,1,100,-4.211
1574943914.279904,153470.000,26067,3,GX,1,100,-3.967
1574943914.319408,153503.333,26085,3,GX,1,100,-3.510
1574943914.358912,153536.667,26085,3,GX,1,100,-3.448
1574943914.398416,153570.000,26085,3,GX,1,100,-4.059
1574943914.435944,153601.667,26104,3,GX,1,100,-4.791
1574943914.473473,153633.333,26104,3,GX,1,100,-1.740
1574943914.511001,153665.000,26104,3,GX,1,100,1.678
1574943914.550505,153698.333,26122,3,GX,1,100,0.824
1574943914.590009,153731.667,26122,3,GX,1,100,-0.397
1574943914.629513,153765.000,26122,3,GX,1,100,-2.075
1574943914.674547,153803.000,26140,3,GX,1,100,-1.526
1574943914.719581,153841.000,26140,3,GX,1,100,1.038
1574943914.764616,153879.000,26140,3,GX,1,100,2.228
1574943914.806095,153914.000,26158,2,GX,1,100,1.007
1574943914.847574,153949.000,26158,2,GX,1,100,0.427
1574943914.886979,153982.250,26176,4,GX,1,100,0.427
1574943914.926384,154015.500,26176,4,GX,1,100,-0.122
1574943914.965789,154048.750,26176,4,GX,1,100,-0.671
1574943915.005194,154082.000,26176,4,GX,1,100,-1.526
1574943915.043513,154114.333,26193,3,GX,1,100,-1.099
1574943915.081831,154146.667,26193,3,GX,1,100,1.160
1574943915.120150,154179.000,26193,3,GX,1,100,1.953
1574943915.158469,154211.333,26211,3,GX,1,100,1.129
1574943915.196787,154243.667,26211,3,GX,1,100,0.854
1574943915.235106,154276.000,26211,3,GX,1,100,0.641
1574943915.275795,154310.333,26229,3,GX,1,100,-1.312
1574943915.316484,154344.667,26229,3,GX,1,100,-1.801
1574943915.357173,154379.000,26229,3,GX,1,100,-1.556
1574943915.403985,154418.500,26245,2,GX,1,100,-1.434
1574943915.450797,154458.000,26245,2,GX,1,100,-0.397
1574943915.492276,154493.000,26264,3,GX,1,100,-0.397
1574943915.533755,154528.000,26264,3,GX,1,100,0.031
1574943915.575234,154563.000,26264,3,GX,1,100,0.793
1574943915.613553,154595.333,26282,3,GX,1,100,0.580
1574943915.651871,154627.667,26282,3,GX,1,100,0.244
1574943915.690190,154660.000,26282,3,GX,1,100,-0.366
1574943915.728706,154692.500,26300,4,GX,1,100,-0.061
1574943915.767222,154725.000,26300,4,GX,1,100,0.702
1574943915.805739,154757.500,26300,4,GX,1,100,0.031
1574943915.844255,154790.000,26300,4,GX,1,100,-0.427
1574943915.884549,154824.000,26318,2,GX,1,100,-0.793
1574943915.924843,154858.000,26318,2,GX,1,100,-1.007
1574943915.966322,154893.000,26336,3,GX,1,100,-0.885
1574943916.007801,154928.000,26336,3,GX,1,100,-1.709
1574943916.049280,154963.000,26336,3,GX,1,100,-1.282
1574943916.095104,155001.667,26354,3,GX,1,100,0.458
1574943916.140929,155040.333,26354,3,GX,1,100,0.702
1574943916.186753,155079.000,26354,3,GX,1,100,-0.580
1574943916.220331,155107.333,26372,3,GX,1,100,-1.862
1574943916.253909,155135.667,26372,3,GX,1,100,-1.862
1574943916.287488,155164.000,26372,3,GX,1,100,-1.190
1574943916.328967,155199.000,26389,3,GX,1,100,-2.350
