EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1574943913.801118,153066.000,26002,1,TL,1,100,2019-11-28_08-25-13-596746
1574943919.858237,158177.000,26896,1,TL,1,100,2019-11-28_08-25-19-854737
1574943920.041930,158332.000,26916,1,TL,1,100,2019-11-28_08-25-20-018464
1574943925.914171,163287.000,27794,1,TL,1,100,2019-11-28_08-25-25-926572
1574943926.102604,163446.000,27814,1,TL,1,100,2019-11-28_08-25-26-099754
1574943931.966550,168394.000,28690,1,TL,1,100,2019-11-28_08-25-32-021533
1574943932.164464,168561.000,28710,1,TL,1,100,2019-11-28_08-25-32-190237
1574943938.018929,173501.000,29586,1,TL,1,100,2019-11-28_08-25-38-086771
1574943938.197881,173652.000,29606,1,TL,1,100,2019-11-28_08-25-38-234057
1574943944.076048,178612.000,30482,1,TL,1,100,2019-11-28_08-25-44-118792
1574943944.404324,178889.000,30521,1,TL,1,100,2019-11-28_08-25-44-416585
1574943950.419964,183965.000,31417,1,TL,1,100,2019-11-28_08-25-50-428298
1574943950.428260,183972.000,31419,1,TL,1,100,2019-11-28_08-25-50-428605
1574943956.184360,188829.000,32275,1,TL,1,100,2019-11-28_08-25-56-212844
1574943956.381089,188995.000,32296,1,TL,1,100,2019-11-28_08-25-56-418675
1574943962.333918,194018.000,33171,1,TL,1,100,2019-11-28_08-26-02-361333
1574943962.428728,194098.000,33192,1,TL,1,100,2019-11-28_08-26-02-422731
1574943968.376816,199117.000,34065,1,TL,1,100,2019-11-28_08-26-08-375552
1574943968.472811,199198.000,34086,1,TL,1,100,2019-11-28_08-26-08-443321
1574943974.399567,204199.000,34961,1,TL,1,100,2019-11-28_08-26-14-399975
1574943974.539411,204317.000,34982,1,TL,1,100,2019-11-28_08-26-14-520083
1574943980.499350,209346.000,35857,1,TL,1,100,2019-11-28_08-26-20-469852
1574943980.592974,209425.000,35878,1,TL,1,100,2019-11-28_08-26-20-526723
1574943986.641798,214529.000,36772,1,TL,1,100,2019-11-28_08-26-26-556850
1574943986.648908,214535.000,36774,1,TL,1,100,2019-11-28_08-26-26-557443
1574943992.573295,219534.000,37648,1,TL,1,100,2019-11-28_08-26-32-506902
1574943992.694176,219636.000,37668,1,TL,1,100,2019-11-28_08-26-32-599130
1574943998.598416,224618.000,38543,1,TL,1,100,2019-11-28_08-26-38-513545
1574943998.747740,224744.000,38563,1,TL,1,100,2019-11-28_08-26-38-631308
1574944004.609315,229690.000,39439,1,TL,1,100,2019-11-28_08-26-44-557368
1574944004.790638,229843.000,39459,1,TL,1,100,2019-11-28_08-26-44-712292
1574944010.665250,234800.000,40335,1,TL,1,100,2019-11-28_08-26-50-668622
1574944010.854868,234960.000,40355,1,TL,1,100,2019-11-28_08-26-50-837481
1574944016.716443,239906.000,41232,1,TL,1,100,2019-11-28_08-26-56-755276
1574944016.914357,240073.000,41252,1,TL,1,100,2019-11-28_08-26-56-914012
1574944022.784228,245026.000,42128,1,TL,1,100,2019-11-28_08-27-02-841639
1574944022.964366,245178.000,42148,1,TL,1,100,2019-11-28_08-27-03-000496
1574944028.825941,250124.000,43024,1,TL,1,100,2019-11-28_08-27-08-902932
1574944029.022670,250290.000,43044,1,TL,1,100,2019-11-28_08-27-09-060519
1574944034.883060,255235.000,43920,1,TL,1,100,2019-11-28_08-27-14-939677
1574944035.084529,255405.000,43940,1,TL,1,100,2019-11-28_08-27-15-150241
1574944040.962696,260365.000,44814,1,TL,1,100,2019-11-28_08-27-21-003098
1574944041.126242,260503.000,44834,1,TL,1,100,2019-11-28_08-27-21-130754
1574944046.983077,265445.000,45710,1,TL,1,100,2019-11-28_08-27-27-026889
1574944047.172695,265605.000,45730,1,TL,1,100,2019-11-28_08-27-27-202875
1574944053.037826,270554.000,46606,1,TL,1,100,2019-11-28_08-27-33-111806
1574944053.338845,270808.000,46644,1,TL,1,100,2019-11-28_08-27-33-387338
1574944059.097315,275667.000,47502,1,TL,1,100,2019-11-28_08-27-39-183808
1574944059.317747,275853.000,47522,1,TL,1,100,2019-11-28_08-27-39-399218
1574944065.153249,280777.000,48398,1,TL,1,100,2019-11-28_08-27-45-232466
1574944065.334572,280930.000,48419,1,TL,1,100,2019-11-28_08-27-45-386943
1574944071.306363,285969.000,49294,1,TL,1,100,2019-11-28_08-27-51-365564
1574944071.386950,286037.000,49315,1,TL,1,100,2019-11-28_08-27-51-425756
1574944077.317262,291041.000,50190,1,TL,1,100,2019-11-28_08-27-57-411853
1574944077.447625,291151.000,50211,1,TL,1,100,2019-11-28_08-27-57-506803
1574944083.357790,296138.000,51086,1,TL,1,100,2019-11-28_08-28-03-447599
1574944083.504744,296262.000,51107,1,TL,1,100,2019-11-28_08-28-03-557269
1574944089.363949,301206.000,51983,1,TL,1,100,2019-11-28_08-28-09-455724
1574944089.541716,301356.000,52003,1,TL,1,100,2019-11-28_08-28-09-605759
1574944095.410402,306308.000,52879,1,TL,1,100,2019-11-28_08-28-15-504463
1574944095.610687,306477.000,52899,1,TL,1,100,2019-11-28_08-28-15-670898
1574944101.471077,311422.000,53773,1,TL,1,100,2019-11-28_08-28-21-595577
1574944101.665436,311586.000,53793,1,TL,1,100,2019-11-28_08-28-21-754272
1574944107.518715,316525.000,54669,1,TL,1,100,2019-11-28_08-28-27-614164
1574944107.714259,316690.000,54689,1,TL,1,100,2019-11-28_08-28-27-772981
1574944113.580575,321640.000,55565,1,TL,1,100,2019-11-28_08-28-33-690142
1574944113.767823,321798.000,55585,1,TL,1,100,2019-11-28_08-28-33-840151
1574944119.641249,326754.000,56461,1,TL,1,100,2019-11-28_08-28-39-753825
1574944119.816646,326902.000,56481,1,TL,1,100,2019-11-28_08-28-39-893732
1574944125.741032,331901.000,57356,1,TL,1,100,2019-11-28_08-28-45-838374
1574944125.877321,332016.000,57376,1,TL,1,100,2019-11-28_08-28-45-941871
1574944131.737711,336961.000,58252,1,TL,1,100,2019-11-28_08-28-51-863534
1574944131.917848,337113.000,58272,1,TL,1,100,2019-11-28_08-28-52-024657
1574944137.787719,342066.000,59148,1,TL,1,100,2019-11-28_08-28-57-913844
1574944137.986818,342234.000,59168,1,TL,1,100,2019-11-28_08-28-58-085477
1574944143.840098,347173.000,60044,1,TL,1,100,2019-11-28_08-29-03-962864
1574944144.033272,347336.000,60064,1,TL,1,100,2019-11-28_08-29-04-120576
1574944149.896032,352283.000,60940,1,TL,1,100,2019-11-28_08-29-10-006641
1574944150.086835,352444.000,60960,1,TL,1,100,2019-11-28_08-29-10-172502
1574944155.947226,357389.000,61836,1,TL,1,100,2019-11-28_08-29-16-086408
1574944156.262466,357655.000,61874,1,TL,1,100,2019-11-28_08-29-16-397063
1574944162.001974,362498.000,62732,1,TL,1,100,2019-11-28_08-29-22-134467
1574944162.301808,362751.000,62771,1,TL,1,100,2019-11-28_08-29-22-442397
1574944168.344706,367850.000,63667,1,TL,1,100,2019-11-28_08-29-28-459532
1574944168.351817,367856.000,63669,1,TL,1,100,2019-11-28_08-29-28-460010
1574944174.194430,372786.000,64526,1,TL,1,100,2019-11-28_08-29-34-377872
1574944174.309386,372883.000,64547,1,TL,1,100,2019-11-28_08-29-34-452181
1574944180.218366,377869.000,65420,1,TL,1,100,2019-11-28_08-29-40-366851
1574944180.358210,377987.000,65441,1,TL,1,100,2019-11-28_08-29-40-495951
1574944186.215044,382929.000,779,1,TL,1,100,2019-11-28_08-29-46-372902
1574944186.410589,383094.000,800,1,TL,1,100,2019-11-28_08-29-46-532728
1574944192.268608,388037.000,1675,1,TL,1,100,2019-11-28_08-29-52-398311
1574944192.465337,388203.000,1696,1,TL,1,100,2019-11-28_08-29-52-568725
1574944198.329283,393151.000,2572,1,TL,1,100,2019-11-28_08-29-58-439375
1574944198.507050,393301.000,2592,1,TL,1,100,2019-11-28_08-29-58-592929
1574944204.378106,398255.000,3468,1,TL,1,100,2019-11-28_08-30-04-485217
1574944204.591427,398435.000,3488,1,TL,1,100,2019-11-28_08-30-04-708120
1574944210.426929,403359.000,4364,1,TL,1,100,2019-11-28_08-30-10-540061
1574944210.648546,403546.000,4384,1,TL,1,100,2019-11-28_08-30-10-756044
1574944216.481678,408468.000,5260,1,TL,1,100,2019-11-28_08-30-16-592362
1574944216.676037,408632.000,5280,1,TL,1,100,2019-11-28_08-30-16-754221
1574944222.539983,413580.000,6156,1,TL,1,100,2019-11-28_08-30-22-658629
1574944222.729601,413740.000,6176,1,TL,1,100,2019-11-28_08-30-22-809998
1574944228.589991,418685.000,7052,1,TL,1,100,2019-11-28_08-30-28-692839
1574944228.783165,418848.000,7072,1,TL,1,100,2019-11-28_08-30-28-860580
1574944234.645925,423795.000,7946,1,TL,1,100,2019-11-28_08-30-34-743152
1574944234.831988,423952.000,7966,1,TL,1,100,2019-11-28_08-30-34-923503
1574944240.695934,428900.000,8841,1,TL,1,100,2019-11-28_08-30-40-771193
1574944240.886737,429061.000,8861,1,TL,1,100,2019-11-28_08-30-40-935010
1574944246.748312,434007.000,9737,1,TL,1,100,2019-11-28_08-30-46-825530
1574944246.948597,434176.000,9757,1,TL,1,100,2019-11-28_08-30-46-996844
1574944252.804246,439117.000,10631,1,TL,1,100,2019-11-28_08-30-52-882083
1574944252.997420,439280.000,10651,1,TL,1,100,2019-11-28_08-30-53-041322
1574944258.858995,444226.000,11527,1,TL,1,100,2019-11-28_08-30-58-953369
1574944259.053354,444390.000,11547,1,TL,1,100,2019-11-28_08-30-59-112614
1574944264.910189,449332.000,12423,1,TL,1,100,2019-11-28_08-31-04-990330
1574944265.102177,449494.000,12443,1,TL,1,100,2019-11-28_08-31-05-148663
1574944270.966123,454442.000,13320,1,TL,1,100,2019-11-28_08-31-11-062865
1574944271.155741,454602.000,13340,1,TL,1,100,2019-11-28_08-31-11-218008
1574944277.019687,459550.000,14216,1,TL,1,100,2019-11-28_08-31-17-120876
1574944277.247229,459742.000,14236,1,TL,1,100,2019-11-28_08-31-17-357038
1574944283.369529,464908.000,15149,1,TL,1,100,2019-11-28_08-31-23-457206
1574944283.377825,464915.000,15151,1,TL,1,100,2019-11-28_08-31-23-457510
1574944289.316433,469926.000,16026,1,TL,1,100,2019-11-28_08-31-29-363269
1574944289.322358,469931.000,16028,1,TL,1,100,2019-11-28_08-31-29-402726
1574944295.290594,474967.000,16904,1,TL,1,100,2019-11-28_08-31-35-393468
1574944295.368811,475033.000,16925,1,TL,1,100,2019-11-28_08-31-35-453198
1574944301.418820,480138.000,17818,1,TL,1,100,2019-11-28_08-31-41-421068
1574944301.425931,480144.000,17820,1,TL,1,100,2019-11-28_08-31-41-485899
1574944307.291061,485093.000,18695,1,TL,1,100,2019-11-28_08-31-47-364295
1574944307.484235,485256.000,18716,1,TL,1,100,2019-11-28_08-31-47-520283
1574944313.344625,490201.000,19591,1,TL,1,100,2019-11-28_08-31-53-421989
1574944313.536613,490363.000,19612,1,TL,1,100,2019-11-28_08-31-53-589922
1574944319.394634,495306.000,20487,1,TL,1,100,2019-11-28_08-31-59-458982
1574944319.588992,495470.000,20507,1,TL,1,100,2019-11-28_08-31-59-623799
1574944325.450567,500416.000,21383,1,TL,1,100,2019-11-28_08-32-05-527219
1574944325.646111,500581.000,21403,1,TL,1,100,2019-11-28_08-32-05-691824
1574944331.520723,505538.000,22277,1,TL,1,100,2019-11-28_08-32-11-579445
1574944331.698490,505688.000,22297,1,TL,1,100,2019-11-28_08-32-11-721467
1574944337.561250,510635.000,23173,1,TL,1,100,2019-11-28_08-32-17-615777
1574944337.750869,510795.000,23193,1,TL,1,100,2019-11-28_08-32-17-767692
1574944343.606519,515736.000,24069,1,TL,1,100,2019-11-28_08-32-23-631771
1574944343.793766,515894.000,24089,1,TL,1,100,2019-11-28_08-32-23-802333
1574944349.667193,520850.000,24965,1,TL,1,100,2019-11-28_08-32-29-693504
1574944349.857996,521011.000,24985,1,TL,1,100,2019-11-28_08-32-29-857019
1574944355.775272,526004.000,25861,1,TL,1,100,2019-11-28_08-32-35-803269
1574944355.905635,526114.000,25881,1,TL,1,100,2019-11-28_08-32-35-901747
1574944361.767210,531060.000,26757,1,TL,1,100,2019-11-28_08-32-41-780531
1574944361.971050,531232.000,26777,1,TL,1,100,2019-11-28_08-32-41-939312
1574944367.825514,536172.000,27655,1,TL,1,100,2019-11-28_08-32-47-860839
1574944368.018688,536335.000,27675,1,TL,1,100,2019-11-28_08-32-48-022661
1574944373.875523,541277.000,28550,1,TL,1,100,2019-11-28_08-32-53-881536
1574944374.076992,541447.000,28570,1,TL,1,100,2019-11-28_08-32-54-058497
1574944379.933827,546389.000,29446,1,TL,1,100,2019-11-28_08-32-59-966106
1574944380.122260,546548.000,29466,1,TL,1,100,2019-11-28_08-33-00-137797
1574944385.981465,551492.000,30341,1,TL,1,100,2019-11-28_08-33-05-978465
1574944386.169898,551651.000,30361,1,TL,1,100,2019-11-28_08-33-06-141420
1574944392.037399,556602.000,31237,1,TL,1,100,2019-11-28_08-33-12-046619
1574944392.231758,556766.000,31257,1,TL,1,100,2019-11-28_08-33-12-209347
1574944398.092148,561711.000,32135,1,TL,1,100,2019-11-28_08-33-18-117317
1574944398.378946,561953.000,32172,1,TL,1,100,2019-11-28_08-33-18-390995
1574944404.143342,566817.000,33031,1,TL,1,100,2019-11-28_08-33-24-162027
1574944404.469248,567092.000,33069,1,TL,1,100,2019-11-28_08-33-24-484777
1574944410.200461,571928.000,33927,1,TL,1,100,2019-11-28_08-33-30-212502
1574944410.418522,572112.000,33947,1,TL,1,100,2019-11-28_08-33-30-446614
1574944416.450753,577202.000,34259,1,TL,1,100,2019-11-28_08-33-36-400032
1574944416.459049,577209.000,34261,1,TL,1,100,2019-11-28_08-33-36-456209
1574944422.373955,582200.000,35136,1,TL,1,100,2019-11-28_08-33-42-421715
1574944422.493651,582301.000,35157,1,TL,1,100,2019-11-28_08-33-42-514891
1574944428.357597,587249.000,36030,1,TL,1,100,2019-11-28_08-33-48-383411
1574944428.542475,587405.000,36051,1,TL,1,100,2019-11-28_08-33-48-554728
1574944434.411161,592357.000,36926,1,TL,1,100,2019-11-28_08-33-54-451670
1574944434.604334,592520.000,36947,1,TL,1,100,2019-11-28_08-33-54-621061
1574944440.464725,597465.000,37823,1,TL,1,100,2019-11-28_08-34-00-530552
1574944440.647232,597619.000,37843,1,TL,1,100,2019-11-28_08-34-00-695356
1574944446.517103,602572.000,38719,1,TL,1,100,2019-11-28_08-34-06-601304
1574944446.705536,602731.000,38739,1,TL,1,100,2019-11-28_08-34-06-769521
1574944452.587259,607694.000,39615,1,TL,1,100,2019-11-28_08-34-12-630884
1574944452.762655,607842.000,39635,1,TL,1,100,2019-11-28_08-34-12-794531
1574944458.625416,612789.000,40510,1,TL,1,100,2019-11-28_08-34-18-657913
1574944458.810294,612945.000,40530,1,TL,1,100,2019-11-28_08-34-18-828876
1574944464.678980,617897.000,41406,1,TL,1,100,2019-11-28_08-34-24-774428
1574944464.867413,618056.000,41426,1,TL,1,100,2019-11-28_08-34-24-930712
1574944470.743210,623014.000,42302,1,TL,1,100,2019-11-28_08-34-30-836647
1574944470.917421,623161.000,42322,1,TL,1,100,2019-11-28_08-34-30-987759
1574944476.784922,628112.000,43198,1,TL,1,100,2019-11-28_08-34-36-893734
1574944476.976911,628274.000,43218,1,TL,1,100,2019-11-28_08-34-37-054839
1574944482.840856,633222.000,44092,1,TL,1,100,2019-11-28_08-34-42-933018
1574944483.028104,633380.000,44112,1,TL,1,100,2019-11-28_08-34-43-089098
1574944488.894420,638330.000,44988,1,TL,1,100,2019-11-28_08-34-48-970459
1574944489.081668,638488.000,45008,1,TL,1,100,2019-11-28_08-34-49-131772
1574944494.945614,643436.000,45884,1,TL,1,100,2019-11-28_08-34-55-064402
1574944495.137602,643598.000,45904,1,TL,1,100,2019-11-28_08-34-55-221707
1574944501.001548,648546.000,46781,1,TL,1,100,2019-11-28_08-35-01-131811
1574944501.304937,648802.000,46819,1,TL,1,100,2019-11-28_08-35-01-428808
1574944507.063407,653661.000,47677,1,TL,1,100,2019-11-28_08-35-07-142359
1574944507.338354,653893.000,47715,1,TL,1,100,2019-11-28_08-35-07-390558
1574944513.107490,658761.000,48573,1,TL,1,100,2019-11-28_08-35-13-214203
1574944513.291183,658916.000,48593,1,TL,1,100,2019-11-28_08-35-13-373289
1574944519.261789,663954.000,49469,1,TL,1,100,2019-11-28_08-35-19-386700
1574944519.344747,664024.000,49489,1,TL,1,100,2019-11-28_08-35-19-444777
