EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1574943913.923185,153169.000,26011,2,TH,1,100,16200
1574943913.923185,153169.000,26011,2,TH,1,100,16196
1574943914.060658,153285.000,26046,1,TH,1,100,16230
1574943914.198131,153401.000,26063,1,TH,1,100,16224
1574943914.333234,153515.000,26080,1,TH,1,100,16198
1574943914.460042,153622.000,26099,1,TH,1,100,16158
1574943914.590404,153732.000,26117,1,TH,1,100,16178
1574943914.724322,153845.000,26135,1,TH,1,100,16198
1574943914.862980,153962.000,26153,1,TH,1,100,16190
1574943914.995713,154074.000,26171,1,TH,1,100,16168
1574943915.120150,154179.000,26206,1,TH,1,100,16140
1574943915.251698,154290.000,26224,1,TH,1,100,16182
1574943915.387986,154405.000,26241,1,TH,1,100,16178
1574943915.525459,154521.000,26259,1,TH,1,100,16200
1574943915.655822,154631.000,26277,1,TH,1,100,16152
1574943915.782629,154738.000,26295,1,TH,1,100,16168
1574943915.917732,154852.000,26313,1,TH,1,100,16202
1574943916.052835,154966.000,26331,1,TH,1,100,16206
1574943916.192678,155084.000,26349,1,TH,1,100,16190
1574943916.317116,155189.000,26367,1,TH,1,100,16182
1574943916.448663,155300.000,26403,1,TH,1,100,16178
1574943916.582581,155413.000,26420,1,TH,1,100,16200
1574943916.717684,155527.000,26437,1,TH,1,100,16212
1574943916.851602,155640.000,26455,1,TH,1,100,16146
1574943916.978409,155747.000,26473,1,TH,1,100,16172
1574943917.107587,155856.000,26491,1,TH,1,100,16196
1574943917.247430,155974.000,26509,1,TH,1,100,16218
1574943917.387274,156092.000,26527,1,TH,1,100,16196
1574943917.510526,156196.000,26546,1,TH,1,100,16140
1574943917.638518,156304.000,26581,1,TH,1,100,16168
1574943917.773621,156418.000,26599,1,TH,1,100,16202
1574943917.905169,156529.000,26616,1,TH,1,100,16204
1574943918.045012,156647.000,26633,1,TH,1,100,16188
1574943918.170634,156753.000,26651,1,TH,1,100,16164
1574943918.296256,156859.000,26669,1,TH,1,100,16176
1574943918.433730,156975.000,26688,1,TH,1,100,16184
1574943918.572388,157092.000,26706,1,TH,1,100,16190
1574943918.705121,157204.000,26724,1,TH,1,100,16180
1574943918.830743,157310.000,26742,1,TH,1,100,16144
1574943918.962291,157421.000,26777,1,TH,1,100,16184
1574943919.098579,157536.000,26794,1,TH,1,100,16190
1574943919.236052,157652.000,26811,1,TH,1,100,16200
1574943919.367600,157763.000,26829,1,TH,1,100,16152
1574943919.492037,157868.000,26848,1,TH,1,100,16156
1574943919.627140,157982.000,26866,1,TH,1,100,16178
1574943919.762243,158096.000,26884,1,TH,1,100,16214
1574943919.898531,158211.000,26905,1,TH,1,100,16226
1574943920.025338,158318.000,26925,1,TH,1,100,16278
1574943920.156886,158429.000,26943,1,TH,1,100,16366
1574943920.289619,158541.000,26961,1,TH,1,100,16452
1574943920.428277,158658.000,26979,1,TH,1,100,16566
1574943920.564565,158773.000,26998,1,TH,1,100,16624
1574943920.687817,158877.000,27016,1,TH,1,100,16638
1574943920.819365,158988.000,27051,1,TH,1,100,16678
1574943920.959208,159106.000,27068,1,TH,1,100,16746
1574943921.091941,159218.000,27085,1,TH,1,100,16794
1574943921.222304,159328.000,27103,1,TH,1,100,16736
1574943921.347926,159434.000,27121,1,TH,1,100,16680
1574943921.483029,159548.000,27140,1,TH,1,100,16634
