EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1572440326.874008,66126.000,10890,11,AX,1,100,-0.951
1572440326.874008,66126.000,10890,11,AX,1,100,-0.946
1572440326.874008,66126.000,10890,11,AX,1,100,-0.923
1572440326.874008,66126.000,10890,11,AX,1,100,-0.957
1572440326.874008,66126.000,10890,11,AX,1,100,-0.958
1572440326.874008,66126.000,10890,11,AX,1,100,-0.963
1572440326.874008,66126.000,10890,11,AX,1,100,-0.978
1572440326.874008,66126.000,10890,11,AX,1,100,-0.970
1572440326.874008,66126.000,10890,11,AX,1,100,-0.956
1572440326.874008,66126.000,10890,11,AX,1,100,-0.962
1572440326.874008,66126.000,10890,11,AX,1,100,-0.964
1572440326.890419,66138.857,10908,7,AX,1,100,-0.957
1572440326.906829,66151.714,10908,7,AX,1,100,-0.963
1572440326.923240,66164.571,10908,7,AX,1,100,-0.967
1572440326.939651,66177.429,10908,7,AX,1,100,-0.960
1572440326.956061,66190.286,10908,7,AX,1,100,-0.961
1572440326.972472,66203.143,10908,7,AX,1,100,-0.955
1572440326.988882,66216.000,10908,7,AX,1,100,-0.948
1572440327.005635,66229.125,10926,8,AX,1,100,-0.955
1572440327.022387,66242.250,10926,8,AX,1,100,-0.960
1572440327.039140,66255.375,10926,8,AX,1,100,-0.952
1572440327.055892,66268.500,10926,8,AX,1,100,-0.949
1572440327.072645,66281.625,10926,8,AX,1,100,-0.933
1572440327.089397,66294.750,10926,8,AX,1,100,-0.922
1572440327.106150,66307.875,10926,8,AX,1,100,-0.930
1572440327.122902,66321.000,10926,8,AX,1,100,-0.967
1572440327.139495,66334.000,10944,8,AX,1,100,-0.974
1572440327.156088,66347.000,10944,8,AX,1,100,-0.974
1572440327.172681,66360.000,10944,8,AX,1,100,-0.999
1572440327.189274,66373.000,10944,8,AX,1,100,-1.023
1572440327.205867,66386.000,10944,8,AX,1,100,-1.040
1572440327.222460,66399.000,10944,8,AX,1,100,-1.045
1572440327.239053,66412.000,10944,8,AX,1,100,-1.029
1572440327.255646,66425.000,10944,8,AX,1,100,-1.028
1572440327.272238,66438.000,10962,8,AX,1,100,-1.011
1572440327.288831,66451.000,10962,8,AX,1,100,-0.997
1572440327.305424,66464.000,10962,8,AX,1,100,-0.956
1572440327.322017,66477.000,10962,8,AX,1,100,-0.929
1572440327.338610,66490.000,10962,8,AX,1,100,-0.939
1572440327.355203,66503.000,10962,8,AX,1,100,-0.942
1572440327.371796,66516.000,10962,8,AX,1,100,-0.968
1572440327.388389,66529.000,10962,8,AX,1,100,-0.992
1572440327.404982,66542.000,10980,8,AX,1,100,-0.977
1572440327.421575,66555.000,10980,8,AX,1,100,-0.970
1572440327.438168,66568.000,10980,8,AX,1,100,-0.968
1572440327.454761,66581.000,10980,8,AX,1,100,-0.951
1572440327.471354,66594.000,10980,8,AX,1,100,-0.924
1572440327.487947,66607.000,10980,8,AX,1,100,-0.927
1572440327.504540,66620.000,10980,8,AX,1,100,-0.913
1572440327.521133,66633.000,10980,8,AX,1,100,-0.895
1572440327.538273,66646.429,10998,7,AX,1,100,-0.895
1572440327.555413,66659.857,10998,7,AX,1,100,-0.886
1572440327.572552,66673.286,10998,7,AX,1,100,-0.882
1572440327.589692,66686.714,10998,7,AX,1,100,-0.892
1572440327.606833,66700.143,10998,7,AX,1,100,-0.891
1572440327.623972,66713.571,10998,7,AX,1,100,-0.888
1572440327.641112,66727.000,10998,7,AX,1,100,-0.903
1572440327.657865,66740.125,11016,8,AX,1,100,-0.921
1572440327.674617,66753.250,11016,8,AX,1,100,-0.929
1572440327.691370,66766.375,11016,8,AX,1,100,-0.940
1572440327.708122,66779.500,11016,8,AX,1,100,-0.933
1572440327.724875,66792.625,11016,8,AX,1,100,-0.923
1572440327.741627,66805.750,11016,8,AX,1,100,-0.920
1572440327.758380,66818.875,11016,8,AX,1,100,-0.919
1572440327.775132,66832.000,11016,8,AX,1,100,-0.917
1572440327.791725,66845.000,11033,7,AX,1,100,-0.908
1572440327.808318,66858.000,11033,7,AX,1,100,-0.909
1572440327.824911,66871.000,11033,7,AX,1,100,-0.914
1572440327.841504,66884.000,11033,7,AX,1,100,-0.905
1572440327.858097,66897.000,11033,7,AX,1,100,-0.908
1572440327.874690,66910.000,11033,7,AX,1,100,-0.893
1572440327.891283,66923.000,11033,7,AX,1,100,-0.895
1572440327.908035,66936.125,11051,8,AX,1,100,-0.866
1572440327.924788,66949.250,11051,8,AX,1,100,-0.856
1572440327.941540,66962.375,11051,8,AX,1,100,-0.860
1572440327.958293,66975.500,11051,8,AX,1,100,-0.868
1572440327.975045,66988.625,11051,8,AX,1,100,-0.874
1572440327.991798,67001.750,11051,8,AX,1,100,-0.885
1572440328.008550,67014.875,11051,8,AX,1,100,-0.895
1572440328.025303,67028.000,11051,8,AX,1,100,-0.893
1572440328.042215,67041.250,11069,8,AX,1,100,-0.900
1572440328.059127,67054.500,11069,8,AX,1,100,-0.910
1572440328.076039,67067.750,11069,8,AX,1,100,-0.947
1572440328.092951,67081.000,11069,8,AX,1,100,-0.991
1572440328.109863,67094.250,11069,8,AX,1,100,-1.018
1572440328.126775,67107.500,11069,8,AX,1,100,-1.013
1572440328.143687,67120.750,11069,8,AX,1,100,-0.965
1572440328.160599,67134.000,11069,8,AX,1,100,-0.941
1572440328.177374,67147.143,11087,7,AX,1,100,-0.907
1572440328.194149,67160.286,11087,7,AX,1,100,-0.894
1572440328.210925,67173.429,11087,7,AX,1,100,-0.873
1572440328.227700,67186.571,11087,7,AX,1,100,-0.870
1572440328.244475,67199.714,11087,7,AX,1,100,-0.871
1572440328.261250,67212.857,11087,7,AX,1,100,-0.866
1572440328.278026,67226.000,11087,7,AX,1,100,-0.856
1572440328.294778,67239.125,11105,8,AX,1,100,-0.852
1572440328.311531,67252.250,11105,8,AX,1,100,-0.834
1572440328.328283,67265.375,11105,8,AX,1,100,-0.833
1572440328.345036,67278.500,11105,8,AX,1,100,-0.829
1572440328.361788,67291.625,11105,8,AX,1,100,-0.841
1572440328.378541,67304.750,11105,8,AX,1,100,-0.856
1572440328.395293,67317.875,11105,8,AX,1,100,-0.869
1572440328.412046,67331.000,11105,8,AX,1,100,-0.903
1572440328.428639,67344.000,11123,8,AX,1,100,-0.915
1572440328.445232,67357.000,11123,8,AX,1,100,-0.928
1572440328.461824,67370.000,11123,8,AX,1,100,-0.923
1572440328.478417,67383.000,11123,8,AX,1,100,-0.932
1572440328.495010,67396.000,11123,8,AX,1,100,-0.937
1572440328.511603,67409.000,11123,8,AX,1,100,-0.949
1572440328.528196,67422.000,11123,8,AX,1,100,-0.944
1572440328.544789,67435.000,11123,8,AX,1,100,-0.946
1572440328.561542,67448.125,11141,8,AX,1,100,-0.947
1572440328.578294,67461.250,11141,8,AX,1,100,-0.951
1572440328.595047,67474.375,11141,8,AX,1,100,-0.961
1572440328.611799,67487.500,11141,8,AX,1,100,-0.960
1572440328.628552,67500.625,11141,8,AX,1,100,-0.957
1572440328.645304,67513.750,11141,8,AX,1,100,-0.947
1572440328.662057,67526.875,11141,8,AX,1,100,-0.935
1572440328.678809,67540.000,11141,8,AX,1,100,-0.937
1572440328.695402,67553.000,11159,7,AX,1,100,-0.942
1572440328.711995,67566.000,11159,7,AX,1,100,-0.939
1572440328.728588,67579.000,11159,7,AX,1,100,-0.932
1572440328.745181,67592.000,11159,7,AX,1,100,-0.934
1572440328.761774,67605.000,11159,7,AX,1,100,-0.922
1572440328.778367,67618.000,11159,7,AX,1,100,-0.927
1572440328.794960,67631.000,11159,7,AX,1,100,-0.951
1572440328.811712,67644.125,11178,8,AX,1,100,-0.962
1572440328.828465,67657.250,11178,8,AX,1,100,-0.959
1572440328.845217,67670.375,11178,8,AX,1,100,-0.951
1572440328.861970,67683.500,11178,8,AX,1,100,-0.952
1572440328.878722,67696.625,11178,8,AX,1,100,-0.948
1572440328.895475,67709.750,11178,8,AX,1,100,-0.944
1572440328.912227,67722.875,11178,8,AX,1,100,-0.941
1572440328.928980,67736.000,11178,8,AX,1,100,-0.958
1572440328.945572,67749.000,11196,8,AX,1,100,-0.935
1572440328.962165,67762.000,11196,8,AX,1,100,-0.930
1572440328.978758,67775.000,11196,8,AX,1,100,-0.939
1572440328.995351,67788.000,11196,8,AX,1,100,-0.927
1572440329.011944,67801.000,11196,8,AX,1,100,-0.919
1572440329.028537,67814.000,11196,8,AX,1,100,-0.902
1572440329.045130,67827.000,11196,8,AX,1,100,-0.892
1572440329.061723,67840.000,11196,8,AX,1,100,-0.883
1572440329.078316,67853.000,11214,8,AX,1,100,-0.892
1572440329.094909,67866.000,11214,8,AX,1,100,-0.897
1572440329.111502,67879.000,11214,8,AX,1,100,-0.905
1572440329.128095,67892.000,11214,8,AX,1,100,-0.905
1572440329.144688,67905.000,11214,8,AX,1,100,-0.902
1572440329.161281,67918.000,11214,8,AX,1,100,-0.904
1572440329.177874,67931.000,11214,8,AX,1,100,-0.906
1572440329.194467,67944.000,11214,8,AX,1,100,-0.903
1572440329.211242,67957.143,11232,7,AX,1,100,-0.919
1572440329.228017,67970.286,11232,7,AX,1,100,-0.922
1572440329.244792,67983.429,11232,7,AX,1,100,-0.913
1572440329.261568,67996.571,11232,7,AX,1,100,-0.918
1572440329.278343,68009.714,11232,7,AX,1,100,-0.914
1572440329.295118,68022.857,11232,7,AX,1,100,-0.915
1572440329.311893,68036.000,11232,7,AX,1,100,-0.914
1572440329.328327,68048.875,11250,8,AX,1,100,-0.943
1572440329.344760,68061.750,11250,8,AX,1,100,-0.947
1572440329.361194,68074.625,11250,8,AX,1,100,-0.963
1572440329.377627,68087.500,11250,8,AX,1,100,-0.962
1572440329.394060,68100.375,11250,8,AX,1,100,-0.956
1572440329.410494,68113.250,11250,8,AX,1,100,-0.939
1572440329.426927,68126.125,11250,8,AX,1,100,-0.930
1572440329.443361,68139.000,11250,8,AX,1,100,-0.920
1572440329.459954,68152.000,11268,8,AX,1,100,-0.897
1572440329.476547,68165.000,11268,8,AX,1,100,-0.876
1572440329.493140,68178.000,11268,8,AX,1,100,-0.922
1572440329.509732,68191.000,11268,8,AX,1,100,-0.968
1572440329.526325,68204.000,11268,8,AX,1,100,-0.944
1572440329.542918,68217.000,11268,8,AX,1,100,-0.858
1572440329.559511,68230.000,11268,8,AX,1,100,-0.830
1572440329.576104,68243.000,11268,8,AX,1,100,-0.759
1572440329.592857,68256.125,11286,8,AX,1,100,-0.737
1572440329.609609,68269.250,11286,8,AX,1,100,-0.563
1572440329.626362,68282.375,11286,8,AX,1,100,-0.496
1572440329.643114,68295.500,11286,8,AX,1,100,-0.283
1572440329.659867,68308.625,11286,8,AX,1,100,-0.535
1572440329.676619,68321.750,11286,8,AX,1,100,-0.138
1572440329.693372,68334.875,11286,8,AX,1,100,-1.746
1572440329.710124,68348.000,11286,8,AX,1,100,0.060
1572440329.726557,68360.875,11304,8,AX,1,100,-0.236
1572440329.742991,68373.750,11304,8,AX,1,100,-0.750
1572440329.759424,68386.625,11304,8,AX,1,100,-0.933
1572440329.775857,68399.500,11304,8,AX,1,100,-1.208
1572440329.792291,68412.375,11304,8,AX,1,100,-1.052
1572440329.808724,68425.250,11304,8,AX,1,100,-0.903
1572440329.825158,68438.125,11304,8,AX,1,100,-0.808
1572440329.841591,68451.000,11304,8,AX,1,100,-0.858
1572440329.858184,68464.000,11323,7,AX,1,100,-0.870
1572440329.874777,68477.000,11323,7,AX,1,100,-0.834
1572440329.891370,68490.000,11323,7,AX,1,100,-0.667
1572440329.907963,68503.000,11323,7,AX,1,100,-0.625
1572440329.924556,68516.000,11323,7,AX,1,100,-0.518
1572440329.941149,68529.000,11323,7,AX,1,100,-0.393
1572440329.957742,68542.000,11323,7,AX,1,100,-0.346
1572440329.974494,68555.125,11341,8,AX,1,100,-0.469
1572440329.991247,68568.250,11341,8,AX,1,100,-1.632
1572440330.007999,68581.375,11341,8,AX,1,100,-0.646
1572440330.024752,68594.500,11341,8,AX,1,100,0.168
1572440330.041504,68607.625,11341,8,AX,1,100,-1.614
1572440330.058257,68620.750,11341,8,AX,1,100,-0.707
1572440330.075009,68633.875,11341,8,AX,1,100,-1.006
1572440330.091762,68647.000,11341,8,AX,1,100,-1.165
1572440330.108195,68659.875,11360,8,AX,1,100,-1.177
1572440330.124628,68672.750,11360,8,AX,1,100,-0.892
1572440330.141062,68685.625,11360,8,AX,1,100,-0.901
1572440330.157495,68698.500,11360,8,AX,1,100,-0.850
1572440330.173928,68711.375,11360,8,AX,1,100,-0.780
1572440330.190362,68724.250,11360,8,AX,1,100,-0.754
1572440330.206795,68737.125,11360,8,AX,1,100,-0.771
1572440330.223229,68750.000,11360,8,AX,1,100,-0.664
1572440330.239822,68763.000,11378,8,AX,1,100,-0.618
1572440330.256415,68776.000,11378,8,AX,1,100,-0.477
1572440330.273007,68789.000,11378,8,AX,1,100,-0.357
1572440330.289600,68802.000,11378,8,AX,1,100,-0.331
1572440330.306193,68815.000,11378,8,AX,1,100,-0.561
1572440330.322786,68828.000,11378,8,AX,1,100,-1.788
1572440330.339379,68841.000,11378,8,AX,1,100,-1.468
1572440330.355972,68854.000,11378,8,AX,1,100,-0.386
1572440330.372747,68867.143,11396,7,AX,1,100,-0.583
1572440330.389523,68880.286,11396,7,AX,1,100,-0.744
1572440330.406298,68893.429,11396,7,AX,1,100,-1.403
1572440330.423073,68906.571,11396,7,AX,1,100,-1.190
1572440330.439849,68919.714,11396,7,AX,1,100,-1.094
1572440330.456624,68932.857,11396,7,AX,1,100,-0.792
1572440330.473399,68946.000,11396,7,AX,1,100,-0.781
1572440330.489992,68959.000,11414,8,AX,1,100,-0.803
1572440330.506585,68972.000,11414,8,AX,1,100,-0.706
1572440330.523178,68985.000,11414,8,AX,1,100,-0.668
1572440330.539771,68998.000,11414,8,AX,1,100,-0.606
1572440330.556364,69011.000,11414,8,AX,1,100,-0.587
1572440330.572957,69024.000,11414,8,AX,1,100,-0.540
1572440330.589550,69037.000,11414,8,AX,1,100,-0.475
1572440330.606143,69050.000,11414,8,AX,1,100,-0.529
1572440330.622895,69063.125,11432,8,AX,1,100,-0.557
1572440330.639647,69076.250,11432,8,AX,1,100,-0.556
1572440330.656400,69089.375,11432,8,AX,1,100,-0.617
1572440330.673152,69102.500,11432,8,AX,1,100,-0.633
1572440330.689905,69115.625,11432,8,AX,1,100,-0.652
1572440330.706657,69128.750,11432,8,AX,1,100,-0.618
1572440330.723410,69141.875,11432,8,AX,1,100,-0.585
1572440330.740162,69155.000,11432,8,AX,1,100,-0.609
1572440330.756915,69168.125,11450,8,AX,1,100,-0.650
1572440330.773668,69181.250,11450,8,AX,1,100,-0.836
1572440330.790420,69194.375,11450,8,AX,1,100,-1.022
1572440330.807173,69207.500,11450,8,AX,1,100,-1.058
1572440330.823925,69220.625,11450,8,AX,1,100,-1.146
1572440330.840677,69233.750,11450,8,AX,1,100,-0.984
1572440330.857430,69246.875,11450,8,AX,1,100,-0.858
1572440330.874182,69260.000,11450,8,AX,1,100,-0.767
