EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1572441007.141877,46985.000,7589,11,AX,1,100,-0.968
1572441007.141877,46985.000,7589,11,AX,1,100,-0.963
1572441007.141877,46985.000,7589,11,AX,1,100,-0.961
1572441007.141877,46985.000,7589,11,AX,1,100,-0.971
1572441007.141877,46985.000,7589,11,AX,1,100,-0.969
1572441007.141877,46985.000,7589,11,AX,1,100,-0.973
1572441007.141877,46985.000,7589,11,AX,1,100,-0.970
1572441007.141877,46985.000,7589,11,AX,1,100,-0.975
1572441007.141877,46985.000,7589,11,AX,1,100,-0.973
1572441007.141877,46985.000,7589,11,AX,1,100,-0.968
1572441007.141877,46985.000,7589,11,AX,1,100,-0.967
1572441007.158311,46997.875,7607,8,AX,1,100,-0.962
1572441007.174745,47010.750,7607,8,AX,1,100,-0.968
1572441007.191179,47023.625,7607,8,AX,1,100,-0.963
1572441007.207613,47036.500,7607,8,AX,1,100,-0.964
1572441007.224047,47049.375,7607,8,AX,1,100,-0.961
1572441007.240480,47062.250,7607,8,AX,1,100,-0.960
1572441007.256914,47075.125,7607,8,AX,1,100,-0.962
1572441007.273348,47088.000,7607,8,AX,1,100,-0.967
1572441007.290306,47101.286,7625,7,AX,1,100,-0.969
1572441007.307264,47114.571,7625,7,AX,1,100,-0.964
1572441007.324223,47127.857,7625,7,AX,1,100,-0.964
1572441007.341181,47141.143,7625,7,AX,1,100,-0.964
1572441007.358139,47154.429,7625,7,AX,1,100,-0.967
1572441007.375097,47167.714,7625,7,AX,1,100,-0.962
1572441007.392055,47181.000,7625,7,AX,1,100,-0.962
1572441007.408648,47194.000,7644,8,AX,1,100,-0.965
1572441007.425241,47207.000,7644,8,AX,1,100,-0.969
1572441007.441835,47220.000,7644,8,AX,1,100,-0.970
1572441007.458428,47233.000,7644,8,AX,1,100,-0.967
1572441007.475022,47246.000,7644,8,AX,1,100,-0.964
1572441007.491615,47259.000,7644,8,AX,1,100,-0.968
1572441007.508209,47272.000,7644,8,AX,1,100,-0.961
1572441007.524802,47285.000,7644,8,AX,1,100,-0.962
1572441007.541555,47298.125,7662,8,AX,1,100,-0.962
1572441007.558308,47311.250,7662,8,AX,1,100,-0.960
1572441007.575061,47324.375,7662,8,AX,1,100,-0.957
1572441007.591814,47337.500,7662,8,AX,1,100,-0.967
1572441007.608567,47350.625,7662,8,AX,1,100,-0.964
1572441007.625319,47363.750,7662,8,AX,1,100,-0.963
1572441007.642072,47376.875,7662,8,AX,1,100,-0.970
1572441007.658825,47390.000,7662,8,AX,1,100,-0.965
1572441007.675236,47402.857,7679,7,AX,1,100,-0.963
1572441007.691648,47415.714,7679,7,AX,1,100,-0.961
1572441007.708059,47428.571,7679,7,AX,1,100,-0.960
1572441007.724470,47441.429,7679,7,AX,1,100,-0.965
1572441007.740881,47454.286,7679,7,AX,1,100,-0.968
1572441007.757292,47467.143,7679,7,AX,1,100,-0.963
1572441007.773703,47480.000,7679,7,AX,1,100,-0.963
1572441007.790456,47493.125,7697,8,AX,1,100,-0.959
1572441007.807209,47506.250,7697,8,AX,1,100,-0.958
1572441007.823962,47519.375,7697,8,AX,1,100,-0.959
1572441007.840715,47532.500,7697,8,AX,1,100,-0.958
1572441007.857468,47545.625,7697,8,AX,1,100,-0.968
1572441007.874220,47558.750,7697,8,AX,1,100,-0.972
1572441007.890973,47571.875,7697,8,AX,1,100,-0.972
1572441007.907726,47585.000,7697,8,AX,1,100,-0.974
1572441007.924160,47597.875,7715,8,AX,1,100,-0.966
1572441007.940594,47610.750,7715,8,AX,1,100,-0.958
1572441007.957028,47623.625,7715,8,AX,1,100,-0.956
1572441007.973462,47636.500,7715,8,AX,1,100,-0.953
1572441007.989896,47649.375,7715,8,AX,1,100,-0.956
1572441008.006329,47662.250,7715,8,AX,1,100,-0.960
1572441008.022763,47675.125,7715,8,AX,1,100,-0.958
1572441008.039197,47688.000,7715,8,AX,1,100,-0.960
1572441008.055790,47701.000,7733,8,AX,1,100,-0.963
1572441008.072384,47714.000,7733,8,AX,1,100,-0.959
1572441008.088977,47727.000,7733,8,AX,1,100,-0.960
1572441008.105571,47740.000,7733,8,AX,1,100,-0.961
1572441008.122164,47753.000,7733,8,AX,1,100,-0.967
1572441008.138757,47766.000,7733,8,AX,1,100,-0.966
1572441008.155351,47779.000,7733,8,AX,1,100,-0.963
1572441008.171944,47792.000,7733,8,AX,1,100,-0.964
1572441008.188697,47805.125,7751,8,AX,1,100,-0.965
1572441008.205450,47818.250,7751,8,AX,1,100,-0.965
1572441008.222203,47831.375,7751,8,AX,1,100,-0.967
1572441008.238956,47844.500,7751,8,AX,1,100,-0.967
1572441008.255709,47857.625,7751,8,AX,1,100,-0.969
1572441008.272462,47870.750,7751,8,AX,1,100,-0.967
1572441008.289215,47883.875,7751,8,AX,1,100,-0.965
1572441008.305968,47897.000,7751,8,AX,1,100,-0.963
1572441008.322926,47910.286,7769,7,AX,1,100,-0.966
1572441008.339884,47923.571,7769,7,AX,1,100,-0.967
1572441008.356842,47936.857,7769,7,AX,1,100,-0.962
1572441008.373800,47950.143,7769,7,AX,1,100,-0.959
1572441008.390758,47963.429,7769,7,AX,1,100,-0.957
1572441008.407716,47976.714,7769,7,AX,1,100,-0.961
1572441008.424674,47990.000,7769,7,AX,1,100,-0.962
1572441008.441268,48003.000,7788,8,AX,1,100,-0.961
1572441008.457861,48016.000,7788,8,AX,1,100,-0.965
1572441008.474455,48029.000,7788,8,AX,1,100,-0.966
1572441008.491048,48042.000,7788,8,AX,1,100,-0.965
1572441008.507641,48055.000,7788,8,AX,1,100,-0.962
1572441008.524235,48068.000,7788,8,AX,1,100,-0.963
1572441008.540828,48081.000,7788,8,AX,1,100,-0.966
1572441008.557421,48094.000,7788,8,AX,1,100,-0.969
1572441008.574197,48107.143,7804,7,AX,1,100,-0.967
1572441008.590973,48120.286,7804,7,AX,1,100,-0.964
1572441008.607749,48133.429,7804,7,AX,1,100,-0.966
1572441008.624524,48146.571,7804,7,AX,1,100,-0.963
1572441008.641300,48159.714,7804,7,AX,1,100,-0.957
1572441008.658076,48172.857,7804,7,AX,1,100,-0.951
1572441008.674852,48186.000,7804,7,AX,1,100,-0.952
1572441008.691605,48199.125,7822,8,AX,1,100,-0.951
1572441008.708358,48212.250,7822,8,AX,1,100,-0.949
1572441008.725111,48225.375,7822,8,AX,1,100,-0.952
1572441008.741863,48238.500,7822,8,AX,1,100,-0.949
1572441008.758616,48251.625,7822,8,AX,1,100,-0.949
1572441008.775369,48264.750,7822,8,AX,1,100,-0.952
1572441008.792122,48277.875,7822,8,AX,1,100,-0.955
1572441008.808875,48291.000,7822,8,AX,1,100,-0.951
1572441008.825469,48304.000,7840,8,AX,1,100,-0.951
1572441008.842062,48317.000,7840,8,AX,1,100,-0.955
1572441008.858655,48330.000,7840,8,AX,1,100,-0.962
1572441008.875249,48343.000,7840,8,AX,1,100,-0.961
1572441008.891842,48356.000,7840,8,AX,1,100,-0.963
1572441008.908436,48369.000,7840,8,AX,1,100,-0.968
1572441008.925029,48382.000,7840,8,AX,1,100,-0.970
1572441008.941622,48395.000,7840,8,AX,1,100,-0.972
1572441008.958216,48408.000,7858,8,AX,1,100,-0.967
1572441008.974809,48421.000,7858,8,AX,1,100,-0.971
1572441008.991403,48434.000,7858,8,AX,1,100,-0.972
1572441009.007996,48447.000,7858,8,AX,1,100,-0.967
1572441009.024589,48460.000,7858,8,AX,1,100,-0.957
1572441009.041183,48473.000,7858,8,AX,1,100,-0.956
1572441009.057776,48486.000,7858,8,AX,1,100,-0.955
1572441009.074369,48499.000,7858,8,AX,1,100,-0.964
1572441009.090963,48512.000,7876,8,AX,1,100,-0.962
1572441009.107556,48525.000,7876,8,AX,1,100,-0.964
1572441009.124150,48538.000,7876,8,AX,1,100,-0.959
1572441009.140743,48551.000,7876,8,AX,1,100,-0.960
1572441009.157336,48564.000,7876,8,AX,1,100,-0.963
1572441009.173930,48577.000,7876,8,AX,1,100,-0.963
1572441009.190523,48590.000,7876,8,AX,1,100,-0.963
1572441009.207117,48603.000,7876,8,AX,1,100,-0.957
1572441009.224075,48616.286,7894,7,AX,1,100,-0.955
1572441009.241033,48629.571,7894,7,AX,1,100,-0.956
1572441009.257991,48642.857,7894,7,AX,1,100,-0.967
1572441009.274949,48656.143,7894,7,AX,1,100,-0.963
1572441009.291907,48669.429,7894,7,AX,1,100,-0.958
1572441009.308865,48682.714,7894,7,AX,1,100,-0.952
1572441009.325823,48696.000,7894,7,AX,1,100,-0.953
1572441009.342576,48709.125,7912,8,AX,1,100,-0.957
1572441009.359329,48722.250,7912,8,AX,1,100,-0.961
1572441009.376082,48735.375,7912,8,AX,1,100,-0.961
1572441009.392835,48748.500,7912,8,AX,1,100,-0.961
1572441009.409588,48761.625,7912,8,AX,1,100,-0.960
1572441009.426341,48774.750,7912,8,AX,1,100,-0.962
1572441009.443094,48787.875,7912,8,AX,1,100,-0.964
1572441009.459847,48801.000,7912,8,AX,1,100,-0.961
1572441009.476759,48814.250,7931,8,AX,1,100,-0.963
1572441009.493672,48827.500,7931,8,AX,1,100,-0.962
1572441009.510584,48840.750,7931,8,AX,1,100,-0.963
1572441009.527497,48854.000,7931,8,AX,1,100,-0.961
1572441009.544409,48867.250,7931,8,AX,1,100,-0.956
1572441009.561322,48880.500,7931,8,AX,1,100,-0.958
1572441009.578234,48893.750,7931,8,AX,1,100,-0.958
1572441009.595147,48907.000,7931,8,AX,1,100,-0.963
1572441009.611740,48920.000,7949,7,AX,1,100,-0.963
1572441009.628334,48933.000,7949,7,AX,1,100,-0.964
1572441009.644927,48946.000,7949,7,AX,1,100,-0.950
1572441009.661520,48959.000,7949,7,AX,1,100,-0.960
1572441009.678114,48972.000,7949,7,AX,1,100,-0.954
1572441009.694707,48985.000,7949,7,AX,1,100,-0.949
1572441009.711300,48998.000,7949,7,AX,1,100,-0.950
1572441009.727894,49011.000,7967,8,AX,1,100,-0.953
1572441009.744487,49024.000,7967,8,AX,1,100,-0.956
1572441009.761081,49037.000,7967,8,AX,1,100,-0.956
1572441009.777674,49050.000,7967,8,AX,1,100,-0.954
1572441009.794267,49063.000,7967,8,AX,1,100,-0.953
1572441009.810861,49076.000,7967,8,AX,1,100,-0.958
1572441009.827454,49089.000,7967,8,AX,1,100,-0.952
1572441009.844048,49102.000,7967,8,AX,1,100,-0.959
1572441009.860641,49115.000,7985,8,AX,1,100,-0.955
1572441009.877234,49128.000,7985,8,AX,1,100,-0.958
1572441009.893828,49141.000,7985,8,AX,1,100,-0.956
1572441009.910421,49154.000,7985,8,AX,1,100,-0.960
1572441009.927015,49167.000,7985,8,AX,1,100,-0.972
1572441009.943608,49180.000,7985,8,AX,1,100,-0.976
1572441009.960201,49193.000,7985,8,AX,1,100,-0.983
1572441009.976795,49206.000,7985,8,AX,1,100,-0.985
1572441009.993388,49219.000,8003,8,AX,1,100,-0.983
1572441010.009982,49232.000,8003,8,AX,1,100,-0.985
1572441010.026575,49245.000,8003,8,AX,1,100,-0.975
1572441010.043168,49258.000,8003,8,AX,1,100,-0.970
1572441010.059762,49271.000,8003,8,AX,1,100,-0.963
1572441010.076355,49284.000,8003,8,AX,1,100,-0.951
1572441010.092948,49297.000,8003,8,AX,1,100,-0.944
1572441010.109542,49310.000,8003,8,AX,1,100,-0.940
1572441010.125816,49322.750,8021,8,AX,1,100,-0.934
1572441010.142091,49335.500,8021,8,AX,1,100,-0.931
1572441010.158365,49348.250,8021,8,AX,1,100,-0.933
1572441010.174639,49361.000,8021,8,AX,1,100,-0.932
1572441010.190913,49373.750,8021,8,AX,1,100,-0.933
1572441010.207188,49386.500,8021,8,AX,1,100,-0.935
1572441010.223462,49399.250,8021,8,AX,1,100,-0.938
1572441010.239736,49412.000,8021,8,AX,1,100,-0.939
1572441010.256877,49425.429,8039,7,AX,1,100,-0.938
1572441010.274017,49438.857,8039,7,AX,1,100,-0.941
1572441010.291157,49452.286,8039,7,AX,1,100,-0.938
1572441010.308298,49465.714,8039,7,AX,1,100,-0.939
1572441010.325438,49479.143,8039,7,AX,1,100,-0.944
1572441010.342579,49492.571,8039,7,AX,1,100,-0.948
1572441010.359719,49506.000,8039,7,AX,1,100,-0.959
1572441010.376312,49519.000,8057,8,AX,1,100,-0.966
1572441010.392906,49532.000,8057,8,AX,1,100,-0.976
1572441010.409499,49545.000,8057,8,AX,1,100,-0.972
1572441010.426093,49558.000,8057,8,AX,1,100,-0.972
1572441010.442686,49571.000,8057,8,AX,1,100,-0.969
1572441010.459280,49584.000,8057,8,AX,1,100,-0.973
1572441010.475873,49597.000,8057,8,AX,1,100,-0.974
1572441010.492466,49610.000,8057,8,AX,1,100,-0.961
1572441010.509219,49623.125,8076,8,AX,1,100,-0.963
1572441010.525972,49636.250,8076,8,AX,1,100,-0.960
1572441010.542725,49649.375,8076,8,AX,1,100,-0.955
1572441010.559478,49662.500,8076,8,AX,1,100,-0.944
1572441010.576231,49675.625,8076,8,AX,1,100,-0.941
1572441010.592984,49688.750,8076,8,AX,1,100,-0.939
1572441010.609737,49701.875,8076,8,AX,1,100,-0.939
1572441010.626490,49715.000,8076,8,AX,1,100,-0.940
1572441010.643083,49728.000,8094,7,AX,1,100,-0.949
1572441010.659677,49741.000,8094,7,AX,1,100,-0.947
1572441010.676270,49754.000,8094,7,AX,1,100,-0.939
1572441010.692863,49767.000,8094,7,AX,1,100,-0.934
1572441010.709457,49780.000,8094,7,AX,1,100,-0.932
1572441010.726050,49793.000,8094,7,AX,1,100,-0.927
1572441010.742644,49806.000,8094,7,AX,1,100,-0.919
1572441010.759237,49819.000,8112,8,AX,1,100,-0.928
1572441010.775831,49832.000,8112,8,AX,1,100,-0.936
1572441010.792424,49845.000,8112,8,AX,1,100,-0.929
1572441010.809017,49858.000,8112,8,AX,1,100,-0.920
1572441010.825611,49871.000,8112,8,AX,1,100,-0.915
