EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-8
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.173788,47010.000,7596,11,MY,1,100,-7
1572441007.190564,47023.143,7614,7,MY,1,100,-6
1572441007.207339,47036.286,7614,7,MY,1,100,-6
1572441007.224115,47049.429,7614,7,MY,1,100,-6
1572441007.240891,47062.571,7614,7,MY,1,100,-8
1572441007.257667,47075.714,7614,7,MY,1,100,-8
1572441007.274442,47088.857,7614,7,MY,1,100,-6
1572441007.291218,47102.000,7614,7,MY,1,100,-6
1572441007.307971,47115.125,7632,8,MY,1,100,-6
1572441007.324724,47128.250,7632,8,MY,1,100,-7
1572441007.341477,47141.375,7632,8,MY,1,100,-7
1572441007.358230,47154.500,7632,8,MY,1,100,-7
1572441007.374983,47167.625,7632,8,MY,1,100,-7
1572441007.391736,47180.750,7632,8,MY,1,100,-7
1572441007.408489,47193.875,7632,8,MY,1,100,-7
1572441007.425241,47207.000,7632,8,MY,1,100,-7
1572441007.441835,47220.000,7651,7,MY,1,100,-5
1572441007.458428,47233.000,7651,7,MY,1,100,-5
1572441007.475022,47246.000,7651,7,MY,1,100,-5
1572441007.491615,47259.000,7651,7,MY,1,100,-5
1572441007.508209,47272.000,7651,7,MY,1,100,-5
1572441007.524802,47285.000,7651,7,MY,1,100,-6
1572441007.541395,47298.000,7651,7,MY,1,100,-6
1572441007.557989,47311.000,7669,8,MY,1,100,-7
1572441007.574582,47324.000,7669,8,MY,1,100,-7
1572441007.591176,47337.000,7669,8,MY,1,100,-7
1572441007.607769,47350.000,7669,8,MY,1,100,-7
1572441007.624362,47363.000,7669,8,MY,1,100,-7
1572441007.640956,47376.000,7669,8,MY,1,100,-7
1572441007.657549,47389.000,7669,8,MY,1,100,-7
1572441007.674142,47402.000,7669,8,MY,1,100,-7
1572441007.690736,47415.000,7686,8,MY,1,100,-6
1572441007.707329,47428.000,7686,8,MY,1,100,-6
1572441007.723923,47441.000,7686,8,MY,1,100,-6
1572441007.740516,47454.000,7686,8,MY,1,100,-6
1572441007.757109,47467.000,7686,8,MY,1,100,-5
1572441007.773703,47480.000,7686,8,MY,1,100,-5
1572441007.790296,47493.000,7686,8,MY,1,100,-5
1572441007.806890,47506.000,7686,8,MY,1,100,-7
1572441007.823642,47519.125,7704,8,MY,1,100,-7
1572441007.840395,47532.250,7704,8,MY,1,100,-6
1572441007.857148,47545.375,7704,8,MY,1,100,-6
1572441007.873901,47558.500,7704,8,MY,1,100,-6
1572441007.890654,47571.625,7704,8,MY,1,100,-6
1572441007.907407,47584.750,7704,8,MY,1,100,-6
1572441007.924160,47597.875,7704,8,MY,1,100,-5
1572441007.940913,47611.000,7704,8,MY,1,100,-5
1572441007.957507,47624.000,7722,7,MY,1,100,-5
1572441007.974100,47637.000,7722,7,MY,1,100,-4
1572441007.990693,47650.000,7722,7,MY,1,100,-4
1572441008.007287,47663.000,7722,7,MY,1,100,-6
1572441008.023880,47676.000,7722,7,MY,1,100,-6
1572441008.040473,47689.000,7722,7,MY,1,100,-8
1572441008.057067,47702.000,7722,7,MY,1,100,-8
1572441008.073820,47715.125,7740,8,MY,1,100,-8
1572441008.090573,47728.250,7740,8,MY,1,100,-6
