EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1572440326.807636,66074.000,10881,2,EA,1,100,0.372132
1572440326.807636,66074.000,10881,2,EA,1,100,0.372154
1572440326.874008,66126.000,10900,2,EA,1,100,0.372293
1572440326.940380,66178.000,10900,2,EA,1,100,0.372408
1572440327.007390,66230.500,10917,2,EA,1,100,0.372315
1572440327.074400,66283.000,10917,2,EA,1,100,0.372499
1572440327.140771,66335.000,10935,2,EA,1,100,0.372442
1572440327.207143,66387.000,10935,2,EA,1,100,0.372624
1572440327.272877,66438.500,10953,2,EA,1,100,0.372890
1572440327.338610,66490.000,10953,2,EA,1,100,0.372898
1572440327.405620,66542.500,10971,2,EA,1,100,0.372571
1572440327.472630,66595.000,10971,2,EA,1,100,0.372545
1572440327.539640,66647.500,10989,2,EA,1,100,0.372678
1572440327.606650,66700.000,10989,2,EA,1,100,0.372332
1572440327.673660,66752.500,11007,2,EA,1,100,0.372368
1572440327.740670,66805.000,11007,2,EA,1,100,0.372585
1572440327.807680,66857.500,11026,2,EA,1,100,0.372231
1572440327.874690,66910.000,11026,2,EA,1,100,0.372444
1572440327.942338,66963.000,11042,2,EA,1,100,0.372477
1572440328.009986,67016.000,11042,2,EA,1,100,0.372465
1572440328.076996,67068.500,11060,2,EA,1,100,0.372225
1572440328.144006,67121.000,11060,2,EA,1,100,0.372414
1572440328.211016,67173.500,11078,2,EA,1,100,0.372231
1572440328.278026,67226.000,11078,2,EA,1,100,0.372473
1572440328.345036,67278.500,11096,2,EA,1,100,0.372467
1572440328.412046,67331.000,11096,2,EA,1,100,0.372350
1572440328.478417,67383.000,11114,1,EA,1,100,0.372172
1572440328.545427,67435.500,11132,2,EA,1,100,0.372400
1572440328.612437,67488.000,11132,2,EA,1,100,0.372392
1572440328.678809,67540.000,11150,2,EA,1,100,0.372545
1572440328.745181,67592.000,11150,2,EA,1,100,0.372346
1572440328.812191,67644.500,11169,2,EA,1,100,0.372559
1572440328.879201,67697.000,11169,2,EA,1,100,0.372062
1572440328.946211,67749.500,11187,2,EA,1,100,0.372315
1572440329.013221,67802.000,11187,2,EA,1,100,0.372638
1572440329.079592,67854.000,11205,2,EA,1,100,0.372233
1572440329.145964,67906.000,11205,2,EA,1,100,0.372376
1572440329.212336,67958.000,11223,2,EA,1,100,0.372255
1572440329.278708,68010.000,11223,2,EA,1,100,0.372374
1572440329.345079,68062.000,11241,2,EA,1,100,0.372436
1572440329.411451,68114.000,11241,2,EA,1,100,0.372267
1572440329.476547,68165.000,11259,2,EA,1,100,0.372124
1572440329.541642,68216.000,11259,2,EA,1,100,0.372728
1572440329.608652,68268.500,11277,2,EA,1,100,0.372694
1572440329.675662,68321.000,11277,2,EA,1,100,0.372148
1572440329.742672,68373.500,11295,2,EA,1,100,0.369135
1572440329.809682,68426.000,11295,2,EA,1,100,0.369689
1572440329.875415,68477.500,11314,2,EA,1,100,0.371989
1572440329.941149,68529.000,11314,2,EA,1,100,0.372311
1572440330.008159,68581.500,11332,2,EA,1,100,0.370906
1572440330.075169,68634.000,11332,2,EA,1,100,0.370493
1572440330.141540,68686.000,11351,2,EA,1,100,0.371101
1572440330.207912,68738.000,11351,2,EA,1,100,0.372831
1572440330.273646,68789.500,11369,2,EA,1,100,0.372654
1572440330.339379,68841.000,11369,2,EA,1,100,0.369931
1572440330.406389,68893.500,11387,2,EA,1,100,0.371155
1572440330.473399,68946.000,11387,2,EA,1,100,0.371649
1572440330.539771,68998.000,11405,2,EA,1,100,0.372527
1572440330.606143,69050.000,11405,2,EA,1,100,0.371764
1572440330.672514,69102.000,11423,1,EA,1,100,0.372074
1572440330.740162,69155.000,11441,2,EA,1,100,0.372191
1572440330.807811,69208.000,11441,2,EA,1,100,0.371218
1572440330.874820,69260.500,11460,2,EA,1,100,0.371933
1572440330.941830,69313.000,11460,2,EA,1,100,0.371993
1572440331.008840,69365.500,11477,2,EA,1,100,0.372146
1572440331.075850,69418.000,11477,2,EA,1,100,0.371840
1572440331.142860,69470.500,11495,2,EA,1,100,0.372044
1572440331.209870,69523.000,11495,2,EA,1,100,0.372348
1572440331.276242,69575.000,11513,2,EA,1,100,0.372477
1572440331.342614,69627.000,11513,2,EA,1,100,0.372521
1572440331.409624,69679.500,11531,2,EA,1,100,0.372434
1572440331.476634,69732.000,11531,2,EA,1,100,0.372475
1572440331.543643,69784.500,11549,2,EA,1,100,0.372559
1572440331.610654,69837.000,11549,2,EA,1,100,0.372610
1572440331.677025,69889.000,11567,2,EA,1,100,0.372479
1572440331.743397,69941.000,11567,2,EA,1,100,0.372577
1572440331.810407,69993.500,11583,2,EA,1,100,0.372565
1572440331.877417,70046.000,11583,2,EA,1,100,0.372728
1572440331.944427,70098.500,11602,2,EA,1,100,0.372902
