EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1572440326.840822,66100.000,10887,2,T0,1,100,26.322
1572440326.840822,66100.000,10887,2,T0,1,100,26.295
1572440326.974842,66205.000,10906,1,T0,1,100,26.317
1572440327.107585,66309.000,10923,1,T0,1,100,26.301
1572440327.241606,66414.000,10941,1,T0,1,100,26.301
1572440327.373073,66517.000,10959,1,T0,1,100,26.322
1572440327.505816,66621.000,10977,1,T0,1,100,26.327
1572440327.641112,66727.000,10995,1,T0,1,100,26.290
1572440327.775132,66832.000,11013,1,T0,1,100,26.306
1572440327.907876,66936.000,11048,1,T0,1,100,26.338
1572440328.044448,67043.000,11066,1,T0,1,100,26.360
1572440328.179744,67149.000,11084,1,T0,1,100,26.349
1572440328.311212,67252.000,11102,1,T0,1,100,26.338
1572440328.445232,67357.000,11120,1,T0,1,100,26.317
1572440328.580528,67463.000,11138,1,T0,1,100,26.306
1572440328.711995,67566.000,11156,1,T0,1,100,26.311
1572440328.846015,67671.000,11175,1,T0,1,100,26.343
1572440328.981311,67777.000,11193,1,T0,1,100,26.343
1572440329.114055,67881.000,11211,1,T0,1,100,26.327
1572440329.245522,67984.000,11229,1,T0,1,100,26.349
1572440329.378265,68088.000,11247,1,T0,1,100,26.311
1572440329.509732,68191.000,11265,1,T0,1,100,26.295
1572440329.642476,68295.000,11283,1,T0,1,100,26.327
1572440329.776496,68400.000,11301,1,T0,1,100,26.317
1572440329.909239,68504.000,11320,1,T0,1,100,26.301
1572440330.041983,68608.000,11338,1,T0,1,100,26.306
1572440330.176003,68713.000,11357,1,T0,1,100,26.279
1572440330.307470,68816.000,11375,1,T0,1,100,26.322
1572440330.441490,68921.000,11393,1,T0,1,100,26.306
1572440330.572957,69024.000,11411,1,T0,1,100,26.317
1572440330.705700,69128.000,11429,1,T0,1,100,26.301
1572440330.842273,69235.000,11447,1,T0,1,100,26.327
1572440330.976293,69340.000,11466,1,T0,1,100,26.306
1572440331.109036,69444.000,11483,1,T0,1,100,26.306
1572440331.243056,69549.000,11501,1,T0,1,100,26.258
1572440331.378352,69655.000,11519,1,T0,1,100,26.306
1572440331.509820,69758.000,11537,1,T0,1,100,26.301
1572440331.643839,69863.000,11555,1,T0,1,100,26.311
1572440331.779136,69969.000,11589,1,T0,1,100,26.338
1572440331.910603,70072.000,11608,1,T0,1,100,26.290
1572440332.044623,70177.000,11626,1,T0,1,100,26.311
1572440332.179919,70283.000,11644,1,T0,1,100,26.343
1572440332.311386,70386.000,11662,1,T0,1,100,26.306
1572440332.442853,70489.000,11680,1,T0,1,100,26.365
1572440332.575597,70593.000,11698,1,T0,1,100,26.333
1572440332.707064,70696.000,11716,1,T0,1,100,26.301
1572440332.839807,70800.000,11734,1,T0,1,100,26.343
1572440332.973827,70905.000,11753,1,T0,1,100,26.311
1572440333.107847,71010.000,11771,1,T0,1,100,26.322
1572440333.240591,71114.000,11792,2,T0,1,100,26.327
1572440333.373334,71218.000,11792,2,T0,1,100,26.327
1572440333.506078,71322.000,11812,1,T0,1,100,26.327
1572440333.640097,71427.000,11829,1,T0,1,100,26.322
1572440333.772841,71531.000,11847,1,T0,1,100,26.322
1572440333.905584,71635.000,11865,1,T0,1,100,26.311
1572440334.042157,71742.000,11884,1,T0,1,100,26.322
1572440334.176177,71847.000,11919,1,T0,1,100,26.365
1572440334.310197,71952.000,11936,1,T0,1,100,26.279
1572440334.444217,72057.000,11954,1,T0,1,100,26.306
1572440334.579513,72163.000,11972,1,T0,1,100,26.311
1572440334.710980,72266.000,11990,1,T0,1,100,26.327
1572440334.845000,72371.000,12008,1,T0,1,100,26.349
1572440334.980296,72477.000,12027,1,T0,1,100,26.343
1572440335.111763,72580.000,12045,1,T0,1,100,26.284
1572440335.245783,72685.000,12063,1,T0,1,100,26.322
1572440335.379803,72790.000,12081,1,T0,1,100,26.327
1572440335.511270,72893.000,12099,1,T0,1,100,26.290
1572440335.642737,72996.000,12117,1,T0,1,100,26.311
1572440335.775481,73100.000,12135,1,T0,1,100,26.301
1572440335.908224,73204.000,12153,1,T0,1,100,26.333
1572440336.040968,73308.000,12172,1,T0,1,100,26.322
1572440336.174988,73413.000,12190,1,T0,1,100,26.322
1572440336.309008,73518.000,12208,1,T0,1,100,26.327
