EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.159
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.168
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.167
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.153
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.155
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.181
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.172
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.163
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.153
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.146
1572441007.158471,46998.000,7591,11,AZ,1,100,-0.158
1572441007.174882,47010.857,7609,7,AZ,1,100,-0.174
1572441007.191293,47023.714,7609,7,AZ,1,100,-0.156
1572441007.207704,47036.571,7609,7,AZ,1,100,-0.155
1572441007.224115,47049.429,7609,7,AZ,1,100,-0.153
1572441007.240526,47062.286,7609,7,AZ,1,100,-0.168
1572441007.256937,47075.143,7609,7,AZ,1,100,-0.164
1572441007.273348,47088.000,7609,7,AZ,1,100,-0.162
1572441007.290101,47101.125,7627,8,AZ,1,100,-0.150
1572441007.306854,47114.250,7627,8,AZ,1,100,-0.153
1572441007.323607,47127.375,7627,8,AZ,1,100,-0.166
1572441007.340360,47140.500,7627,8,AZ,1,100,-0.171
1572441007.357113,47153.625,7627,8,AZ,1,100,-0.162
1572441007.373866,47166.750,7627,8,AZ,1,100,-0.150
1572441007.390619,47179.875,7627,8,AZ,1,100,-0.151
1572441007.407372,47193.000,7627,8,AZ,1,100,-0.157
1572441007.424148,47206.143,7646,7,AZ,1,100,-0.170
1572441007.440923,47219.286,7646,7,AZ,1,100,-0.165
1572441007.457699,47232.429,7646,7,AZ,1,100,-0.159
1572441007.474475,47245.571,7646,7,AZ,1,100,-0.161
1572441007.491251,47258.714,7646,7,AZ,1,100,-0.163
1572441007.508026,47271.857,7646,7,AZ,1,100,-0.147
1572441007.524802,47285.000,7646,7,AZ,1,100,-0.145
1572441007.541555,47298.125,7664,8,AZ,1,100,-0.145
1572441007.558308,47311.250,7664,8,AZ,1,100,-0.154
1572441007.575061,47324.375,7664,8,AZ,1,100,-0.159
1572441007.591814,47337.500,7664,8,AZ,1,100,-0.140
1572441007.608567,47350.625,7664,8,AZ,1,100,-0.167
1572441007.625319,47363.750,7664,8,AZ,1,100,-0.173
1572441007.642072,47376.875,7664,8,AZ,1,100,-0.156
1572441007.658825,47390.000,7664,8,AZ,1,100,-0.154
1572441007.675578,47403.125,7681,8,AZ,1,100,-0.149
1572441007.692331,47416.250,7681,8,AZ,1,100,-0.152
1572441007.709084,47429.375,7681,8,AZ,1,100,-0.177
1572441007.725837,47442.500,7681,8,AZ,1,100,-0.192
1572441007.742590,47455.625,7681,8,AZ,1,100,-0.177
1572441007.759343,47468.750,7681,8,AZ,1,100,-0.174
1572441007.776096,47481.875,7681,8,AZ,1,100,-0.172
1572441007.792849,47495.000,7681,8,AZ,1,100,-0.171
1572441007.809283,47507.875,7699,8,AZ,1,100,-0.169
1572441007.825717,47520.750,7699,8,AZ,1,100,-0.169
1572441007.842150,47533.625,7699,8,AZ,1,100,-0.152
1572441007.858584,47546.500,7699,8,AZ,1,100,-0.184
1572441007.875018,47559.375,7699,8,AZ,1,100,-0.186
1572441007.891452,47572.250,7699,8,AZ,1,100,-0.198
1572441007.907886,47585.125,7699,8,AZ,1,100,-0.197
1572441007.924320,47598.000,7699,8,AZ,1,100,-0.185
1572441007.940731,47610.857,7717,7,AZ,1,100,-0.177
1572441007.957142,47623.714,7717,7,AZ,1,100,-0.164
1572441007.973553,47636.571,7717,7,AZ,1,100,-0.161
1572441007.989964,47649.429,7717,7,AZ,1,100,-0.176
1572441008.006375,47662.286,7717,7,AZ,1,100,-0.175
1572441008.022786,47675.143,7717,7,AZ,1,100,-0.162
1572441008.039197,47688.000,7717,7,AZ,1,100,-0.160
1572441008.055790,47701.000,7735,8,AZ,1,100,-0.158
1572441008.072384,47714.000,7735,8,AZ,1,100,-0.158
1572441008.088977,47727.000,7735,8,AZ,1,100,-0.154
1572441008.105571,47740.000,7735,8,AZ,1,100,-0.161
1572441008.122164,47753.000,7735,8,AZ,1,100,-0.173
1572441008.138757,47766.000,7735,8,AZ,1,100,-0.161
1572441008.155351,47779.000,7735,8,AZ,1,100,-0.154
1572441008.171944,47792.000,7735,8,AZ,1,100,-0.150
1572441008.188697,47805.125,7753,8,AZ,1,100,-0.155
1572441008.205450,47818.250,7753,8,AZ,1,100,-0.163
1572441008.222203,47831.375,7753,8,AZ,1,100,-0.160
1572441008.238956,47844.500,7753,8,AZ,1,100,-0.161
1572441008.255709,47857.625,7753,8,AZ,1,100,-0.172
