EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1572441007.141877,46985.000,7584,4,PR,1,100,170796
1572441007.141877,46985.000,7584,4,PR,1,100,170760
1572441007.141877,46985.000,7584,4,PR,1,100,170643
1572441007.141877,46985.000,7584,4,PR,1,100,170638
1572441007.180595,47015.333,7602,3,PR,1,100,170662
1572441007.219313,47045.667,7602,3,PR,1,100,170652
1572441007.258031,47076.000,7602,3,PR,1,100,170651
1572441007.302706,47111.000,7620,3,PR,1,100,170652
1572441007.347380,47146.000,7620,3,PR,1,100,170651
1572441007.392055,47181.000,7620,3,PR,1,100,170647
1572441007.430773,47211.333,7639,3,PR,1,100,170636
1572441007.469491,47241.667,7639,3,PR,1,100,170669
1572441007.508209,47272.000,7639,3,PR,1,100,170690
1572441007.547352,47302.667,7657,3,PR,1,100,170717
1572441007.586495,47333.333,7657,3,PR,1,100,170735
1572441007.625639,47364.000,7657,3,PR,1,100,170748
1572441007.664357,47394.333,7675,3,PR,1,100,170773
1572441007.703074,47424.667,7675,3,PR,1,100,170807
1572441007.741792,47455.000,7675,3,PR,1,100,170831
1572441007.783276,47487.500,7692,4,PR,1,100,170840
1572441007.824759,47520.000,7692,4,PR,1,100,170861
1572441007.866243,47552.500,7692,4,PR,1,100,170903
1572441007.907726,47585.000,7692,4,PR,1,100,170922
1572441007.946444,47615.333,7710,3,PR,1,100,170973
1572441007.985162,47645.667,7710,3,PR,1,100,170926
1572441008.023880,47676.000,7710,3,PR,1,100,170793
1572441008.062598,47706.333,7728,3,PR,1,100,170704
1572441008.101316,47736.667,7728,3,PR,1,100,170708
1572441008.140034,47767.000,7728,3,PR,1,100,170723
1572441008.178752,47797.333,7746,3,PR,1,100,170703
1572441008.217470,47827.667,7746,3,PR,1,100,170703
1572441008.256188,47858.000,7746,3,PR,1,100,170702
1572441008.298309,47891.000,7764,4,PR,1,100,170663
1572441008.340431,47924.000,7764,4,PR,1,100,170657
1572441008.382553,47957.000,7764,4,PR,1,100,170634
1572441008.424674,47990.000,7764,4,PR,1,100,170680
1572441008.463392,48020.333,7783,3,PR,1,100,170684
1572441008.502110,48050.667,7783,3,PR,1,100,170683
1572441008.540828,48081.000,7783,3,PR,1,100,170720
1572441008.580397,48112.000,7801,3,PR,1,100,170729
1572441008.619966,48143.000,7801,3,PR,1,100,170771
1572441008.659535,48174.000,7801,3,PR,1,100,170772
1572441008.704209,48209.000,7817,3,PR,1,100,170763
1572441008.748884,48244.000,7817,3,PR,1,100,170796
1572441008.793558,48279.000,7817,3,PR,1,100,170823
1572441008.830574,48308.000,7835,4,PR,1,100,170876
1572441008.867590,48337.000,7835,4,PR,1,100,170872
1572441008.904606,48366.000,7835,4,PR,1,100,170890
1572441008.941622,48395.000,7835,4,PR,1,100,170868
1572441008.980766,48425.667,7853,3,PR,1,100,170729
1572441009.019909,48456.333,7853,3,PR,1,100,170669
1572441009.059052,48487.000,7853,3,PR,1,100,170619
1572441009.103302,48521.667,7871,3,PR,1,100,170667
1572441009.147551,48556.333,7871,3,PR,1,100,170634
1572441009.191800,48591.000,7871,3,PR,1,100,170615
1572441009.230518,48621.333,7889,3,PR,1,100,170662
1572441009.269235,48651.667,7889,3,PR,1,100,170591
1572441009.307953,48682.000,7889,3,PR,1,100,170599
1572441009.345927,48711.750,7907,4,PR,1,100,170595
1572441009.383900,48741.500,7907,4,PR,1,100,170598
1572441009.421873,48771.250,7907,4,PR,1,100,170653
1572441009.459847,48801.000,7907,4,PR,1,100,170644
1572441009.501968,48834.000,7926,2,PR,1,100,170700
1572441009.544090,48867.000,7926,2,PR,1,100,170703
1572441009.585893,48899.750,7944,4,PR,1,100,170711
1572441009.627695,48932.500,7944,4,PR,1,100,170770
1572441009.669498,48965.250,7944,4,PR,1,100,170753
1572441009.711300,48998.000,7944,4,PR,1,100,170821
1572441009.750869,49029.000,7962,3,PR,1,100,170827
1572441009.790438,49060.000,7962,3,PR,1,100,170865
1572441009.830007,49091.000,7962,3,PR,1,100,170910
1572441009.868299,49121.000,7980,3,PR,1,100,170903
1572441009.906592,49151.000,7980,3,PR,1,100,170913
1572441009.944884,49181.000,7980,3,PR,1,100,170756
1572441009.983602,49211.333,7998,3,PR,1,100,170679
1572441010.022320,49241.667,7998,3,PR,1,100,170684
1572441010.061038,49272.000,7998,3,PR,1,100,170702
1572441010.102202,49304.250,8016,4,PR,1,100,170706
1572441010.143367,49336.500,8016,4,PR,1,100,170668
1572441010.184531,49368.750,8016,4,PR,1,100,170681
1572441010.225696,49401.000,8016,4,PR,1,100,170678
1572441010.264414,49431.333,8034,3,PR,1,100,170651
1572441010.303132,49461.667,8034,3,PR,1,100,170670
1572441010.341849,49492.000,8034,3,PR,1,100,170674
1572441010.386524,49527.000,8052,3,PR,1,100,170723
1572441010.431198,49562.000,8052,3,PR,1,100,170756
1572441010.475873,49597.000,8052,3,PR,1,100,170788
1572441010.515016,49627.667,8071,3,PR,1,100,170814
1572441010.554160,49658.333,8071,3,PR,1,100,170818
1572441010.593303,49689.000,8071,3,PR,1,100,170844
1572441010.630638,49718.250,8089,4,PR,1,100,170849
1572441010.667973,49747.500,8089,4,PR,1,100,170882
1572441010.705308,49776.750,8089,4,PR,1,100,170903
1572441010.742644,49806.000,8089,4,PR,1,100,170917
1572441010.786893,49840.667,8107,3,PR,1,100,170947
1572441010.831142,49875.333,8107,3,PR,1,100,170915
1572441010.875391,49910.000,8107,3,PR,1,100,170797
1572441010.914109,49940.333,8125,3,PR,1,100,170691
1572441010.952826,49970.667,8125,3,PR,1,100,170653
1572441010.991544,50001.000,8125,3,PR,1,100,170666
1572441011.028241,50029.750,8143,4,PR,1,100,170633
1572441011.064938,50058.500,8143,4,PR,1,100,170619
1572441011.101635,50087.250,8143,4,PR,1,100,170597
1572441011.138332,50116.000,8143,4,PR,1,100,170545
1572441011.179816,50148.500,8161,2,PR,1,100,170531
1572441011.221299,50181.000,8161,2,PR,1,100,170529
1572441011.262783,50213.500,8179,4,PR,1,100,170557
1572441011.304266,50246.000,8179,4,PR,1,100,170583
1572441011.345750,50278.500,8179,4,PR,1,100,170623
1572441011.387233,50311.000,8179,4,PR,1,100,170667
1572441011.425951,50341.333,8198,3,PR,1,100,170732
1572441011.464669,50371.667,8198,3,PR,1,100,170800
1572441011.503387,50402.000,8198,3,PR,1,100,170846
1572441011.542956,50433.000,8216,3,PR,1,100,170892
1572441011.582525,50464.000,8216,3,PR,1,100,170940
1572441011.622093,50495.000,8216,3,PR,1,100,171063
1572441011.660811,50525.333,8234,3,PR,1,100,171294
1572441011.699529,50555.667,8234,3,PR,1,100,170894
1572441011.738247,50586.000,8234,3,PR,1,100,169587
1572441011.780050,50618.750,8251,4,PR,1,100,170930
