EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1572440326.760410,66037.000,10899,1,B%,1,100,67
1572440327.775132,66832.000,11025,1,B%,1,100,67
1572440328.794960,67631.000,11168,1,B%,1,100,66
1572440329.809682,68426.000,11313,1,B%,1,100,66
1572440330.823127,69220.000,11459,1,B%,1,100,67
1572440331.844231,70020.000,11601,1,B%,1,100,67
1572440332.855124,70812.000,11746,1,B%,1,100,66
1572440333.872399,71609.000,11877,1,B%,1,100,67
1572440334.894779,72410.000,12020,1,B%,1,100,66
1572440335.908224,73204.000,12165,1,B%,1,100,66
1572440336.922946,73999.000,12310,1,B%,1,100,66
1572440337.944050,74799.000,12436,1,B%,1,100,67
1572440338.956219,75592.000,12579,1,B%,1,100,67
1572440339.972218,76388.000,12709,1,B%,1,100,67
1572440340.993321,77188.000,12872,1,B%,1,100,67
1572440342.006767,77982.000,12999,1,B%,1,100,67
1572440343.017660,78774.000,13144,1,B%,1,100,66
1572440344.037487,79573.000,13288,1,B%,1,100,67
1572440345.050933,80367.000,13431,1,B%,1,100,67
1572440346.066931,81163.000,13576,1,B%,1,100,67
1572440347.086759,81962.000,13706,1,B%,1,100,67
1572440348.102757,82758.000,13851,1,B%,1,100,67
1572440349.114926,83551.000,13996,1,B%,1,100,66
1572440350.134754,84350.000,14140,1,B%,1,100,66
1572440351.152029,85147.000,14283,1,B%,1,100,67
1572440352.166750,85942.000,14428,1,B%,1,100,67
1572440353.185302,86740.000,14558,1,B%,1,100,67
1572440354.203853,87538.000,14703,1,B%,1,100,66
1572440355.214746,88330.000,14848,1,B%,1,100,66
1572440356.233296,89128.000,14992,1,B%,1,100,67
1572440357.246742,89922.000,15117,1,B%,1,100,67
1572440358.262740,90718.000,15262,1,B%,1,100,67
1572440359.280015,91515.000,15407,1,B%,1,100,66
1572440360.294737,92310.000,15537,1,B%,1,100,66
1572440361.309459,93105.000,15682,1,B%,1,100,66
1572440362.326734,93902.000,15827,1,B%,1,100,67
1572440363.341456,94697.000,15971,1,B%,1,100,66
1572440364.357454,95493.000,16114,1,B%,1,100,67
1572440365.377281,96292.000,16259,1,B%,1,100,66
1572440366.394556,97089.000,16391,1,B%,1,100,67
1572440367.406725,97882.000,16536,1,B%,1,100,66
1572440368.426553,98681.000,16681,1,B%,1,100,67
1572440369.438722,99474.000,16825,1,B%,1,100,66
1572440370.454720,100270.000,16968,1,B%,1,100,66
1572440371.473271,101068.000,17113,1,B%,1,100,66
1572440372.491822,101866.000,17243,1,B%,1,100,67
1572440373.502715,102658.000,17390,1,B%,1,100,65
1572440374.521266,103456.000,17535,1,B%,1,100,65
1572440375.537265,104252.000,17661,1,B%,1,100,67
1572440376.548158,105044.000,17804,1,B%,1,100,66
1572440377.565432,105841.000,17949,1,B%,1,100,66
1572440378.585260,106640.000,18094,1,B%,1,100,65
1572440379.598705,107434.000,18226,1,B%,1,100,66
1572440380.619809,108234.000,18371,1,B%,1,100,67
1572440381.634531,109029.000,18515,1,B%,1,100,67
1572440382.650529,109825.000,18658,1,B%,1,100,67
1572440383.669080,110623.000,18803,1,B%,1,100,66
