EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1572440326.807636,66074.000,10882,2,EL,1,100,1.439520
1572440326.807636,66074.000,10882,2,EL,1,100,1.439319
1572440326.874008,66126.000,10901,2,EL,1,100,1.438715
1572440326.940380,66178.000,10901,2,EL,1,100,1.438110
1572440327.007390,66230.500,10918,2,EL,1,100,1.438513
1572440327.074400,66283.000,10918,2,EL,1,100,1.437506
1572440327.140771,66335.000,10936,2,EL,1,100,1.438110
1572440327.207143,66387.000,10936,2,EL,1,100,1.438916
1572440327.272877,66438.500,10954,2,EL,1,100,1.438715
1572440327.338610,66490.000,10954,2,EL,1,100,1.437103
1572440327.405620,66542.500,10972,2,EL,1,100,1.437909
1572440327.472630,66595.000,10972,2,EL,1,100,1.437103
1572440327.539640,66647.500,10990,2,EL,1,100,1.436298
1572440327.606650,66700.000,10990,2,EL,1,100,1.437506
1572440327.673660,66752.500,11008,2,EL,1,100,1.437909
1572440327.740670,66805.000,11008,2,EL,1,100,1.436902
1572440327.807680,66857.500,11027,2,EL,1,100,1.438715
1572440327.874690,66910.000,11027,2,EL,1,100,1.437909
1572440327.942338,66963.000,11043,2,EL,1,100,1.437506
1572440328.009986,67016.000,11043,2,EL,1,100,1.437103
1572440328.076996,67068.500,11061,2,EL,1,100,1.438513
1572440328.144006,67121.000,11061,2,EL,1,100,1.437506
1572440328.211016,67173.500,11079,2,EL,1,100,1.438513
1572440328.278026,67226.000,11079,2,EL,1,100,1.437708
1572440328.345036,67278.500,11097,2,EL,1,100,1.437708
1572440328.412046,67331.000,11097,2,EL,1,100,1.437708
1572440328.478417,67383.000,11115,1,EL,1,100,1.438715
1572440328.545427,67435.500,11133,2,EL,1,100,1.437506
1572440328.612437,67488.000,11133,2,EL,1,100,1.437506
1572440328.678809,67540.000,11151,2,EL,1,100,1.437103
1572440328.745181,67592.000,11151,2,EL,1,100,1.438110
1572440328.812191,67644.500,11170,2,EL,1,100,1.437103
1572440328.879201,67697.000,11170,2,EL,1,100,1.439722
1572440328.946211,67749.500,11188,2,EL,1,100,1.438513
1572440329.013221,67802.000,11188,2,EL,1,100,1.436902
1572440329.079592,67854.000,11206,2,EL,1,100,1.439117
1572440329.145964,67906.000,11206,2,EL,1,100,1.438312
1572440329.212336,67958.000,11224,2,EL,1,100,1.438916
1572440329.278708,68010.000,11224,2,EL,1,100,1.438312
1572440329.345079,68062.000,11242,2,EL,1,100,1.438110
1572440329.411451,68114.000,11242,2,EL,1,100,1.438916
1572440329.476547,68165.000,11260,2,EL,1,100,1.439722
1572440329.541642,68216.000,11260,2,EL,1,100,1.437103
1572440329.608652,68268.500,11278,2,EL,1,100,1.437103
1572440329.675662,68321.000,11278,2,EL,1,100,1.436902
1572440329.742672,68373.500,11296,2,EL,1,100,1.440326
1572440329.809682,68426.000,11296,2,EL,1,100,1.441333
1572440329.875415,68477.500,11315,2,EL,1,100,1.441736
1572440329.941149,68529.000,11315,2,EL,1,100,1.441534
1572440330.008159,68581.500,11333,2,EL,1,100,1.442139
1572440330.075169,68634.000,11333,2,EL,1,100,1.443347
1572440330.141540,68686.000,11352,2,EL,1,100,1.442944
1572440330.207912,68738.000,11352,2,EL,1,100,1.442139
1572440330.273646,68789.500,11370,2,EL,1,100,1.441333
1572440330.339379,68841.000,11370,2,EL,1,100,1.442340
1572440330.406389,68893.500,11388,2,EL,1,100,1.441132
1572440330.473399,68946.000,11388,2,EL,1,100,1.443146
1572440330.539771,68998.000,11406,2,EL,1,100,1.442139
1572440330.606143,69050.000,11406,2,EL,1,100,1.442139
1572440330.672514,69102.000,11424,1,EL,1,100,1.441333
1572440330.740162,69155.000,11442,2,EL,1,100,1.440729
1572440330.807811,69208.000,11442,2,EL,1,100,1.441132
1572440330.874820,69260.500,11461,2,EL,1,100,1.441534
1572440330.941830,69313.000,11461,2,EL,1,100,1.442139
1572440331.008840,69365.500,11478,2,EL,1,100,1.440527
1572440331.075850,69418.000,11478,2,EL,1,100,1.441132
1572440331.142860,69470.500,11496,2,EL,1,100,1.440729
1572440331.209870,69523.000,11496,2,EL,1,100,1.439923
1572440331.276242,69575.000,11514,2,EL,1,100,1.439722
1572440331.342614,69627.000,11514,2,EL,1,100,1.439117
1572440331.409624,69679.500,11532,2,EL,1,100,1.439319
1572440331.476634,69732.000,11532,2,EL,1,100,1.438916
