EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1572440326.874008,66126.000,10891,11,AY,1,100,0.085
1572440326.874008,66126.000,10891,11,AY,1,100,0.149
1572440326.874008,66126.000,10891,11,AY,1,100,0.226
1572440326.874008,66126.000,10891,11,AY,1,100,-0.151
1572440326.874008,66126.000,10891,11,AY,1,100,-0.172
1572440326.874008,66126.000,10891,11,AY,1,100,-0.209
1572440326.874008,66126.000,10891,11,AY,1,100,-0.241
1572440326.874008,66126.000,10891,11,AY,1,100,-0.240
1572440326.874008,66126.000,10891,11,AY,1,100,-0.195
1572440326.874008,66126.000,10891,11,AY,1,100,-0.196
1572440326.874008,66126.000,10891,11,AY,1,100,-0.217
1572440326.890760,66139.125,10909,8,AY,1,100,-0.209
1572440326.907513,66152.250,10909,8,AY,1,100,-0.181
1572440326.924265,66165.375,10909,8,AY,1,100,-0.179
1572440326.941018,66178.500,10909,8,AY,1,100,-0.166
1572440326.957770,66191.625,10909,8,AY,1,100,-0.158
1572440326.974523,66204.750,10909,8,AY,1,100,-0.148
1572440326.991276,66217.875,10909,8,AY,1,100,-0.147
1572440327.008028,66231.000,10909,8,AY,1,100,-0.152
1572440327.024461,66243.875,10927,8,AY,1,100,-0.158
1572440327.040895,66256.750,10927,8,AY,1,100,-0.173
1572440327.057328,66269.625,10927,8,AY,1,100,-0.186
1572440327.073761,66282.500,10927,8,AY,1,100,-0.183
1572440327.090195,66295.375,10927,8,AY,1,100,-0.207
1572440327.106628,66308.250,10927,8,AY,1,100,-0.221
1572440327.123062,66321.125,10927,8,AY,1,100,-0.242
1572440327.139495,66334.000,10927,8,AY,1,100,-0.296
1572440327.156088,66347.000,10945,7,AY,1,100,-0.314
1572440327.172681,66360.000,10945,7,AY,1,100,-0.255
1572440327.189274,66373.000,10945,7,AY,1,100,-0.108
1572440327.205867,66386.000,10945,7,AY,1,100,-0.058
1572440327.222460,66399.000,10945,7,AY,1,100,-0.028
1572440327.239053,66412.000,10945,7,AY,1,100,-0.058
1572440327.255646,66425.000,10945,7,AY,1,100,-0.077
1572440327.272238,66438.000,10963,8,AY,1,100,-0.133
1572440327.288831,66451.000,10963,8,AY,1,100,-0.148
1572440327.305424,66464.000,10963,8,AY,1,100,-0.164
1572440327.322017,66477.000,10963,8,AY,1,100,-0.141
1572440327.338610,66490.000,10963,8,AY,1,100,-0.149
1572440327.355203,66503.000,10963,8,AY,1,100,-0.163
1572440327.371796,66516.000,10963,8,AY,1,100,-0.160
1572440327.388389,66529.000,10963,8,AY,1,100,-0.173
1572440327.404982,66542.000,10981,8,AY,1,100,-0.174
1572440327.421575,66555.000,10981,8,AY,1,100,-0.170
1572440327.438168,66568.000,10981,8,AY,1,100,-0.159
1572440327.454761,66581.000,10981,8,AY,1,100,-0.144
1572440327.471354,66594.000,10981,8,AY,1,100,-0.134
1572440327.487947,66607.000,10981,8,AY,1,100,-0.152
1572440327.504540,66620.000,10981,8,AY,1,100,-0.194
1572440327.521133,66633.000,10981,8,AY,1,100,-0.191
1572440327.537885,66646.125,10999,8,AY,1,100,-0.192
1572440327.554638,66659.250,10999,8,AY,1,100,-0.191
1572440327.571390,66672.375,10999,8,AY,1,100,-0.213
1572440327.588143,66685.500,10999,8,AY,1,100,-0.226
1572440327.604895,66698.625,10999,8,AY,1,100,-0.187
1572440327.621648,66711.750,10999,8,AY,1,100,-0.162
1572440327.638400,66724.875,10999,8,AY,1,100,-0.148
1572440327.655153,66738.000,10999,8,AY,1,100,-0.195
1572440327.672292,66751.429,11017,7,AY,1,100,-0.218
1572440327.689432,66764.857,11017,7,AY,1,100,-0.240
1572440327.706572,66778.286,11017,7,AY,1,100,-0.264
1572440327.723712,66791.714,11017,7,AY,1,100,-0.257
1572440327.740852,66805.143,11017,7,AY,1,100,-0.260
