EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1572440326.874008,66126.000,10888,2,TH,1,100,16334
1572440326.874008,66126.000,10888,2,TH,1,100,16334
1572440327.008028,66231.000,10924,1,TH,1,100,16354
1572440327.139495,66334.000,10942,1,TH,1,100,16322
1572440327.273515,66439.000,10960,1,TH,1,100,16330
1572440327.406258,66543.000,10978,1,TH,1,100,16326
1572440327.539002,66647.000,10996,1,TH,1,100,16338
1572440327.673022,66752.000,11014,1,TH,1,100,16330
1572440327.808318,66858.000,11032,1,TH,1,100,16326
1572440327.942338,66963.000,11049,1,TH,1,100,16350
1572440328.077634,67069.000,11067,1,TH,1,100,16346
1572440328.211654,67174.000,11085,1,TH,1,100,16358
1572440328.344398,67278.000,11103,1,TH,1,100,16354
1572440328.478417,67383.000,11121,1,TH,1,100,16342
1572440328.612437,67488.000,11139,1,TH,1,100,16338
1572440328.745181,67592.000,11157,1,TH,1,100,16334
1572440328.879201,67697.000,11176,1,TH,1,100,16344
1572440329.013221,67802.000,11194,1,TH,1,100,16320
1572440329.145964,67906.000,11212,1,TH,1,100,16336
1572440329.278708,68010.000,11230,1,TH,1,100,16350
1572440329.411451,68114.000,11248,1,TH,1,100,16350
1572440329.541642,68216.000,11266,1,TH,1,100,16352
1572440329.675662,68321.000,11284,1,TH,1,100,16360
1572440329.809682,68426.000,11302,1,TH,1,100,16366
1572440329.941149,68529.000,11321,1,TH,1,100,16360
1572440330.075169,68634.000,11339,1,TH,1,100,16370
1572440330.207912,68738.000,11358,1,TH,1,100,16404
1572440330.339379,68841.000,11376,1,TH,1,100,16422
1572440330.473399,68946.000,11394,1,TH,1,100,16448
1572440330.606143,69050.000,11412,1,TH,1,100,16560
1572440330.740162,69155.000,11430,1,TH,1,100,16658
1572440330.874182,69260.000,11448,1,TH,1,100,16744
1572440331.009479,69366.000,11484,1,TH,1,100,16840
1572440331.143498,69471.000,11502,1,TH,1,100,16898
1572440331.276242,69575.000,11520,1,TH,1,100,16914
1572440331.410262,69680.000,11538,1,TH,1,100,16938
1572440331.543005,69784.000,11556,1,TH,1,100,16930
1572440331.677025,69889.000,11573,1,TH,1,100,16890
1572440331.811045,69994.000,11590,1,TH,1,100,16860
1572440331.943789,70098.000,11609,1,TH,1,100,16858
