EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1572440333.272500,71139.000,11784,1,TL,1,100,2019-10-30_08-58-53-270
1572440333.509907,71325.000,11804,1,TL,1,100,2019-10-30_08-58-53-472
1572440339.801183,76254.000,12689,1,TL,1,100,2019-10-30_08-58-59-797
1572440340.038589,76440.000,12710,1,TL,1,100,2019-10-30_08-59-00-000
1572440346.323484,81364.000,13596,1,TL,1,100,2019-10-30_08-59-06-325
1572440346.558337,81548.000,13616,1,TL,1,100,2019-10-30_08-59-06-519
1572440352.845784,86474.000,14502,1,TL,1,100,2019-10-30_08-59-12-843
1572440353.084467,86661.000,14522,1,TL,1,100,2019-10-30_08-59-13-043
1572440359.368085,91584.000,15409,1,TL,1,100,2019-10-30_08-59-19-363
1572440359.604216,91769.000,15429,1,TL,1,100,2019-10-30_08-59-19-564
1572440365.891663,96695.000,16315,1,TL,1,100,2019-10-30_08-59-25-888
1572440366.126516,96879.000,16335,1,TL,1,100,2019-10-30_08-59-26-088
1572440372.415240,101806.000,17223,1,TL,1,100,2019-10-30_08-59-32-413
1572440372.655199,101994.000,17244,1,TL,1,100,2019-10-30_08-59-32-617
1572440378.940093,106918.000,18132,1,TL,1,100,2019-10-30_08-59-38-939
1572440379.174947,107102.000,18152,1,TL,1,100,2019-10-30_08-59-39-138
1572440385.463670,112029.000,19039,1,TL,1,100,2019-10-30_08-59-45-459
1572440385.707459,112220.000,19059,1,TL,1,100,2019-10-30_08-59-45-665
1572440391.991077,117143.000,19948,1,TL,1,100,2019-10-30_08-59-51-993
1572440392.236142,117335.000,19968,1,TL,1,100,2019-10-30_08-59-52-199
1572440398.513378,122253.000,20855,1,TL,1,100,2019-10-30_08-59-58-510
1572440398.748232,122437.000,20875,1,TL,1,100,2019-10-30_08-59-58-710
1572440405.038231,127365.000,21762,1,TL,1,100,2019-10-30_09-00-05-036
1572440405.273085,127549.000,21783,1,TL,1,100,2019-10-30_09-00-05-236
1572440411.565638,132479.000,22670,1,TL,1,100,2019-10-30_09-00-11-564
1572440411.801768,132664.000,22690,1,TL,1,100,2019-10-30_09-00-11-766
1572440418.103255,137601.000,23559,1,TL,1,100,2019-10-30_09-00-18-101
1572440418.348320,137793.000,23580,1,TL,1,100,2019-10-30_09-00-18-303
1572440424.635767,142719.000,24467,1,TL,1,100,2019-10-30_09-00-24-634
1572440424.887214,142916.000,24487,1,TL,1,100,2019-10-30_09-00-24-835
1572440431.164450,147834.000,25374,1,TL,1,100,2019-10-30_09-00-31-160
1572440431.405686,148023.000,25394,1,TL,1,100,2019-10-30_09-00-31-360
1572440437.704620,152958.000,26282,1,TL,1,100,2019-10-30_09-00-37-695
1572440437.943303,153145.000,26302,1,TL,1,100,2019-10-30_09-00-37-896
1572440444.232026,158072.000,27189,1,TL,1,100,2019-10-30_09-00-44-227
1572440444.479644,158266.000,27209,1,TL,1,100,2019-10-30_09-00-44-426
1572440450.763262,163189.000,28096,1,TL,1,100,2019-10-30_09-00-50-759
1572440451.010880,163383.000,28117,1,TL,1,100,2019-10-30_09-00-50-967
1572440457.289392,168302.000,29004,1,TL,1,100,2019-10-30_09-00-57-283
1572440457.531904,168492.000,29024,1,TL,1,100,2019-10-30_09-00-57-483
1572440463.821904,173420.000,29911,1,TL,1,100,2019-10-30_09-01-03-817
1572440464.065692,173611.000,29932,1,TL,1,100,2019-10-30_09-01-04-025
1572440470.364627,178546.000,30818,1,TL,1,100,2019-10-30_09-01-10-367
1572440470.619903,178746.000,30838,1,TL,1,100,2019-10-30_09-01-10-575
1572440476.899691,183666.000,31726,1,TL,1,100,2019-10-30_09-01-16-895
1572440477.144756,183858.000,31746,1,TL,1,100,2019-10-30_09-01-17-101
1572440483.429650,188782.000,32635,1,TL,1,100,2019-10-30_09-01-23-427
1572440483.679821,188978.000,32655,1,TL,1,100,2019-10-30_09-01-23-635
1572440489.960886,193899.000,33543,1,TL,1,100,2019-10-30_09-01-29-955
1572440490.205951,194091.000,33563,1,TL,1,100,2019-10-30_09-01-30-156
1572440496.490845,199015.000,34451,1,TL,1,100,2019-10-30_09-01-36-487
1572440496.738463,199209.000,34472,1,TL,1,100,2019-10-30_09-01-36-695
1572440503.025910,204135.000,35360,1,TL,1,100,2019-10-30_09-01-43-018
1572440503.272251,204328.000,35380,1,TL,1,100,2019-10-30_09-01-43-226
1572440509.563527,209257.000,36268,1,TL,1,100,2019-10-30_09-01-49-559
1572440509.813698,209453.000,36289,1,TL,1,100,2019-10-30_09-01-49-765
1572440516.097315,214376.000,37177,1,TL,1,100,2019-10-30_09-01-56-092
1572440516.344933,214570.000,37197,1,TL,1,100,2019-10-30_09-01-56-292
1572440522.627275,219492.000,38083,1,TL,1,100,2019-10-30_09-02-02-622
1572440522.869787,219682.000,38103,1,TL,1,100,2019-10-30_09-02-02-822
1572440529.163615,224613.000,38991,1,TL,1,100,2019-10-30_09-02-09-155
1572440529.406128,224803.000,39011,1,TL,1,100,2019-10-30_09-02-09-359
1572440535.706338,229739.000,39897,1,TL,1,100,2019-10-30_09-02-15-702
1572440535.947574,229928.000,39917,1,TL,1,100,2019-10-30_09-02-15-902
1572440542.242679,234860.000,40803,1,TL,1,100,2019-10-30_09-02-22-234
1572440542.489021,235053.000,40824,1,TL,1,100,2019-10-30_09-02-22-435
1572440548.771362,239975.000,41710,1,TL,1,100,2019-10-30_09-02-28-763
1572440549.012598,240164.000,41730,1,TL,1,100,2019-10-30_09-02-28-966
1572440555.301321,245091.000,42616,1,TL,1,100,2019-10-30_09-02-35-295
1572440555.547662,245284.000,42637,1,TL,1,100,2019-10-30_09-02-35-503
1572440561.830004,250206.000,43523,1,TL,1,100,2019-10-30_09-02-41-827
1572440562.072516,250396.000,43543,1,TL,1,100,2019-10-30_09-02-42-025
1572440568.358687,255321.000,44429,1,TL,1,100,2019-10-30_09-02-48-356
1572440568.608857,255517.000,44449,1,TL,1,100,2019-10-30_09-02-48-556
1572440574.895028,260442.000,45336,1,TL,1,100,2019-10-30_09-02-54-893
1572440575.140093,260634.000,45356,1,TL,1,100,2019-10-30_09-02-55-099
1572440581.421158,265555.000,46242,1,TL,1,100,2019-10-30_09-03-01-420
1572440581.663670,265745.000,46262,1,TL,1,100,2019-10-30_09-03-01-618
1572440587.948564,270669.000,47148,1,TL,1,100,2019-10-30_09-03-07-948
1572440588.192353,270860.000,47169,1,TL,1,100,2019-10-30_09-03-08-147
1572440594.478523,275785.000,48055,1,TL,1,100,2019-10-30_09-03-14-473
1572440594.724864,275978.000,48075,1,TL,1,100,2019-10-30_09-03-14-674
1572440601.017417,280908.000,48961,1,TL,1,100,2019-10-30_09-03-21-010
1572440601.267587,281104.000,48982,1,TL,1,100,2019-10-30_09-03-21-217
1572440607.546100,286023.000,49868,1,TL,1,100,2019-10-30_09-03-27-542
1572440607.791165,286215.000,49888,1,TL,1,100,2019-10-30_09-03-27-741
1572440614.077335,291140.000,50774,1,TL,1,100,2019-10-30_09-03-34-073
1572440614.321124,291331.000,50794,1,TL,1,100,2019-10-30_09-03-34-271
1572440620.609847,296258.000,51681,1,TL,1,100,2019-10-30_09-03-40-606
1572440620.844701,296442.000,51701,1,TL,1,100,2019-10-30_09-03-40-800
1572440627.139806,301374.000,52586,1,TL,1,100,2019-10-30_09-03-47-131
1572440627.382318,301564.000,52606,1,TL,1,100,2019-10-30_09-03-47-336
1572440633.672318,306492.000,53492,1,TL,1,100,2019-10-30_09-03-53-663
1572440633.918659,306685.000,53513,1,TL,1,100,2019-10-30_09-03-53-869
1572440640.199725,311606.000,54398,1,TL,1,100,2019-10-30_09-04-00-191
1572440640.442237,311796.000,54418,1,TL,1,100,2019-10-30_09-04-00-391
1572440646.734789,316726.000,55302,1,TL,1,100,2019-10-30_09-04-06-722
1572440646.981131,316919.000,55323,1,TL,1,100,2019-10-30_09-04-06-929
1572440653.266025,321843.000,56209,1,TL,1,100,2019-10-30_09-04-13-253
1572440653.517472,322040.000,56229,1,TL,1,100,2019-10-30_09-04-13-463
1572440659.802366,326964.000,57115,1,TL,1,100,2019-10-30_09-04-19-797
1572440660.046154,327155.000,57135,1,TL,1,100,2019-10-30_09-04-19-998
1572440666.337430,332084.000,58021,1,TL,1,100,2019-10-30_09-04-26-328
1572440666.581219,332275.000,58041,1,TL,1,100,2019-10-30_09-04-26-530
1572440672.862284,337196.000,58926,1,TL,1,100,2019-10-30_09-04-32-857
1572440673.120113,337398.000,58946,1,TL,1,100,2019-10-30_09-04-33-063
1572440679.394796,342314.000,59831,1,TL,1,100,2019-10-30_09-04-39-392
1572440679.648795,342513.000,59852,1,TL,1,100,2019-10-30_09-04-39-592
1572440685.932413,347436.000,60736,1,TL,1,100,2019-10-30_09-04-45-921
1572440686.188966,347637.000,60756,1,TL,1,100,2019-10-30_09-04-46-125
1572440692.472584,352560.000,61641,1,TL,1,100,2019-10-30_09-04-52-466
1572440692.732965,352764.000,61662,1,TL,1,100,2019-10-30_09-04-52-670
1572440699.011477,357683.000,62547,1,TL,1,100,2019-10-30_09-04-59-010
1572440699.269306,357885.000,62567,1,TL,1,100,2019-10-30_09-04-59-214
1572440705.558029,362812.000,63452,1,TL,1,100,2019-10-30_09-05-05-556
1572440705.810752,363010.000,63472,1,TL,1,100,2019-10-30_09-05-05-760
1572440712.098199,367936.000,64358,1,TL,1,100,2019-10-30_09-05-12-094
