EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1572440326.890601,66139.000,10893,12,GX,1,100,20.111
1572440326.890601,66139.000,10893,12,GX,1,100,33.173
1572440326.890601,66139.000,10893,12,GX,1,100,47.943
1572440326.890601,66139.000,10893,12,GX,1,100,-1.221
1572440326.890601,66139.000,10893,12,GX,1,100,-4.974
1572440326.890601,66139.000,10893,12,GX,1,100,2.136
1572440326.890601,66139.000,10893,12,GX,1,100,-6.561
1572440326.890601,66139.000,10893,12,GX,1,100,-6.592
1572440326.890601,66139.000,10893,12,GX,1,100,6.989
1572440326.890601,66139.000,10893,12,GX,1,100,-1.343
1572440326.890601,66139.000,10893,12,GX,1,100,-7.141
1572440326.890601,66139.000,10893,12,GX,1,100,2.350
1572440326.907376,66152.143,10911,7,GX,1,100,0.458
1572440326.924151,66165.286,10911,7,GX,1,100,-1.404
1572440326.940927,66178.429,10911,7,GX,1,100,0.854
1572440326.957702,66191.571,10911,7,GX,1,100,-1.038
1572440326.974477,66204.714,10911,7,GX,1,100,0.031
1572440326.991253,66217.857,10911,7,GX,1,100,-0.153
1572440327.008028,66231.000,10911,7,GX,1,100,0.244
1572440327.024461,66243.875,10929,8,GX,1,100,-0.183
1572440327.040895,66256.750,10929,8,GX,1,100,0.916
1572440327.057328,66269.625,10929,8,GX,1,100,-0.244
1572440327.073761,66282.500,10929,8,GX,1,100,4.150
1572440327.090195,66295.375,10929,8,GX,1,100,-2.014
1572440327.106628,66308.250,10929,8,GX,1,100,-3.296
1572440327.123062,66321.125,10929,8,GX,1,100,2.106
1572440327.139495,66334.000,10929,8,GX,1,100,-9.186
1572440327.156088,66347.000,10947,7,GX,1,100,-10.315
1572440327.172681,66360.000,10947,7,GX,1,100,-3.937
1572440327.189274,66373.000,10947,7,GX,1,100,4.822
1572440327.205867,66386.000,10947,7,GX,1,100,1.282
1572440327.222460,66399.000,10947,7,GX,1,100,-2.106
1572440327.239053,66412.000,10947,7,GX,1,100,-2.136
1572440327.255646,66425.000,10947,7,GX,1,100,1.312
1572440327.272238,66438.000,10965,8,GX,1,100,-1.495
1572440327.288831,66451.000,10965,8,GX,1,100,1.617
1572440327.305424,66464.000,10965,8,GX,1,100,-0.244
1572440327.322017,66477.000,10965,8,GX,1,100,10.437
1572440327.338610,66490.000,10965,8,GX,1,100,-0.061
1572440327.355203,66503.000,10965,8,GX,1,100,-0.641
1572440327.371796,66516.000,10965,8,GX,1,100,20.477
1572440327.388389,66529.000,10965,8,GX,1,100,17.853
1572440327.404982,66542.000,10983,8,GX,1,100,9.521
1572440327.421575,66555.000,10983,8,GX,1,100,8.667
1572440327.438168,66568.000,10983,8,GX,1,100,12.177
1572440327.454761,66581.000,10983,8,GX,1,100,12.726
1572440327.471354,66594.000,10983,8,GX,1,100,15.045
1572440327.487947,66607.000,10983,8,GX,1,100,6.073
1572440327.504540,66620.000,10983,8,GX,1,100,7.965
1572440327.521133,66633.000,10983,8,GX,1,100,11.383
1572440327.537885,66646.125,11001,8,GX,1,100,9.491
1572440327.554638,66659.250,11001,8,GX,1,100,8.575
1572440327.571390,66672.375,11001,8,GX,1,100,-8.667
1572440327.588143,66685.500,11001,8,GX,1,100,-14.252
1572440327.604895,66698.625,11001,8,GX,1,100,-0.031
1572440327.621648,66711.750,11001,8,GX,1,100,-1.221
1572440327.638400,66724.875,11001,8,GX,1,100,-8.575
1572440327.655153,66738.000,11001,8,GX,1,100,-8.575
1572440327.672292,66751.429,11019,7,GX,1,100,-4.639
1572440327.689432,66764.857,11019,7,GX,1,100,7.416
1572440327.706572,66778.286,11019,7,GX,1,100,8.636
1572440327.723712,66791.714,11019,7,GX,1,100,9.125
1572440327.740852,66805.143,11019,7,GX,1,100,0.458
1572440327.757992,66818.571,11019,7,GX,1,100,0.824
1572440327.775132,66832.000,11019,7,GX,1,100,1.770
1572440327.791725,66845.000,11036,8,GX,1,100,8.789
1572440327.808318,66858.000,11036,8,GX,1,100,16.907
1572440327.824911,66871.000,11036,8,GX,1,100,21.362
1572440327.841504,66884.000,11036,8,GX,1,100,23.560
1572440327.858097,66897.000,11036,8,GX,1,100,9.399
1572440327.874690,66910.000,11036,8,GX,1,100,-5.585
1572440327.891283,66923.000,11036,8,GX,1,100,-10.742
1572440327.907876,66936.000,11036,8,GX,1,100,-0.793
1572440327.924947,66949.375,11054,8,GX,1,100,3.662
1572440327.942019,66962.750,11054,8,GX,1,100,-2.747
1572440327.959090,66976.125,11054,8,GX,1,100,4.791
1572440327.976162,66989.500,11054,8,GX,1,100,6.012
1572440327.993234,67002.875,11054,8,GX,1,100,-1.343
1572440328.010305,67016.250,11054,8,GX,1,100,-3.326
1572440328.027377,67029.625,11054,8,GX,1,100,-4.028
1572440328.044448,67043.000,11054,8,GX,1,100,-4.913
1572440328.061041,67056.000,11072,7,GX,1,100,-4.028
1572440328.077634,67069.000,11072,7,GX,1,100,-2.960
1572440328.094227,67082.000,11072,7,GX,1,100,-5.157
1572440328.110820,67095.000,11072,7,GX,1,100,-9.247
1572440328.127413,67108.000,11072,7,GX,1,100,-4.395
1572440328.144006,67121.000,11072,7,GX,1,100,-6.042
1572440328.160599,67134.000,11072,7,GX,1,100,-6.989
1572440328.177351,67147.125,11090,8,GX,1,100,-1.251
1572440328.194104,67160.250,11090,8,GX,1,100,-2.289
1572440328.210856,67173.375,11090,8,GX,1,100,1.099
1572440328.227609,67186.500,11090,8,GX,1,100,-0.092
1572440328.244361,67199.625,11090,8,GX,1,100,-2.136
1572440328.261114,67212.750,11090,8,GX,1,100,3.387
1572440328.277866,67225.875,11090,8,GX,1,100,1.099
1572440328.294619,67239.000,11090,8,GX,1,100,3.662
1572440328.311212,67252.000,11108,8,GX,1,100,7.294
1572440328.327805,67265.000,11108,8,GX,1,100,9.949
1572440328.344398,67278.000,11108,8,GX,1,100,10.681
1572440328.360991,67291.000,11108,8,GX,1,100,7.446
1572440328.377584,67304.000,11108,8,GX,1,100,7.202
1572440328.394176,67317.000,11108,8,GX,1,100,7.324
1572440328.410769,67330.000,11108,8,GX,1,100,7.202
1572440328.427362,67343.000,11108,8,GX,1,100,1.160
1572440328.444138,67356.143,11126,7,GX,1,100,-4.211
1572440328.460913,67369.286,11126,7,GX,1,100,-4.303
1572440328.477688,67382.429,11126,7,GX,1,100,-15.472
1572440328.494463,67395.571,11126,7,GX,1,100,-15.533
1572440328.511239,67408.714,11126,7,GX,1,100,-10.681
1572440328.528014,67421.857,11126,7,GX,1,100,-5.951
1572440328.544789,67435.000,11126,7,GX,1,100,-0.519
1572440328.561542,67448.125,11144,8,GX,1,100,-0.671
1572440328.578294,67461.250,11144,8,GX,1,100,2.106
1572440328.595047,67474.375,11144,8,GX,1,100,0.793
1572440328.611799,67487.500,11144,8,GX,1,100,3.448
1572440328.628552,67500.625,11144,8,GX,1,100,5.768
1572440328.645304,67513.750,11144,8,GX,1,100,6.012
1572440328.662057,67526.875,11144,8,GX,1,100,7.294
1572440328.678809,67540.000,11144,8,GX,1,100,6.134
1572440328.695562,67553.125,11162,8,GX,1,100,0.854
1572440328.712314,67566.250,11162,8,GX,1,100,1.495
1572440328.729067,67579.375,11162,8,GX,1,100,2.686
1572440328.745819,67592.500,11162,8,GX,1,100,5.371
1572440328.762572,67605.625,11162,8,GX,1,100,4.578
1572440328.779324,67618.750,11162,8,GX,1,100,-2.319
1572440328.796077,67631.875,11162,8,GX,1,100,-8.270
1572440328.812829,67645.000,11162,8,GX,1,100,-11.810
1572440328.829422,67658.000,11181,8,GX,1,100,-11.230
1572440328.846015,67671.000,11181,8,GX,1,100,-8.118
1572440328.862608,67684.000,11181,8,GX,1,100,-6.531
1572440328.879201,67697.000,11181,8,GX,1,100,-1.343
1572440328.895794,67710.000,11181,8,GX,1,100,-0.244
1572440328.912387,67723.000,11181,8,GX,1,100,-10.254
1572440328.928980,67736.000,11181,8,GX,1,100,-10.590
1572440328.945572,67749.000,11181,8,GX,1,100,0.427
1572440328.962165,67762.000,11199,7,GX,1,100,-0.641
1572440328.978758,67775.000,11199,7,GX,1,100,-3.082
1572440328.995351,67788.000,11199,7,GX,1,100,-5.371
1572440329.011944,67801.000,11199,7,GX,1,100,-7.050
1572440329.028537,67814.000,11199,7,GX,1,100,-6.744
1572440329.045130,67827.000,11199,7,GX,1,100,-5.646
1572440329.061723,67840.000,11199,7,GX,1,100,-3.448
1572440329.078316,67853.000,11217,8,GX,1,100,-8.209
1572440329.094909,67866.000,11217,8,GX,1,100,-2.533
1572440329.111502,67879.000,11217,8,GX,1,100,-7.050
1572440329.128095,67892.000,11217,8,GX,1,100,-6.439
1572440329.144688,67905.000,11217,8,GX,1,100,-3.754
1572440329.161281,67918.000,11217,8,GX,1,100,-2.136
1572440329.177874,67931.000,11217,8,GX,1,100,-1.099
1572440329.194467,67944.000,11217,8,GX,1,100,-0.793
