EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1572441007.158471,46998.000,7594,11,GZ,1,100,1.495
1572441007.158471,46998.000,7594,11,GZ,1,100,0.610
1572441007.158471,46998.000,7594,11,GZ,1,100,-3.967
1572441007.158471,46998.000,7594,11,GZ,1,100,-3.174
1572441007.158471,46998.000,7594,11,GZ,1,100,-1.862
1572441007.158471,46998.000,7594,11,GZ,1,100,-0.214
1572441007.158471,46998.000,7594,11,GZ,1,100,-1.617
1572441007.158471,46998.000,7594,11,GZ,1,100,-1.648
1572441007.158471,46998.000,7594,11,GZ,1,100,-1.099
1572441007.158471,46998.000,7594,11,GZ,1,100,-1.343
1572441007.158471,46998.000,7594,11,GZ,1,100,-0.671
1572441007.174882,47010.857,7612,7,GZ,1,100,-1.373
1572441007.191293,47023.714,7612,7,GZ,1,100,-0.061
1572441007.207704,47036.571,7612,7,GZ,1,100,0.366
1572441007.224115,47049.429,7612,7,GZ,1,100,0.702
1572441007.240526,47062.286,7612,7,GZ,1,100,0.946
1572441007.256937,47075.143,7612,7,GZ,1,100,-0.336
1572441007.273348,47088.000,7612,7,GZ,1,100,-0.671
1572441007.290101,47101.125,7630,8,GZ,1,100,-0.488
1572441007.306854,47114.250,7630,8,GZ,1,100,-0.061
1572441007.323607,47127.375,7630,8,GZ,1,100,1.160
1572441007.340360,47140.500,7630,8,GZ,1,100,0.885
1572441007.357113,47153.625,7630,8,GZ,1,100,1.221
1572441007.373866,47166.750,7630,8,GZ,1,100,2.563
1572441007.390619,47179.875,7630,8,GZ,1,100,2.930
1572441007.407372,47193.000,7630,8,GZ,1,100,2.075
1572441007.424125,47206.125,7649,8,GZ,1,100,1.221
1572441007.440878,47219.250,7649,8,GZ,1,100,1.617
1572441007.457631,47232.375,7649,8,GZ,1,100,3.693
1572441007.474384,47245.500,7649,8,GZ,1,100,3.815
1572441007.491137,47258.625,7649,8,GZ,1,100,1.190
1572441007.507890,47271.750,7649,8,GZ,1,100,-1.465
1572441007.524642,47284.875,7649,8,GZ,1,100,-1.678
1572441007.541395,47298.000,7649,8,GZ,1,100,-1.556
1572441007.557989,47311.000,7667,8,GZ,1,100,-0.458
1572441007.574582,47324.000,7667,8,GZ,1,100,-1.129
1572441007.591176,47337.000,7667,8,GZ,1,100,-1.129
1572441007.607769,47350.000,7667,8,GZ,1,100,-0.427
1572441007.624362,47363.000,7667,8,GZ,1,100,-0.946
