EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1572441007.125284,46972.000,7582,3,ER,1,100,1.645972
1572441007.125284,46972.000,7582,3,ER,1,100,1.644763
1572441007.125284,46972.000,7582,3,ER,1,100,1.638721
1572441007.191658,47024.000,7600,2,ER,1,100,1.638519
1572441007.258031,47076.000,7600,2,ER,1,100,1.641943
1572441007.325043,47128.500,7618,2,ER,1,100,1.641943
1572441007.392055,47181.000,7618,2,ER,1,100,1.646576
1572441007.458428,47233.000,7637,2,ER,1,100,1.648187
1572441007.524802,47285.000,7637,2,ER,1,100,1.648389
1572441007.592452,47338.000,7655,1,ER,1,100,1.644965
1572441007.658825,47390.000,7673,2,ER,1,100,1.642145
1572441007.725199,47442.000,7673,2,ER,1,100,1.641339
1572441007.791573,47494.000,7690,2,ER,1,100,1.641943
1572441007.857946,47546.000,7690,2,ER,1,100,1.644159
1572441007.924958,47598.500,7708,2,ER,1,100,1.646173
1572441007.991970,47651.000,7708,2,ER,1,100,1.647986
1572441008.057705,47702.500,7726,2,ER,1,100,1.645367
1572441008.123441,47754.000,7726,2,ER,1,100,1.652820
1572441008.189814,47806.000,7744,2,ER,1,100,1.647180
1572441008.256188,47858.000,7744,2,ER,1,100,1.643756
1572441008.323838,47911.000,7762,2,ER,1,100,1.640131
1572441008.391488,47964.000,7762,2,ER,1,100,1.645367
1572441008.457861,48016.000,7781,2,ER,1,100,1.643957
1572441008.524235,48068.000,7781,2,ER,1,100,1.646576
1572441008.591885,48121.000,7799,2,ER,1,100,1.645972
1572441008.659535,48174.000,7799,2,ER,1,100,1.646173
1572441008.726547,48226.500,7815,2,ER,1,100,1.643152
1572441008.793558,48279.000,7815,2,ER,1,100,1.644763
1572441008.859294,48330.500,7833,2,ER,1,100,1.642749
1572441008.925029,48382.000,7833,2,ER,1,100,1.643756
1572441008.992041,48434.500,7851,2,ER,1,100,1.643353
1572441009.059052,48487.000,7851,2,ER,1,100,1.645569
1572441009.125426,48539.000,7869,2,ER,1,100,1.644965
