87512,14773,12,GX,1,100,-0.061
87512,14773,12,GX,1,100,0.946
87512,14773,12,GX,1,100,2.060
87512,14773,12,GX,1,100,2.258
87512,14773,12,GX,1,100,2.243
87512,14773,12,GX,1,100,1.541
87512,14773,12,GX,1,100,2.136
87512,14773,12,GX,1,100,2.014
87512,14773,12,GX,1,100,1.846
87512,14773,12,GX,1,100,1.633
87512,14773,12,GX,1,100,0.381
87512,14773,12,GX,1,100,0.244
87523,14791,8,GX,1,100,0.107
87534,14791,8,GX,1,100,0.519
87546,14791,8,GX,1,100,0.473
87557,14791,8,GX,1,100,1.541
87568,14791,8,GX,1,100,2.243
87580,14791,8,GX,1,100,1.526
87591,14791,8,GX,1,100,0.931
87603,14791,8,GX,1,100,0.610
87615,14809,8,GX,1,100,0.290
87628,14809,8,GX,1,100,-0.900
87641,14809,8,GX,1,100,-0.793
87654,14809,8,GX,1,100,-0.183
87666,14809,8,GX,1,100,-0.427
87679,14809,8,GX,1,100,-0.153
87692,14809,8,GX,1,100,0.183
87705,14809,8,GX,1,100,-0.122
87717,14827,8,GX,1,100,-1.022
87729,14827,8,GX,1,100,-2.258
87741,14827,8,GX,1,100,-1.587
87754,14827,8,GX,1,100,-0.916
87766,14827,8,GX,1,100,-1.785
87778,14827,8,GX,1,100,-1.312
87790,14827,8,GX,1,100,-1.068
87803,14827,8,GX,1,100,-0.443
87814,14845,9,GX,1,100,-0.717
87826,14845,9,GX,1,100,-1.465
87837,14845,9,GX,1,100,-2.701
87849,14845,9,GX,1,100,-1.083
87860,14845,9,GX,1,100,-3.281
87872,14845,9,GX,1,100,-1.022
87883,14845,9,GX,1,100,0.259
87895,14845,9,GX,1,100,-3.143
87907,14845,9,GX,1,100,-2.274
87919,14864,8,GX,1,100,-1.953
87932,14864,8,GX,1,100,-1.572
87944,14864,8,GX,1,100,-2.823
87957,14864,8,GX,1,100,-2.029
87969,14864,8,GX,1,100,-1.343
87982,14864,8,GX,1,100,-0.671
87994,14864,8,GX,1,100,-0.687
88007,14864,8,GX,1,100,-0.961
88019,14882,8,GX,1,100,-1.373
88031,14882,8,GX,1,100,-0.656
88044,14882,8,GX,1,100,-1.404
88056,14882,8,GX,1,100,-0.732
88068,14882,8,GX,1,100,-0.793
88081,14882,8,GX,1,100,-1.297
88093,14882,8,GX,1,100,-1.099
88106,14882,8,GX,1,100,-2.151
88117,14900,9,GX,1,100,-2.853
88128,14900,9,GX,1,100,0.519
88140,14900,9,GX,1,100,-1.724
88151,14900,9,GX,1,100,0.504
88163,14900,9,GX,1,100,-1.297
88174,14900,9,GX,1,100,-0.153
88186,14900,9,GX,1,100,-1.389
88197,14900,9,GX,1,100,0.183
88209,14900,9,GX,1,100,0.015
88221,14918,8,GX,1,100,0.671
88234,14918,8,GX,1,100,-1.389
88247,14918,8,GX,1,100,-0.916
88260,14918,8,GX,1,100,-1.511
88272,14918,8,GX,1,100,0.015
88285,14918,8,GX,1,100,-0.290
88298,14918,8,GX,1,100,0.473
88311,14918,8,GX,1,100,-0.381
88323,14936,8,GX,1,100,-1.389
88335,14936,8,GX,1,100,-1.465
88347,14936,8,GX,1,100,-0.641
88360,14936,8,GX,1,100,0.198
88372,14936,8,GX,1,100,-0.458
88384,14936,8,GX,1,100,0.504
88396,14936,8,GX,1,100,0.519
88409,14936,8,GX,1,100,1.495
88421,14954,8,GX,1,100,0.580
88434,14954,8,GX,1,100,0.244
88447,14954,8,GX,1,100,0.015
88460,14954,8,GX,1,100,0.473
88473,14954,8,GX,1,100,-0.351
