91489,15487,1,TL,1,100,2019-05-23_12-29-14-592
91676,15508,1,TL,1,100,2019-05-23_12-29-14-817
102377,17432,1,TL,1,100,2019-05-23_12-29-29-430
102575,17452,1,TL,1,100,2019-05-23_12-29-29-666
113322,19378,1,TL,1,100,2019-05-23_12-29-44-337
113518,19398,1,TL,1,100,2019-05-23_12-29-44-561
124210,21323,1,TL,1,100,2019-05-23_12-29-59-168
124402,21343,1,TL,1,100,2019-05-23_12-29-59-399
135098,23269,1,TL,1,100,2019-05-23_12-30-14-005
135294,23289,1,TL,1,100,2019-05-23_12-30-14-240
146045,25214,1,TL,1,100,2019-05-23_12-30-28-906
146230,25235,1,TL,1,100,2019-05-23_12-30-29-125
156932,27160,1,TL,1,100,2019-05-23_12-30-43-735
157126,27180,1,TL,1,100,2019-05-23_12-30-43-967
167874,29106,1,TL,1,100,2019-05-23_12-30-58-642
168065,29126,1,TL,1,100,2019-05-23_12-30-58-872
178759,31051,1,TL,1,100,2019-05-23_12-31-13-479
178959,31072,1,TL,1,100,2019-05-23_12-31-13-713
189705,32997,1,TL,1,100,2019-05-23_12-31-28-380
189899,33017,1,TL,1,100,2019-05-23_12-31-28-608
200595,34943,1,TL,1,100,2019-05-23_12-31-43-222
200789,34963,1,TL,1,100,2019-05-23_12-31-43-452
211479,36888,1,TL,1,100,2019-05-23_12-31-58-048
222408,38814,1,TL,1,100,2019-05-23_12-32-12-938
222605,38834,1,TL,1,100,2019-05-23_12-32-13-158
233296,40759,1,TL,1,100,2019-05-23_12-32-27-770
233500,40780,1,TL,1,100,2019-05-23_12-32-28-003
244182,42687,1,TL,1,100,2019-05-23_12-32-42-595
244396,42707,1,TL,1,100,2019-05-23_12-32-42-842
255073,44633,1,TL,1,100,2019-05-23_12-32-57-426
255270,44653,1,TL,1,100,2019-05-23_12-32-57-655
265959,46578,1,TL,1,100,2019-05-23_12-33-12-263
266158,46598,1,TL,1,100,2019-05-23_12-33-12-495
276903,48524,1,TL,1,100,2019-05-23_12-33-27-164
277099,48544,1,TL,1,100,2019-05-23_12-33-27-393
287791,50469,1,TL,1,100,2019-05-23_12-33-42-000
287995,50490,1,TL,1,100,2019-05-23_12-33-42-237
298678,52397,1,TL,1,100,2019-05-23_12-33-56-832
298883,52417,1,TL,1,100,2019-05-23_12-33-57-075
309565,54343,1,TL,1,100,2019-05-23_12-34-11-665
309765,54363,1,TL,1,100,2019-05-23_12-34-11-892
320513,56288,1,TL,1,100,2019-05-23_12-34-26-570
320709,56309,1,TL,1,100,2019-05-23_12-34-26-797
331400,58234,1,TL,1,100,2019-05-23_12-34-41-410
331598,58254,1,TL,1,100,2019-05-23_12-34-41-646
342289,60179,1,TL,1,100,2019-05-23_12-34-56-241
342484,60200,1,TL,1,100,2019-05-23_12-34-56-476
353177,62107,1,TL,1,100,2019-05-23_12-35-11-079
353380,62127,1,TL,1,100,2019-05-23_12-35-11-317
364064,64053,1,TL,1,100,2019-05-23_12-35-25-904
364254,64073,1,TL,1,100,2019-05-23_12-35-26-129
374994,462,1,TL,1,100,2019-05-23_12-35-40-791
375184,483,1,TL,1,100,2019-05-23_12-35-41-021
385882,2408,1,TL,1,100,2019-05-23_12-35-55-630
386087,2428,1,TL,1,100,2019-05-23_12-35-55-865
396771,4354,1,TL,1,100,2019-05-23_12-36-10-457
396966,4374,1,TL,1,100,2019-05-23_12-36-10-687
407716,6299,1,TL,1,100,2019-05-23_12-36-25-367
407907,6319,1,TL,1,100,2019-05-23_12-36-25-596
418601,8245,1,TL,1,100,2019-05-23_12-36-40-197
418793,8265,1,TL,1,100,2019-05-23_12-36-40-429
429543,10190,1,TL,1,100,2019-05-23_12-36-55-103
429738,10211,1,TL,1,100,2019-05-23_12-36-55-334
440429,12136,1,TL,1,100,2019-05-23_12-37-09-930
440624,12156,1,TL,1,100,2019-05-23_12-37-10-157
451318,14064,1,TL,1,100,2019-05-23_12-37-24-758
451635,14084,1,TL,1,100,2019-05-23_12-37-25-004
462234,15991,1,TL,1,100,2019-05-23_12-37-39-631
462430,16012,1,TL,1,100,2019-05-23_12-37-39-853
473121,17937,1,TL,1,100,2019-05-23_12-37-54-470
473332,17957,1,TL,1,100,2019-05-23_12-37-54-698
484008,19864,1,TL,1,100,2019-05-23_12-38-09-293
484211,19885,1,TL,1,100,2019-05-23_12-38-09-532
494896,21809,1,TL,1,100,2019-05-23_12-38-24-128
495100,21829,1,TL,1,100,2019-05-23_12-38-24-362
505786,23737,1,TL,1,100,2019-05-23_12-38-38-961
505994,23757,1,TL,1,100,2019-05-23_12-38-39-198
516674,25682,1,TL,1,100,2019-05-23_12-38-53-789
516870,25702,1,TL,1,100,2019-05-23_12-38-54-016
527600,27628,1,TL,1,100,2019-05-23_12-39-08-678
527794,27648,1,TL,1,100,2019-05-23_12-39-08-897
538488,29573,1,TL,1,100,2019-05-23_12-39-23-502
538688,29594,1,TL,1,100,2019-05-23_12-39-23-741
549376,31519,1,TL,1,100,2019-05-23_12-39-38-333
549576,31539,1,TL,1,100,2019-05-23_12-39-38-567
560324,33465,1,TL,1,100,2019-05-23_12-39-53-257
560515,33485,1,TL,1,100,2019-05-23_12-39-53-480
