EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1570475223.882377,206260.000,35831,2,H0,1,100,92.927
1570475223.882377,206260.000,35831,2,H0,1,100,92.927
1570475224.016394,206365.000,35848,1,H0,1,100,92.915
1570475224.150411,206470.000,35866,1,H0,1,100,92.930
1570475224.283152,206574.000,35884,1,H0,1,100,92.919
1570475224.419722,206681.000,35902,1,H0,1,100,92.919
1570475224.553739,206786.000,35920,1,H0,1,100,92.919
1570475224.683927,206888.000,35939,1,H0,1,100,92.915
1570475224.817944,206993.000,35957,1,H0,1,100,92.923
1570475224.951961,207098.000,35991,1,H0,1,100,92.911
1570475225.084702,207202.000,36009,1,H0,1,100,92.911
1570475225.218719,207307.000,36027,1,H0,1,100,92.915
1570475225.355289,207414.000,36045,1,H0,1,100,92.907
1570475225.488029,207518.000,36063,1,H0,1,100,92.904
1570475225.619494,207621.000,36082,1,H0,1,100,92.907
1570475225.752235,207725.000,36100,1,H0,1,100,92.911
1570475225.883699,207828.000,36118,1,H0,1,100,92.904
1570475226.015164,207931.000,36136,1,H0,1,100,92.911
1570475226.147904,208035.000,36154,1,H0,1,100,92.900
1570475226.281921,208140.000,36172,1,H0,1,100,92.885
1570475226.414662,208244.000,36190,1,H0,1,100,92.892
1570475226.548679,208349.000,36208,1,H0,1,100,92.896
1570475226.680144,208452.000,36227,1,H0,1,100,92.896
1570475226.814161,208557.000,36245,1,H0,1,100,92.892
1570475226.945625,208660.000,36263,1,H0,1,100,92.892
1570475227.078366,208764.000,36281,1,H0,1,100,92.885
1570475227.213660,208870.000,36299,1,H0,1,100,92.888
1570475227.347677,208975.000,36317,1,H0,1,100,92.888
1570475227.480417,209079.000,36335,1,H0,1,100,92.892
1570475227.616987,209186.000,36353,1,H0,1,100,92.877
1570475227.751004,209291.000,36372,1,H0,1,100,92.888
1570475227.881192,209393.000,36389,1,H0,1,100,92.885
1570475228.015209,209498.000,36407,1,H0,1,100,92.888
1570475228.149226,209603.000,36425,1,H0,1,100,92.885
1570475228.281967,209707.000,36443,1,H0,1,100,92.885
1570475228.415984,209812.000,36461,1,H0,1,100,92.881
1570475228.552554,209919.000,36479,1,H0,1,100,92.877
1570475228.685295,210023.000,36497,1,H0,1,100,92.873
1570475228.818036,210127.000,36532,1,H0,1,100,92.873
1570475228.950777,210231.000,36550,1,H0,1,100,92.873
1570475229.083517,210335.000,36568,1,H0,1,100,92.873
1570475229.216258,210439.000,36586,1,H0,1,100,92.873
1570475229.350275,210544.000,36604,1,H0,1,100,92.869
1570475229.484292,210649.000,36623,1,H0,1,100,92.873
1570475229.617033,210753.000,36641,1,H0,1,100,92.866
1570475229.751050,210858.000,36660,1,H0,1,100,92.850
1570475229.881238,210960.000,36679,1,H0,1,100,92.858
1570475230.013979,211064.000,36697,1,H0,1,100,92.850
1570475230.145443,211167.000,36715,1,H0,1,100,92.850
1570475230.279460,211272.000,36736,2,H0,1,100,92.854
1570475230.413477,211377.000,36736,2,H0,1,100,92.846
1570475230.547495,211482.000,36755,1,H0,1,100,92.850
1570475230.680235,211586.000,36773,1,H0,1,100,92.843
1570475230.814252,211691.000,36792,1,H0,1,100,92.839
1570475230.948270,211796.000,36810,1,H0,1,100,92.839
1570475231.078458,211898.000,36828,1,H0,1,100,92.839
1570475231.212475,212003.000,36846,1,H0,1,100,92.839
1570475231.346492,212108.000,36864,1,H0,1,100,92.843
1570475231.479233,212212.000,36882,1,H0,1,100,92.839
1570475231.613250,212317.000,36916,1,H0,1,100,92.839
1570475231.749820,212424.000,36935,1,H0,1,100,92.843
1570475231.881284,212527.000,36953,1,H0,1,100,92.831
1570475232.014025,212631.000,36971,1,H0,1,100,92.835
1570475232.146765,212735.000,36989,1,H0,1,100,92.835
1570475232.279506,212839.000,37007,1,H0,1,100,92.820
1570475232.412247,212943.000,37025,1,H0,1,100,92.831
1570475232.546264,213048.000,37043,1,H0,1,100,92.824
1570475232.680281,213153.000,37061,1,H0,1,100,92.827
1570475232.813022,213257.000,37080,1,H0,1,100,92.831
1570475232.944486,213360.000,37098,1,H0,1,100,92.831
1570475233.075951,213463.000,37116,1,H0,1,100,92.827
1570475233.208692,213567.000,37134,1,H0,1,100,92.812
1570475233.341432,213671.000,37152,1,H0,1,100,92.812
1570475233.474173,213775.000,37170,1,H0,1,100,92.824
1570475233.610743,213882.000,37188,1,H0,1,100,92.812
1570475233.744760,213987.000,37207,1,H0,1,100,92.812
1570475233.878777,214092.000,37225,1,H0,1,100,92.812
1570475234.012794,214197.000,37243,1,H0,1,100,92.812
1570475234.146811,214302.000,37261,1,H0,1,100,92.812
1570475234.276999,214404.000,37279,1,H0,1,100,92.816
