EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
inf,41325.000,6317,1,T0,1,100,31.727
inf,41429.143,6335,7,T0,1,100,31.744
inf,41533.286,6335,7,T0,1,100,31.733
inf,41637.429,6335,7,T0,1,100,31.760
inf,41741.571,6335,7,T0,1,100,31.770
inf,41845.714,6335,7,T0,1,100,31.744
inf,41949.857,6335,7,T0,1,100,31.744
inf,42054.000,6335,7,T0,1,100,31.760
inf,42158.583,6354,12,T0,1,100,31.760
inf,42263.167,6354,12,T0,1,100,31.760
inf,42367.750,6354,12,T0,1,100,31.776
inf,42472.333,6354,12,T0,1,100,31.754
inf,42576.917,6354,12,T0,1,100,31.786
inf,42681.500,6354,12,T0,1,100,31.754
inf,42786.083,6354,12,T0,1,100,31.749
inf,42890.667,6354,12,T0,1,100,31.786
inf,42995.250,6354,12,T0,1,100,31.808
inf,43099.833,6354,12,T0,1,100,31.765
inf,43204.417,6354,12,T0,1,100,31.781
inf,43309.000,6354,12,T0,1,100,31.797
inf,43413.214,6374,14,T0,1,100,31.744
inf,43517.429,6374,14,T0,1,100,31.765
inf,43621.643,6374,14,T0,1,100,31.808
inf,43725.857,6374,14,T0,1,100,31.770
inf,43830.071,6374,14,T0,1,100,31.765
inf,43934.286,6374,14,T0,1,100,31.819
inf,44038.500,6374,14,T0,1,100,31.808
inf,44142.714,6374,14,T0,1,100,31.829
inf,44246.929,6374,14,T0,1,100,31.776
inf,44351.143,6374,14,T0,1,100,31.770
inf,44455.357,6374,14,T0,1,100,31.819
inf,44559.571,6374,14,T0,1,100,31.808
inf,44663.786,6374,14,T0,1,100,31.776
inf,44768.000,6374,14,T0,1,100,31.792
