EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
inf,41405.000,6321,13,AY,1,100,-0.679
inf,41405.000,6321,13,AY,1,100,-0.698
inf,41405.000,6321,13,AY,1,100,-0.700
inf,41405.000,6321,13,AY,1,100,-0.691
inf,41405.000,6321,13,AY,1,100,-0.560
inf,41405.000,6321,13,AY,1,100,-0.563
inf,41405.000,6321,13,AY,1,100,-0.572
inf,41405.000,6321,13,AY,1,100,-0.565
inf,41405.000,6321,13,AY,1,100,-0.570
inf,41405.000,6321,13,AY,1,100,-0.548
inf,41405.000,6321,13,AY,1,100,-0.538
inf,41405.000,6321,13,AY,1,100,-0.553
inf,41405.000,6321,13,AY,1,100,-0.574
inf,41417.962,6339,53,AY,1,100,-0.580
inf,41430.925,6339,53,AY,1,100,-0.573
inf,41443.887,6339,53,AY,1,100,-0.576
inf,41456.849,6339,53,AY,1,100,-0.586
inf,41469.811,6339,53,AY,1,100,-0.577
inf,41482.774,6339,53,AY,1,100,-0.555
inf,41495.736,6339,53,AY,1,100,-0.563
inf,41508.698,6339,53,AY,1,100,-0.562
inf,41521.660,6339,53,AY,1,100,-0.556
inf,41534.623,6339,53,AY,1,100,-0.570
inf,41547.585,6339,53,AY,1,100,-0.567
inf,41560.547,6339,53,AY,1,100,-0.569
inf,41573.509,6339,53,AY,1,100,-0.566
inf,41586.472,6339,53,AY,1,100,-0.556
inf,41599.434,6339,53,AY,1,100,-0.545
inf,41612.396,6339,53,AY,1,100,-0.537
inf,41625.358,6339,53,AY,1,100,-0.552
inf,41638.321,6339,53,AY,1,100,-0.561
inf,41651.283,6339,53,AY,1,100,-0.551
inf,41664.245,6339,53,AY,1,100,-0.555
inf,41677.208,6339,53,AY,1,100,-0.553
inf,41690.170,6339,53,AY,1,100,-0.549
inf,41703.132,6339,53,AY,1,100,-0.552
inf,41716.094,6339,53,AY,1,100,-0.564
inf,41729.057,6339,53,AY,1,100,-0.569
inf,41742.019,6339,53,AY,1,100,-0.583
inf,41754.981,6339,53,AY,1,100,-0.581
inf,41767.943,6339,53,AY,1,100,-0.549
inf,41780.906,6339,53,AY,1,100,-0.551
inf,41793.868,6339,53,AY,1,100,-0.572
inf,41806.830,6339,53,AY,1,100,-0.579
inf,41819.792,6339,53,AY,1,100,-0.556
inf,41832.755,6339,53,AY,1,100,-0.535
inf,41845.717,6339,53,AY,1,100,-0.560
inf,41858.679,6339,53,AY,1,100,-0.544
inf,41871.642,6339,53,AY,1,100,-0.513
inf,41884.604,6339,53,AY,1,100,-0.528
inf,41897.566,6339,53,AY,1,100,-0.553
inf,41910.528,6339,53,AY,1,100,-0.537
inf,41923.491,6339,53,AY,1,100,-0.583
inf,41936.453,6339,53,AY,1,100,-0.580
inf,41949.415,6339,53,AY,1,100,-0.548
inf,41962.377,6339,53,AY,1,100,-0.540
inf,41975.340,6339,53,AY,1,100,-0.546
inf,41988.302,6339,53,AY,1,100,-0.564
inf,42001.264,6339,53,AY,1,100,-0.565
inf,42014.226,6339,53,AY,1,100,-0.573
inf,42027.189,6339,53,AY,1,100,-0.539
inf,42040.151,6339,53,AY,1,100,-0.539
inf,42053.113,6339,53,AY,1,100,-0.561
inf,42066.075,6339,53,AY,1,100,-0.583
inf,42079.038,6339,53,AY,1,100,-0.578
inf,42092.000,6339,53,AY,1,100,-0.561
inf,42105.031,6358,64,AY,1,100,-0.555
inf,42118.063,6358,64,AY,1,100,-0.558
inf,42131.094,6358,64,AY,1,100,-0.575
inf,42144.125,6358,64,AY,1,100,-0.571
inf,42157.156,6358,64,AY,1,100,-0.569
inf,42170.188,6358,64,AY,1,100,-0.556
inf,42183.219,6358,64,AY,1,100,-0.565
inf,42196.250,6358,64,AY,1,100,-0.583
inf,42209.281,6358,64,AY,1,100,-0.562
inf,42222.313,6358,64,AY,1,100,-0.562
inf,42235.344,6358,64,AY,1,100,-0.575
inf,42248.375,6358,64,AY,1,100,-0.557
inf,42261.406,6358,64,AY,1,100,-0.554
inf,42274.438,6358,64,AY,1,100,-0.574
inf,42287.469,6358,64,AY,1,100,-0.570
inf,42300.500,6358,64,AY,1,100,-0.560
inf,42313.531,6358,64,AY,1,100,-0.591
inf,42326.563,6358,64,AY,1,100,-0.568
inf,42339.594,6358,64,AY,1,100,-0.559
inf,42352.625,6358,64,AY,1,100,-0.576
inf,42365.656,6358,64,AY,1,100,-0.554
inf,42378.688,6358,64,AY,1,100,-0.551
inf,42391.719,6358,64,AY,1,100,-0.561
inf,42404.750,6358,64,AY,1,100,-0.561
inf,42417.781,6358,64,AY,1,100,-0.593
inf,42430.813,6358,64,AY,1,100,-0.598
inf,42443.844,6358,64,AY,1,100,-0.592
inf,42456.875,6358,64,AY,1,100,-0.563
inf,42469.906,6358,64,AY,1,100,-0.581
inf,42482.938,6358,64,AY,1,100,-0.576
inf,42495.969,6358,64,AY,1,100,-0.560
inf,42509.000,6358,64,AY,1,100,-0.574
inf,42522.031,6358,64,AY,1,100,-0.576
inf,42535.063,6358,64,AY,1,100,-0.571
inf,42548.094,6358,64,AY,1,100,-0.578
inf,42561.125,6358,64,AY,1,100,-0.574
inf,42574.156,6358,64,AY,1,100,-0.577
inf,42587.188,6358,64,AY,1,100,-0.573
inf,42600.219,6358,64,AY,1,100,-0.558
inf,42613.250,6358,64,AY,1,100,-0.582
inf,42626.281,6358,64,AY,1,100,-0.566
inf,42639.313,6358,64,AY,1,100,-0.562
inf,42652.344,6358,64,AY,1,100,-0.591
inf,42665.375,6358,64,AY,1,100,-0.587
inf,42678.406,6358,64,AY,1,100,-0.558
inf,42691.438,6358,64,AY,1,100,-0.575
inf,42704.469,6358,64,AY,1,100,-0.573
inf,42717.500,6358,64,AY,1,100,-0.569
inf,42730.531,6358,64,AY,1,100,-0.593
inf,42743.563,6358,64,AY,1,100,-0.573
inf,42756.594,6358,64,AY,1,100,-0.557
inf,42769.625,6358,64,AY,1,100,-0.588
inf,42782.656,6358,64,AY,1,100,-0.574
inf,42795.688,6358,64,AY,1,100,-0.575
inf,42808.719,6358,64,AY,1,100,-0.556
inf,42821.750,6358,64,AY,1,100,-0.551
inf,42834.781,6358,64,AY,1,100,-0.568
inf,42847.813,6358,64,AY,1,100,-0.560
inf,42860.844,6358,64,AY,1,100,-0.563
inf,42873.875,6358,64,AY,1,100,-0.564
inf,42886.906,6358,64,AY,1,100,-0.571
inf,42899.938,6358,64,AY,1,100,-0.575
inf,42912.969,6358,64,AY,1,100,-0.584
inf,42926.000,6358,64,AY,1,100,-0.594
inf,42946.047,6378,64,AY,1,100,-0.588
inf,42966.094,6378,64,AY,1,100,-0.591
inf,42986.141,6378,64,AY,1,100,-0.596
inf,43006.188,6378,64,AY,1,100,-0.602
inf,43026.234,6378,64,AY,1,100,-0.567
inf,43046.281,6378,64,AY,1,100,-0.579
inf,43066.328,6378,64,AY,1,100,-0.583
inf,43086.375,6378,64,AY,1,100,-0.572
inf,43106.422,6378,64,AY,1,100,-0.570
inf,43126.469,6378,64,AY,1,100,-0.592
inf,43146.516,6378,64,AY,1,100,-0.595
inf,43166.563,6378,64,AY,1,100,-0.596
inf,43186.609,6378,64,AY,1,100,-0.594
inf,43206.656,6378,64,AY,1,100,-0.593
inf,43226.703,6378,64,AY,1,100,-0.590
inf,43246.750,6378,64,AY,1,100,-0.584
inf,43266.797,6378,64,AY,1,100,-0.583
inf,43286.844,6378,64,AY,1,100,-0.602
inf,43306.891,6378,64,AY,1,100,-0.600
inf,43326.938,6378,64,AY,1,100,-0.594
inf,43346.984,6378,64,AY,1,100,-0.583
inf,43367.031,6378,64,AY,1,100,-0.587
inf,43387.078,6378,64,AY,1,100,-0.586
inf,43407.125,6378,64,AY,1,100,-0.591
inf,43427.172,6378,64,AY,1,100,-0.610
inf,43447.219,6378,64,AY,1,100,-0.613
inf,43467.266,6378,64,AY,1,100,-0.589
inf,43487.313,6378,64,AY,1,100,-0.584
inf,43507.359,6378,64,AY,1,100,-0.588
inf,43527.406,6378,64,AY,1,100,-0.597
inf,43547.453,6378,64,AY,1,100,-0.581
inf,43567.500,6378,64,AY,1,100,-0.577
inf,43587.547,6378,64,AY,1,100,-0.597
inf,43607.594,6378,64,AY,1,100,-0.610
inf,43627.641,6378,64,AY,1,100,-0.598
inf,43647.688,6378,64,AY,1,100,-0.581
inf,43667.734,6378,64,AY,1,100,-0.588
inf,43687.781,6378,64,AY,1,100,-0.600
inf,43707.828,6378,64,AY,1,100,-0.623
inf,43727.875,6378,64,AY,1,100,-0.598
inf,43747.922,6378,64,AY,1,100,-0.583
inf,43767.969,6378,64,AY,1,100,-0.590
inf,43788.016,6378,64,AY,1,100,-0.583
inf,43808.063,6378,64,AY,1,100,-0.594
inf,43828.109,6378,64,AY,1,100,-0.595
inf,43848.156,6378,64,AY,1,100,-0.598
