EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1570475223.916838,206287.000,35833,12,AY,1,100,-0.896
1570475223.916838,206287.000,35833,12,AY,1,100,-0.903
1570475223.916838,206287.000,35833,12,AY,1,100,-0.888
1570475223.916838,206287.000,35833,12,AY,1,100,-0.872
1570475223.916838,206287.000,35833,12,AY,1,100,-0.934
1570475223.916838,206287.000,35833,12,AY,1,100,-0.946
1570475223.916838,206287.000,35833,12,AY,1,100,-0.922
1570475223.916838,206287.000,35833,12,AY,1,100,-0.912
1570475223.916838,206287.000,35833,12,AY,1,100,-0.891
1570475223.916838,206287.000,35833,12,AY,1,100,-0.948
1570475223.916838,206287.000,35833,12,AY,1,100,-0.924
1570475223.916838,206287.000,35833,12,AY,1,100,-0.879
1570475223.933272,206299.875,35850,8,AY,1,100,-0.854
1570475223.949705,206312.750,35850,8,AY,1,100,-0.933
1570475223.966138,206325.625,35850,8,AY,1,100,-0.917
1570475223.982571,206338.500,35850,8,AY,1,100,-0.875
1570475223.999004,206351.375,35850,8,AY,1,100,-0.822
1570475224.015437,206364.250,35850,8,AY,1,100,-0.888
1570475224.031870,206377.125,35850,8,AY,1,100,-0.968
1570475224.048303,206390.000,35850,8,AY,1,100,-0.969
1570475224.065078,206403.143,35868,7,AY,1,100,-0.865
1570475224.081853,206416.286,35868,7,AY,1,100,-0.855
1570475224.098628,206429.429,35868,7,AY,1,100,-0.919
1570475224.115403,206442.571,35868,7,AY,1,100,-0.981
1570475224.132178,206455.714,35868,7,AY,1,100,-0.940
1570475224.148952,206468.857,35868,7,AY,1,100,-0.889
1570475224.165727,206482.000,35868,7,AY,1,100,-0.862
1570475224.182480,206495.125,35886,8,AY,1,100,-0.836
1570475224.199232,206508.250,35886,8,AY,1,100,-0.823
1570475224.215984,206521.375,35886,8,AY,1,100,-0.731
1570475224.232736,206534.500,35886,8,AY,1,100,-0.733
1570475224.249488,206547.625,35886,8,AY,1,100,-0.735
1570475224.266240,206560.750,35886,8,AY,1,100,-0.727
1570475224.282992,206573.875,35886,8,AY,1,100,-0.740
1570475224.299745,206587.000,35886,8,AY,1,100,-0.763
1570475224.316656,206600.250,35904,8,AY,1,100,-0.873
1570475224.333568,206613.500,35904,8,AY,1,100,-1.143
1570475224.350480,206626.750,35904,8,AY,1,100,-1.225
1570475224.367391,206640.000,35904,8,AY,1,100,-1.163
1570475224.384303,206653.250,35904,8,AY,1,100,-0.932
1570475224.401215,206666.500,35904,8,AY,1,100,-0.841
1570475224.418126,206679.750,35904,8,AY,1,100,-0.789
1570475224.435038,206693.000,35904,8,AY,1,100,-0.801
1570475224.451631,206706.000,35922,8,AY,1,100,-0.855
1570475224.468223,206719.000,35922,8,AY,1,100,-0.873
1570475224.484816,206732.000,35922,8,AY,1,100,-0.867
1570475224.501408,206745.000,35922,8,AY,1,100,-0.885
1570475224.518001,206758.000,35922,8,AY,1,100,-0.987
1570475224.534594,206771.000,35922,8,AY,1,100,-0.969
1570475224.551186,206784.000,35922,8,AY,1,100,-0.915
1570475224.567779,206797.000,35922,8,AY,1,100,-0.887
1570475224.584371,206810.000,35941,7,AY,1,100,-0.855
1570475224.600964,206823.000,35941,7,AY,1,100,-0.861
1570475224.617557,206836.000,35941,7,AY,1,100,-0.925
1570475224.634149,206849.000,35941,7,AY,1,100,-0.889
1570475224.650742,206862.000,35941,7,AY,1,100,-0.871
1570475224.667334,206875.000,35941,7,AY,1,100,-0.893
1570475224.683927,206888.000,35941,7,AY,1,100,-0.884
1570475224.700679,206901.125,35959,8,AY,1,100,-0.857
1570475224.717431,206914.250,35959,8,AY,1,100,-0.877
1570475224.734183,206927.375,35959,8,AY,1,100,-0.937
1570475224.750936,206940.500,35959,8,AY,1,100,-0.943
1570475224.767688,206953.625,35959,8,AY,1,100,-0.873
1570475224.784440,206966.750,35959,8,AY,1,100,-0.870
1570475224.801192,206979.875,35959,8,AY,1,100,-0.892
1570475224.817944,206993.000,35959,8,AY,1,100,-0.913
1570475224.834696,207006.125,35975,8,AY,1,100,-0.917
1570475224.851448,207019.250,35975,8,AY,1,100,-0.898
1570475224.868201,207032.375,35975,8,AY,1,100,-0.868
1570475224.884953,207045.500,35975,8,AY,1,100,-0.868
1570475224.901705,207058.625,35975,8,AY,1,100,-0.926
1570475224.918457,207071.750,35975,8,AY,1,100,-0.872
1570475224.935209,207084.875,35975,8,AY,1,100,-0.847
1570475224.951961,207098.000,35975,8,AY,1,100,-0.903
1570475224.968554,207111.000,35993,7,AY,1,100,-0.935
1570475224.985146,207124.000,35993,7,AY,1,100,-0.910
1570475225.001739,207137.000,35993,7,AY,1,100,-0.851
1570475225.018332,207150.000,35993,7,AY,1,100,-0.843
1570475225.034924,207163.000,35993,7,AY,1,100,-0.853
1570475225.051517,207176.000,35993,7,AY,1,100,-0.898
1570475225.068109,207189.000,35993,7,AY,1,100,-0.902
1570475225.084702,207202.000,36011,8,AY,1,100,-0.874
1570475225.101295,207215.000,36011,8,AY,1,100,-0.871
1570475225.117887,207228.000,36011,8,AY,1,100,-0.862
1570475225.134480,207241.000,36011,8,AY,1,100,-0.871
1570475225.151072,207254.000,36011,8,AY,1,100,-0.863
1570475225.167665,207267.000,36011,8,AY,1,100,-0.869
1570475225.184258,207280.000,36011,8,AY,1,100,-0.895
1570475225.200850,207293.000,36011,8,AY,1,100,-0.948
1570475225.217762,207306.250,36029,8,AY,1,100,-0.900
1570475225.234674,207319.500,36029,8,AY,1,100,-0.857
1570475225.251585,207332.750,36029,8,AY,1,100,-0.870
1570475225.268497,207346.000,36029,8,AY,1,100,-0.888
1570475225.285408,207359.250,36029,8,AY,1,100,-0.923
1570475225.302320,207372.500,36029,8,AY,1,100,-0.899
1570475225.319232,207385.750,36029,8,AY,1,100,-0.877
1570475225.336143,207399.000,36029,8,AY,1,100,-0.854
1570475225.353101,207412.286,36047,7,AY,1,100,-0.920
1570475225.370058,207425.571,36047,7,AY,1,100,-0.930
1570475225.387015,207438.857,36047,7,AY,1,100,-0.875
1570475225.403973,207452.143,36047,7,AY,1,100,-0.859
1570475225.420930,207465.429,36047,7,AY,1,100,-0.901
1570475225.437887,207478.714,36047,7,AY,1,100,-0.890
1570475225.454844,207492.000,36047,7,AY,1,100,-0.885
1570475225.471437,207505.000,36065,8,AY,1,100,-0.887
1570475225.488029,207518.000,36065,8,AY,1,100,-0.899
1570475225.504622,207531.000,36065,8,AY,1,100,-0.911
1570475225.521215,207544.000,36065,8,AY,1,100,-0.905
1570475225.537807,207557.000,36065,8,AY,1,100,-0.897
1570475225.554400,207570.000,36065,8,AY,1,100,-0.884
1570475225.570992,207583.000,36065,8,AY,1,100,-0.872
1570475225.587585,207596.000,36065,8,AY,1,100,-0.883
1570475225.604018,207608.875,36084,8,AY,1,100,-0.882
1570475225.620451,207621.750,36084,8,AY,1,100,-0.915
1570475225.636884,207634.625,36084,8,AY,1,100,-0.903
1570475225.653317,207647.500,36084,8,AY,1,100,-0.903
1570475225.669750,207660.375,36084,8,AY,1,100,-0.878
1570475225.686183,207673.250,36084,8,AY,1,100,-0.856
1570475225.702616,207686.125,36084,8,AY,1,100,-0.853
1570475225.719049,207699.000,36084,8,AY,1,100,-0.898
1570475225.735483,207711.875,36102,8,AY,1,100,-0.920
1570475225.751916,207724.750,36102,8,AY,1,100,-0.950
1570475225.768349,207737.625,36102,8,AY,1,100,-0.899
1570475225.784782,207750.500,36102,8,AY,1,100,-0.878
1570475225.801215,207763.375,36102,8,AY,1,100,-0.862
1570475225.817648,207776.250,36102,8,AY,1,100,-0.854
1570475225.834081,207789.125,36102,8,AY,1,100,-0.884
1570475225.850514,207802.000,36102,8,AY,1,100,-0.903
1570475225.867106,207815.000,36120,8,AY,1,100,-0.929
1570475225.883699,207828.000,36120,8,AY,1,100,-0.954
1570475225.900292,207841.000,36120,8,AY,1,100,-0.891
1570475225.916884,207854.000,36120,8,AY,1,100,-0.854
