EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
inf,41325.000,6319,1,H0,1,100,92.465
inf,41429.143,6337,7,H0,1,100,92.457
inf,41533.286,6337,7,H0,1,100,92.457
inf,41637.429,6337,7,H0,1,100,92.461
inf,41741.571,6337,7,H0,1,100,92.461
inf,41845.714,6337,7,H0,1,100,92.457
inf,41949.857,6337,7,H0,1,100,92.454
inf,42054.000,6337,7,H0,1,100,92.454
inf,42158.583,6356,12,H0,1,100,92.457
inf,42263.167,6356,12,H0,1,100,92.454
inf,42367.750,6356,12,H0,1,100,92.457
inf,42472.333,6356,12,H0,1,100,92.454
inf,42576.917,6356,12,H0,1,100,92.461
inf,42681.500,6356,12,H0,1,100,92.454
inf,42786.083,6356,12,H0,1,100,92.454
inf,42890.667,6356,12,H0,1,100,92.461
inf,42995.250,6356,12,H0,1,100,92.465
inf,43099.833,6356,12,H0,1,100,92.457
inf,43204.417,6356,12,H0,1,100,92.457
inf,43309.000,6356,12,H0,1,100,92.457
inf,43413.214,6376,14,H0,1,100,92.454
inf,43517.429,6376,14,H0,1,100,92.457
inf,43621.643,6376,14,H0,1,100,92.465
inf,43725.857,6376,14,H0,1,100,92.454
inf,43830.071,6376,14,H0,1,100,92.457
inf,43934.286,6376,14,H0,1,100,92.469
inf,44038.500,6376,14,H0,1,100,92.465
inf,44142.714,6376,14,H0,1,100,92.465
inf,44246.929,6376,14,H0,1,100,92.457
inf,44351.143,6376,14,H0,1,100,92.457
inf,44455.357,6376,14,H0,1,100,92.465
inf,44559.571,6376,14,H0,1,100,92.461
inf,44663.786,6376,14,H0,1,100,92.450
inf,44768.000,6376,14,H0,1,100,92.457
