EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
inf,41352.000,6318,2,TH,1,100,16072
inf,41352.000,6318,2,TH,1,100,16144
inf,41456.000,6336,7,TH,1,100,16208
inf,41560.000,6336,7,TH,1,100,16266
inf,41664.000,6336,7,TH,1,100,16278
inf,41768.000,6336,7,TH,1,100,16284
inf,41872.000,6336,7,TH,1,100,16284
inf,41976.000,6336,7,TH,1,100,16300
inf,42080.000,6336,7,TH,1,100,16296
inf,42184.500,6355,12,TH,1,100,16230
inf,42289.000,6355,12,TH,1,100,16234
inf,42393.500,6355,12,TH,1,100,16266
inf,42498.000,6355,12,TH,1,100,16318
inf,42602.500,6355,12,TH,1,100,16300
inf,42707.000,6355,12,TH,1,100,16332
inf,42811.500,6355,12,TH,1,100,16318
inf,42916.000,6355,12,TH,1,100,16384
inf,43020.500,6355,12,TH,1,100,16336
inf,43125.000,6355,12,TH,1,100,16318
inf,43229.500,6355,12,TH,1,100,16334
inf,43334.000,6355,12,TH,1,100,16294
inf,43438.286,6375,14,TH,1,100,16278
inf,43542.571,6375,14,TH,1,100,16294
inf,43646.857,6375,14,TH,1,100,16292
inf,43751.143,6375,14,TH,1,100,16358
inf,43855.429,6375,14,TH,1,100,16368
inf,43959.714,6375,14,TH,1,100,16356
inf,44064.000,6375,14,TH,1,100,16384
inf,44168.286,6375,14,TH,1,100,16350
inf,44272.571,6375,14,TH,1,100,16376
inf,44376.857,6375,14,TH,1,100,16332
inf,44481.143,6375,14,TH,1,100,16332
inf,44585.429,6375,14,TH,1,100,16366
inf,44689.714,6375,14,TH,1,100,16324
inf,44794.000,6375,14,TH,1,100,16320
