EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1570475223.865784,206247.000,35826,4,PI,1,100,163090
1570475223.865784,206247.000,35826,4,PI,1,100,163069
1570475223.865784,206247.000,35826,4,PI,1,100,163497
1570475223.865784,206247.000,35826,4,PI,1,100,163714
1570475223.907266,206279.500,35844,4,PI,1,100,163840
1570475223.948747,206312.000,35844,4,PI,1,100,164048
1570475223.990229,206344.500,35844,4,PI,1,100,164167
1570475224.031710,206377.000,35844,4,PI,1,100,164323
1570475224.071277,206408.000,35861,3,PI,1,100,164440
1570475224.110844,206439.000,35861,3,PI,1,100,164568
1570475224.150411,206470.000,35861,3,PI,1,100,164677
1570475224.189127,206500.333,35879,3,PI,1,100,164821
1570475224.227843,206530.667,35879,3,PI,1,100,164997
1570475224.266559,206561.000,35879,3,PI,1,100,165174
1570475224.306126,206592.000,35897,3,PI,1,100,164995
1570475224.345693,206623.000,35897,3,PI,1,100,164599
1570475224.385260,206654.000,35897,3,PI,1,100,164350
1570475224.427380,206687.000,35915,4,PI,1,100,164404
1570475224.469500,206720.000,35915,4,PI,1,100,164232
1570475224.511619,206753.000,35915,4,PI,1,100,164120
1570475224.553739,206786.000,35915,4,PI,1,100,164159
1570475224.591604,206815.667,35934,3,PI,1,100,164230
1570475224.629469,206845.333,35934,3,PI,1,100,164245
1570475224.667334,206875.000,35934,3,PI,1,100,164301
1570475224.706476,206905.667,35952,3,PI,1,100,164385
1570475224.745617,206936.333,35952,3,PI,1,100,164573
1570475224.784759,206967.000,35952,3,PI,1,100,164770
1570475224.829006,207001.667,35970,3,PI,1,100,164948
1570475224.873253,207036.333,35970,3,PI,1,100,165127
1570475224.917500,207071.000,35970,3,PI,1,100,165262
1570475224.955152,207100.500,35986,4,PI,1,100,165415
1570475224.992805,207130.000,35986,4,PI,1,100,165542
1570475225.030457,207159.500,35986,4,PI,1,100,165735
1570475225.068109,207189.000,35986,4,PI,1,100,165896
1570475225.107251,207219.667,36004,3,PI,1,100,166081
1570475225.146392,207250.333,36004,3,PI,1,100,166164
1570475225.185534,207281.000,36004,3,PI,1,100,165895
