EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1570475223.916838,206287.000,35827,5,PR,1,100,169040
1570475223.916838,206287.000,35827,5,PR,1,100,169102
1570475223.916838,206287.000,35827,5,PR,1,100,169269
1570475223.916838,206287.000,35827,5,PR,1,100,169349
1570475223.916838,206287.000,35827,5,PR,1,100,169431
1570475223.955129,206317.000,35845,3,PR,1,100,169501
1570475223.993420,206347.000,35845,3,PR,1,100,169547
1570475224.031710,206377.000,35845,3,PR,1,100,169622
1570475224.071277,206408.000,35862,3,PR,1,100,169655
1570475224.110844,206439.000,35862,3,PR,1,100,169749
1570475224.150411,206470.000,35862,3,PR,1,100,169758
1570475224.189127,206500.333,35880,3,PR,1,100,169852
1570475224.227843,206530.667,35880,3,PR,1,100,169909
1570475224.266559,206561.000,35880,3,PR,1,100,170001
1570475224.306126,206592.000,35898,3,PR,1,100,169921
1570475224.345693,206623.000,35898,3,PR,1,100,169710
1570475224.385260,206654.000,35898,3,PR,1,100,169661
1570475224.427380,206687.000,35916,4,PR,1,100,169683
1570475224.469500,206720.000,35916,4,PR,1,100,169570
1570475224.511619,206753.000,35916,4,PR,1,100,169529
1570475224.553739,206786.000,35916,4,PR,1,100,169531
1570475224.591604,206815.667,35935,3,PR,1,100,169606
1570475224.629469,206845.333,35935,3,PR,1,100,169579
1570475224.667334,206875.000,35935,3,PR,1,100,169624
1570475224.706476,206905.667,35953,3,PR,1,100,169668
1570475224.745617,206936.333,35953,3,PR,1,100,169752
1570475224.784759,206967.000,35953,3,PR,1,100,169849
1570475224.829006,207001.667,35971,3,PR,1,100,169919
1570475224.873253,207036.333,35971,3,PR,1,100,170026
1570475224.917500,207071.000,35971,3,PR,1,100,170065
1570475224.955152,207100.500,35987,4,PR,1,100,170140
1570475224.992805,207130.000,35987,4,PR,1,100,170193
1570475225.030457,207159.500,35987,4,PR,1,100,170272
1570475225.068109,207189.000,35987,4,PR,1,100,170342
1570475225.107251,207219.667,36005,3,PR,1,100,170436
1570475225.146392,207250.333,36005,3,PR,1,100,170481
1570475225.185534,207281.000,36005,3,PR,1,100,170346
1570475225.230632,207316.333,36023,3,PR,1,100,170205
1570475225.275729,207351.667,36023,3,PR,1,100,170223
1570475225.320827,207387.000,36023,3,PR,1,100,170207
1570475225.359543,207417.333,36041,3,PR,1,100,170231
1570475225.398259,207447.667,36041,3,PR,1,100,170232
1570475225.436975,207478.000,36041,3,PR,1,100,170243
1570475225.474628,207507.500,36059,4,PR,1,100,170246
1570475225.512280,207537.000,36059,4,PR,1,100,170300
1570475225.549933,207566.500,36059,4,PR,1,100,170362
1570475225.587585,207596.000,36059,4,PR,1,100,170421
1570475225.628428,207628.000,36078,2,PR,1,100,170455
1570475225.669272,207660.000,36078,2,PR,1,100,170531
1570475225.710434,207692.250,36096,4,PR,1,100,170596
1570475225.751596,207724.500,36096,4,PR,1,100,170680
1570475225.792759,207756.750,36096,4,PR,1,100,170758
1570475225.833921,207789.000,36096,4,PR,1,100,170802
1570475225.872638,207819.333,36114,3,PR,1,100,170837
1570475225.911353,207849.667,36114,3,PR,1,100,170923
1570475225.950069,207880.000,36114,3,PR,1,100,171032
1570475225.988360,207910.000,36132,3,PR,1,100,171058
1570475226.026651,207940.000,36132,3,PR,1,100,170958
1570475226.064941,207970.000,36132,3,PR,1,100,170813
1570475226.106423,208002.500,36150,4,PR,1,100,170777
1570475226.147904,208035.000,36150,4,PR,1,100,170812
1570475226.189386,208067.500,36150,4,PR,1,100,170758
1570475226.230867,208100.000,36150,4,PR,1,100,170739
1570475226.270009,208130.667,36168,3,PR,1,100,170767
1570475226.309150,208161.333,36168,3,PR,1,100,170795
1570475226.348292,208192.000,36168,3,PR,1,100,170837
1570475226.387008,208222.333,36186,3,PR,1,100,170833
1570475226.425724,208252.667,36186,3,PR,1,100,170880
1570475226.464440,208283.000,36186,3,PR,1,100,170916
1570475226.503156,208313.333,36204,3,PR,1,100,170979
1570475226.541872,208343.667,36204,3,PR,1,100,171061
1570475226.580588,208374.000,36204,3,PR,1,100,171078
1570475226.622070,208406.500,36223,4,PR,1,100,171156
1570475226.663551,208439.000,36223,4,PR,1,100,171205
1570475226.705033,208471.500,36223,4,PR,1,100,171264
1570475226.746514,208504.000,36223,4,PR,1,100,171389
1570475226.785230,208534.333,36241,3,PR,1,100,171393
1570475226.823946,208564.667,36241,3,PR,1,100,171478
1570475226.862662,208595.000,36241,3,PR,1,100,171529
1570475226.901378,208625.333,36259,3,PR,1,100,171474
1570475226.940094,208655.667,36259,3,PR,1,100,171338
1570475226.978810,208686.000,36259,3,PR,1,100,171221
1570475227.023483,208721.000,36277,3,PR,1,100,171216
1570475227.068155,208756.000,36277,3,PR,1,100,171160
1570475227.112828,208791.000,36277,3,PR,1,100,171151
1570475227.150161,208820.250,36295,4,PR,1,100,171127
1570475227.187494,208849.500,36295,4,PR,1,100,171122
1570475227.224828,208878.750,36295,4,PR,1,100,171184
1570475227.262161,208908.000,36295,4,PR,1,100,171151
1570475227.301728,208939.000,36313,3,PR,1,100,171177
1570475227.341295,208970.000,36313,3,PR,1,100,171207
1570475227.380862,209001.000,36313,3,PR,1,100,171214
1570475227.425960,209036.333,36331,3,PR,1,100,171268
1570475227.471057,209071.667,36331,3,PR,1,100,171285
1570475227.516155,209107.000,36331,3,PR,1,100,171327
1570475227.554871,209137.333,36349,3,PR,1,100,171375
1570475227.593587,209167.667,36349,3,PR,1,100,171411
1570475227.632303,209198.000,36349,3,PR,1,100,171492
1570475227.671870,209229.000,36368,3,PR,1,100,171494
1570475227.711437,209260.000,36368,3,PR,1,100,171561
1570475227.751004,209291.000,36368,3,PR,1,100,171625
1570475227.788869,209320.667,36386,3,PR,1,100,171657
1570475227.826735,209350.333,36386,3,PR,1,100,171690
1570475227.864600,209380.000,36386,3,PR,1,100,171540
1570475227.906081,209412.500,36403,4,PR,1,100,171404
1570475227.947563,209445.000,36403,4,PR,1,100,171322
1570475227.989044,209477.500,36403,4,PR,1,100,171283
1570475228.030526,209510.000,36403,4,PR,1,100,171231
1570475228.070093,209541.000,36421,3,PR,1,100,171177
1570475228.109659,209572.000,36421,3,PR,1,100,171206
1570475228.149226,209603.000,36421,3,PR,1,100,171196
1570475228.187943,209633.333,36439,3,PR,1,100,171208
1570475228.226659,209663.667,36439,3,PR,1,100,171211
1570475228.265375,209694.000,36439,3,PR,1,100,171208
1570475228.310047,209729.000,36457,3,PR,1,100,171268
1570475228.354719,209764.000,36457,3,PR,1,100,171311
1570475228.399392,209799.000,36457,3,PR,1,100,171374
1570475228.437682,209829.000,36475,4,PR,1,100,171400
1570475228.475973,209859.000,36475,4,PR,1,100,171393
1570475228.514264,209889.000,36475,4,PR,1,100,171480
1570475228.552554,209919.000,36475,4,PR,1,100,171498
1570475228.591270,209949.333,36493,3,PR,1,100,171562
1570475228.629986,209979.667,36493,3,PR,1,100,171599
1570475228.668702,210010.000,36493,3,PR,1,100,171613
1570475228.712949,210044.667,36512,3,PR,1,100,171652
1570475228.757196,210079.333,36512,3,PR,1,100,171753
1570475228.801443,210114.000,36512,3,PR,1,100,171644
1570475228.840159,210144.333,36528,3,PR,1,100,171376
1570475228.878875,210174.667,36528,3,PR,1,100,170801
1570475228.917591,210205.000,36528,3,PR,1,100,170506
1570475228.954925,210234.250,36546,4,PR,1,100,170234
1570475228.992258,210263.500,36546,4,PR,1,100,170151
