EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 8
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 7
1570475223.964064,206324.000,35840,14,MZ,1,100, 6
1570475223.964064,206324.000,35840,14,MZ,1,100, 6
1570475223.980869,206337.167,35857,6,MZ,1,100, 6
1570475223.997674,206350.333,35857,6,MZ,1,100, 6
1570475224.014480,206363.500,35857,6,MZ,1,100, 3
1570475224.031285,206376.667,35857,6,MZ,1,100, 3
1570475224.048090,206389.833,35857,6,MZ,1,100, 3
1570475224.064895,206403.000,35857,6,MZ,1,100, 5
1570475224.081648,206416.125,35875,8,MZ,1,100, 5
1570475224.098400,206429.250,35875,8,MZ,1,100, 3
1570475224.115152,206442.375,35875,8,MZ,1,100, 3
1570475224.131904,206455.500,35875,8,MZ,1,100, 3
1570475224.148656,206468.625,35875,8,MZ,1,100, 3
1570475224.165408,206481.750,35875,8,MZ,1,100, 3
1570475224.182160,206494.875,35875,8,MZ,1,100, 4
1570475224.198913,206508.000,35875,8,MZ,1,100, 4
1570475224.215824,206521.250,35893,8,MZ,1,100, 3
1570475224.232736,206534.500,35893,8,MZ,1,100, 3
1570475224.249648,206547.750,35893,8,MZ,1,100, 3
1570475224.266559,206561.000,35893,8,MZ,1,100, 4
1570475224.283471,206574.250,35893,8,MZ,1,100, 4
1570475224.300383,206587.500,35893,8,MZ,1,100, 6
1570475224.317294,206600.750,35893,8,MZ,1,100, 6
1570475224.334206,206614.000,35893,8,MZ,1,100, 6
1570475224.350981,206627.143,35911,7,MZ,1,100, 5
1570475224.367756,206640.286,35911,7,MZ,1,100, 5
1570475224.384531,206653.429,35911,7,MZ,1,100, 3
1570475224.401306,206666.571,35911,7,MZ,1,100, 3
1570475224.418081,206679.714,35911,7,MZ,1,100, 3
1570475224.434856,206692.857,35911,7,MZ,1,100, 4
1570475224.451631,206706.000,35911,7,MZ,1,100, 4
1570475224.468383,206719.125,35929,8,MZ,1,100, 4
1570475224.485135,206732.250,35929,8,MZ,1,100, 4
1570475224.501887,206745.375,35929,8,MZ,1,100, 4
1570475224.518639,206758.500,35929,8,MZ,1,100, 4
1570475224.535391,206771.625,35929,8,MZ,1,100, 4
1570475224.552143,206784.750,35929,8,MZ,1,100, 2
1570475224.568896,206797.875,35929,8,MZ,1,100, 2
1570475224.585648,206811.000,35929,8,MZ,1,100, 1
1570475224.602240,206824.000,35948,8,MZ,1,100, 1
1570475224.618833,206837.000,35948,8,MZ,1,100, 1
1570475224.635426,206850.000,35948,8,MZ,1,100, 0
1570475224.652018,206863.000,35948,8,MZ,1,100, 0
1570475224.668611,206876.000,35948,8,MZ,1,100,-1
1570475224.685203,206889.000,35948,8,MZ,1,100,-1
1570475224.701796,206902.000,35948,8,MZ,1,100,-1
1570475224.718389,206915.000,35948,8,MZ,1,100,-0
1570475224.734799,206927.857,35966,7,MZ,1,100,-0
