EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
inf,41405.000,6322,12,AZ,1,100,-0.667
inf,41405.000,6322,12,AZ,1,100,-0.662
inf,41405.000,6322,12,AZ,1,100,-0.653
inf,41405.000,6322,12,AZ,1,100,-0.769
inf,41405.000,6322,12,AZ,1,100,-0.754
inf,41405.000,6322,12,AZ,1,100,-0.764
inf,41405.000,6322,12,AZ,1,100,-0.766
inf,41405.000,6322,12,AZ,1,100,-0.774
inf,41405.000,6322,12,AZ,1,100,-0.776
inf,41405.000,6322,12,AZ,1,100,-0.785
inf,41405.000,6322,12,AZ,1,100,-0.784
inf,41405.000,6322,12,AZ,1,100,-0.769
inf,41417.982,6340,55,AZ,1,100,-0.766
inf,41430.964,6340,55,AZ,1,100,-0.751
inf,41443.945,6340,55,AZ,1,100,-0.753
inf,41456.927,6340,55,AZ,1,100,-0.760
inf,41469.909,6340,55,AZ,1,100,-0.762
inf,41482.891,6340,55,AZ,1,100,-0.763
inf,41495.873,6340,55,AZ,1,100,-0.774
inf,41508.855,6340,55,AZ,1,100,-0.762
inf,41521.836,6340,55,AZ,1,100,-0.762
inf,41534.818,6340,55,AZ,1,100,-0.770
inf,41547.800,6340,55,AZ,1,100,-0.764
inf,41560.782,6340,55,AZ,1,100,-0.765
inf,41573.764,6340,55,AZ,1,100,-0.779
inf,41586.745,6340,55,AZ,1,100,-0.785
inf,41599.727,6340,55,AZ,1,100,-0.781
inf,41612.709,6340,55,AZ,1,100,-0.784
inf,41625.691,6340,55,AZ,1,100,-0.792
inf,41638.673,6340,55,AZ,1,100,-0.789
inf,41651.655,6340,55,AZ,1,100,-0.767
inf,41664.636,6340,55,AZ,1,100,-0.771
inf,41677.618,6340,55,AZ,1,100,-0.783
inf,41690.600,6340,55,AZ,1,100,-0.784
inf,41703.582,6340,55,AZ,1,100,-0.784
inf,41716.564,6340,55,AZ,1,100,-0.779
inf,41729.545,6340,55,AZ,1,100,-0.766
inf,41742.527,6340,55,AZ,1,100,-0.773
inf,41755.509,6340,55,AZ,1,100,-0.788
inf,41768.491,6340,55,AZ,1,100,-0.778
inf,41781.473,6340,55,AZ,1,100,-0.755
inf,41794.455,6340,55,AZ,1,100,-0.750
inf,41807.436,6340,55,AZ,1,100,-0.785
inf,41820.418,6340,55,AZ,1,100,-0.777
inf,41833.400,6340,55,AZ,1,100,-0.782
inf,41846.382,6340,55,AZ,1,100,-0.793
inf,41859.364,6340,55,AZ,1,100,-0.801
inf,41872.345,6340,55,AZ,1,100,-0.789
inf,41885.327,6340,55,AZ,1,100,-0.785
inf,41898.309,6340,55,AZ,1,100,-0.776
inf,41911.291,6340,55,AZ,1,100,-0.753
inf,41924.273,6340,55,AZ,1,100,-0.770
inf,41937.255,6340,55,AZ,1,100,-0.779
inf,41950.236,6340,55,AZ,1,100,-0.777
inf,41963.218,6340,55,AZ,1,100,-0.761
inf,41976.200,6340,55,AZ,1,100,-0.751
inf,41989.182,6340,55,AZ,1,100,-0.781
inf,42002.164,6340,55,AZ,1,100,-0.785
inf,42015.145,6340,55,AZ,1,100,-0.787
inf,42028.127,6340,55,AZ,1,100,-0.755
inf,42041.109,6340,55,AZ,1,100,-0.747
inf,42054.091,6340,55,AZ,1,100,-0.761
inf,42067.073,6340,55,AZ,1,100,-0.792
inf,42080.055,6340,55,AZ,1,100,-0.797
inf,42093.036,6340,55,AZ,1,100,-0.761
inf,42106.018,6340,55,AZ,1,100,-0.755
inf,42119.000,6340,55,AZ,1,100,-0.762
inf,42132.016,6359,64,AZ,1,100,-0.779
inf,42145.031,6359,64,AZ,1,100,-0.782
inf,42158.047,6359,64,AZ,1,100,-0.768
inf,42171.063,6359,64,AZ,1,100,-0.762
inf,42184.078,6359,64,AZ,1,100,-0.756
inf,42197.094,6359,64,AZ,1,100,-0.783
inf,42210.109,6359,64,AZ,1,100,-0.770
inf,42223.125,6359,64,AZ,1,100,-0.757
inf,42236.141,6359,64,AZ,1,100,-0.776
inf,42249.156,6359,64,AZ,1,100,-0.745
inf,42262.172,6359,64,AZ,1,100,-0.739
inf,42275.188,6359,64,AZ,1,100,-0.783
inf,42288.203,6359,64,AZ,1,100,-0.766
inf,42301.219,6359,64,AZ,1,100,-0.748
inf,42314.234,6359,64,AZ,1,100,-0.782
inf,42327.250,6359,64,AZ,1,100,-0.757
inf,42340.266,6359,64,AZ,1,100,-0.749
inf,42353.281,6359,64,AZ,1,100,-0.781
inf,42366.297,6359,64,AZ,1,100,-0.761
inf,42379.313,6359,64,AZ,1,100,-0.759
inf,42392.328,6359,64,AZ,1,100,-0.758
inf,42405.344,6359,64,AZ,1,100,-0.754
inf,42418.359,6359,64,AZ,1,100,-0.782
inf,42431.375,6359,64,AZ,1,100,-0.782
inf,42444.391,6359,64,AZ,1,100,-0.772
inf,42457.406,6359,64,AZ,1,100,-0.750
inf,42470.422,6359,64,AZ,1,100,-0.765
inf,42483.438,6359,64,AZ,1,100,-0.772
inf,42496.453,6359,64,AZ,1,100,-0.756
inf,42509.469,6359,64,AZ,1,100,-0.766
inf,42522.484,6359,64,AZ,1,100,-0.770
inf,42535.500,6359,64,AZ,1,100,-0.760
inf,42548.516,6359,64,AZ,1,100,-0.777
inf,42561.531,6359,64,AZ,1,100,-0.766
inf,42574.547,6359,64,AZ,1,100,-0.760
inf,42587.563,6359,64,AZ,1,100,-0.763
inf,42600.578,6359,64,AZ,1,100,-0.760
inf,42613.594,6359,64,AZ,1,100,-0.772
inf,42626.609,6359,64,AZ,1,100,-0.754
inf,42639.625,6359,64,AZ,1,100,-0.744
inf,42652.641,6359,64,AZ,1,100,-0.778
inf,42665.656,6359,64,AZ,1,100,-0.777
inf,42678.672,6359,64,AZ,1,100,-0.741
inf,42691.688,6359,64,AZ,1,100,-0.764
inf,42704.703,6359,64,AZ,1,100,-0.772
inf,42717.719,6359,64,AZ,1,100,-0.750
inf,42730.734,6359,64,AZ,1,100,-0.785
inf,42743.750,6359,64,AZ,1,100,-0.774
inf,42756.766,6359,64,AZ,1,100,-0.739
inf,42769.781,6359,64,AZ,1,100,-0.771
inf,42782.797,6359,64,AZ,1,100,-0.767
inf,42795.813,6359,64,AZ,1,100,-0.771
inf,42808.828,6359,64,AZ,1,100,-0.766
inf,42821.844,6359,64,AZ,1,100,-0.766
inf,42834.859,6359,64,AZ,1,100,-0.785
inf,42847.875,6359,64,AZ,1,100,-0.779
inf,42860.891,6359,64,AZ,1,100,-0.769
inf,42873.906,6359,64,AZ,1,100,-0.761
inf,42886.922,6359,64,AZ,1,100,-0.760
inf,42899.938,6359,64,AZ,1,100,-0.764
inf,42912.953,6359,64,AZ,1,100,-0.757
inf,42925.969,6359,64,AZ,1,100,-0.758
inf,42938.984,6359,64,AZ,1,100,-0.757
inf,42952.000,6359,64,AZ,1,100,-0.745
inf,42971.859,6379,64,AZ,1,100,-0.765
inf,42991.719,6379,64,AZ,1,100,-0.736
inf,43011.578,6379,64,AZ,1,100,-0.743
inf,43031.438,6379,64,AZ,1,100,-0.759
inf,43051.297,6379,64,AZ,1,100,-0.761
inf,43071.156,6379,64,AZ,1,100,-0.772
inf,43091.016,6379,64,AZ,1,100,-0.758
inf,43110.875,6379,64,AZ,1,100,-0.751
inf,43130.734,6379,64,AZ,1,100,-0.745
inf,43150.594,6379,64,AZ,1,100,-0.746
inf,43170.453,6379,64,AZ,1,100,-0.752
inf,43190.313,6379,64,AZ,1,100,-0.747
inf,43210.172,6379,64,AZ,1,100,-0.747
inf,43230.031,6379,64,AZ,1,100,-0.742
inf,43249.891,6379,64,AZ,1,100,-0.741
inf,43269.750,6379,64,AZ,1,100,-0.742
inf,43289.609,6379,64,AZ,1,100,-0.756
inf,43309.469,6379,64,AZ,1,100,-0.754
inf,43329.328,6379,64,AZ,1,100,-0.753
inf,43349.188,6379,64,AZ,1,100,-0.750
inf,43369.047,6379,64,AZ,1,100,-0.747
inf,43388.906,6379,64,AZ,1,100,-0.734
inf,43408.766,6379,64,AZ,1,100,-0.733
inf,43428.625,6379,64,AZ,1,100,-0.756
inf,43448.484,6379,64,AZ,1,100,-0.759
inf,43468.344,6379,64,AZ,1,100,-0.747
inf,43488.203,6379,64,AZ,1,100,-0.744
inf,43508.063,6379,64,AZ,1,100,-0.750
inf,43527.922,6379,64,AZ,1,100,-0.758
inf,43547.781,6379,64,AZ,1,100,-0.741
inf,43567.641,6379,64,AZ,1,100,-0.734
inf,43587.500,6379,64,AZ,1,100,-0.761
inf,43607.359,6379,64,AZ,1,100,-0.772
inf,43627.219,6379,64,AZ,1,100,-0.745
inf,43647.078,6379,64,AZ,1,100,-0.737
inf,43666.938,6379,64,AZ,1,100,-0.742
inf,43686.797,6379,64,AZ,1,100,-0.743
inf,43706.656,6379,64,AZ,1,100,-0.756
inf,43726.516,6379,64,AZ,1,100,-0.749
