EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
inf,41417.000,6324,13,GY,1,100,2.777
inf,41417.000,6324,13,GY,1,100,-0.061
inf,41417.000,6324,13,GY,1,100,-0.458
inf,41417.000,6324,13,GY,1,100,-1.282
inf,41417.000,6324,13,GY,1,100,0.824
inf,41417.000,6324,13,GY,1,100,3.571
inf,41417.000,6324,13,GY,1,100,3.143
inf,41417.000,6324,13,GY,1,100,3.296
inf,41417.000,6324,13,GY,1,100,5.096
inf,41417.000,6324,13,GY,1,100,4.486
inf,41417.000,6324,13,GY,1,100,1.038
inf,41417.000,6324,13,GY,1,100,-0.549
inf,41417.000,6324,13,GY,1,100,-1.617
inf,41430.000,6342,56,GY,1,100,1.007
inf,41443.000,6342,56,GY,1,100,2.472
inf,41456.000,6342,56,GY,1,100,0.671
inf,41469.000,6342,56,GY,1,100,0.793
inf,41482.000,6342,56,GY,1,100,2.014
inf,41495.000,6342,56,GY,1,100,2.777
inf,41508.000,6342,56,GY,1,100,-0.031
inf,41521.000,6342,56,GY,1,100,-0.275
inf,41534.000,6342,56,GY,1,100,-0.519
inf,41547.000,6342,56,GY,1,100,2.258
inf,41560.000,6342,56,GY,1,100,2.258
inf,41573.000,6342,56,GY,1,100,2.228
inf,41586.000,6342,56,GY,1,100,0.793
inf,41599.000,6342,56,GY,1,100,0.000
inf,41612.000,6342,56,GY,1,100,-0.427
inf,41625.000,6342,56,GY,1,100,-0.702
inf,41638.000,6342,56,GY,1,100,-2.289
inf,41651.000,6342,56,GY,1,100,-1.862
inf,41664.000,6342,56,GY,1,100,0.244
inf,41677.000,6342,56,GY,1,100,0.610
inf,41690.000,6342,56,GY,1,100,0.092
inf,41703.000,6342,56,GY,1,100,-0.610
inf,41716.000,6342,56,GY,1,100,-2.991
inf,41729.000,6342,56,GY,1,100,-3.113
inf,41742.000,6342,56,GY,1,100,-5.554
inf,41755.000,6342,56,GY,1,100,-8.545
inf,41768.000,6342,56,GY,1,100,-10.223
inf,41781.000,6342,56,GY,1,100,-9.277
inf,41794.000,6342,56,GY,1,100,-6.378
inf,41807.000,6342,56,GY,1,100,-5.554
inf,41820.000,6342,56,GY,1,100,-6.439
inf,41833.000,6342,56,GY,1,100,-2.777
inf,41846.000,6342,56,GY,1,100,-2.136
inf,41859.000,6342,56,GY,1,100,-4.211
inf,41872.000,6342,56,GY,1,100,-5.646
inf,41885.000,6342,56,GY,1,100,-5.402
inf,41898.000,6342,56,GY,1,100,-6.317
inf,41911.000,6342,56,GY,1,100,-3.265
inf,41924.000,6342,56,GY,1,100,-0.519
inf,41937.000,6342,56,GY,1,100,-0.488
inf,41950.000,6342,56,GY,1,100,-1.862
inf,41963.000,6342,56,GY,1,100,-1.343
inf,41976.000,6342,56,GY,1,100,-0.671
inf,41989.000,6342,56,GY,1,100,2.075
inf,42002.000,6342,56,GY,1,100,3.174
inf,42015.000,6342,56,GY,1,100,-0.854
inf,42028.000,6342,56,GY,1,100,-2.319
inf,42041.000,6342,56,GY,1,100,0.397
inf,42054.000,6342,56,GY,1,100,2.625
