69671,11574,1,TL,1,100,2019-05-10_14-37-56-306
69849,11594,1,TL,1,100,2019-05-10_14-37-56-531
80607,13521,1,TL,1,100,2019-05-10_14-38-11-201
80782,13541,1,TL,1,100,2019-05-10_14-38-11-428
91491,15466,1,TL,1,100,2019-05-10_14-38-26-028
91678,15487,1,TL,1,100,2019-05-10_14-38-26-269
102429,17412,1,TL,1,100,2019-05-10_14-38-40-932
102608,17432,1,TL,1,100,2019-05-10_14-38-41-162
113315,19358,1,TL,1,100,2019-05-10_14-38-55-759
113509,19378,1,TL,1,100,2019-05-10_14-38-56-007
124242,21303,1,TL,1,100,2019-05-10_14-39-10-641
124424,21323,1,TL,1,100,2019-05-10_14-39-10-881
135129,23249,1,TL,1,100,2019-05-10_14-39-25-471
135319,23269,1,TL,1,100,2019-05-10_14-39-25-724
146264,25232,1,TL,1,100,2019-05-10_14-39-40-577
156956,27139,1,TL,1,100,2019-05-10_14-39-55-207
157132,27159,1,TL,1,100,2019-05-10_14-39-55-435
168025,29105,1,TL,1,100,2019-05-10_14-40-10-291
178768,31030,1,TL,1,100,2019-05-10_14-40-24-926
178954,31051,1,TL,1,100,2019-05-10_14-40-25-166
189848,32996,1,TL,1,100,2019-05-10_14-40-40-013
200595,34922,1,TL,1,100,2019-05-10_14-40-54-650
200782,34942,1,TL,1,100,2019-05-10_14-40-54-887
211665,36887,1,TL,1,100,2019-05-10_14-41-09-729
222371,38813,1,TL,1,100,2019-05-10_14-41-24-313
222565,38833,1,TL,1,100,2019-05-10_14-41-24-548
233314,40758,1,TL,1,100,2019-05-10_14-41-39-224
233498,40779,1,TL,1,100,2019-05-10_14-41-39-454
244449,42742,1,TL,1,100,2019-05-10_14-41-54-319
255126,44650,1,TL,1,100,2019-05-10_14-42-08-931
255313,44670,1,TL,1,100,2019-05-10_14-42-09-161
266205,46615,1,TL,1,100,2019-05-10_14-42-24-011
276899,48541,1,TL,1,100,2019-05-10_14-42-38-604
277087,48561,1,TL,1,100,2019-05-10_14-42-38-845
287816,50486,1,TL,1,100,2019-05-10_14-42-53-476
287997,50507,1,TL,1,100,2019-05-10_14-42-53-718
298887,52452,1,TL,1,100,2019-05-10_14-43-08-559
309619,54359,1,TL,1,100,2019-05-10_14-43-23-183
309797,54379,1,TL,1,100,2019-05-10_14-43-23-412
320694,56325,1,TL,1,100,2019-05-10_14-43-38-260
331416,58250,1,TL,1,100,2019-05-10_14-43-52-871
331599,58270,1,TL,1,100,2019-05-10_14-43-53-108
342480,60216,1,TL,1,100,2019-05-10_14-44-07-943
353372,62161,1,TL,1,100,2019-05-10_14-44-22-781
364134,64087,1,TL,1,100,2019-05-10_14-44-37-443
364314,64107,1,TL,1,100,2019-05-10_14-44-37-674
375020,496,1,TL,1,100,2019-05-10_14-44-52-276
375206,517,1,TL,1,100,2019-05-10_14-44-52-517
385953,2442,1,TL,1,100,2019-05-10_14-45-07-174
386141,2462,1,TL,1,100,2019-05-10_14-45-07-421
397028,4408,1,TL,1,100,2019-05-10_14-45-22-262
407779,6333,1,TL,1,100,2019-05-10_14-45-36-906
407966,6354,1,TL,1,100,2019-05-10_14-45-37-161
418847,8299,1,TL,1,100,2019-05-10_14-45-51-993
429735,10245,1,TL,1,100,2019-05-10_14-46-06-819
440488,12170,1,TL,1,100,2019-05-10_14-46-21-472
440677,12190,1,TL,1,100,2019-05-10_14-46-21-709
451559,14136,1,TL,1,100,2019-05-10_14-46-36-555
462452,16064,1,TL,1,100,2019-05-10_14-46-51-399
473153,17988,1,TL,1,100,2019-05-10_14-47-05-970
473345,18008,1,TL,1,100,2019-05-10_14-47-06-221
484037,19934,1,TL,1,100,2019-05-10_14-47-20-810
484233,19954,1,TL,1,100,2019-05-10_14-47-21-054
494963,21879,1,TL,1,100,2019-05-10_14-47-35-689
495161,21899,1,TL,1,100,2019-05-10_14-47-35-957
505850,23825,1,TL,1,100,2019-05-10_14-47-50-522
506042,23845,1,TL,1,100,2019-05-10_14-47-50-762
516928,25773,1,TL,1,100,2019-05-10_14-48-05-597
527629,27697,1,TL,1,100,2019-05-10_14-48-20-181
527826,27718,1,TL,1,100,2019-05-10_14-48-20-424
538515,29608,1,TL,1,100,2019-05-10_14-48-35-000
538710,29628,1,TL,1,100,2019-05-10_14-48-35-244
549583,31573,1,TL,1,100,2019-05-10_14-48-50-088
